time,gFx,gFy,gFz,TgF
0.123995,0.0331,0.2296,0.7518,0.787
0.124671,0.0482,0.2105,0.7767,0.806
0.124999,0.0595,0.1886,0.7952,0.819
0.125295,0.0707,0.1778,0.8026,0.825
0.125892,0.0820,0.1568,0.8050,0.824
0.126292,0.0957,0.1460,0.8211,0.839
0.129567,0.1108,0.1402,0.8476,0.866
0.132773,0.1264,0.1367,0.8744,0.894
0.133185,0.1484,0.1436,0.9115,0.935
0.136073,0.1782,0.1504,0.9399,0.968
0.141121,0.2154,0.1597,0.9702,1.007
0.141703,0.2197,0.1670,0.9873,1.025
0.155849,0.2183,0.1719,1.0000,1.038
0.156439,0.2246,0.1841,1.0171,1.058
0.156719,0.2500,0.1973,1.0440,1.092
0.156991,0.2427,0.2115,1.0665,1.114
0.157303,0.2295,0.2188,1.0879,1.133
0.157747,0.2417,0.2242,1.1001,1.148
0.158100,0.2388,0.2271,1.1182,1.166
0.162870,0.2305,0.2296,1.1265,1.173
0.163409,0.2373,0.2359,1.1432,1.191
0.165804,0.2354,0.2496,1.1534,1.203
0.170314,0.2193,0.2906,1.1896,1.244
0.170718,0.2271,0.2931,1.1710,1.228
0.174159,0.2212,0.2990,1.1529,1.211
0.179240,0.2158,0.3034,1.1358,1.195
0.179794,0.2114,0.3000,1.1080,1.167
0.180119,0.2027,0.2965,1.0821,1.140
0.184716,0.2036,0.2916,1.0616,1.120
0.185148,0.1997,0.2852,1.0367,1.094
0.187518,0.1963,0.2740,1.0068,1.062
0.192574,0.1958,0.2569,0.9717,1.024
0.193015,0.1963,0.2345,0.9350,0.984
0.196877,0.1992,0.2100,0.9037,0.949
0.199539,0.2061,0.1905,0.8647,0.909
0.199968,0.2154,0.1655,0.8231,0.867
0.203669,0.2339,0.1416,0.8045,0.850
0.207731,0.2500,0.1182,0.7913,0.838
0.208162,0.2755,0.0933,0.7889,0.841
0.211154,0.2965,0.0747,0.7928,0.850
0.215295,0.3121,0.0551,0.8040,0.864
0.215712,0.3268,0.0410,0.7967,0.862
0.219113,0.3307,0.0219,0.8026,0.868
0.219423,0.3248,0.0239,0.8138,0.877
0.222881,0.3145,0.0302,0.8256,0.884
0.227738,0.2975,0.0361,0.8349,0.887
0.228161,0.2745,0.0468,0.8529,0.897
0.231480,0.2490,0.0634,0.8813,0.918
0.233799,0.2266,0.0766,0.9169,0.948
0.234126,0.1992,0.1021,0.9492,0.975
0.238156,0.1846,0.1157,0.9804,1.004
0.241820,0.1611,0.1318,1.0185,1.040
0.242282,0.1391,0.1460,1.0455,1.065
0.254318,0.1303,0.1631,1.0796,1.100
0.254915,0.1196,0.1773,1.1036,1.124
0.255223,0.1176,0.1866,1.1211,1.143
0.255526,0.1240,0.1944,1.1353,1.158
0.257778,0.1323,0.1881,1.1403,1.163
0.258236,0.1396,0.1841,1.1329,1.156
0.260393,0.1538,0.1680,1.1236,1.146
0.266050,0.1743,0.1607,1.1309,1.155
0.266683,0.1953,0.1636,1.1456,1.174
0.268709,0.2095,0.1587,1.1387,1.169
0.273056,0.2500,0.1890,1.1647,1.206
0.273608,0.2564,0.1821,1.1505,1.193
0.276001,0.2525,0.1876,1.1368,1.179
0.280928,0.2544,0.1905,1.1398,1.183
0.282123,0.2657,0.1841,1.1216,1.167
0.284690,0.2745,0.1831,1.0967,1.145
0.288322,0.2833,0.1763,1.0767,1.127
0.288763,0.2877,0.1714,1.0513,1.103
0.292651,0.2984,0.1631,1.0264,1.081
0.297088,0.3106,0.1616,0.9931,1.053
0.298125,0.3150,0.1563,0.9648,1.027
0.298464,0.3277,0.1441,0.9331,0.999
0.305796,0.3365,0.1441,0.8988,0.971
0.306312,0.3463,0.1323,0.8578,0.934
0.306673,0.3487,0.1260,0.8241,0.904
0.309889,0.3546,0.1216,0.8011,0.884
0.311255,0.3556,0.1152,0.7703,0.856
0.315906,0.3546,0.1074,0.7474,0.834
0.318174,0.3521,0.1040,0.7279,0.815
0.319163,0.3482,0.0962,0.7176,0.803
0.320421,0.3351,0.0869,0.7136,0.793
0.324382,0.3336,0.0795,0.7131,0.791
0.325149,0.3253,0.0811,0.7146,0.789
0.333337,0.3131,0.0742,0.7230,0.791
0.334296,0.3077,0.0693,0.7279,0.793
0.334651,0.2979,0.0634,0.7406,0.801
0.336374,0.2862,0.0600,0.7528,0.808
0.339064,0.2755,0.0576,0.7694,0.819
0.339443,0.2686,0.0600,0.7909,0.837
0.343077,0.2617,0.0502,0.8114,0.854
0.349880,0.2525,0.0439,0.8437,0.882
0.353683,0.2437,0.0400,0.8700,0.904
0.353979,0.2364,0.0390,0.8813,0.913
0.354219,0.2339,0.0253,0.8998,0.930
0.354445,0.2232,0.0175,0.9159,0.943
0.358692,0.2266,0.0092,0.9257,0.953
0.362289,0.2222,-0.0064,0.9399,0.966
0.362852,0.2188,-0.0245,0.9482,0.973
0.366361,0.2271,-0.0450,0.9507,0.978
0.369018,0.2378,-0.0534,0.9692,0.999
0.369363,0.2520,-0.0626,0.9829,1.017
0.373634,0.2622,-0.0675,1.0000,1.036
0.377750,0.2730,-0.0690,1.0161,1.054
0.378085,0.2755,-0.0636,1.0224,1.061
0.380654,0.2755,-0.0626,1.0264,1.065
0.385821,0.2725,-0.0534,1.0195,1.057
0.386320,0.2574,-0.0455,1.0156,1.049
0.388140,0.2466,-0.0264,1.0024,1.033
0.392853,0.2320,-0.0103,0.9941,1.021
0.393284,0.2197,-0.0005,0.9814,1.006
0.396635,0.2075,0.0204,0.9663,0.989
0.403979,0.2002,0.0361,0.9521,0.974
0.404468,0.1983,0.0454,0.9443,0.966
0.404744,0.1997,0.0556,0.9336,0.956
0.413598,0.2051,0.0634,0.9184,0.943
0.414461,0.2114,0.0722,0.9037,0.931
0.414752,0.2124,0.0742,0.8861,0.914
0.415052,0.2237,0.0806,0.8671,0.899
0.415334,0.2285,0.0859,0.8490,0.883
0.420955,0.2261,0.0889,0.8295,0.864
0.423987,0.2266,0.0855,0.8143,0.850
0.424438,0.2222,0.0811,0.8094,0.843
0.426029,0.2183,0.0790,0.7948,0.828
0.429440,0.2114,0.0751,0.7913,0.823
0.430426,0.2056,0.0717,0.7826,0.812
0.432470,0.1948,0.0610,0.7747,0.801
0.437364,0.2222,0.0537,0.7811,0.814
0.438072,0.2833,0.0092,0.7918,0.841
0.440754,0.2427,-0.0054,0.7987,0.835
0.451100,0.2168,0.0014,0.7733,0.803
0.454283,0.1958,0.0029,0.7396,0.765
0.454633,0.1646,0.0034,0.7406,0.759
0.454960,0.1420,0.0322,0.7713,0.785
0.455241,0.0991,0.0419,0.7826,0.790
0.455585,0.0492,0.0419,0.7630,0.766
0.459154,0.0253,0.0375,0.7391,0.740
0.459583,0.0360,0.0048,0.7107,0.712
0.463956,0.0165,-0.0172,0.6843,0.685
0.467394,0.0018,-0.0363,0.6541,0.655
0.467849,-0.0206,-0.0519,0.6384,0.641
0.470977,-0.0480,-0.0626,0.6345,0.639
0.474350,-0.0754,-0.0724,0.6272,0.636
0.474767,-0.0974,-0.0812,0.6389,0.651
0.478536,-0.1198,-0.0758,0.6379,0.654
0.482003,-0.1638,-0.0641,0.6443,0.668
0.482277,-0.2049,-0.0377,0.6453,0.678
0.485396,-0.1936,-0.0172,0.6624,0.690
0.489132,-0.1564,-0.0093,0.6970,0.714
0.489437,-0.1140,-0.0020,0.7191,0.728
0.492421,-0.0646,0.0004,0.7381,0.741
0.496355,-0.0319,0.0009,0.7508,0.751
0.496780,-0.0070,-0.0059,0.7757,0.776
0.499804,0.0223,-0.0079,0.7967,0.797
0.503768,0.0370,-0.0215,0.8172,0.818
0.504073,0.0492,-0.0382,0.8241,0.826
0.507331,0.0380,-0.0885,0.8495,0.855
0.511168,0.0458,-0.0885,0.8182,0.824
0.511728,0.0521,-0.0958,0.7865,0.794
0.514840,0.0644,-0.1017,0.7586,0.768
0.518479,0.0629,-0.0890,0.7484,0.756
0.518753,0.0673,-0.0817,0.7498,0.757
0.523781,0.0688,-0.0729,0.7474,0.754
0.526887,0.0737,-0.0660,0.7420,0.749
0.527372,0.0786,-0.0670,0.7342,0.741
0.533358,0.0810,-0.0636,0.7240,0.731
0.534096,0.0898,-0.0636,0.7141,0.723
0.534403,0.0966,-0.0602,0.7044,0.713
0.538827,0.1103,-0.0646,0.7039,0.715
0.541140,0.1499,-0.0499,0.7112,0.729
0.541657,0.1269,-0.0446,0.7323,0.745
0.556002,0.1054,-0.0519,0.7000,0.710
0.556829,0.0942,-0.0617,0.6648,0.674
0.557166,0.0854,-0.0685,0.6370,0.646
0.557602,0.0727,-0.0690,0.6091,0.617
0.558003,0.0878,-0.0778,0.5920,0.603
0.558312,0.0624,-0.0910,0.5685,0.579
0.563957,0.0292,-0.1002,0.5368,0.547
0.564628,0.0160,-0.1159,0.5202,0.533
0.564906,0.0521,-0.1457,0.5163,0.539
0.568001,0.1318,-0.2004,0.4811,0.538
0.571794,0.0781,-0.2102,0.4742,0.525
0.572288,0.0458,-0.2175,0.4679,0.518
0.576435,0.0170,-0.2258,0.4737,0.525
0.585805,-0.0109,-0.2390,0.4845,0.540
0.586600,-0.0294,-0.2429,0.4884,0.546
0.586919,-0.0289,-0.2532,0.4816,0.545
0.587262,0.0170,-0.2683,0.4610,0.534
0.587574,0.0272,-0.2776,0.4733,0.549
0.590521,0.0287,-0.2903,0.4703,0.553
0.595046,0.0136,-0.2981,0.4811,0.566
0.595758,-0.0099,-0.3030,0.5036,0.588
0.603438,-0.0324,-0.3025,0.5182,0.601
0.603913,-0.0734,-0.3011,0.5261,0.611
0.604271,-0.1140,-0.3030,0.5290,0.620
0.606441,-0.1433,-0.3015,0.5270,0.624
0.608541,-0.1516,-0.2942,0.5358,0.630
0.608988,-0.1702,-0.2820,0.5055,0.603
0.612361,-0.1697,-0.2752,0.4728,0.573
0.617136,-0.1521,-0.2713,0.4567,0.552
0.617719,-0.1193,-0.2820,0.4825,0.571
0.620919,-0.0803,-0.2991,0.5563,0.637
0.623582,-0.0407,-0.3230,0.6428,0.721
0.623951,0.0018,-0.3490,0.7156,0.796
0.628557,0.0576,-0.3714,0.7733,0.860
0.631018,0.1132,-0.4012,0.8109,0.912
0.631448,0.1690,-0.4193,0.8432,0.957
0.634804,0.2188,-0.4325,0.8710,0.997
0.638542,0.2745,-0.4466,0.9062,1.047
0.638901,0.3204,-0.4545,0.9536,1.104
0.646817,0.3644,-0.4471,1.0029,1.157
0.647270,0.3991,-0.4413,1.0616,1.217
0.647477,0.4333,-0.4242,1.1109,1.266
0.650053,0.4699,-0.4066,1.1549,1.311
0.653345,0.5051,-0.3934,1.1837,1.346
0.653735,0.5417,-0.3822,1.2076,1.378
0.657113,0.5652,-0.3343,1.2355,1.399
0.661093,0.6019,-0.3299,1.2761,1.449
0.661724,0.6414,-0.3299,1.3093,1.495
0.664772,0.6751,-0.3435,1.3156,1.518
0.668452,0.7113,-0.3343,1.3264,1.542
0.668707,0.7475,-0.3221,1.3444,1.572
0.672194,0.7714,-0.3240,1.3552,1.593
0.676285,0.7968,-0.3289,1.3582,1.609
0.676798,0.8203,-0.3279,1.3567,1.619
0.679768,0.8320,-0.3387,1.3425,1.615
0.683625,0.8315,-0.3284,1.3083,1.585
0.684019,0.8564,-0.3103,1.2761,1.568
0.687274,0.8828,-0.2937,1.2990,1.598
0.690982,0.9038,-0.2908,1.3132,1.620
0.691368,0.9175,-0.2888,1.3181,1.632
0.694816,0.9297,-0.2771,1.3283,1.645
0.698426,0.9468,-0.2703,1.3347,1.659
0.698797,0.9698,-0.2674,1.3508,1.684
0.702400,0.9971,-0.2683,1.3195,1.676
0.706191,1.0382,-0.2625,1.3777,1.745
0.706554,1.0914,-0.2464,1.3508,1.754
0.710252,1.1247,-0.1931,1.3621,1.777
0.715230,1.1769,-0.1897,1.3112,1.772
0.715639,1.2336,-0.1887,1.2452,1.763
0.717315,1.2918,-0.1965,1.1940,1.770
0.720999,1.3533,-0.1980,1.1852,1.810
0.721369,1.4071,-0.1955,1.1837,1.849
0.724779,1.4574,-0.1726,1.1822,1.885
0.728524,1.4965,-0.1525,1.1720,1.907
0.728946,1.5351,-0.1340,1.1578,1.927
0.732310,1.5649,-0.1105,1.1358,1.937
0.735963,1.5864,-0.0861,1.1060,1.936
0.736591,1.5991,-0.0577,1.0762,1.928
0.739729,1.6069,-0.0264,1.0406,1.915
0.749317,1.6098,-0.0015,1.0132,1.902
0.750140,1.6103,0.0229,0.9892,1.890
0.750441,1.6094,0.0434,0.9629,1.876
0.753764,1.6059,0.0493,0.9360,1.859
0.754254,1.6040,0.0566,0.9066,1.843
0.754991,1.6015,0.0571,0.8920,1.834
0.761094,1.6064,0.0537,0.8798,1.832
0.761868,1.6147,0.0532,0.8705,1.835
0.763417,1.6118,0.0434,0.8637,1.829
0.766148,1.5757,0.0938,0.8788,1.807
0.766479,1.5737,0.0874,0.8622,1.797
0.769751,1.5830,0.0771,0.8598,1.803
0.773411,1.5981,0.0556,0.8495,1.811
0.773763,1.6225,0.0395,0.8598,1.837
0.777215,1.6529,0.0268,0.8666,1.866
0.780916,1.6900,0.0170,0.8769,1.904
0.781211,1.7134,0.0165,0.8881,1.930
0.785068,1.7486,0.0234,0.9096,1.971
0.788768,1.8243,0.0781,0.9521,2.059
0.789609,1.9157,0.1318,1.0180,2.173
0.792310,1.8889,0.0967,1.0494,2.163
0.796191,1.9431,0.1797,1.0909,2.236
0.797148,2.0056,0.2706,1.1446,2.325
0.799841,2.0032,0.4299,1.2604,2.405
0.803659,2.0579,0.4831,1.3195,2.492
0.804220,2.1117,0.4729,1.3259,2.538
0.807358,2.1405,0.4499,1.3249,2.557
0.811314,2.1351,0.3830,1.2814,2.519
0.812401,2.1073,0.2613,1.1387,2.409
0.814992,2.0476,0.1201,0.9355,2.254
0.818543,1.9905,-0.0040,0.7249,2.118
0.819150,1.9440,-0.0602,0.5534,2.022
0.822436,1.8977,-0.0509,0.4054,1.941
0.828266,1.8424,-0.0113,0.2807,1.864
0.829886,1.7589,0.0297,0.2045,1.771
0.830671,1.6431,0.0722,0.1127,1.648
0.833983,1.5321,0.1128,0.0574,1.537
0.834791,1.4085,0.1279,-0.0060,1.414
0.837622,1.2927,0.1235,-0.0398,1.299
0.842477,1.1872,0.1133,-0.0881,1.196
0.843329,1.1100,0.0737,-0.1698,1.125
0.845623,1.0602,0.0541,-0.2010,1.080
0.849063,1.0284,0.0424,-0.1649,1.042
0.849930,1.0348,0.0507,-0.1174,1.043
0.852244,1.0665,0.0571,-0.0476,1.069
0.856145,1.1012,0.0566,0.0443,1.104
0.856930,1.1227,0.0473,0.0951,1.128
0.871379,1.1559,0.0502,0.1547,1.167
0.872340,1.1711,0.0351,0.2168,1.191
0.872870,1.2062,0.0131,0.2788,1.238
0.873327,1.2224,-0.0245,0.3145,1.262
0.873882,1.2454,-0.0602,0.3662,1.299
0.874455,1.2586,-0.1046,0.4230,1.332
0.875691,1.2683,-0.1613,0.4825,1.367
0.886849,1.2693,-0.2141,0.5339,1.394
0.887288,1.2610,-0.2591,0.5939,1.418
0.887442,1.2571,-0.2903,0.6448,1.442
0.887567,1.2610,-0.2971,0.7014,1.473
0.887674,1.2649,-0.2893,0.7396,1.494
0.889560,1.2722,-0.2888,0.7664,1.513
0.897169,1.2605,-0.2683,0.7860,1.510
0.897643,1.2371,-0.2478,0.8099,1.499
0.897798,1.1877,-0.2326,0.8246,1.464
0.900903,1.1359,-0.2199,0.8266,1.422
0.901126,1.1051,-0.1989,0.8476,1.407
0.904637,1.0714,-0.2444,0.8417,1.384
0.908367,1.0738,-0.2903,0.8466,1.398
0.908583,1.0401,-0.3362,0.8573,1.389
0.912247,1.0450,-0.3617,0.8720,1.408
0.915967,1.0260,-0.3749,0.8798,1.403
0.916201,1.0167,-0.3880,0.8495,1.381
0.919564,1.0069,-0.3968,0.8040,1.348
0.923512,0.9654,-0.3949,0.7713,1.297
0.923731,0.9429,-0.3866,0.7479,1.264
0.927087,0.9390,-0.3768,0.7264,1.246
0.931110,0.8471,-0.3539,0.6990,1.154
0.931781,0.8017,-0.3108,0.6985,1.108
0.935071,0.8530,-0.3128,0.6795,1.134
0.938335,0.7572,-0.2874,0.6648,1.048
0.938559,0.7392,-0.2464,0.7024,1.049
0.942369,0.7504,-0.2312,0.7161,1.063
0.946180,0.7641,-0.2185,0.6814,1.047
0.946550,0.7650,-0.2058,0.6365,1.016
0.949781,0.7538,-0.2009,0.5915,0.979
0.953639,0.7562,-0.2038,0.5588,0.962
0.953898,0.7211,-0.2136,0.5236,0.916
0.957292,0.6962,-0.2351,0.5158,0.898
0.960914,0.7782,-0.2365,0.5363,0.974
0.961313,0.9517,-0.2669,0.5280,1.121
0.964596,0.9600,-0.2635,0.4596,1.096
0.968315,0.9790,-0.2268,0.4693,1.109
0.968505,1.0392,-0.2194,0.4845,1.167
0.971990,0.9742,-0.1589,0.5119,1.112
0.976130,0.9419,-0.1012,0.5656,1.103
0.976342,0.8676,-0.0626,0.5715,1.041
0.980086,0.7382,-0.0607,0.5490,0.922
0.984525,0.6575,-0.0577,0.5339,0.849
0.984736,0.6863,-0.0534,0.5646,0.890
0.987622,0.7313,-0.0582,0.5724,0.931
0.991467,0.7597,-0.0529,0.5344,0.930
0.991686,0.7836,-0.0680,0.4913,0.927
0.995184,0.8398,-0.0885,0.4493,0.957
0.999140,0.8530,-0.0895,0.4303,0.960
0.999375,0.7382,-0.1032,0.4298,0.860
1.002666,0.6395,-0.1041,0.4073,0.765
1.006187,0.5803,-0.0861,0.3882,0.703
1.006389,0.5144,-0.0626,0.3365,0.618
1.009819,0.4718,-0.0358,0.2935,0.557
1.013668,0.4230,-0.0142,0.2705,0.502
1.014037,0.3996,0.0029,0.2309,0.462
1.017605,0.4045,-0.0010,0.1483,0.431
1.021868,0.4445,0.0019,0.0848,0.453
1.022092,0.4294,0.0131,-0.0291,0.431
1.025397,0.2373,0.0825,-0.3852,0.460
1.029124,0.0521,0.1314,-0.7409,0.754
1.029341,-0.0294,0.1025,-0.6403,0.649
1.032131,-0.0690,0.0258,-0.4228,0.429
1.036468,0.0228,-0.0348,-0.2592,0.263
1.036673,0.1284,-0.0885,-0.1815,0.239
1.040123,0.2329,-0.1330,-0.1458,0.305
1.045924,0.3502,-0.1657,-0.1184,0.405
1.046263,0.4983,-0.1877,-0.0647,0.536
1.047777,0.6478,-0.1848,0.0208,0.674
1.052438,0.7973,-0.1882,0.1434,0.832
1.052653,0.9190,-0.1828,0.3023,0.985
1.055093,1.0143,-0.1740,0.4615,1.128
1.059135,1.0685,-0.1506,0.6003,1.235
1.059339,1.0900,-0.1340,0.7034,1.304
1.062985,1.0826,-0.1198,0.7752,1.337
1.066669,1.0533,-0.1300,0.8192,1.341
1.066862,1.0343,-0.1467,0.8089,1.321
1.070287,0.9834,-0.1594,0.7498,1.247
1.074218,0.9209,-0.1867,0.6570,1.147
1.074420,0.9029,-0.1970,0.5422,1.071
1.078480,0.9620,-0.2155,0.4630,1.089
1.081973,1.1779,-0.1931,0.3682,1.249
1.082706,1.1159,-0.1340,0.2763,1.157
1.085853,1.0900,-0.1183,0.2148,1.117
1.088887,1.1041,-0.0675,0.1376,1.115
1.089086,1.0309,0.0029,-0.0099,1.031
1.092582,0.8906,0.0517,-0.1829,0.911
1.096479,0.7431,0.0952,-0.3603,0.831
1.096855,0.6458,0.1182,-0.5152,0.835
1.100718,0.6077,0.1323,-0.6373,0.891
1.104013,0.6043,0.1362,-0.6349,0.887
1.104217,0.6287,0.1294,-0.5865,0.870
1.107890,0.6741,0.1021,-0.5132,0.853
1.111644,0.7216,0.0732,-0.4571,0.857
1.111993,0.7670,0.0307,-0.3979,0.865
1.115331,0.8159,-0.0162,-0.3432,0.885
1.118931,0.8427,-0.0494,-0.2919,0.893
1.119139,0.8593,-0.0783,-0.2499,0.898
1.123159,0.8715,-0.0890,-0.2093,0.901
1.126585,0.8720,-0.0914,-0.1375,0.888
1.126786,0.8833,-0.0939,-0.0647,0.891
1.130603,0.8960,-0.0983,0.0110,0.901
1.134548,0.8872,-0.0939,0.0883,0.896
1.134728,0.8618,-0.0939,0.1498,0.880
1.139194,0.8095,-0.0968,0.2006,0.840
1.142129,0.7670,-0.1134,0.2187,0.806
1.142435,0.7221,-0.1188,0.2436,0.771
1.147741,0.7059,-0.1355,0.2329,0.756
1.151052,0.6824,-0.1428,0.2236,0.732
1.151388,0.6566,-0.1516,0.2212,0.709
1.156992,0.6273,-0.1521,0.2138,0.680
1.157405,0.5965,-0.1506,0.1997,0.647
1.157765,0.5613,-0.1477,0.1977,0.613
1.161218,0.5422,-0.1384,0.1914,0.591
1.165619,0.5369,-0.1286,0.1815,0.581
1.166275,0.5325,-0.1163,0.1781,0.573
1.168500,0.5510,-0.1115,0.1825,0.591
1.174094,0.5754,-0.1056,0.1771,0.611
1.174573,0.6077,-0.0934,0.1810,0.641
1.174767,0.6277,-0.0890,0.1879,0.661
1.182042,0.6556,-0.0866,0.1992,0.691
1.182929,0.6947,-0.0914,0.1997,0.729
1.183248,0.7313,-0.1036,0.2016,0.766
1.187909,0.7514,-0.1163,0.2285,0.794
1.188460,0.7948,-0.1173,0.1840,0.824
1.191860,0.8242,-0.1124,0.1259,0.841
1.195291,0.8320,-0.1100,0.1215,0.848
1.195860,0.8222,-0.1139,0.1860,0.851
1.199808,0.8149,-0.0910,0.1933,0.842
1.203055,0.8252,-0.0685,0.0755,0.831
1.203529,0.8276,-0.0617,0.0721,0.833
1.206678,0.8227,-0.0558,0.1015,0.831
1.210484,0.8276,-0.0411,0.1156,0.837
1.210996,0.8291,-0.0284,0.1283,0.839
1.213584,0.8086,-0.0367,0.1698,0.827
1.218048,0.7890,-0.0553,0.2006,0.816
1.218565,0.8007,-0.0519,0.0990,0.809
1.220999,0.8296,-0.0665,0.0320,0.833
1.225104,0.8540,-0.0827,0.0467,0.859
1.225673,0.8774,-0.0817,0.0834,0.885
1.228601,0.8647,-0.0851,0.1117,0.876
1.232981,0.8252,-0.1046,0.1815,0.851
1.233441,0.8120,-0.0939,0.0995,0.823
1.235131,0.8027,-0.0866,0.0844,0.812
1.239840,0.7938,-0.0900,0.1293,0.809
1.240282,0.8134,-0.0729,0.1625,0.833
1.243111,0.7919,-0.0651,0.1948,0.818
1.247620,0.7748,-0.0675,0.2099,0.806
1.248083,0.7631,-0.0704,0.2309,0.800
1.250580,0.7797,-0.0758,0.2412,0.820
1.254618,0.7518,-0.0768,0.2597,0.799
1.255063,0.7978,-0.0846,0.2876,0.852
1.258497,0.7934,-0.1090,0.2734,0.846
1.270798,0.7772,-0.1154,0.2758,0.833
1.271510,0.7988,-0.1290,0.2959,0.862
1.271866,0.8208,-0.1496,0.3369,0.900
1.272159,0.8256,-0.1765,0.3672,0.921
1.272447,0.8173,-0.1838,0.3897,0.924
1.287279,0.8139,-0.1877,0.3985,0.925
1.288192,0.7959,-0.1833,0.4103,0.914
1.288613,0.7909,-0.1740,0.4112,0.908
1.289017,0.7855,-0.1623,0.4195,0.905
1.289418,0.7904,-0.1486,0.4288,0.911
1.290029,0.8042,-0.1330,0.4332,0.923
1.290452,0.8413,-0.1242,0.4239,0.950
1.292573,0.8877,-0.1056,0.4654,1.008
1.293111,0.9253,-0.1017,0.4581,1.038
1.299129,0.9595,-0.0372,0.5593,1.111
1.299897,0.9678,-0.0172,0.6194,1.149
1.300233,0.9058,-0.0314,0.5021,1.036
1.303706,0.8789,-0.0592,0.4352,0.982
1.307697,0.9195,-0.0739,0.4034,1.007
1.307994,0.9615,-0.1002,0.3604,1.032
1.310779,1.0099,-0.1359,0.3018,1.063
1.318842,1.0431,-0.1657,0.2280,1.080
1.319399,1.0768,-0.1872,0.1454,1.103
1.319602,1.1188,-0.2072,0.0389,1.139
1.326345,1.1310,-0.2014,-0.0012,1.149
1.326712,1.1100,-0.1677,0.0408,1.123
1.327038,1.0714,-0.1286,0.0902,1.083
1.331657,1.0245,-0.0885,0.1298,1.036
1.332395,0.9810,-0.0646,0.1478,0.994
1.335212,0.9297,-0.0534,0.1498,0.943
1.337010,0.8667,-0.0309,0.1498,0.880
1.337607,0.8173,-0.0324,0.1420,0.830
1.342102,0.7797,-0.0387,0.1293,0.791
1.343953,0.7543,-0.0524,0.1117,0.764
1.344321,0.7475,-0.0743,0.0995,0.758
1.348737,0.7475,-0.0973,0.0800,0.758
1.359201,0.7504,-0.1159,0.0545,0.761
1.359497,0.7538,-0.1315,0.0360,0.766
1.359672,0.7548,-0.1496,0.0194,0.770
1.359834,0.7440,-0.1428,0.0013,0.758
1.360013,0.7142,-0.1246,-0.0021,0.725
1.368368,0.6761,-0.1105,-0.0070,0.685
1.368874,0.6429,-0.0953,-0.0168,0.650
1.369101,0.6219,-0.0875,-0.0270,0.629
1.370427,0.6014,-0.0939,-0.0442,0.610
1.374671,0.5808,-0.0983,-0.0496,0.591
1.375002,0.5432,-0.1056,-0.0618,0.557
1.378534,0.5266,-0.1207,-0.0745,0.545
1.381894,0.5095,-0.1379,-0.0852,0.535
1.382318,0.5051,-0.1491,-0.0974,0.536
1.385702,0.4914,-0.1623,-0.1043,0.528
1.389033,0.4866,-0.1516,-0.1023,0.520
1.389593,0.4924,-0.1438,-0.0930,0.521
1.393004,0.4954,-0.1286,-0.0774,0.518
