time,gFx,gFy,gFz,TgF
0.511326,0.1035,0.0356,0.7440,0.752
0.512342,0.1235,0.0239,0.7703,0.781
0.512994,0.1660,0.0351,0.7904,0.808
0.513887,0.1997,0.0546,0.8217,0.847
0.514540,0.2261,0.0615,0.8471,0.879
0.526488,0.2486,0.0727,0.8666,0.904
0.527325,0.2672,0.0884,0.8759,0.920
0.527825,0.2916,0.0972,0.8832,0.935
0.528160,0.3194,0.1143,0.8822,0.945
0.528485,0.3526,0.1284,0.8554,0.934
0.529075,0.3663,0.1162,0.8373,0.921
0.533151,0.3688,0.1079,0.8227,0.908
0.533846,0.3648,0.0761,0.8143,0.896
0.537326,0.3800,0.0400,0.8246,0.909
0.541057,0.4010,0.0317,0.7821,0.879
0.541790,0.3923,-0.0010,0.7630,0.858
0.544542,0.3918,-0.0181,0.7503,0.847
0.548099,0.3844,-0.0573,0.7415,0.837
0.548875,0.3986,-0.0929,0.7542,0.858
0.554389,0.4147,-0.0905,0.7342,0.848
0.556627,0.4157,-0.1007,0.7313,0.847
0.557181,0.4157,-0.1095,0.7235,0.842
0.559043,0.4108,-0.1071,0.7196,0.835
0.563750,0.3952,-0.0988,0.7225,0.829
0.564555,0.3732,-0.0875,0.7215,0.817
0.566767,0.3429,-0.0919,0.7092,0.793
0.571264,0.3204,-0.0846,0.6917,0.767
0.572441,0.2965,-0.0573,0.6936,0.756
0.574711,0.2578,-0.0358,0.7034,0.750
0.577960,0.2222,-0.0280,0.7083,0.743
0.578620,0.1870,-0.0372,0.7078,0.733
0.581359,0.1602,-0.0402,0.7146,0.733
0.598191,0.1411,-0.0465,0.7186,0.734
0.599194,0.1372,-0.0538,0.7225,0.737
0.599773,0.1328,-0.0597,0.7327,0.747
0.600015,0.1220,-0.0636,0.7528,0.765
0.600222,0.1196,-0.0695,0.7865,0.799
0.600422,0.1235,-0.0685,0.8285,0.840
0.607274,0.1347,-0.0680,0.8695,0.883
0.608116,0.1533,-0.0739,0.8998,0.916
0.608388,0.1660,-0.0748,0.9208,0.939
0.608619,0.1856,-0.0724,0.9350,0.956
0.608834,0.1958,-0.0758,0.9394,0.963
0.613506,0.2056,-0.0763,0.9389,0.964
0.616842,0.2095,-0.0783,0.9404,0.967
0.617263,0.2066,-0.0846,0.9424,0.968
0.621261,0.2134,-0.0919,0.9433,0.972
0.626965,0.2158,-0.1027,0.9394,0.969
0.627611,0.2188,-0.1105,0.9292,0.961
0.627964,0.2266,-0.1237,0.9184,0.954
0.631812,0.2412,-0.1350,0.9110,0.952
0.632366,0.2554,-0.1530,0.8954,0.944
0.635234,0.2721,-0.1604,0.8832,0.938
0.640175,0.2887,-0.1691,0.8842,0.945
0.641012,0.3038,-0.1731,0.8778,0.945
0.641940,0.3248,-0.1731,0.8813,0.955
0.646446,0.3521,-0.1779,0.8866,0.970
0.646948,0.3692,-0.1770,0.8856,0.976
0.651805,0.3888,-0.1691,0.8832,0.980
0.656645,0.4445,-0.1599,0.8988,1.015
0.657491,0.4382,-0.1672,0.9018,1.016
0.657845,0.4084,-0.1691,0.8949,0.998
0.666039,0.3668,-0.2043,0.9819,1.068
0.666550,0.3624,-0.2033,0.9687,1.054
0.666858,0.3918,-0.1955,0.9380,1.035
0.669239,0.4396,-0.1936,0.9184,1.036
0.669753,0.4924,-0.1872,0.9198,1.060
0.674247,0.5159,-0.1701,0.9184,1.067
0.677327,0.5198,-0.1525,0.9272,1.074
0.677851,0.5408,-0.1212,0.9409,1.092
0.680336,0.5715,-0.1022,0.9297,1.096
0.683768,0.6097,-0.0817,0.9110,1.099
0.684517,0.6375,-0.0895,0.8979,1.105
0.688166,0.6214,-0.1315,0.9013,1.103
0.692404,0.5637,-0.2092,0.9355,1.112
0.692954,0.6175,-0.1604,0.9223,1.121
0.695076,0.6468,-0.1403,0.9247,1.137
0.698439,0.6810,-0.1085,0.9193,1.149
0.699752,0.7186,-0.0695,0.9193,1.169
0.716962,0.7533,-0.0201,0.9399,1.205
0.718499,0.7738,0.0053,0.9697,1.241
0.719096,0.7802,0.0209,0.9839,1.256
0.719787,0.7885,0.0346,0.9829,1.261
0.720202,0.8037,0.0351,0.9765,1.265
0.720609,0.8208,0.0258,0.9780,1.277
0.721002,0.8379,0.0117,0.9736,1.285
0.734400,0.8613,0.0009,0.9751,1.301
0.736547,0.8803,-0.0137,0.9726,1.312
0.737132,0.8945,-0.0220,0.9389,1.297
0.737727,0.9195,-0.0280,0.8739,1.269
0.738694,0.9722,-0.0289,0.7669,1.239
0.738956,0.9629,-0.0436,0.6760,1.177
0.739171,0.9278,-0.0460,0.6907,1.158
0.741402,0.9058,-0.0377,0.8162,1.220
0.741717,0.8730,-0.0220,0.9110,1.262
0.744092,0.8491,-0.0132,0.9472,1.272
0.744362,0.8427,-0.0152,0.9590,1.277
0.747723,0.8408,-0.0172,0.9580,1.275
0.750844,0.8525,-0.0123,0.9629,1.286
0.751101,0.8725,-0.0137,0.9765,1.310
0.755016,0.8984,-0.0123,1.0088,1.351
0.759006,0.9458,-0.0186,1.0401,1.406
0.759315,1.0000,-0.0270,1.0625,1.459
0.761959,1.0587,-0.0299,1.0796,1.512
0.765810,1.1198,-0.0372,1.0923,1.565
0.766123,1.1804,-0.0470,1.1045,1.617
0.769960,1.2410,-0.0558,1.1226,1.674
0.774471,1.2952,-0.0607,1.1422,1.728
0.774959,1.3465,-0.0621,1.1764,1.789
0.777587,1.3851,-0.0582,1.1984,1.832
0.781815,1.4246,-0.0538,1.2179,1.875
0.782333,1.4491,-0.0450,1.2350,1.905
0.784867,1.4696,-0.0304,1.2433,1.925
0.793197,1.4765,-0.0186,1.2521,1.936
0.793707,1.4818,-0.0059,1.2507,1.939
0.793990,1.4779,0.0053,1.2473,1.934
0.798359,1.4755,0.0136,1.2404,1.928
0.798875,1.4647,0.0136,1.2325,1.914
0.799191,1.4560,0.0195,1.2159,1.897
0.809520,1.4394,0.0097,1.2062,1.878
0.810319,1.4281,0.0146,1.1901,1.859
0.810629,1.4105,0.0073,1.1813,1.840
0.810918,1.3910,0.0043,1.1754,1.821
0.811223,1.3763,-0.0049,1.1715,1.807
0.814880,1.3621,-0.0108,1.1588,1.788
0.818401,1.3421,-0.0147,1.1481,1.766
0.818923,1.3230,-0.0152,1.1290,1.739
0.822906,1.3201,-0.0319,1.0840,1.708
0.825547,1.3167,-0.0304,1.0621,1.692
0.825985,1.3113,-0.0299,1.0606,1.687
0.829091,1.3098,-0.0284,1.0655,1.689
0.835089,1.3093,-0.0211,1.0796,1.697
0.835819,1.3035,-0.0215,1.0899,1.699
0.838232,1.3020,-0.0196,1.1006,1.705
0.842262,1.2883,-0.0176,1.1168,1.705
0.842787,1.2820,-0.0113,1.1202,1.702
0.848854,1.2659,-0.0123,1.1216,1.691
0.849387,1.2537,-0.0064,1.1309,1.688
0.849711,1.2380,-0.0020,1.1442,1.686
0.851972,1.2219,0.0004,1.1128,1.653
0.859036,1.2116,0.0048,1.0650,1.613
0.860162,1.2205,0.0029,1.0342,1.600
0.860483,1.2258,-0.0054,1.0058,1.586
0.866533,1.2351,-0.0162,0.9751,1.574
0.867074,1.2395,-0.0211,0.9350,1.553
0.869602,1.2371,-0.0167,0.8944,1.527
0.871348,1.2405,-0.0245,0.8607,1.510
0.872248,1.2278,0.0146,0.8305,1.482
0.875723,1.2028,0.0288,0.8177,1.455
0.880148,1.1994,0.0078,0.7669,1.424
0.880649,1.1882,-0.0020,0.7039,1.381
0.882684,1.1696,-0.0113,0.6589,1.343
0.888069,1.1559,-0.0176,0.6213,1.312
0.888911,1.1423,-0.0270,0.5700,1.277
0.889255,1.1310,-0.0309,0.5363,1.252
0.893666,1.1154,-0.0289,0.5051,1.225
0.894189,1.1017,-0.0206,0.4835,1.203
0.897154,1.0777,-0.0137,0.4620,1.173
0.901196,1.0543,-0.0001,0.4508,1.147
0.919911,1.0157,0.0180,0.4454,1.109
0.921109,0.9873,0.0366,0.4420,1.082
0.921620,0.9527,0.0664,0.4576,1.059
0.922250,0.9214,0.0899,0.4674,1.037
0.922816,0.8891,0.1099,0.4860,1.019
0.923298,0.8427,0.1299,0.5080,0.993
0.923958,0.8037,0.1445,0.5280,0.972
0.924379,0.7582,0.1514,0.5456,0.946
0.924777,0.7191,0.1568,0.5788,0.936
0.925186,0.7069,0.1602,0.5983,0.940
0.927198,0.6932,0.1543,0.6169,0.941
0.930824,0.6761,0.1553,0.6326,0.939
0.931584,0.6766,0.1533,0.6389,0.943
0.936121,0.6722,0.1406,0.6492,0.945
0.939131,0.6619,0.1275,0.6687,0.950
0.940186,0.6541,0.1118,0.6795,0.950
0.941272,0.6453,0.0962,0.6760,0.940
0.945038,0.6375,0.0742,0.6921,0.944
0.945635,0.6243,0.0571,0.6892,0.932
0.949651,0.6229,0.0468,0.6868,0.928
0.954167,0.6087,0.0341,0.6765,0.911
0.955541,0.6102,0.0244,0.6697,0.906
0.956593,0.5901,0.0102,0.6594,0.885
0.960679,0.5681,-0.0108,0.6409,0.856
0.961267,0.5583,-0.0084,0.6252,0.838
0.963837,0.5496,-0.0162,0.6081,0.820
0.968974,0.5525,-0.0176,0.5812,0.802
0.970010,0.5554,-0.0167,0.5446,0.778
0.971646,0.5520,-0.0235,0.5099,0.752
0.975169,0.5149,-0.0372,0.4757,0.702
0.976228,0.5022,-0.0460,0.4376,0.668
0.978916,0.4812,-0.0553,0.4005,0.628
0.983710,0.4411,-0.0719,0.3536,0.570
0.984181,0.4494,-0.0621,0.3282,0.560
0.987919,0.4474,-0.0548,0.3086,0.546
0.991926,0.4582,-0.0455,0.2744,0.536
0.992381,0.4401,-0.0402,0.2202,0.494
0.994766,0.4133,-0.0338,0.1640,0.446
0.998756,0.3966,-0.0275,0.1268,0.417
0.999182,0.3727,-0.0206,0.0922,0.384
1.003006,0.3844,0.0034,0.0555,0.388
1.005441,0.3761,0.0170,0.0179,0.377
1.007157,0.3859,0.0390,-0.0197,0.388
1.010732,0.4030,0.0410,-0.0667,0.411
1.013878,0.4167,0.0371,-0.1179,0.435
1.014353,0.4323,0.0449,-0.1532,0.461
1.017723,0.4474,0.0478,-0.1795,0.484
1.026813,0.4557,0.0444,-0.2147,0.506
1.027830,0.4596,0.0327,-0.2694,0.534
1.028184,0.4748,0.0302,-0.3124,0.569
1.028488,0.5032,0.0297,-0.3462,0.611
1.028788,0.5139,0.0195,-0.3740,0.636
1.032039,0.5222,0.0180,-0.4048,0.661
1.035821,0.5325,0.0058,-0.4297,0.684
1.036576,0.5398,0.0009,-0.4610,0.710
1.039662,0.5496,-0.0098,-0.4996,0.743
1.043057,0.5481,-0.0167,-0.5074,0.747
1.043670,0.5530,-0.0172,-0.5127,0.754
1.047268,0.5496,-0.0152,-0.5103,0.750
1.051048,0.5540,-0.0084,-0.5030,0.748
1.051609,0.5540,0.0038,-0.4957,0.743
1.054563,0.5549,0.0078,-0.4903,0.741
1.058572,0.5569,0.0082,-0.4771,0.733
1.059042,0.5461,0.0097,-0.4644,0.717
1.063746,0.5456,0.0053,-0.4477,0.706
1.066193,0.5456,-0.0015,-0.4228,0.690
1.066669,0.5530,-0.0152,-0.3940,0.679
1.069492,0.5960,-0.0270,-0.3559,0.695
1.074097,0.6517,-0.0304,-0.3197,0.727
1.074639,0.6898,-0.0343,-0.2821,0.746
1.081757,0.7020,-0.0382,-0.2391,0.743
1.082292,0.7245,-0.0387,-0.1903,0.750
1.082636,0.7392,-0.0490,-0.1365,0.753
1.085060,0.7621,-0.0534,-0.0789,0.768
1.087950,0.7802,-0.0534,-0.0236,0.782
1.088357,0.8066,-0.0529,0.0340,0.809
1.093407,0.8359,-0.0568,0.0907,0.843
1.097814,0.8520,-0.0651,0.1425,0.866
1.098286,0.8725,-0.0807,0.1884,0.896
1.098674,0.8882,-0.0924,0.2251,0.921
1.111177,0.8965,-0.1100,0.2534,0.938
1.113219,0.9136,-0.1364,0.2651,0.961
1.114522,0.9331,-0.1716,0.2763,0.988
1.115314,0.9390,-0.2019,0.2807,1.001
1.116781,0.9517,-0.2346,0.2832,1.020
1.117861,0.9634,-0.2620,0.2710,1.035
1.131959,0.9571,-0.2898,0.2602,1.033
1.133220,0.9497,-0.3142,0.2553,1.032
1.133662,0.9419,-0.3416,0.2338,1.029
1.134101,0.9258,-0.3558,0.2168,1.015
1.134532,0.9034,-0.3700,0.1982,0.996
1.135024,0.8652,-0.3797,0.1835,0.963
1.135676,0.8466,-0.3841,0.1664,0.944
1.136336,0.8349,-0.3841,0.1498,0.931
1.136829,0.8149,-0.3915,0.1395,0.915
1.143745,0.8066,-0.3983,0.1195,0.907
1.145122,0.7924,-0.3959,0.1068,0.892
1.145712,0.8252,-0.3934,0.1093,0.921
1.148643,0.8574,-0.4071,0.1005,0.954
1.149640,0.8447,-0.4261,0.0696,0.949
1.155209,0.8896,-0.4183,0.0521,0.984
1.157142,0.9610,-0.4159,0.0364,1.048
1.157755,0.9966,-0.4159,0.0291,1.080
1.159274,1.0025,-0.4325,0.0291,1.092
1.164203,1.0020,-0.4442,0.0140,1.096
1.165274,1.0133,-0.4662,0.0150,1.116
1.166736,1.0274,-0.4692,0.0023,1.130
1.170296,1.0123,-0.4716,-0.0070,1.117
1.171763,0.9878,-0.4618,-0.0266,1.091
1.175198,0.9737,-0.4501,-0.0281,1.073
1.177958,0.9727,-0.4349,-0.0187,1.066
1.178767,0.9497,-0.4203,-0.0173,1.039
1.181958,0.9175,-0.3939,0.0008,0.998
1.186271,0.8930,-0.3714,0.0067,0.967
1.187609,0.8950,-0.3323,0.0277,0.955
1.188870,0.8452,-0.3485,0.0184,0.914
1.194165,0.8276,-0.3435,0.0667,0.899
1.194660,0.8276,-0.3064,0.0657,0.885
1.197784,0.8017,-0.3338,0.0223,0.869
1.201560,0.8203,-0.3509,0.0873,0.896
1.202042,0.8476,-0.3695,0.0971,0.930
1.218188,0.8603,-0.3812,0.0844,0.945
1.219133,0.8608,-0.4090,0.0839,0.957
1.219734,0.8662,-0.4310,0.0907,0.972
1.220198,0.8676,-0.4555,0.1107,0.986
1.220625,0.8696,-0.4804,0.1273,1.002
1.221041,0.8515,-0.5029,0.1449,0.999
1.221431,0.8408,-0.5053,0.1557,0.993
1.225697,0.8164,-0.5322,0.1610,0.988
1.226280,0.7836,-0.5947,0.1835,1.001
1.226962,0.7797,-0.5957,0.2011,1.002
1.230863,0.7509,-0.6216,0.2002,0.995
1.231338,0.7055,-0.6729,0.2246,1.000
1.234478,0.6908,-0.7066,0.2343,1.016
1.238157,0.7221,-0.6822,0.2490,1.024
1.238909,0.6849,-0.7301,0.2407,1.030
1.241873,0.6634,-0.7471,0.2524,1.031
1.246331,0.6707,-0.7755,0.2378,1.053
1.246666,0.6658,-0.7995,0.2075,1.061
1.249144,0.6649,-0.8136,0.2036,1.070
1.255874,0.6839,-0.8087,0.2671,1.092
1.256607,0.6918,-0.8268,0.2636,1.110
1.261730,0.7020,-0.8507,0.2216,1.125
1.262188,0.7343,-0.8737,0.2099,1.160
1.262450,0.7538,-0.8972,0.1967,1.188
1.264328,0.7538,-0.9118,0.1234,1.189
1.268058,0.7372,-0.8977,0.1513,1.171
1.268515,0.7743,-0.8419,0.2114,1.163
1.272595,0.7528,-0.8551,0.0848,1.142
1.276343,0.7372,-0.8234,0.1552,1.116
1.276836,0.6639,-0.7301,0.1786,1.003
1.280338,0.6024,-0.7081,0.1190,0.937
1.283710,0.5481,-0.7213,0.0770,0.909
1.284179,0.5388,-0.7247,0.0394,0.904
1.287309,0.5373,-0.7091,0.0101,0.890
1.290206,0.5540,-0.6890,-0.0183,0.884
1.292143,0.5749,-0.6842,-0.0413,0.895
1.294038,0.5975,-0.6719,-0.0515,0.901
1.298785,0.6097,-0.6465,-0.0691,0.891
1.299238,0.5950,-0.6504,-0.1502,0.894
1.312697,0.6097,-0.6455,-0.1306,0.897
1.313557,0.6033,-0.6558,-0.1351,0.901
1.313893,0.5945,-0.6333,-0.0964,0.874
1.314207,0.5803,-0.6226,-0.1468,0.864
1.314535,0.5740,-0.6064,-0.0896,0.840
1.314868,0.5510,-0.5962,-0.0979,0.818
1.317174,0.5227,-0.5776,-0.1228,0.789
1.322614,0.4939,-0.5591,-0.1194,0.755
1.323163,0.4640,-0.5444,-0.1101,0.724
1.325852,0.4352,-0.5361,-0.1683,0.711
1.328873,0.4064,-0.5268,-0.0847,0.671
1.329196,0.3844,-0.5395,-0.1444,0.678
1.332616,0.3629,-0.5366,-0.0789,0.653
1.336670,0.3526,-0.5414,-0.1096,0.655
1.339374,0.3453,-0.5488,-0.0901,0.655
1.340178,0.3297,-0.5630,-0.1126,0.662
1.343210,0.3311,-0.5732,-0.0764,0.666
1.343842,0.3175,-0.5937,-0.0691,0.677
1.346733,0.3145,-0.6040,-0.0613,0.684
1.350332,0.3082,-0.6260,-0.0579,0.700
1.350768,0.3048,-0.6567,-0.0623,0.727
1.353878,0.3204,-0.6666,-0.0691,0.743
1.358044,0.3311,-0.6768,-0.0813,0.758
1.358477,0.3482,-0.6763,-0.0955,0.767
1.362544,0.3888,-0.6426,-0.1004,0.758
1.366930,0.3844,-0.6607,-0.1091,0.772
1.367399,0.3688,-0.6827,-0.1140,0.784
1.370597,0.3791,-0.6910,-0.1218,0.797
1.373899,0.4128,-0.6489,-0.1135,0.777
1.374405,0.4020,-0.6362,-0.1228,0.763
1.378493,0.4035,-0.6240,-0.1184,0.752
1.380624,0.4045,-0.6172,-0.1204,0.748
1.381055,0.3932,-0.6045,-0.1189,0.731
1.385090,0.3874,-0.5972,-0.1174,0.721
1.389391,0.3747,-0.5898,-0.1130,0.708
1.389887,0.3644,-0.5825,-0.1130,0.696
1.392937,0.3561,-0.5708,-0.1038,0.681
1.396696,0.3526,-0.5728,-0.1082,0.681
