time,gFx,gFy,gFz,TgF
0.138976,0.0516,0.2203,0.9502,0.977
0.140460,0.0571,0.2203,0.9511,0.978
0.143290,0.0605,0.2306,0.9560,0.985
0.146824,0.0649,0.2384,0.9648,0.996
0.147316,0.0629,0.2457,0.9609,0.994
0.149564,0.0654,0.2452,0.9697,1.002
0.154050,0.0717,0.2467,0.9800,1.013
0.154446,0.0688,0.2530,1.0000,1.034
0.157326,0.0727,0.2559,1.0141,1.048
0.161736,0.0766,0.2564,1.0327,1.067
0.162075,0.0805,0.2608,1.0430,1.078
0.164455,0.0839,0.2647,1.0572,1.093
0.168429,0.0878,0.2623,1.0625,1.098
0.169267,0.0952,0.2540,1.0689,1.103
0.172848,0.1079,0.2496,1.0870,1.120
0.176493,0.1083,0.2457,1.0894,1.122
0.177190,0.0986,0.2403,1.0645,1.096
0.180310,0.0966,0.2237,1.0469,1.075
0.185147,0.0981,0.2179,1.0352,1.062
0.185729,0.0952,0.2115,1.0161,1.042
0.188179,0.0966,0.2052,1.0029,1.028
0.193509,0.0971,0.1949,0.9883,1.012
0.194013,0.0957,0.1964,0.9814,1.005
0.194296,0.0966,0.1934,0.9629,0.987
0.201764,0.1010,0.1934,0.9453,0.970
0.202378,0.0981,0.1954,0.9306,0.956
0.202881,0.0991,0.1978,0.9174,0.944
0.207160,0.0952,0.2017,0.8944,0.922
0.207655,0.0888,0.1973,0.8730,0.899
0.210357,0.0893,0.1988,0.8456,0.873
0.213263,0.1015,0.1611,0.8167,0.839
0.213750,0.1030,0.1675,0.8094,0.833
0.226604,0.0947,0.1709,0.7943,0.818
0.227278,0.0917,0.1763,0.7835,0.808
0.227555,0.0917,0.1792,0.7762,0.802
0.228008,0.0942,0.1915,0.7723,0.801
0.230450,0.0961,0.2003,0.7742,0.805
0.230905,0.0976,0.2081,0.7733,0.807
0.234215,0.1030,0.2140,0.7811,0.816
0.239219,0.1093,0.2179,0.7904,0.827
0.239687,0.1220,0.2179,0.8104,0.848
0.240061,0.1225,0.2193,0.8349,0.872
0.243396,0.1250,0.2286,0.8690,0.907
0.243876,0.1303,0.2345,0.8915,0.931
0.248074,0.1430,0.2398,0.9164,0.958
0.250713,0.1572,0.2403,0.9389,0.982
0.251225,0.1763,0.2379,0.9585,1.003
0.259881,0.1895,0.2345,0.9795,1.025
0.260468,0.2041,0.2340,0.9936,1.041
0.260983,0.2158,0.2306,1.0068,1.055
0.262931,0.2246,0.2247,1.0137,1.062
0.266694,0.2383,0.2291,1.0307,1.082
0.267195,0.2461,0.2330,1.0337,1.088
0.277872,0.2359,0.2203,1.0200,1.070
0.278431,0.2334,0.2179,1.0195,1.068
0.278715,0.2412,0.2105,1.0054,1.055
0.278988,0.2525,0.2086,1.0029,1.055
0.281065,0.2608,0.2135,1.0034,1.058
0.281479,0.2627,0.1969,1.0005,1.053
0.285285,0.2627,0.1881,0.9927,1.044
0.289304,0.2598,0.1969,0.9946,1.047
0.289744,0.2608,0.1993,0.9809,1.034
0.291972,0.2647,0.2056,0.9673,1.024
0.296320,0.2784,0.2066,0.9487,1.010
0.296922,0.2760,0.2052,0.9370,0.998
0.311290,0.2682,0.2056,0.9135,0.974
0.311796,0.2647,0.2008,0.8837,0.944
0.311993,0.2603,0.1998,0.8642,0.924
0.312156,0.2613,0.1944,0.8554,0.915
0.312321,0.2667,0.1856,0.8510,0.911
0.312485,0.2725,0.1817,0.8554,0.916
0.314751,0.2730,0.1812,0.8632,0.923
0.320826,0.2774,0.1714,0.8612,0.921
0.321483,0.2882,0.1616,0.8666,0.927
0.321709,0.2916,0.1675,0.8700,0.933
0.327765,0.2970,0.1670,0.8813,0.945
0.328168,0.2970,0.1709,0.8930,0.956
0.331678,0.2970,0.1719,0.9057,0.968
0.335800,0.2940,0.1743,0.9101,0.972
0.336391,0.2911,0.1851,0.9130,0.976
0.338422,0.2838,0.1978,0.9159,0.979
0.342168,0.2364,0.2892,0.9179,0.991
0.342577,0.2451,0.2740,0.9282,0.998
0.345097,0.2564,0.2550,0.9321,1.000
0.348674,0.2622,0.2247,0.9292,0.991
0.349318,0.2691,0.2003,0.9091,0.969
0.353813,0.2711,0.1675,0.8964,0.951
0.354665,0.2721,0.1387,0.8754,0.927
0.357129,0.2701,0.1133,0.8524,0.901
0.361894,0.2711,0.0972,0.8241,0.873
0.362442,0.2852,0.1162,0.8192,0.875
0.369433,0.2765,0.1533,0.8060,0.866
0.370241,0.2588,0.1294,0.8016,0.852
0.370557,0.2598,0.1279,0.7742,0.827
0.372859,0.2647,0.1255,0.7547,0.810
0.376938,0.2622,0.1162,0.7406,0.794
0.377410,0.2613,0.1011,0.7440,0.795
0.380166,0.2652,0.0903,0.7391,0.790
0.383704,0.2691,0.0962,0.7362,0.790
0.384489,0.2706,0.0982,0.7376,0.792
0.388794,0.2774,0.1006,0.7523,0.808
0.391608,0.2931,0.1084,0.7757,0.836
0.392087,0.3102,0.1167,0.7884,0.855
0.396038,0.3321,0.1240,0.8055,0.880
0.399220,0.3521,0.1353,0.8109,0.894
0.399717,0.3712,0.1533,0.8236,0.916
0.404503,0.3879,0.1655,0.8383,0.938
0.407117,0.3923,0.1582,0.8534,0.952
0.407582,0.3966,0.1519,0.8349,0.937
0.409619,0.4054,0.1441,0.7992,0.908
0.414655,0.4103,0.1279,0.7664,0.879
0.415194,0.4128,0.1152,0.7313,0.848
0.431020,0.4103,0.0991,0.7024,0.819
0.431922,0.4128,0.0947,0.6799,0.801
0.432247,0.4206,0.0742,0.6536,0.781
0.432637,0.4201,0.0571,0.6287,0.758
0.432974,0.4216,0.0419,0.6022,0.736
0.433427,0.4240,0.0165,0.5759,0.715
0.433705,0.4206,0.0004,0.5446,0.688
0.439523,0.4162,-0.0015,0.5129,0.660
0.441089,0.4137,-0.0005,0.4860,0.638
0.441771,0.4108,-0.0118,0.4703,0.625
0.443461,0.4093,-0.0299,0.4591,0.616
0.444328,0.3957,-0.0215,0.4410,0.593
0.447755,0.3786,-0.0255,0.4376,0.579
0.460694,0.3810,-0.0441,0.4449,0.587
0.461584,0.3727,-0.0490,0.4435,0.581
0.461878,0.3815,-0.0714,0.4567,0.599
0.462128,0.3756,-0.1022,0.4659,0.607
0.462475,0.3820,-0.1222,0.4786,0.624
0.462746,0.3835,-0.1521,0.4967,0.646
0.465796,0.3692,-0.2229,0.5163,0.673
0.466294,0.3585,-0.2976,0.5446,0.717
0.472931,0.4098,-0.3622,0.5519,0.777
0.473713,0.4753,-0.4344,0.5490,0.846
0.474076,0.5520,-0.5307,0.5314,0.932
0.478418,0.6282,-0.6367,0.5217,1.035
0.481694,0.7152,-0.7198,0.5129,1.137
0.482162,0.8027,-0.7662,0.5178,1.225
0.485941,0.8706,-0.7853,0.5309,1.287
0.491489,0.9004,-0.7702,0.5319,1.299
0.492070,0.8818,-0.7086,0.5573,1.261
0.495210,0.8100,-0.6006,0.5934,1.170
0.495699,0.7025,-0.4809,0.6419,1.066
0.496136,0.6028,-0.3626,0.7005,0.993
0.502857,0.4968,-0.2693,0.7523,0.941
0.503526,0.3869,-0.1833,0.7894,0.898
0.503785,0.2916,-0.1159,0.8167,0.875
0.508814,0.2129,-0.0651,0.8339,0.863
0.509333,0.1577,-0.0299,0.8407,0.856
0.513195,0.1254,-0.0093,0.8412,0.851
0.516626,0.1103,-0.0049,0.8354,0.843
0.517152,0.1230,-0.0240,0.8094,0.819
0.529010,0.1284,-0.0455,0.7855,0.797
0.529845,0.1435,-0.0748,0.7498,0.767
0.530181,0.1440,-0.1066,0.7068,0.729
0.530478,0.1591,-0.1374,0.6560,0.689
0.530776,0.1709,-0.1687,0.6126,0.658
0.531039,0.1680,-0.1960,0.5593,0.616
0.541517,0.1572,-0.2365,0.5529,0.622
0.542373,0.1572,-0.2532,0.5231,0.602
0.542654,0.1582,-0.2581,0.4894,0.575
0.542973,0.1523,-0.2610,0.4498,0.542
0.547065,0.1435,-0.2542,0.4283,0.518
0.547580,0.1416,-0.2444,0.4161,0.503
0.551495,0.1464,-0.2317,0.4039,0.488
0.552479,0.1494,-0.2116,0.3687,0.451
0.552958,0.1753,-0.2004,0.3208,0.417
0.558916,0.2251,-0.2072,0.2920,0.423
0.561338,0.2701,-0.2190,0.2607,0.435
0.561773,0.2906,-0.2165,0.2773,0.456
0.566509,0.2960,-0.2058,0.3028,0.471
0.569721,0.2637,-0.2038,0.2930,0.444
0.570583,0.2139,-0.1970,0.2768,0.401
0.573103,0.1821,-0.1965,0.2705,0.381
0.582441,0.1362,-0.1941,0.2583,0.351
0.582982,0.1186,-0.2033,0.2426,0.338
0.583298,0.1186,-0.2077,0.2612,0.354
0.586731,0.1049,-0.2087,0.2622,0.351
0.587538,0.0566,-0.2033,0.2348,0.316
0.593528,0.0189,-0.1916,0.2153,0.289
0.594036,-0.0114,-0.1892,0.2011,0.276
0.594349,-0.0314,-0.1887,0.1997,0.276
0.594593,-0.0387,-0.1941,0.2002,0.281
0.599143,-0.0382,-0.1999,0.2070,0.290
0.599640,-0.0260,-0.2072,0.2080,0.295
0.603912,-0.0148,-0.2175,0.2036,0.298
0.605439,-0.0128,-0.2326,0.1914,0.301
0.605825,-0.0094,-0.2385,0.1850,0.302
0.609620,0.0048,-0.2532,0.1688,0.304
0.612851,0.0258,-0.2615,0.1581,0.307
0.613347,0.0537,-0.2703,0.2182,0.352
0.622719,0.0756,-0.2757,0.1870,0.342
0.623703,0.1079,-0.2830,0.2202,0.374
0.624184,0.1337,-0.3025,0.2837,0.436
0.624799,0.1621,-0.3167,0.3296,0.485
0.628965,0.1890,-0.3196,0.3560,0.514
0.629446,0.2090,-0.3289,0.3750,0.541
0.631972,0.2383,-0.3362,0.4078,0.580
0.635267,0.2750,-0.3451,0.4415,0.624
0.635964,0.3141,-0.3500,0.4850,0.675
0.639033,0.3639,-0.3558,0.5300,0.735
0.642530,0.4103,-0.3641,0.5827,0.800
0.642828,0.4601,-0.3719,0.6419,0.873
0.646274,0.4988,-0.3788,0.7039,0.942
0.649866,0.5461,-0.3929,0.7742,1.026
0.650356,0.5965,-0.4017,0.8607,1.122
0.656277,0.6439,-0.4164,0.9409,1.214
0.657667,0.6942,-0.4315,1.0137,1.302
0.657935,0.7435,-0.4516,1.0840,1.390
0.661755,0.7821,-0.4692,1.1559,1.472
0.664980,0.8198,-0.4907,1.2296,1.557
0.665482,0.8530,-0.5087,1.2951,1.632
0.670045,0.8789,-0.5263,1.3577,1.701
0.673245,0.8994,-0.5390,1.4202,1.765
0.673825,0.9126,-0.5483,1.4828,1.825
0.677741,0.9346,-0.5757,1.5365,1.888
0.681318,0.9507,-0.5952,1.5898,1.946
0.681887,0.9707,-0.6235,1.6279,1.995
0.685880,0.9966,-0.6514,1.6445,2.030
0.688504,1.0299,-0.6890,1.6508,2.064
0.689724,1.0714,-0.7296,1.6537,2.101
0.692638,1.1183,-0.7520,1.6625,2.140
0.695621,1.1642,-0.7702,1.6826,2.186
0.696281,1.2072,-0.7824,1.7109,2.235
0.699063,1.2459,-0.7868,1.7363,2.277
0.702972,1.2747,-0.7809,1.7568,2.307
0.703907,1.3010,-0.7760,1.7627,2.324
0.707263,1.3255,-0.7657,1.7456,2.322
0.712032,1.3494,-0.7540,1.7173,2.311
0.713084,1.3807,-0.7408,1.6890,2.304
0.715290,1.4110,-0.7261,1.6596,2.296
0.719830,1.4511,-0.7159,1.6415,2.305
0.721106,1.5028,-0.7047,1.6264,2.324
0.721474,1.5547,-0.7003,1.6059,2.342
0.731076,1.6045,-0.7022,1.5727,2.354
0.731846,1.6573,-0.6988,1.5394,2.367
0.732252,1.7100,-0.6978,1.4935,2.375
0.742037,1.7613,-0.6895,1.4392,2.377
0.742992,1.8146,-0.6822,1.3850,2.383
0.743318,1.8649,-0.6715,1.3210,2.382
0.743769,1.9108,-0.6538,1.2565,2.379
0.744047,1.9470,-0.6353,1.1881,2.368
0.744772,1.9763,-0.6172,1.1285,2.358
0.756419,1.9968,-0.5894,1.0796,2.345
0.757518,2.0086,-0.5659,1.0450,2.334
0.758066,2.0130,-0.5395,1.0107,2.316
0.758350,2.0135,-0.5087,0.9751,2.294
0.758668,2.0017,-0.4843,0.9341,2.261
0.759102,1.9881,-0.4643,0.8900,2.227
0.772920,1.9357,-0.4315,0.8388,2.153
0.773864,1.9011,-0.4012,0.8070,2.104
0.774169,1.8859,-0.3910,0.7572,2.070
0.774604,1.8546,-0.3685,0.7131,2.021
0.774886,1.8903,-0.3548,0.7454,2.063
0.775333,1.8801,-0.3641,0.6589,2.025
0.777699,1.8840,-0.3714,0.6331,2.022
0.780927,1.8390,-0.3001,0.6326,1.968
0.781452,1.8625,-0.2635,0.6653,1.995
0.788801,1.9211,-0.2517,0.7044,2.062
0.789787,1.9304,-0.2180,0.6570,2.051
0.790213,1.9543,-0.2346,0.6272,2.066
0.794519,1.8874,-0.2967,0.5417,1.986
0.795165,1.8747,-0.3240,0.4806,1.962
0.795623,1.8986,-0.3318,0.4654,1.983
0.798854,1.9274,-0.3387,0.4444,2.007
0.805293,1.9563,-0.3426,0.4405,2.034
0.805842,1.9822,-0.3524,0.4259,2.058
0.806307,1.9832,-0.3592,0.3858,2.052
0.811474,1.9671,-0.3709,0.3140,2.026
0.811909,1.9294,-0.3749,0.2172,1.977
0.815284,1.8840,-0.3597,0.1034,1.921
0.826226,1.8092,-0.3456,-0.0847,1.844
0.827016,1.7291,-0.3328,-0.2631,1.780
0.827349,1.6499,-0.3191,-0.4126,1.730
0.827787,1.5561,-0.3084,-0.5807,1.689
0.828122,1.4696,-0.2952,-0.6554,1.636
0.832898,1.3875,-0.2820,-0.7962,1.624
0.833549,1.3069,-0.2547,-0.8382,1.573
0.833878,1.2180,-0.2297,-0.8983,1.531
0.843278,1.1496,-0.2033,-0.9276,1.491
0.844232,1.0856,-0.1540,-0.9564,1.455
0.844805,1.0231,-0.1403,-0.9491,1.403
0.845327,0.9766,-0.1281,-0.9642,1.378
0.849002,0.9634,-0.1056,-0.9632,1.366
0.849385,0.9629,-0.0910,-0.9227,1.337
0.854200,0.9756,-0.0822,-0.8367,1.288
0.860867,1.0020,-0.0822,-0.7443,1.251
0.861377,1.0470,-0.0934,-0.6481,1.235
0.861576,1.1075,-0.1095,-0.5631,1.247
0.863772,1.1472,-0.1335,-0.4996,1.258
0.864083,1.1989,-0.1599,-0.4209,1.281
0.869988,1.2517,-0.1882,-0.3867,1.324
0.870669,1.2810,-0.2312,-0.2973,1.335
0.870910,1.3132,-0.2581,-0.2284,1.358
0.874759,1.3215,-0.2898,-0.1981,1.367
0.878674,1.3367,-0.3152,-0.0637,1.375
0.879147,1.3128,-0.3318,-0.0031,1.354
0.882650,1.3363,-0.3670,0.1068,1.390
0.886836,1.3436,-0.4017,0.1948,1.416
0.887519,1.3387,-0.4305,0.3086,1.440
0.889348,1.3382,-0.4570,0.4054,1.471
0.893324,1.3309,-0.4740,0.4752,1.491
0.893797,1.3265,-0.4755,0.5597,1.516
0.897365,1.3220,-0.4745,0.6345,1.541
0.901115,1.3245,-0.4877,0.7141,1.582
0.902062,1.2732,-0.5077,0.7146,1.546
0.905151,1.2395,-0.5097,0.7972,1.559
0.910006,1.1887,-0.5160,0.8099,1.528
0.910494,1.1364,-0.5258,0.8143,1.494
0.913394,1.1095,-0.5732,0.8730,1.524
0.925285,1.0533,-0.6021,0.8534,1.483
0.926138,1.0064,-0.5933,0.8490,1.444
0.926471,0.9903,-0.6001,0.8637,1.445
0.926780,0.9937,-0.5967,0.8324,1.427
0.927067,0.9917,-0.5928,0.8495,1.434
0.927358,0.9927,-0.5771,0.8505,1.429
0.932793,0.9942,-0.5644,0.8554,1.428
0.933229,0.9966,-0.5644,0.8622,1.434
0.933530,1.0162,-0.5591,0.8300,1.426
0.939150,1.0289,-0.5615,0.7909,1.414
0.939887,1.0685,-0.5536,0.7679,1.428
0.942220,1.1467,-0.5488,0.7552,1.479
0.945971,1.1867,-0.5561,0.7474,1.509
0.949054,1.1379,-0.5283,0.7474,1.460
0.950370,1.3020,-0.5170,0.7742,1.601
0.952226,1.1867,-0.4745,0.8177,1.517
0.952596,1.0675,-0.4090,0.8690,1.436
0.957281,1.0851,-0.3724,0.9140,1.467
0.961354,1.0885,-0.3440,0.9497,1.485
0.961695,1.0919,-0.3113,0.9648,1.490
0.963447,1.1696,-0.2991,0.9448,1.533
0.970190,1.2219,-0.3079,0.8788,1.536
0.970995,1.1193,-0.2791,0.8397,1.427
0.971301,1.0196,-0.2439,0.8222,1.332
0.976149,0.9663,-0.2390,0.7933,1.273
0.976845,0.9200,-0.2410,0.7806,1.230
0.980100,0.8344,-0.2512,0.7952,1.180
0.982644,0.7924,-0.2415,0.8182,1.164
0.983126,0.7406,-0.2331,0.8123,1.124
0.987834,0.6868,-0.2273,0.7821,1.065
0.993095,0.6131,-0.2390,0.7259,0.980
0.993616,0.5603,-0.2781,0.6414,0.896
0.993954,0.6419,-0.2591,0.5431,0.880
0.998313,0.6932,-0.1765,0.4825,0.863
0.998822,0.5461,-0.1438,0.4581,0.727
1.002501,0.2183,-0.2365,0.3794,0.498
1.008270,0.2344,-0.2116,0.3955,0.506
1.009017,0.2266,-0.1765,0.3804,0.477
1.010924,0.1953,-0.1394,0.3619,0.434
1.016208,0.1973,-0.0846,0.3374,0.400
1.016958,0.2110,-0.0314,0.3023,0.370
1.017254,0.2354,0.0219,0.2744,0.362
1.028448,0.2760,0.0605,0.2441,0.373
1.029574,0.3399,0.0908,0.1992,0.404
1.029941,0.3702,0.1128,0.1522,0.416
1.030245,0.4255,0.1177,0.1322,0.461
1.030540,0.4827,0.1275,0.0726,0.504
1.042078,0.5134,0.1416,0.1288,0.548
1.042868,0.5623,0.1602,0.1054,0.594
1.043164,0.5848,0.1724,0.1430,0.626
1.043473,0.5310,0.2100,0.1747,0.597
1.043744,0.4093,0.2501,0.1860,0.514
1.044026,0.3487,0.2706,0.2509,0.508
1.046713,0.2818,0.2951,0.1596,0.438
1.053560,0.1988,0.3185,0.0501,0.379
1.054350,0.1543,0.3346,-0.0222,0.369
1.054689,0.0981,0.3356,-0.1008,0.364
1.058676,0.1323,0.3390,-0.1380,0.389
1.059156,0.1494,0.3522,-0.1468,0.410
1.063420,0.1680,0.3493,-0.1605,0.419
1.065791,0.1714,0.3420,-0.1951,0.429
1.066418,0.1528,0.3366,-0.2411,0.441
1.082707,0.1298,0.3210,-0.3017,0.459
1.083600,0.1274,0.3205,-0.3774,0.511
1.083874,0.1362,0.3185,-0.4551,0.572
1.084149,0.1191,0.3307,-0.5445,0.648
1.084393,0.1147,0.3380,-0.6071,0.704
1.084856,0.0644,0.3527,-0.7116,0.797
1.085166,0.0238,0.3517,-0.7717,0.848
1.089135,0.0009,0.3234,-0.8196,0.881
1.089800,-0.0138,0.2872,-0.8220,0.871
1.091760,-0.0162,0.2696,-0.7869,0.832
1.096650,-0.0050,0.2496,-0.7463,0.787
1.097175,0.0179,0.2183,-0.6989,0.732
1.101164,0.0581,0.1846,-0.6491,0.677
1.104054,0.0976,0.1514,-0.5909,0.618
1.104658,0.1333,0.1231,-0.5362,0.566
1.106908,0.1626,0.0986,-0.4688,0.506
1.111089,0.1758,0.0913,-0.4053,0.451
1.111586,0.1782,0.0869,-0.3579,0.409
1.113779,0.1773,0.0806,-0.3192,0.374
1.117804,0.1704,0.0649,-0.2885,0.341
1.118612,0.1591,0.0356,-0.2650,0.311
1.122421,0.1411,0.0087,-0.2431,0.281
1.125750,0.1279,-0.0319,-0.2337,0.268
1.126189,0.1298,-0.0748,-0.2210,0.267
1.130416,0.1342,-0.1237,-0.2220,0.287
1.132865,0.1557,-0.1672,-0.2225,0.319
1.133360,0.1782,-0.2009,-0.2269,0.352
1.142051,0.2007,-0.2307,-0.2367,0.387
1.143802,0.2285,-0.2522,-0.2470,0.421
1.145075,0.2481,-0.2845,-0.2655,0.461
1.145990,0.2583,-0.2971,-0.2748,0.480
1.166213,0.2559,-0.3015,-0.2812,0.485
1.167708,0.2593,-0.3074,-0.2611,0.480
1.168356,0.2730,-0.3055,-0.2440,0.477
1.170080,0.2872,-0.3186,-0.2269,0.485
1.170616,0.2735,-0.3289,-0.2181,0.480
1.171164,0.2608,-0.3196,-0.1541,0.440
1.171675,0.2378,-0.3313,-0.1654,0.440
1.172174,0.2393,-0.3465,-0.1942,0.464
1.173411,0.2075,-0.3519,-0.1917,0.451
1.174556,0.1846,-0.3719,-0.1698,0.449
1.175083,0.1836,-0.3929,-0.1233,0.451
1.175570,0.2364,-0.4491,-0.0794,0.514
1.177642,0.2999,-0.4867,-0.0153,0.572
1.178230,0.3752,-0.5336,0.0516,0.654
1.184103,0.4939,-0.5698,0.1474,0.768
1.187009,0.7177,-0.5854,0.2265,0.953
1.187979,0.7426,-0.6397,0.2930,1.023
1.190011,0.8110,-0.6954,0.3228,1.116
1.192345,0.7904,-0.7398,0.3809,1.148
1.193466,0.7440,-0.7750,0.4303,1.157
1.196090,0.6644,-0.7931,0.4532,1.130
1.202128,0.5144,-0.7941,0.4850,1.063
1.203006,0.2393,-0.7564,0.5754,0.980
1.203513,0.2627,-0.7873,0.6545,1.057
1.210349,0.4469,-0.8620,0.6643,1.176
1.211071,0.5965,-0.9240,0.6760,1.291
1.211476,0.7108,-0.9524,0.6707,1.365
1.232121,0.8125,-0.9568,0.6721,1.424
1.233143,0.8584,-0.9607,0.6482,1.442
1.233414,0.9200,-0.9538,0.6096,1.459
1.233660,1.0191,-0.9822,0.6160,1.544
1.234293,1.1354,-1.0179,0.6008,1.639
1.234598,1.2317,-1.0188,0.5807,1.701
1.234871,1.2913,-1.0223,0.5778,1.745
1.235155,1.3690,-1.0237,0.5427,1.793
1.235373,1.4604,-1.0120,0.5026,1.846
1.237816,1.5292,-1.0140,0.4547,1.890
1.238196,1.5747,-1.0042,0.4366,1.918
1.242408,1.6294,-0.9802,0.4264,1.949
1.245460,1.6900,-0.9616,0.4078,1.987
1.245821,1.7286,-0.9382,0.4010,2.007
1.250007,1.7560,-0.9055,0.3892,2.014
1.253196,1.7960,-0.8722,0.3706,2.031
1.253768,1.7965,-0.8517,0.3462,2.018
1.255770,1.7970,-0.8410,0.3106,2.008
1.261160,1.8068,-0.8234,0.2895,2.007
1.261557,1.7965,-0.8102,0.2475,1.986
1.264316,1.7833,-0.8004,0.2021,1.965
1.268989,1.7555,-0.7892,0.1439,1.930
1.270036,1.7022,-0.7731,0.0765,1.871
1.272793,1.6294,-0.7603,0.0091,1.798
1.276073,1.5459,-0.7266,-0.0369,1.709
1.276663,1.4384,-0.6671,-0.0070,1.586
1.279148,1.3480,-0.6553,-0.0808,1.501
1.283225,1.2551,-0.6411,-0.1214,1.415
1.283687,1.1530,-0.6314,-0.1483,1.323
1.288878,1.0567,-0.6045,-0.1815,1.231
1.291865,0.9532,-0.5385,-0.2020,1.113
1.292368,0.8681,-0.5156,-0.2161,1.033
1.293944,0.7777,-0.4990,-0.2088,0.947
1.299696,0.6903,-0.5009,-0.1888,0.874
1.300170,0.6038,-0.5136,-0.1551,0.808
1.304194,0.5364,-0.5292,-0.1160,0.762
1.307037,0.4817,-0.5424,-0.0789,0.730
1.307548,0.4294,-0.5596,-0.0525,0.707
1.310584,0.3883,-0.5747,-0.0310,0.694
1.315132,0.3453,-0.5811,0.0057,0.676
1.318708,0.2935,-0.6006,0.0325,0.669
1.319585,0.2403,-0.6230,0.0408,0.669
1.323498,0.1821,-0.6489,0.0506,0.676
1.324029,0.1118,-0.6993,0.0496,0.710
1.324334,0.1464,-0.6401,0.0628,0.660
1.343851,0.2154,-0.5449,0.1000,0.594
1.344921,0.1817,-0.5512,0.0858,0.587
1.345286,0.1513,-0.5478,0.0599,0.571
1.345583,0.1245,-0.5566,0.0403,0.572
1.345849,0.1123,-0.5723,0.0262,0.584
1.346146,0.0922,-0.5859,0.0106,0.593
1.346435,0.0839,-0.5942,0.0076,0.600
1.346707,0.0698,-0.6079,-0.0075,0.612
1.347011,0.0566,-0.6240,-0.0246,0.627
1.355851,0.0482,-0.6392,-0.0432,0.642
1.356710,0.0341,-0.6318,-0.0593,0.636
1.357111,0.0145,-0.6328,-0.0759,0.638
1.357449,-0.0016,-0.6221,-0.0994,0.630
1.357729,-0.0104,-0.6284,-0.1204,0.640
1.362781,-0.0162,-0.6362,-0.1463,0.653
1.365581,-0.0284,-0.6167,-0.1639,0.639
1.366016,-0.0431,-0.5757,-0.1790,0.604
1.368956,-0.0544,-0.5453,-0.1947,0.582
1.373359,-0.0622,-0.5024,-0.2113,0.549
1.373844,-0.0681,-0.4310,-0.1986,0.479
1.377866,-0.0265,-0.3416,-0.1878,0.391
1.380677,0.0082,-0.3622,-0.1385,0.388
