time,gFx,gFy,gFz,TgF
0.147601,0.0165,0.1528,1.2169,1.227
0.152662,0.0248,0.1524,1.1959,1.206
0.153209,0.0326,0.1480,1.1603,1.170
0.156448,0.0380,0.1485,1.1309,1.141
0.160588,0.0448,0.1460,1.1006,1.111
0.161095,0.0556,0.1514,1.0684,1.081
0.172812,0.0576,0.1455,1.0425,1.054
0.173459,0.0678,0.1489,1.0234,1.036
0.173779,0.0756,0.1475,1.0005,1.014
0.174057,0.0776,0.1480,0.9687,0.983
0.174364,0.0849,0.1460,0.9399,0.955
0.174632,0.0981,0.1397,0.9135,0.929
0.178128,0.1074,0.1353,0.8988,0.915
0.182436,0.1191,0.1294,0.8949,0.912
0.182988,0.1201,0.1206,0.8930,0.909
0.187421,0.1279,0.1177,0.8915,0.908
0.189587,0.1323,0.1060,0.8866,0.903
0.190147,0.1313,0.0879,0.8983,0.912
0.195583,0.1308,0.0816,0.8998,0.913
0.200694,0.1254,0.0722,0.9110,0.922
0.201051,0.1220,0.0639,0.9287,0.939
0.201226,0.1162,0.0600,0.9516,0.961
0.204969,0.1181,0.0556,0.9721,0.981
0.205267,0.1171,0.0449,0.9975,1.005
0.207862,0.1147,0.0512,1.0151,1.023
0.212994,0.1132,0.0497,1.0435,1.051
0.213481,0.1054,0.0537,1.0616,1.068
0.216182,0.0971,0.0581,1.0772,1.083
0.218696,0.0903,0.0673,1.0904,1.096
0.219337,0.0825,0.0688,1.1016,1.107
0.223333,0.0800,0.0801,1.1026,1.108
0.226037,0.0688,0.0938,1.1045,1.111
0.226419,0.0624,0.1035,1.1060,1.113
0.232038,0.0610,0.1192,1.1026,1.111
0.234295,0.0610,0.1299,1.0997,1.109
0.234744,0.0581,0.1445,1.0992,1.110
0.238728,0.0581,0.1509,1.0992,1.111
0.242401,0.0532,0.1582,1.0909,1.104
0.242933,0.0433,0.1670,1.0723,1.086
0.245481,0.0404,0.1714,1.0283,1.043
0.248846,0.0458,0.1660,1.0293,1.044
0.249391,0.0443,0.1558,1.0455,1.058
0.253401,0.0424,0.1333,1.0704,1.079
0.258264,0.0258,0.1060,1.1050,1.110
0.258736,0.0194,0.0869,1.1285,1.132
0.262158,0.0121,0.0654,1.1476,1.150
0.265832,0.0131,0.0463,1.1593,1.160
0.266428,0.0116,0.0239,1.1544,1.155
0.268893,0.0126,0.0068,1.1500,1.150
0.273291,0.0262,-0.0025,1.1432,1.143
0.273744,0.0414,-0.0162,1.1324,1.133
0.276759,0.0532,-0.0240,1.1163,1.118
0.291329,0.0620,-0.0259,1.1036,1.106
0.292005,0.0688,-0.0328,1.0918,1.095
0.292331,0.0815,-0.0314,1.0660,1.070
0.292612,0.1010,-0.0367,1.0455,1.051
0.292891,0.1196,-0.0421,1.0171,1.025
0.293216,0.1391,-0.0558,0.9912,1.002
0.295756,0.1557,-0.0719,0.9697,0.985
0.296255,0.1714,-0.0797,0.9575,0.976
0.314114,0.1782,-0.0861,0.9521,0.972
0.314717,0.1695,-0.0929,0.9385,0.958
0.315258,0.1577,-0.1051,0.9189,0.938
0.315599,0.1406,-0.1159,0.9023,0.920
0.315968,0.1420,-0.1290,0.8959,0.916
0.316229,0.1499,-0.1433,0.8974,0.921
0.316502,0.1562,-0.1638,0.9130,0.941
0.316776,0.1499,-0.1779,0.9409,0.969
0.317073,0.1254,-0.1804,0.9594,0.984
0.323430,0.1079,-0.1696,1.0141,1.034
0.324140,0.0966,-0.1530,1.0660,1.081
0.324410,0.0795,-0.1173,1.1060,1.115
0.329282,0.0576,-0.0753,1.1422,1.146
0.332756,0.0228,-0.0455,1.1764,1.177
0.333362,-0.0074,-0.0275,1.2228,1.223
0.337704,-0.0241,0.0019,1.2849,1.285
0.340155,-0.0187,0.0097,1.3464,1.347
0.340517,0.0077,0.0195,1.4632,1.463
0.342636,0.0433,0.0454,1.4598,1.461
0.347247,0.0610,0.0488,1.5072,1.509
0.348021,0.1201,0.0161,1.5165,1.521
0.350303,0.1015,0.0361,1.5438,1.548
0.354434,0.0786,0.0678,1.4793,1.483
0.354854,0.0966,0.0419,1.4397,1.444
0.358932,0.0986,0.0278,1.3591,1.363
0.361786,0.0917,0.0126,1.2541,1.258
0.362233,0.0874,-0.0030,1.1490,1.152
0.365338,0.0839,-0.0162,1.0567,1.060
0.371700,0.0815,-0.0309,0.9692,0.973
0.372207,0.0888,-0.0470,0.9052,0.911
0.372536,0.0874,-0.0534,0.7572,0.764
0.377442,0.0869,-0.0309,0.7249,0.731
0.377917,0.0654,-0.0054,0.7181,0.721
0.389650,0.0526,0.0112,0.6926,0.695
0.390588,0.0532,0.0405,0.6443,0.648
0.391153,0.1240,0.0497,0.6238,0.638
0.391610,0.1719,0.0497,0.6184,0.644
0.392048,0.1357,0.0835,0.6194,0.640
0.392476,0.1264,0.1187,0.6027,0.627
0.396038,0.1274,0.1568,0.5925,0.626
0.400144,0.1108,0.1836,0.5754,0.614
0.400536,0.0854,0.2061,0.5666,0.609
0.402717,0.0571,0.2320,0.5622,0.611
0.407854,0.0321,0.2642,0.5627,0.622
0.408176,0.0121,0.2857,0.5837,0.650
0.412195,0.0023,0.3058,0.6272,0.698
0.414758,-0.0182,0.3254,0.6228,0.703
0.415126,-0.0333,0.3322,0.6262,0.710
0.418345,-0.0519,0.3346,0.6306,0.716
0.422018,-0.0734,0.3439,0.6477,0.737
0.422284,-0.0852,0.3449,0.6736,0.762
0.425434,-0.1032,0.3424,0.6926,0.780
0.428634,-0.1130,0.3400,0.7122,0.797
0.429032,-0.1174,0.3346,0.7152,0.798
0.434234,-0.0988,0.3161,0.7141,0.787
0.436854,-0.0725,0.2975,0.7122,0.775
0.437127,-0.0289,0.2608,0.7220,0.768
0.440606,0.0194,0.2193,0.7323,0.765
0.444162,0.0678,0.1773,0.7454,0.769
0.444566,0.1123,0.1367,0.7635,0.784
0.447569,0.1440,0.0977,0.7723,0.792
0.451799,0.1651,0.0712,0.7913,0.812
0.452241,0.1890,0.0512,0.7933,0.817
0.455811,0.1890,0.0371,0.7913,0.814
0.460169,0.1900,0.0375,0.7757,0.800
0.460641,0.1885,0.0395,0.7596,0.784
0.462898,0.2197,0.0361,0.7464,0.779
0.466859,0.1948,0.0434,0.7205,0.748
0.467605,0.1875,0.0551,0.7102,0.737
0.469956,0.1562,0.0624,0.6975,0.718
0.476362,0.1240,0.0742,0.6878,0.703
0.492183,0.1025,0.0756,0.6697,0.682
0.495687,0.0952,0.0766,0.6526,0.664
0.495921,0.1259,0.0532,0.6248,0.640
0.496136,0.1425,0.0273,0.6027,0.620
0.496342,0.1469,0.0121,0.5807,0.599
0.496552,0.1513,0.0053,0.5676,0.587
0.496747,0.1435,-0.0030,0.5588,0.577
0.496962,0.1323,-0.0035,0.5490,0.565
0.497145,0.1191,-0.0098,0.5334,0.547
0.497325,0.1123,-0.0084,0.5231,0.535
0.501028,0.1176,-0.0137,0.5109,0.524
0.504574,0.1030,-0.0103,0.4860,0.497
0.504834,0.0966,-0.0108,0.4762,0.486
0.508546,0.0839,-0.0103,0.4571,0.465
0.511291,0.0644,0.0024,0.4523,0.457
0.511562,0.0521,0.0102,0.4474,0.451
0.516243,0.0341,0.0307,0.4606,0.463
0.518976,0.0243,0.0502,0.4669,0.470
0.519796,0.0150,0.0693,0.4850,0.490
0.522401,-0.0035,0.0962,0.5109,0.520
0.527247,-0.0070,0.1192,0.5368,0.550
0.527692,-0.0245,0.1343,0.5339,0.551
0.529873,-0.0172,0.1475,0.5295,0.550
0.534663,-0.0255,0.1528,0.5261,0.548
0.535375,-0.0353,0.1631,0.5378,0.563
0.538106,-0.0343,0.1616,0.5314,0.557
0.542330,-0.0519,0.1611,0.5407,0.567
0.542770,-0.0637,0.1553,0.5392,0.565
0.548072,-0.0827,0.1548,0.5475,0.575
0.548821,-0.1242,0.1489,0.4234,0.466
0.549127,-0.1599,0.1441,0.2382,0.321
0.553918,-0.1878,0.1480,0.1127,0.264
0.555982,-0.1892,0.1455,0.1625,0.289
0.556353,-0.1887,0.1470,0.2715,0.362
0.561177,-0.1878,0.1455,0.3247,0.402
0.564942,-0.1731,0.1299,0.3272,0.392
0.565880,-0.1364,0.0962,0.2895,0.334
0.568626,-0.0900,0.0546,0.2500,0.271
0.572391,-0.0309,0.0141,0.2465,0.249
0.572877,0.0311,-0.0264,0.2788,0.282
0.576306,0.0776,-0.0685,0.3413,0.357
0.586329,0.1083,-0.1012,0.4083,0.434
0.587199,0.1235,-0.1271,0.4601,0.493
0.587604,0.1352,-0.1472,0.4923,0.531
0.587894,0.1484,-0.1594,0.4986,0.544
0.588132,0.1518,-0.1618,0.4986,0.546
0.592126,0.1484,-0.1662,0.4894,0.538
0.595466,0.1499,-0.1731,0.4811,0.533
0.595984,0.1425,-0.1770,0.4703,0.522
0.601121,0.1337,-0.1789,0.4742,0.524
0.601711,0.1245,-0.1774,0.4860,0.532
0.601905,0.1250,-0.1897,0.4908,0.541
0.605263,0.1245,-0.1789,0.5178,0.562
0.609454,0.1264,-0.1779,0.5593,0.600
0.609753,0.1269,-0.1833,0.5856,0.627
0.612727,0.1376,-0.1726,0.6066,0.646
0.621224,0.1469,-0.1721,0.6370,0.676
0.622123,0.1469,-0.1657,0.6521,0.689
0.622388,0.1523,-0.1496,0.6843,0.717
0.625936,0.1484,-0.1521,0.7073,0.739
0.626451,0.1459,-0.1540,0.7176,0.748
0.628550,0.1357,-0.1516,0.7279,0.756
0.633532,0.1347,-0.1579,0.7406,0.769
0.634330,0.1279,-0.1682,0.7537,0.783
0.634865,0.1308,-0.1779,0.7728,0.804
0.639387,0.1372,-0.1838,0.7889,0.822
0.639903,0.1440,-0.1950,0.8167,0.852
0.644013,0.1577,-0.2053,0.8373,0.876
0.647480,0.1670,-0.2107,0.8661,0.907
0.648327,0.1792,-0.2194,0.8944,0.938
0.650791,0.1963,-0.2190,0.9198,0.966
0.655156,0.2080,-0.2258,0.9424,0.991
0.655646,0.2110,-0.2190,0.9736,1.020
0.658497,0.2237,-0.2175,0.9966,1.044
0.661645,0.2373,-0.2150,1.0200,1.069
0.662118,0.2520,-0.2185,1.0317,1.084
0.666686,0.2637,-0.2194,1.0469,1.102
0.669774,0.2760,-0.2194,1.0562,1.113
0.670241,0.2931,-0.2282,1.0523,1.116
0.673669,0.3180,-0.2439,1.0542,1.128
0.676648,0.3531,-0.2571,1.0572,1.144
0.677377,0.3840,-0.2771,1.0489,1.151
0.680283,0.4157,-0.2869,1.0376,1.154
0.683806,0.4445,-0.2991,1.0298,1.161
0.684254,0.4694,-0.3186,0.9936,1.144
0.689182,0.4914,-0.3362,0.9721,1.140
0.692585,0.5080,-0.3440,0.9673,1.145
0.692992,0.5183,-0.3445,0.9619,1.146
0.695946,0.5183,-0.3416,0.9604,1.144
0.704398,0.5168,-0.3524,0.9438,1.132
0.705485,0.5149,-0.3592,0.9360,1.127
0.705809,0.5149,-0.3617,0.9326,1.125
0.707479,0.5105,-0.3617,0.9277,1.119
0.708113,0.5129,-0.3539,0.9360,1.124
0.711529,0.5076,-0.3426,0.9511,1.131
0.724032,0.5061,-0.3352,0.9702,1.144
0.724875,0.5134,-0.3201,0.9941,1.164
0.725101,0.5232,-0.3113,1.0180,1.186
0.725285,0.5281,-0.3133,1.0499,1.216
0.725453,0.5364,-0.3216,1.0821,1.250
0.725626,0.5300,-0.3509,1.1197,1.288
0.730699,0.5803,-0.3216,1.1446,1.323
0.731253,0.6097,-0.3006,1.1906,1.371
0.732863,0.6478,-0.3094,1.2692,1.458
0.736797,0.6414,-0.3695,1.3606,1.549
0.737115,0.6780,-0.3763,1.3914,1.593
0.740773,0.7333,-0.3416,1.4051,1.621
0.744840,0.7582,-0.3362,1.4539,1.674
0.745070,0.7743,-0.3519,1.5541,1.772
0.748983,0.7792,-0.3968,1.6230,1.844
0.752280,0.8115,-0.3749,1.6420,1.870
0.752517,0.8383,-0.3626,1.6738,1.907
0.754605,0.8618,-0.3651,1.7251,1.963
0.759256,0.8867,-0.3602,1.7720,2.014
0.759963,0.9185,-0.3573,1.8101,2.061
0.762753,0.9424,-0.3563,1.8262,2.086
0.766804,0.9620,-0.3573,1.8414,2.108
0.767523,0.9898,-0.3666,1.8629,2.141
0.770384,1.0128,-0.3695,1.8697,2.158
0.774081,1.0353,-0.3773,1.8741,2.174
0.774509,1.0611,-0.3949,1.8677,2.184
0.786842,1.0768,-0.4110,1.8609,2.189
0.787760,1.0235,-0.4809,1.8546,2.172
0.788056,1.0621,-0.4437,1.8331,2.165
0.788315,1.0636,-0.4134,1.8340,2.160
0.790814,1.0997,-0.4115,1.8233,2.169
0.791495,1.1252,-0.3871,1.8355,2.187
0.794710,1.1085,-0.2243,1.9679,2.270
0.804186,1.1506,-0.2576,1.8809,2.220
0.804700,1.2116,-0.3465,1.7877,2.187
0.804891,1.2937,-0.4276,1.7217,2.196
0.805045,1.3714,-0.4677,1.6787,2.218
0.805187,1.4271,-0.4941,1.6606,2.245
0.808736,1.4652,-0.4819,1.6562,2.263
0.811809,1.4745,-0.4134,1.6792,2.273
0.812165,1.4379,-0.2981,1.6811,2.232
0.818487,1.4789,-0.3954,1.5727,2.195
0.819677,1.5033,-0.4193,1.4583,2.136
0.819937,1.5307,-0.4061,1.4060,2.118
0.824892,1.5537,-0.4027,1.3919,2.124
0.827468,1.4843,-0.4775,1.4153,2.106
0.828301,1.5199,-0.4007,1.3528,2.074
0.832994,1.5180,-0.3543,1.3088,2.035
0.833694,1.5229,-0.3030,1.2531,1.995
0.834015,1.5243,-0.2649,1.2150,1.967
0.840338,1.5532,-0.1965,1.1945,1.969
0.841932,1.5718,-0.1379,1.1896,1.976
0.842298,1.5708,-0.1139,1.1764,1.966
0.848884,1.5835,-0.0734,1.1759,1.974
0.849686,1.5346,-0.0978,1.1294,1.908
0.850020,1.4442,-0.1643,1.0298,1.781
0.852339,1.4706,-0.1428,1.0166,1.793
0.857968,1.5063,-0.1384,0.9765,1.800
0.858400,1.5766,-0.0997,0.9570,1.847
0.861126,1.6440,-0.0836,0.9468,1.899
0.865825,1.6832,-0.0895,0.9375,1.929
0.866441,1.7457,-0.0181,0.9169,1.972
0.869357,1.7682,0.0517,0.8886,1.980
0.871529,1.7589,0.0903,0.8388,1.951
0.871874,1.7481,0.1275,0.7874,1.922
0.876420,1.7261,0.1450,0.7235,1.877
0.885863,1.6440,0.1436,0.5915,1.753
0.886555,1.5630,0.1167,0.4635,1.634
0.886839,1.4784,0.0825,0.3550,1.523
0.887259,1.3866,0.0639,0.2817,1.416
0.887554,1.2913,0.0473,0.2172,1.310
0.891246,1.1838,0.0634,0.1879,1.200
0.894594,1.1139,-0.0040,0.1430,1.123
0.895241,1.0382,-0.0660,0.0931,1.044
0.900024,0.9913,-0.1355,0.0360,1.001
0.901206,0.9771,-0.2058,0.0003,0.999
0.901582,0.9849,-0.2722,-0.0354,1.022
0.905802,1.0035,-0.3416,-0.0891,1.064
0.909642,1.0328,-0.3973,-0.1297,1.114
0.909921,1.0641,-0.4408,-0.1326,1.159
0.912651,1.1002,-0.4516,-0.0994,1.193
0.916172,1.1218,-0.4286,-0.0457,1.202
0.916436,1.1154,-0.3685,0.0267,1.175
0.920095,1.1017,-0.2957,0.1058,1.146
0.924717,1.0885,-0.2229,0.1904,1.127
0.925051,1.0748,-0.1589,0.2705,1.120
0.926993,1.0704,-0.1124,0.3511,1.132
0.932597,1.0719,-0.0729,0.4386,1.160
0.933417,1.0841,-0.0612,0.5261,1.207
0.935635,1.1007,-0.0568,0.6032,1.256
0.940290,1.1154,-0.0695,0.6795,1.308
0.940777,1.1271,-0.0875,0.7586,1.361
0.943466,1.1437,-0.1085,0.8192,1.411
0.945866,1.1340,-0.1350,0.8642,1.432
0.946530,1.1169,-0.1652,0.9101,1.450
0.951226,1.0997,-0.1892,0.9526,1.467
0.954224,1.0709,-0.2126,0.9927,1.476
0.954722,1.0309,-0.2297,1.0190,1.468
0.958590,0.9893,-0.2331,1.0474,1.459
0.963672,0.9380,-0.2434,1.0752,1.448
0.964277,0.8769,-0.2469,1.0997,1.428
0.964685,0.8217,-0.2454,1.1080,1.401
0.969653,0.7626,-0.2454,1.1211,1.378
0.970000,0.7196,-0.2459,1.1294,1.362
0.972434,0.6771,-0.2415,1.1270,1.337
0.977437,0.6424,-0.2351,1.1290,1.320
0.977760,0.6155,-0.2346,1.1221,1.301
0.980592,0.5970,-0.2346,1.1089,1.281
0.984800,0.5808,-0.2312,1.1070,1.271
0.985259,0.5764,-0.2292,1.0928,1.257
0.988964,0.5784,-0.2302,1.0821,1.248
0.993375,0.5803,-0.2253,1.0708,1.239
0.993920,0.5877,-0.2234,1.0567,1.230
1.007435,0.5911,-0.2234,1.0425,1.219
1.008287,0.6116,-0.2204,1.0347,1.222
1.008622,0.6409,-0.2160,1.0303,1.232
1.008923,0.6463,-0.2146,1.0307,1.235
1.009215,0.6468,-0.2107,1.0542,1.255
1.009498,0.6839,-0.2009,1.0708,1.286
1.009742,0.7206,-0.2009,1.0347,1.277
1.020269,0.7142,-0.1906,0.9912,1.237
1.020996,0.7284,-0.1760,1.0215,1.267
1.021323,0.7269,-0.1657,1.0645,1.300
1.021601,0.7211,-0.1521,1.0748,1.303
1.021862,0.7279,-0.1442,1.0474,1.284
1.025984,0.7367,-0.1237,1.0352,1.277
1.028704,0.7265,-0.1212,1.0327,1.268
1.029162,0.7128,-0.1134,1.0249,1.254
1.032915,0.6962,-0.1056,1.0112,1.232
1.036335,0.6766,-0.0953,0.9990,1.210
1.036787,0.6639,-0.0895,0.9687,1.178
1.040332,0.6439,-0.0729,0.9399,1.142
1.044599,0.6107,-0.0680,0.9091,1.097
1.045068,0.5676,-0.0704,0.8754,1.046
1.049228,0.5251,-0.0753,0.8407,0.994
1.052022,0.4822,-0.0670,0.8050,0.941
1.052490,0.4401,-0.0631,0.7567,0.878
1.055503,0.4064,-0.0602,0.7112,0.821
1.059866,0.3874,-0.0631,0.6712,0.777
1.060267,0.3781,-0.0636,0.6218,0.731
1.062410,0.3747,-0.0714,0.5851,0.698
1.066074,0.3835,-0.0685,0.5583,0.681
1.066515,0.4001,-0.0729,0.5309,0.669
1.070092,0.4093,-0.0724,0.5036,0.653
1.073847,0.4250,-0.0797,0.4669,0.636
1.074295,0.4347,-0.0978,0.4425,0.628
1.077457,0.4421,-0.1115,0.4186,0.619
1.088690,0.4386,-0.1159,0.3951,0.602
1.089383,0.4172,-0.1266,0.3599,0.565
1.089690,0.4049,-0.1295,0.3130,0.528
1.089966,0.3692,-0.1369,0.2641,0.474
1.090284,0.3272,-0.1413,0.2094,0.413
1.093463,0.2877,-0.1394,0.1654,0.360
1.099908,0.2427,-0.1335,0.1371,0.309
1.100660,0.1900,-0.1340,0.1093,0.257
1.100941,0.1357,-0.1310,0.0604,0.198
1.104453,0.0737,-0.1359,0.0237,0.156
1.104943,0.0297,-0.1364,0.0101,0.140
1.107935,-0.0187,-0.1355,-0.0584,0.149
1.111200,-0.0627,-0.1315,-0.1155,0.186
1.111502,-0.0978,-0.1295,-0.1400,0.214
1.114373,-0.1262,-0.1325,-0.1449,0.233
1.119273,-0.1550,-0.1266,-0.1776,0.268
1.119721,-0.1648,-0.1227,-0.2480,0.322
1.121749,-0.1506,-0.1286,-0.3134,0.371
1.125859,-0.1203,-0.1271,-0.3740,0.413
1.126211,-0.0852,-0.1345,-0.4043,0.434
1.130511,-0.0436,-0.1271,-0.4321,0.453
1.133478,-0.0026,-0.1217,-0.4600,0.476
1.133889,0.0438,-0.1212,-0.4966,0.513
1.137931,0.0952,-0.1232,-0.5460,0.568
1.141533,0.1690,-0.1398,-0.6080,0.646
1.141938,0.2652,-0.1677,-0.6921,0.760
1.145392,0.3683,-0.2067,-0.7854,0.892
1.149431,0.4822,-0.2488,-0.8592,1.016
1.149853,0.5808,-0.2849,-0.9076,1.115
1.152858,0.6546,-0.3001,-0.9237,1.171
1.156721,0.7025,-0.2976,-0.9325,1.205
1.157142,0.7387,-0.2781,-0.9334,1.222
1.159858,0.7523,-0.2512,-0.9320,1.224
1.163930,0.7538,-0.2229,-0.9129,1.205
1.164348,0.7509,-0.2048,-0.8846,1.178
1.167178,0.7465,-0.1941,-0.8333,1.135
1.171672,0.7426,-0.1843,-0.7609,1.079
1.172118,0.7167,-0.1877,-0.6867,1.010
1.175224,0.6756,-0.1999,-0.6110,0.933
1.188095,0.6253,-0.2126,-0.5484,0.858
1.188789,0.5887,-0.2185,-0.5025,0.804
1.189079,0.5647,-0.2282,-0.4561,0.761
1.189354,0.5525,-0.2273,-0.4101,0.725
1.189597,0.5247,-0.2292,-0.3662,0.680
1.189879,0.4944,-0.2253,-0.3080,0.625
1.193210,0.4557,-0.2199,-0.2499,0.564
1.193697,0.4216,-0.2268,-0.1922,0.516
1.198463,0.4079,-0.2238,-0.1346,0.484
1.201565,0.4186,-0.2346,-0.0750,0.486
1.201954,0.3942,-0.2464,-0.0236,0.465
1.204801,0.3825,-0.2683,0.0208,0.468
1.208214,0.4718,-0.3089,0.0878,0.571
1.208555,0.6024,-0.3485,0.1693,0.716
1.212097,0.6614,-0.3739,0.2422,0.797
1.218900,0.7123,-0.3919,0.3130,0.871
1.219504,0.7431,-0.4002,0.3628,0.919
1.221706,0.7948,-0.4066,0.4083,0.982
1.223572,0.8491,-0.4027,0.4230,1.031
1.223867,0.8745,-0.3939,0.4361,1.054
1.229054,0.8945,-0.3846,0.4117,1.057
1.232461,0.8935,-0.3631,0.4151,1.050
1.233272,0.8813,-0.3040,0.4044,1.016
1.236535,0.9434,-0.2282,0.3916,1.047
1.240810,1.0010,-0.2380,0.3789,1.096
1.241312,1.0880,-0.2703,0.3516,1.175
1.242390,1.2610,-0.3377,0.3448,1.350
1.246271,1.2610,-0.3817,0.3267,1.357
1.247025,1.2888,-0.4452,0.2592,1.388
1.250017,1.2283,-0.4809,0.2094,1.336
1.254653,1.1887,-0.5053,0.1605,1.302
1.255185,1.2067,-0.5248,0.1195,1.321
1.257627,1.1906,-0.5356,0.0779,1.308
1.262262,1.1808,-0.5439,0.0716,1.302
1.262730,1.1569,-0.5581,0.0662,1.286
1.265342,1.0851,-0.5483,0.0706,1.218
1.269290,1.0279,-0.5434,0.1176,1.169
1.269731,0.9756,-0.5312,0.1522,1.121
1.272972,0.9400,-0.5180,0.2070,1.093
1.281189,0.9385,-0.5156,0.2519,1.100
1.281949,0.9346,-0.4936,0.3003,1.099
1.282271,0.9268,-0.4726,0.3472,1.097
1.285079,0.9263,-0.4614,0.3604,1.096
1.285576,0.9053,-0.4305,0.3809,1.072
1.286853,0.8022,-0.3944,0.4068,0.982
1.292391,0.8481,-0.4056,0.4449,1.040
1.292868,0.8872,-0.4061,0.4850,1.090
1.305959,0.9532,-0.4115,0.5051,1.155
1.306729,1.0401,-0.4222,0.5974,1.272
1.307189,1.0890,-0.4486,0.5539,1.302
1.307582,1.1232,-0.4745,0.5407,1.334
1.307880,1.1515,-0.4858,0.5178,1.353
1.308153,1.1721,-0.4965,0.4762,1.359
1.310250,1.1862,-0.5077,0.4293,1.360
1.319235,1.1833,-0.5102,0.3804,1.344
1.319745,1.1765,-0.5014,0.3316,1.321
1.319927,1.1628,-0.4867,0.2754,1.290
1.321899,1.1257,-0.4604,0.2412,1.240
1.322188,1.0777,-0.4188,0.2094,1.175
1.326845,1.0338,-0.3802,0.1684,1.114
1.330275,0.9820,-0.3352,0.1376,1.047
1.330900,0.9336,-0.3015,0.1093,0.987
1.334726,0.8833,-0.2615,0.0858,0.925
1.339892,0.8256,-0.2336,0.0716,0.861
1.340420,0.7704,-0.2038,0.0482,0.798
1.340754,0.7157,-0.1877,0.0335,0.741
1.344702,0.6634,-0.1965,0.0228,0.692
1.345053,0.6092,-0.2126,0.0252,0.646
1.349124,0.5466,-0.2464,0.0340,0.601
1.352690,0.5085,-0.2962,0.0443,0.590
1.353067,0.4709,-0.3587,0.0462,0.594
1.356113,0.4352,-0.3988,0.0262,0.591
1.361516,0.3903,-0.4232,0.0135,0.576
1.362022,0.3521,-0.4335,-0.0036,0.558
1.362357,0.3018,-0.4466,-0.0212,0.539
1.366773,0.2544,-0.4701,-0.0241,0.535
1.368347,0.2090,-0.4872,-0.0408,0.532
1.372157,0.1670,-0.5112,-0.0378,0.539
1.374671,0.1240,-0.5370,-0.0588,0.554
1.375216,0.0854,-0.5654,-0.0794,0.577
1.377184,0.0537,-0.5859,-0.1111,0.599
1.381025,0.0272,-0.6133,-0.1673,0.636
1.381543,0.0179,-0.6289,-0.1981,0.660
1.385912,-0.0148,-0.6455,-0.1864,0.672
1.389168,-0.0074,-0.6284,-0.1927,0.657
1.389642,0.1206,-0.4853,-0.3129,0.590
