time,gFx,gFy,gFz,TgF
0.148394,0.1049,0.2140,1.1065,1.132
0.148989,0.1284,0.2266,1.1163,1.146
0.149491,0.1499,0.2310,1.1089,1.143
0.150181,0.1602,0.2345,1.0645,1.102
0.150815,0.1768,0.2418,1.0185,1.062
0.152942,0.1870,0.2384,0.9863,1.032
0.153846,0.2071,0.2262,0.9692,1.017
0.158085,0.2261,0.2183,0.9472,0.998
0.160603,0.2349,0.1949,0.9052,0.955
0.160905,0.2515,0.1738,0.8881,0.939
0.165495,0.2578,0.1528,0.8617,0.912
0.168999,0.2677,0.1270,0.8524,0.902
0.169429,0.2730,0.0991,0.8476,0.896
0.172942,0.2794,0.0786,0.8598,0.907
0.176794,0.2852,0.0507,0.8725,0.919
0.177210,0.2740,0.0288,0.8734,0.916
0.190206,0.2706,0.0131,0.8837,0.924
0.190919,0.2617,-0.0064,0.8866,0.924
0.191311,0.2486,-0.0240,0.8886,0.923
0.191773,0.2393,-0.0338,0.8998,0.932
0.192094,0.2246,-0.0367,0.8998,0.928
0.192389,0.1988,-0.0358,0.8949,0.917
0.195976,0.1841,-0.0333,0.8974,0.917
0.200344,0.1817,-0.0309,0.9233,0.941
0.200824,0.1690,-0.0186,0.9301,0.946
0.202968,0.1445,-0.0103,0.9301,0.941
0.206359,0.1064,-0.0079,0.8935,0.900
0.206880,0.0800,-0.0064,0.8759,0.880
0.211627,0.0903,0.0004,0.9297,0.934
0.225797,0.0751,-0.0064,0.9360,0.939
0.226666,0.0883,-0.0001,0.9590,0.963
0.226977,0.0957,-0.0132,0.9917,0.996
0.227263,0.1171,-0.0093,1.0288,1.035
0.227532,0.1469,-0.0118,1.0582,1.068
0.227781,0.1851,-0.0108,1.0816,1.097
0.232067,0.2271,-0.0093,1.1197,1.143
0.232621,0.2745,-0.0020,1.1539,1.186
0.232897,0.3043,0.0131,1.1647,1.204
0.240888,0.3307,0.0204,1.1632,1.209
0.241364,0.3478,0.0248,1.1647,1.216
0.241615,0.3692,0.0258,1.1739,1.231
0.243916,0.3913,0.0317,1.1876,1.251
0.244383,0.4108,0.0380,1.1901,1.260
0.246668,0.4220,0.0458,1.1842,1.258
0.251177,0.4201,0.0390,1.1725,1.246
0.251644,0.4216,0.0371,1.1544,1.230
0.255483,0.4220,0.0244,1.1417,1.217
0.258756,0.4245,0.0092,1.1442,1.220
0.259190,0.4264,-0.0162,1.1520,1.228
0.262987,0.4313,-0.0407,1.1686,1.246
0.271410,0.4269,-0.0714,1.1759,1.253
0.271921,0.4250,-0.1017,1.1720,1.251
0.272251,0.4230,-0.1139,1.1691,1.248
0.274268,0.4069,-0.1389,1.1427,1.221
0.274702,0.3962,-0.1623,1.1226,1.201
0.277571,0.3874,-0.1794,1.1050,1.185
0.292150,0.3815,-0.1911,1.0840,1.165
0.292964,0.3840,-0.2038,1.0611,1.147
0.293281,0.3854,-0.2092,1.0450,1.133
0.293584,0.3771,-0.2126,1.0234,1.111
0.293854,0.3697,-0.2097,1.0054,1.092
0.294273,0.3565,-0.2048,0.9887,1.071
0.298098,0.3453,-0.2028,0.9702,1.050
0.298621,0.3287,-0.1955,0.9658,1.039
0.301292,0.3082,-0.1906,0.9570,1.023
0.304191,0.2828,-0.1843,0.9594,1.017
0.304632,0.2368,-0.1848,0.9409,0.988
0.307960,0.1875,-0.1882,0.9375,0.974
0.312464,0.1416,-0.1916,0.9394,0.969
0.314141,0.1157,-0.1955,0.9507,0.977
0.314911,0.1088,-0.2024,0.9824,1.009
0.318844,0.1152,-0.2126,1.0234,1.052
0.319802,0.1328,-0.2277,1.0572,1.090
0.323379,0.1308,-0.2552,1.0674,1.105
0.325787,0.1210,-0.2879,1.0112,1.058
0.327018,0.1416,-0.3284,1.0435,1.103
0.330307,0.1651,-0.3553,1.0699,1.139
0.333459,0.1724,-0.3832,1.0777,1.157
0.334562,0.1812,-0.3900,1.0865,1.168
0.337109,0.1890,-0.3900,1.1085,1.190
0.340844,0.2119,-0.3768,1.1275,1.208
0.342365,0.2442,-0.3607,1.1422,1.222
0.347676,0.2857,-0.3235,1.1466,1.225
0.348498,0.3087,-0.2820,1.1338,1.208
0.348913,0.3214,-0.2253,1.1055,1.173
0.351579,0.3102,-0.1740,1.0713,1.129
0.355618,0.2490,-0.1350,1.0122,1.051
0.356253,0.1552,-0.1110,0.9594,0.978
0.359323,0.1167,-0.1154,0.9365,0.951
0.367779,0.0477,-0.1095,0.9472,0.955
0.368725,0.0248,-0.1036,0.9453,0.951
0.369079,0.0165,-0.1041,0.9409,0.947
0.371862,0.0179,-0.1134,0.9458,0.953
0.372271,0.0136,-0.1203,0.9585,0.966
0.374947,0.0214,-0.1281,0.9663,0.975
0.387555,0.0214,-0.1295,0.9809,0.990
0.388061,0.0214,-0.1159,0.9985,1.005
0.388234,0.0448,-0.1017,1.0000,1.006
0.388380,0.0756,-0.0768,0.9971,1.003
0.388531,0.1132,-0.0714,0.9892,0.998
0.388776,0.1347,-0.0538,0.9663,0.977
0.394316,0.1503,-0.0255,0.9301,0.943
0.394656,0.1670,0.0082,0.8837,0.899
0.397729,0.1773,0.0385,0.8573,0.876
0.402552,0.1924,0.0659,0.8383,0.863
0.402920,0.2222,0.0727,0.8329,0.865
0.404962,0.2627,0.0825,0.8334,0.878
0.410852,0.2872,0.0835,0.8256,0.878
0.411263,0.3429,0.0717,0.8285,0.900
0.412467,0.3874,0.0537,0.8055,0.895
0.417102,0.4103,0.0527,0.8011,0.902
0.417609,0.4308,0.0507,0.7855,0.897
0.420225,0.4455,0.0483,0.7923,0.910
0.430973,0.4557,0.0507,0.8089,0.930
0.431919,0.4616,0.0537,0.8305,0.952
0.432245,0.4596,0.0571,0.8559,0.973
0.432505,0.4694,0.0522,0.8754,0.995
0.432779,0.4709,0.0595,0.9032,1.020
0.434628,0.4714,0.0620,0.9145,1.031
0.441449,0.4709,0.0639,0.9306,1.045
0.442099,0.4836,0.0688,0.9468,1.065
0.442473,0.4885,0.0683,0.9516,1.072
0.447417,0.4968,0.0664,0.9502,1.074
0.448186,0.4919,0.0620,0.9482,1.070
0.449142,0.4856,0.0463,0.9424,1.061
0.455486,0.4728,0.0351,0.9409,1.054
0.455976,0.4601,0.0185,0.9399,1.047
0.458919,0.4445,0.0097,0.9409,1.041
0.462498,0.4211,0.0019,0.9560,1.045
0.463325,0.3913,-0.0001,0.9599,1.037
0.466290,0.3575,-0.0108,0.9707,1.034
0.469135,0.3282,-0.0211,0.9795,1.033
0.469651,0.2857,-0.0186,0.9902,1.031
0.474075,0.2515,-0.0196,0.9868,1.019
0.476622,0.2163,-0.0093,0.9936,1.017
0.477117,0.1890,-0.0035,0.9936,1.011
0.485831,0.1636,0.0117,0.9922,1.006
0.489520,0.1479,0.0248,0.9966,1.008
0.490103,0.1167,0.0405,0.9956,1.003
0.490522,0.0932,0.0668,0.9922,0.999
0.492775,0.0830,0.0850,0.9878,0.995
0.493263,0.0600,0.1123,0.9824,0.991
0.497366,0.0287,0.1470,0.9658,0.977
0.500257,-0.0172,0.2086,0.7674,0.795
0.500701,-0.0118,0.2271,0.5104,0.559
0.501729,0.0771,0.1983,0.5427,0.583
0.506919,0.1778,0.1587,0.7298,0.768
0.508145,0.2046,0.1226,0.7943,0.829
0.509443,0.2051,0.0923,0.7943,0.825
0.514471,0.2124,0.0590,0.7581,0.790
0.515910,0.2251,0.0390,0.7523,0.786
0.517856,0.2549,0.0185,0.7625,0.804
0.521493,0.2916,-0.0001,0.7689,0.822
0.522771,0.3214,-0.0098,0.7518,0.818
0.524214,0.3321,-0.0001,0.7640,0.833
0.529628,0.3482,0.0112,0.7923,0.866
0.531052,0.3658,0.0219,0.8349,0.912
0.531527,0.3903,0.0385,0.8695,0.954
0.536443,0.4235,0.0497,0.8852,0.983
0.537242,0.4552,0.0717,0.8886,1.001
0.539120,0.4890,0.0928,0.8695,1.002
0.545036,0.5178,0.1177,0.8324,0.987
0.546678,0.5608,0.1421,0.8001,0.987
0.548106,0.6053,0.1680,0.7757,0.998
0.550631,0.6346,0.1831,0.7933,1.032
0.551309,0.6434,0.1920,0.8285,1.066
0.554716,0.6375,0.1910,0.8485,1.078
0.558180,0.6458,0.1973,0.8651,1.097
0.558927,0.6468,0.2032,0.8632,1.098
0.564378,0.6497,0.2159,0.8510,1.092
0.565576,0.6492,0.2559,0.8529,1.102
0.566134,0.6282,0.2789,0.8500,1.093
0.568877,0.6155,0.2794,0.8211,1.064
0.574045,0.6004,0.2828,0.7860,1.029
0.574522,0.5853,0.2843,0.7537,0.996
0.577076,0.5710,0.2750,0.7196,0.959
0.587367,0.5373,0.2579,0.7102,0.927
0.588151,0.4592,0.2100,0.6819,0.848
0.588448,0.4572,0.2301,0.6790,0.850
0.588734,0.4670,0.2349,0.6863,0.863
0.588999,0.4748,0.2628,0.7156,0.898
0.593245,0.4743,0.2623,0.7318,0.911
0.597226,0.4694,0.2642,0.7415,0.917
0.598149,0.4093,0.2125,0.7508,0.881
0.599656,0.3986,0.2061,0.7723,0.893
0.604420,0.4108,0.2291,0.7733,0.905
0.604845,0.3923,0.2242,0.7674,0.891
0.607898,0.4074,0.2335,0.8060,0.933
0.611796,0.4084,0.2052,0.7869,0.910
0.612367,0.4040,0.1450,0.8109,0.917
0.615259,0.4347,0.1973,0.7489,0.888
0.619561,0.4797,0.2559,0.7606,0.935
0.619975,0.4919,0.2452,0.7048,0.894
0.624758,0.5735,0.3087,0.7557,0.998
0.625346,0.6199,0.3239,0.7489,1.025
0.625675,0.6561,0.3444,0.7136,1.029
0.630613,0.6780,0.3586,0.6785,1.024
0.633446,0.7045,0.3595,0.6502,1.024
0.634005,0.7216,0.3708,0.6257,1.025
0.637508,0.7431,0.3708,0.6037,1.027
0.642519,0.7616,0.3595,0.5866,1.026
0.643043,0.7772,0.3449,0.5754,1.027
0.646731,0.7988,0.3205,0.5632,1.029
0.652296,0.8208,0.2872,0.5602,1.034
0.652790,0.8418,0.2442,0.5558,1.038
0.653120,0.8676,0.2008,0.5485,1.046
0.657239,0.8955,0.1543,0.5422,1.058
0.657700,0.9165,0.1206,0.5353,1.068
0.660119,0.9400,0.0840,0.5221,1.079
0.664858,0.9517,0.0483,0.5104,1.081
0.665383,0.9722,0.0126,0.4977,1.092
0.668241,0.9751,-0.0128,0.4820,1.088
0.671623,0.9790,-0.0377,0.4698,1.087
0.672574,0.9707,-0.0587,0.4532,1.073
0.674679,0.9585,-0.0704,0.4386,1.056
0.694423,0.9429,-0.0875,0.4230,1.037
0.695895,0.9248,-0.0949,0.4098,1.016
0.697169,0.8979,-0.1095,0.3946,0.987
0.698419,0.8803,-0.1178,0.3863,0.969
0.699555,0.8564,-0.1305,0.3814,0.947
0.700105,0.8369,-0.1394,0.3755,0.928
0.700630,0.8208,-0.1550,0.3721,0.914
0.701130,0.8086,-0.1745,0.3677,0.905
0.701623,0.8066,-0.1853,0.3731,0.908
0.702337,0.8046,-0.1941,0.3589,0.902
0.702769,0.8120,-0.2097,0.3536,0.910
0.704702,0.8222,-0.2150,0.3477,0.918
0.716608,0.8427,-0.2170,0.3399,0.934
0.720105,0.8730,-0.2190,0.3306,0.959
0.720814,0.9156,-0.2405,0.3130,0.997
0.721279,0.9429,-0.2258,0.3003,1.015
0.721613,0.9659,-0.1950,0.3013,1.030
0.722360,0.9854,-0.1462,0.3106,1.043
0.723933,0.9991,-0.0939,0.3208,1.054
0.724639,1.0128,-0.0333,0.3399,1.069
0.729656,1.0211,0.0273,0.3570,1.082
0.731110,1.0284,0.0874,0.3804,1.100
0.731604,1.0382,0.1426,0.3971,1.121
0.735391,1.0460,0.1826,0.4147,1.140
0.738733,1.0611,0.2188,0.4259,1.164
0.739588,1.0768,0.2393,0.4357,1.186
0.742259,1.0900,0.2506,0.4400,1.202
0.747169,1.0939,0.2442,0.4352,1.202
0.747899,1.1041,0.2349,0.4239,1.206
0.749754,1.0997,0.2179,0.4078,1.193
0.754903,1.0914,0.1939,0.3868,1.174
0.755416,1.0846,0.1680,0.3648,1.157
0.757443,1.0694,0.1460,0.3389,1.131
0.764051,1.0572,0.1231,0.3208,1.112
0.764875,1.0392,0.1040,0.2925,1.085
0.765200,1.0231,0.0982,0.3179,1.076
0.770478,0.9903,0.0942,0.2964,1.038
0.770961,0.9600,0.0850,0.2666,1.000
0.771546,0.9234,0.0756,0.2348,0.956
0.776714,0.8838,0.0683,0.1987,0.908
0.777220,0.8559,0.0712,0.1727,0.876
0.787332,0.8261,0.0693,0.1522,0.843
0.788204,0.8032,0.0678,0.1268,0.816
0.788548,0.7846,0.0707,0.0892,0.793
0.788816,0.7709,0.0683,0.0599,0.776
0.793249,0.7523,0.0712,0.0277,0.756
0.793767,0.7308,0.0688,-0.0060,0.734
0.794349,0.7094,0.0722,-0.0466,0.715
0.799579,0.6834,0.0712,-0.0784,0.692
0.800322,0.6629,0.0766,-0.1130,0.677
0.802850,0.6785,0.0991,-0.1424,0.700
0.806846,0.6986,0.1196,-0.1986,0.736
0.807301,0.6976,0.1260,-0.2318,0.746
0.809762,0.6967,0.1284,-0.2660,0.757
0.813861,0.6820,0.1348,-0.3046,0.759
0.814754,0.6712,0.1392,-0.3383,0.764
0.816752,0.6502,0.1455,-0.3891,0.772
0.821520,0.6268,0.1524,-0.4321,0.776
0.822262,0.6072,0.1514,-0.4482,0.770
0.830661,0.5921,0.1577,-0.4644,0.769
0.831465,0.5735,0.1709,-0.4947,0.776
0.831757,0.5583,0.1944,-0.5342,0.797
0.832036,0.5515,0.2179,-0.5582,0.814
0.836283,0.5632,0.2393,-0.5318,0.811
0.836747,0.5793,0.2613,-0.5455,0.838
0.840846,0.6082,0.2936,-0.5631,0.879
0.844495,0.6414,0.3170,-0.5670,0.913
0.844982,0.6923,0.3361,-0.5367,0.938
0.847808,0.7440,0.3630,-0.5518,0.995
0.851269,0.7968,0.3761,-0.5469,1.037
0.852224,0.8520,0.3796,-0.5289,1.072
0.854230,0.8999,0.3717,-0.5054,1.097
0.859126,0.9507,0.3600,-0.5030,1.134
0.860035,0.9986,0.3327,-0.4854,1.159
0.874215,1.0382,0.2921,-0.4742,1.178
0.875590,1.0660,0.2364,-0.4537,1.182
0.876258,1.0665,0.1876,-0.4248,1.163
0.876852,1.0411,0.1353,-0.3847,1.118
0.877544,1.0054,0.0982,-0.3510,1.069
0.878359,0.9576,0.0717,-0.3241,1.013
0.878946,0.9043,0.0629,-0.3129,0.959
0.888817,0.8549,0.0693,-0.3144,0.914
0.889354,0.8120,0.0801,-0.3144,0.874
0.889607,0.7689,0.0874,-0.3275,0.840
0.889811,0.7142,0.1035,-0.3393,0.797
0.890126,0.6580,0.1109,-0.3530,0.755
0.891491,0.5941,0.1157,-0.3799,0.715
0.900920,0.5295,0.1177,-0.4048,0.677
0.901557,0.4704,0.1128,-0.4336,0.650
0.901792,0.4108,0.1133,-0.4737,0.637
0.903324,0.3497,0.1201,-0.5108,0.631
0.904193,0.3062,0.1245,-0.5567,0.647
0.908148,0.2935,0.1104,-0.6217,0.696
0.913462,0.2701,0.1074,-0.6921,0.751
0.914300,0.2461,0.1226,-0.7585,0.807
0.914610,0.2290,0.1348,-0.8133,0.856
0.918723,0.2149,0.1572,-0.8621,0.902
0.919149,0.2080,0.1871,-0.8963,0.939
0.922668,0.2149,0.1881,-0.9183,0.962
0.926888,0.2285,0.1983,-0.9559,1.003
0.927319,0.2407,0.1812,-0.9701,1.016
0.930783,0.2725,0.1763,-0.9950,1.047
0.933569,0.3116,0.1626,-1.0068,1.066
0.934040,0.3629,0.1343,-1.0043,1.076
0.939866,0.4513,0.0967,-0.9823,1.085
0.940315,0.5686,0.0707,-0.9496,1.109
0.940602,0.7074,0.0546,-0.9178,1.160
0.948091,0.8520,0.0361,-0.8762,1.223
0.948949,1.0030,0.0126,-0.8303,1.302
0.949318,1.1476,-0.0045,-0.7722,1.383
0.952507,1.2893,-0.0270,-0.7141,1.474
0.956677,1.4159,-0.0558,-0.6510,1.559
0.957138,1.5248,-0.0856,-0.6095,1.644
0.960036,1.6103,-0.1198,-0.5641,1.710
0.966148,1.6705,-0.1579,-0.5318,1.760
0.966723,1.7051,-0.2028,-0.5025,1.789
0.967036,1.7100,-0.2454,-0.4742,1.791
0.970775,1.6905,-0.2864,-0.4541,1.774
0.971302,1.6583,-0.3162,-0.4389,1.744
0.975654,1.6094,-0.3396,-0.4243,1.699
0.984861,1.5537,-0.3456,-0.4140,1.645
0.985661,1.4838,-0.3421,-0.4165,1.579
0.986101,1.4110,-0.3323,-0.4194,1.509
0.986552,1.3455,-0.3123,-0.4355,1.448
0.986852,1.2737,-0.2937,-0.4527,1.383
0.990705,1.2101,-0.2727,-0.4844,1.332
0.994059,1.1535,-0.2512,-0.5157,1.288
0.998811,1.1056,-0.2370,-0.5513,1.258
1.002168,1.0641,-0.2317,-0.5929,1.240
1.002652,1.0372,-0.2312,-0.6251,1.233
1.003169,1.0148,-0.2331,-0.6662,1.236
1.005231,0.9971,-0.2434,-0.7004,1.243
1.009085,0.9771,-0.2527,-0.7287,1.245
1.009556,0.9615,-0.2591,-0.7580,1.251
1.012701,0.9512,-0.2635,-0.7815,1.259
1.015042,0.9410,-0.2752,-0.7996,1.265
1.015423,0.9307,-0.2849,-0.8152,1.270
1.019280,0.9200,-0.2976,-0.8279,1.273
1.023518,0.9121,-0.2996,-0.8421,1.277
1.024484,0.9107,-0.2957,-0.8352,1.271
1.028301,0.8818,-0.4320,0.0403,0.983
1.031141,0.6683,-0.7120,0.9717,1.378
1.031982,0.5051,-0.3553,0.2021,0.650
1.033690,0.6058,-0.2532,-0.4389,0.790
1.038768,0.7035,-0.2762,-0.5215,0.918
1.039798,0.8330,-0.3435,-0.5455,1.053
1.043082,0.9302,-0.3836,-0.5846,1.164
1.046585,0.9654,-0.3939,-0.6032,1.205
1.047832,0.9405,-0.4252,-0.6041,1.196
1.048928,0.9239,-0.4545,-0.6085,1.196
1.052710,0.8852,-0.4496,-0.6848,1.206
1.053695,0.8320,-0.4276,-0.7282,1.185
1.057261,0.7777,-0.4046,-0.7482,1.153
1.062583,0.7318,-0.3788,-0.7395,1.107
1.064130,0.6967,-0.3548,-0.7268,1.067
1.066321,0.6585,-0.3211,-0.7209,1.028
1.067727,0.6180,-0.2967,-0.7165,0.992
1.068411,0.5764,-0.2644,-0.6999,0.944
1.071965,0.5456,-0.2326,-0.6617,0.889
1.091990,0.5276,-0.2043,-0.6163,0.837
1.092768,0.5222,-0.1833,-0.5817,0.803
1.093103,0.5305,-0.1711,-0.5513,0.784
1.093391,0.5666,-0.1652,-0.6007,0.842
1.093718,0.6624,-0.1789,-0.7991,1.053
1.094120,0.6800,-0.1828,-0.7971,1.064
1.094449,0.6839,-0.1643,-0.7908,1.058
1.094764,0.6898,-0.1389,-0.8167,1.078
1.095068,0.6918,-0.1071,-0.8338,1.089
1.098823,0.6962,-0.0827,-0.8303,1.087
1.099401,0.6981,-0.0646,-0.8074,1.069
1.105359,0.6918,-0.0470,-0.7791,1.043
1.105858,0.6824,-0.0299,-0.7609,1.023
1.106374,0.6629,-0.0230,-0.7502,1.001
1.109654,0.6380,-0.0152,-0.7439,0.980
1.113267,0.6160,-0.0093,-0.7365,0.960
1.114387,0.5877,-0.0054,-0.7370,0.943
1.117650,0.5627,0.0058,-0.7375,0.928
1.121153,0.5427,0.0117,-0.7355,0.914
1.121622,0.5325,0.0219,-0.7209,0.896
1.125258,0.5227,0.0331,-0.7102,0.882
1.129459,0.5193,0.0624,-0.6940,0.869
1.130418,0.5256,0.0776,-0.6872,0.869
1.135165,0.5388,0.0996,-0.6711,0.866
1.135710,0.5540,0.1187,-0.6505,0.863
1.136075,0.5730,0.1348,-0.6261,0.859
1.140683,0.5965,0.1489,-0.6056,0.863
1.152699,0.6312,0.1563,-0.5763,0.869
1.153247,0.6707,0.1602,-0.5503,0.882
1.153540,0.7064,0.1553,-0.5123,0.886
1.153823,0.7455,0.1514,-0.4781,0.898
1.154347,0.7855,0.1480,-0.4438,0.914
1.157736,0.8144,0.1406,-0.4136,0.924
1.158382,0.8403,0.1309,-0.3852,0.934
1.158748,0.8530,0.1265,-0.3608,0.935
1.170741,0.8623,0.1294,-0.3442,0.937
1.171539,0.8706,0.1338,-0.3305,0.941
1.171883,0.8808,0.1416,-0.3305,0.951
1.172152,0.8989,0.1494,-0.3422,0.973
1.174545,0.9243,0.1611,-0.3579,1.004
1.175063,0.9468,0.1724,-0.3779,1.034
1.178679,0.9707,0.1812,-0.4155,1.071
1.181244,0.9756,0.1871,-0.4590,1.094
1.182094,0.9722,0.1851,-0.5196,1.118
1.185698,0.9473,0.1807,-0.5817,1.126
1.189184,0.9126,0.1729,-0.6417,1.129
1.189471,0.8603,0.1592,-0.7014,1.121
1.192160,0.8100,0.1455,-0.7561,1.118
1.196268,0.7533,0.1485,-0.8186,1.122
1.196876,0.6981,0.1548,-0.8797,1.134
1.200351,0.6507,0.1660,-0.9447,1.159
1.203556,0.6141,0.1851,-0.9921,1.181
1.203970,0.5936,0.2061,-1.0331,1.209
1.207708,0.5945,0.2193,-1.0434,1.221
1.211407,0.6048,0.2393,-1.0614,1.245
1.212116,0.6141,0.2467,-1.0859,1.272
1.214921,0.6317,0.2486,-1.0962,1.289
1.218347,0.6561,0.2432,-1.0898,1.295
1.218836,0.6873,0.2286,-1.0673,1.290
1.222309,0.7250,0.2115,-1.0356,1.282
1.226205,0.7543,0.1861,-1.0033,1.269
1.226659,0.7865,0.1641,-0.9662,1.257
1.229436,0.8095,0.1406,-0.9217,1.235
1.233513,0.8237,0.1138,-0.8890,1.217
1.234040,0.8286,0.0884,-0.8421,1.185
1.237052,0.8217,0.0707,-0.8040,1.152
1.240833,0.8086,0.0517,-0.7619,1.112
1.241266,0.7855,0.0434,-0.7214,1.067
1.245498,0.7645,0.0302,-0.6843,1.026
1.248784,0.7362,0.0229,-0.6481,0.981
1.249215,0.7015,0.0136,-0.6046,0.926
1.251729,0.6697,0.0043,-0.5729,0.881
1.256260,0.6321,-0.0069,-0.5435,0.834
1.256726,0.5818,-0.0162,-0.5298,0.787
1.260196,0.5290,-0.0289,-0.5201,0.742
1.264882,0.4684,-0.0402,-0.5225,0.703
1.265392,0.4074,-0.0485,-0.5254,0.667
1.268199,0.3434,-0.0563,-0.5289,0.633
1.271838,0.2872,-0.0621,-0.5357,0.611
1.272351,0.2334,-0.0651,-0.5396,0.592
1.274775,0.1851,-0.0602,-0.5464,0.580
1.288756,0.1518,-0.0607,-0.5474,0.571
1.289526,0.1230,-0.0563,-0.5406,0.557
1.289847,0.0952,-0.0568,-0.5503,0.561
1.290383,0.0844,-0.0543,-0.5484,0.558
1.290712,0.0864,-0.0490,-0.5435,0.553
1.291035,0.0957,-0.0543,-0.5401,0.551
1.297664,0.1157,-0.0670,-0.5284,0.545
1.298867,0.1416,-0.0812,-0.5254,0.550
1.299323,0.1729,-0.0944,-0.5333,0.568
1.304050,0.2114,-0.1242,-0.5391,0.592
1.304720,0.2534,-0.1628,-0.5587,0.635
1.305169,0.3043,-0.2063,-0.5773,0.684
1.314134,0.3712,-0.2478,-0.5895,0.739
1.315110,0.4455,-0.2879,-0.6032,0.803
1.315481,0.5149,-0.3294,-0.6237,0.873
1.316612,0.6458,-0.4081,-0.6617,1.011
1.317022,0.8769,-0.5752,-0.6945,1.258
1.318706,1.1511,-0.7824,-0.6857,1.552
1.322893,1.3421,-0.9201,-0.7307,1.784
1.323515,1.3485,-0.8727,-0.7957,1.793
1.327440,1.2194,-0.6484,-0.8572,1.626
1.330239,1.0089,-0.3832,-0.8445,1.370
1.330854,0.8344,-0.1604,-0.8489,1.201
1.335277,0.7079,-0.0084,-0.8762,1.126
1.338589,0.5188,0.1533,-0.7653,0.937
1.339086,0.4783,0.2594,-0.5572,0.779
1.342398,0.4406,0.3898,-0.4438,0.737
1.346302,0.4958,0.4441,-0.3300,0.743
1.347697,0.5530,0.3288,-0.3623,0.738
1.349718,0.6024,0.1367,-0.5215,0.808
1.353342,0.6712,-0.0612,-0.7536,1.011
1.353793,0.7821,-0.2820,-1.0024,1.302
1.356788,0.8740,-0.4916,-1.2315,1.588
1.363720,1.1257,-0.6050,-1.1426,1.714
1.364506,1.3088,-0.5854,-1.2227,1.884
1.364834,1.4447,-0.5512,-1.2090,1.963
1.370162,1.5107,-0.5219,-1.1719,1.982
1.370663,1.5341,-0.4648,-1.0903,1.939
1.371005,1.5097,-0.3622,-1.0190,1.857
1.385497,1.4389,-0.2610,-0.9902,1.766
1.386365,1.3416,-0.1965,-0.9671,1.666
1.386714,1.2449,-0.1574,-0.9339,1.564
1.387013,1.0851,-0.1071,-0.9437,1.442
1.387276,0.9913,-0.1163,-0.7747,1.263
1.387598,0.7440,0.0112,-0.8655,1.141
1.390831,0.4582,0.1675,-0.9564,1.074
1.391354,0.2129,0.2652,-0.9500,1.009
1.395376,0.0116,0.2769,-0.9090,0.950
1.404571,-0.1462,0.2330,-0.8871,0.929
