time,gFx,gFy,gFz,TgF
0.371893,0.0981,-0.0416,0.7957,0.803
0.375392,0.1142,-0.0558,0.7669,0.777
0.379873,0.1626,-0.0475,0.7835,0.802
0.380127,0.1880,-0.0548,0.7591,0.784
0.382942,0.2188,-0.0480,0.7596,0.792
0.387155,0.2364,-0.0157,0.7733,0.809
0.387888,0.2373,0.0322,0.7777,0.814
0.390630,0.2510,0.0410,0.7664,0.808
0.394516,0.2549,0.0454,0.7601,0.803
0.394991,0.2657,0.0493,0.7576,0.804
0.398671,0.2750,0.0483,0.7552,0.805
0.404057,0.2818,0.0410,0.7523,0.804
0.404775,0.2857,0.0312,0.7484,0.802
0.406376,0.2882,0.0253,0.7513,0.805
0.409879,0.2882,0.0097,0.7449,0.799
0.410312,0.2882,-0.0010,0.7454,0.799
0.413861,0.3048,-0.0132,0.7493,0.809
0.417259,0.3307,-0.0372,0.7518,0.822
0.417735,0.3194,-0.0460,0.7479,0.815
0.421225,0.3189,-0.0534,0.7454,0.813
0.425092,0.3214,-0.0621,0.7381,0.807
0.425614,0.3307,-0.0773,0.7410,0.815
0.427869,0.3287,-0.0851,0.7406,0.815
0.433968,0.3219,-0.0861,0.7440,0.815
0.434424,0.3180,-0.0885,0.7498,0.819
0.447170,0.3126,-0.0866,0.7562,0.823
0.447909,0.3018,-0.0895,0.7552,0.818
0.448213,0.2935,-0.0812,0.7572,0.816
0.448500,0.2901,-0.0827,0.7611,0.819
0.448749,0.2760,-0.0763,0.7655,0.817
0.449162,0.2706,-0.0753,0.7664,0.816
0.451527,0.2637,0.1411,0.6165,0.685
0.454767,0.0487,1.3348,-0.8196,1.567
0.455495,0.2241,1.1555,-0.1087,1.182
0.459157,0.1909,1.5185,-0.9295,1.791
0.466794,0.2324,1.0314,-0.3623,1.118
0.467294,0.2989,0.6146,-0.1580,0.701
0.467632,0.2916,0.0952,0.3955,0.501
0.470864,0.3033,-0.1916,0.6985,0.785
0.471561,0.2882,-0.4374,0.9936,1.123
0.472647,0.2569,-0.5679,1.1500,1.308
0.477525,0.2495,-0.5414,1.1119,1.262
0.477988,0.2627,-0.4706,1.1133,1.237
0.480526,0.2706,-0.4066,1.1378,1.238
0.485611,0.2647,-0.3240,1.1691,1.242
0.486092,0.2662,-0.2444,1.1744,1.229
0.489040,0.2613,-0.1682,1.1329,1.175
0.491738,0.2603,-0.1154,1.0684,1.106
0.492512,0.2662,-0.0807,1.0078,1.045
0.497737,0.2515,-0.0519,0.9917,1.024
0.500318,0.2193,-0.0446,0.9858,1.011
0.501215,0.1900,-0.0431,0.9858,1.005
0.504094,0.1602,-0.0543,0.9829,0.997
0.506768,0.1411,-0.0753,0.9858,0.999
0.507433,0.1181,-0.0968,0.9927,1.004
0.514490,0.1005,-0.1540,0.9419,0.960
0.515113,0.1147,-0.2116,0.7992,0.835
0.515486,0.1367,-0.2864,0.6653,0.737
0.517666,0.1934,-0.3739,0.7474,0.858
0.521869,0.2500,-0.4565,0.9066,1.045
0.522681,0.2789,-0.5302,1.0112,1.175
0.525074,0.3082,-0.5825,1.0958,1.279
0.529370,0.3292,-0.6094,1.1945,1.381
0.530036,0.3551,-0.6226,1.3112,1.494
0.532461,0.3732,-0.6162,1.4422,1.612
0.547948,0.3893,-0.5957,1.5335,1.691
0.549772,0.3971,-0.5644,1.5751,1.720
0.550881,0.4240,-0.5141,1.5761,1.711
0.551291,0.4670,-0.4526,1.5580,1.688
0.551676,0.5198,-0.3983,1.5409,1.674
0.552020,0.5530,-0.3548,1.5594,1.692
0.558289,0.5554,-0.3284,1.5727,1.700
0.559722,0.5686,-0.3064,1.5560,1.685
0.565332,0.5921,-0.2869,1.5267,1.662
0.565887,0.6048,-0.2713,1.4891,1.630
0.566194,0.6107,-0.2615,1.4407,1.586
0.566482,0.6253,-0.2566,1.3723,1.530
0.566767,0.6453,-0.2512,1.3098,1.482
0.567048,0.6780,-0.2297,1.2634,1.452
0.569972,0.7094,-0.2004,1.2619,1.461
0.573904,0.7250,-0.1999,1.2580,1.466
0.574470,0.7323,-0.1989,1.2668,1.477
0.578816,0.7489,-0.1965,1.2658,1.484
0.582441,0.8281,-0.1765,1.2795,1.534
0.582887,0.8535,-0.1652,1.2878,1.554
0.588545,0.8701,-0.1496,1.2663,1.544
0.593415,0.8916,-0.1286,1.2335,1.527
0.593965,0.8960,-0.1105,1.1984,1.500
0.594251,0.8940,-0.0968,1.1471,1.458
0.598126,0.9107,-0.0827,1.0914,1.424
0.598555,0.9297,-0.0685,1.0352,1.393
0.600866,0.9571,-0.0529,0.9868,1.376
0.605024,0.9888,-0.0372,0.9487,1.371
0.605766,1.0039,-0.0137,0.9057,1.352
0.608411,1.0054,0.0063,0.8739,1.332
0.612459,0.9966,0.0234,0.8593,1.316
0.612906,0.9541,0.0371,0.8334,1.267
0.615977,0.8989,0.0371,0.8021,1.205
0.621781,0.8535,0.0336,0.7752,1.153
0.622221,0.8110,0.0458,0.7547,1.109
0.622533,0.7875,0.0737,0.7786,1.110
0.627291,0.7553,0.0942,0.7655,1.079
0.627792,0.7225,0.1040,0.7210,1.026
0.630924,0.7064,0.1123,0.6824,0.989
0.635075,0.6888,0.1265,0.6648,0.966
0.635524,0.6693,0.1382,0.6516,0.944
0.643911,0.6487,0.1460,0.6599,0.937
0.644659,0.6268,0.1524,0.6834,0.940
0.645043,0.6028,0.1470,0.7083,0.942
0.651382,0.5793,0.1309,0.6741,0.898
0.651869,0.5789,0.0972,0.6492,0.875
0.652164,0.5911,0.0688,0.6243,0.862
0.654250,0.6102,0.0454,0.6027,0.859
0.657202,0.6253,0.0204,0.5890,0.859
0.657680,0.6429,0.0029,0.5798,0.866
0.661297,0.6536,-0.0172,0.5744,0.870
0.665252,0.6654,-0.0441,0.5754,0.881
0.665727,0.6658,-0.0577,0.5817,0.886
0.668123,0.6610,-0.0656,0.5944,0.891
0.672557,0.6541,-0.0670,0.6126,0.899
0.673356,0.6439,-0.0748,0.6037,0.886
0.676243,0.6448,-0.0929,0.6013,0.887
0.680810,0.6478,-0.0924,0.6013,0.889
0.681604,0.6585,-0.1032,0.6101,0.904
0.683791,0.6751,-0.0993,0.6311,0.929
0.688254,0.6918,-0.0968,0.6619,0.962
0.690100,0.7123,-0.0997,0.6946,1.000
0.691272,0.7465,-0.1071,0.7264,1.047
0.694152,0.7704,-0.1183,0.7659,1.093
0.694734,0.7973,-0.1222,0.8021,1.138
0.697765,0.8134,-0.1139,0.8349,1.171
0.704243,0.8501,-0.1335,0.8661,1.221
0.705773,0.8794,-0.1408,0.8974,1.264
0.706260,0.8886,-0.1335,0.9228,1.288
0.710017,0.9336,-0.1413,0.9443,1.335
0.710754,0.9629,-0.1682,0.9673,1.375
0.713226,0.9781,-0.1501,0.9702,1.386
0.716857,1.0094,-0.1315,0.9809,1.414
0.717845,1.0362,-0.1256,1.0205,1.460
0.720408,1.0680,-0.1261,1.0562,1.507
0.724040,1.0826,-0.1266,1.0762,1.532
0.724759,1.0748,-0.1237,1.0870,1.534
0.728264,1.1188,-0.1203,1.0508,1.540
0.731994,1.1613,-0.0929,1.0357,1.559
0.732670,1.1598,-0.0836,1.0190,1.546
0.746780,1.1706,-0.0783,1.0088,1.547
0.747752,1.1506,-0.0499,0.9912,1.519
0.748103,1.1603,-0.0631,0.9736,1.516
0.748437,1.1613,-0.0636,0.9355,1.493
0.748756,1.1340,-0.0353,0.8930,1.444
0.749264,1.0934,0.0126,0.8427,1.380
0.750234,1.0763,0.0302,0.8295,1.359
0.758939,1.0802,0.0307,0.8055,1.348
0.759888,1.0846,0.0248,0.7703,1.331
0.760231,1.0939,0.0229,0.7493,1.326
0.762855,1.1002,0.0414,0.7410,1.327
0.763153,1.1056,0.0258,0.7024,1.310
0.767211,1.1262,0.0014,0.6790,1.315
0.772708,1.1520,-0.0074,0.6638,1.330
0.773445,1.1765,-0.0211,0.6506,1.345
0.775244,1.2014,-0.0602,0.5959,1.342
0.776583,1.2155,-0.0841,0.5632,1.342
0.776875,1.2293,-0.0885,0.5500,1.350
0.781143,1.2244,-0.0695,0.5588,1.348
0.784494,1.2380,-0.0841,0.5661,1.364
0.787701,1.2644,-0.1212,0.5358,1.379
0.788450,1.2717,-0.1271,0.5261,1.382
0.792082,1.2771,-0.1286,0.5285,1.388
0.792582,1.2918,-0.1266,0.5392,1.406
0.795819,1.3118,-0.1246,0.5588,1.431
0.799439,1.3215,-0.1129,0.5715,1.444
0.799946,1.3215,-0.0890,0.5817,1.447
0.803813,1.3001,-0.0621,0.5978,1.432
0.806802,1.2703,-0.0363,0.6106,1.410
0.807269,1.2263,-0.0441,0.6179,1.374
0.810495,1.2082,0.0165,0.6287,1.362
0.815471,1.1813,0.0649,0.6619,1.356
0.815903,1.1589,0.0899,0.7034,1.359
0.819031,1.1511,0.1060,0.7425,1.374
0.822733,1.1432,0.1006,0.7616,1.377
0.823350,1.1305,0.0795,0.7547,1.362
0.825674,1.1242,0.0571,0.7352,1.344
0.829668,1.1159,0.0322,0.7024,1.319
0.830138,1.1110,0.0082,0.6712,1.298
0.833368,1.1012,-0.0220,0.6521,1.280
0.846773,1.0860,-0.0758,0.6135,1.250
0.847737,1.0856,-0.0592,0.5847,1.234
0.848093,1.0592,-0.0519,0.5788,1.208
0.848363,1.0401,-0.0455,0.5705,1.187
0.848681,1.0397,-0.0162,0.5578,1.180
0.849113,1.0157,0.0068,0.5549,1.157
0.852360,1.0005,0.0214,0.5412,1.138
0.852827,0.9952,0.0219,0.5148,1.121
0.855057,0.9786,0.0102,0.4659,1.084
0.859481,0.9551,0.0014,0.4044,1.037
0.859962,0.9331,-0.0363,0.3506,0.997
0.863319,0.9287,-0.0480,0.2773,0.970
0.867117,0.9131,-0.0421,0.2343,0.944
0.867793,0.8950,-0.0353,0.1884,0.915
0.874853,0.8901,-0.0275,0.1547,0.904
0.876286,0.8925,-0.0176,0.1117,0.900
0.876845,0.8979,-0.0035,0.0755,0.901
0.878480,0.8891,0.0068,0.0277,0.890
0.881792,0.9004,0.0112,-0.0070,0.900
0.883113,0.9058,0.0161,-0.0378,0.907
0.887998,0.8886,0.0317,-0.0662,0.892
0.889307,0.8838,0.0288,-0.0696,0.887
0.889885,0.8994,0.0107,-0.0833,0.903
0.892686,0.9185,-0.0079,-0.0945,0.923
0.896594,0.9341,-0.0259,-0.1038,0.940
0.897447,0.9634,-0.0387,-0.0842,0.968
0.900361,0.9639,-0.0382,-0.0608,0.967
0.903803,0.9351,-0.0176,-0.0427,0.936
0.905101,0.9263,-0.0113,-0.0344,0.927
0.907801,0.9336,-0.0005,-0.0261,0.934
0.911363,0.9512,-0.0030,-0.0129,0.951
0.911965,0.9839,-0.0118,0.0174,0.984
0.914844,1.0044,-0.0132,0.0795,1.008
0.919537,1.0030,-0.0157,0.1185,1.010
0.920521,1.0054,-0.0270,0.1620,1.019
0.922596,1.0059,-0.0353,0.1727,1.021
0.926321,1.0216,-0.0524,0.1698,1.037
0.926878,1.0265,-0.0665,0.1713,1.043
0.931068,1.0284,-0.0783,0.1914,1.049
0.934759,1.0255,-0.0905,0.2431,1.058
0.935116,1.0000,-0.0895,0.3174,1.053
0.937539,0.9493,-0.0817,0.3789,1.025
0.942152,0.9087,-0.0773,0.4230,1.005
0.942501,0.8466,-0.0651,0.4620,0.967
0.945312,0.8256,-0.0563,0.4440,0.939
0.949963,0.8203,-0.0460,0.4054,0.916
0.950308,0.8129,-0.0363,0.3575,0.889
0.957326,0.7973,-0.0167,0.3116,0.856
0.957995,0.7959,-0.0015,0.2715,0.841
0.958303,0.8081,0.0190,0.2246,0.839
0.962217,0.8125,0.0283,0.1820,0.833
0.964153,0.8208,0.0468,0.1498,0.836
0.964381,0.8242,0.0581,0.1268,0.836
0.968397,0.8540,0.0732,0.1044,0.863
0.973005,0.8925,0.0903,0.0961,0.902
0.973254,0.9263,0.0952,0.0819,0.935
0.975226,0.9546,0.1177,0.0809,0.965
0.978703,0.9107,0.2096,0.0760,0.938
0.978926,0.9268,0.2276,0.1171,0.961
0.985300,0.9659,0.2042,0.1161,0.994
0.986095,0.9546,0.2032,0.0643,0.978
0.986421,0.8530,0.2564,0.0501,0.892
0.990015,0.9024,0.2349,0.1293,0.941
0.993559,0.9517,0.1548,0.1576,0.977
0.993789,0.9742,0.1265,0.0848,0.986
0.997566,0.9620,0.1060,0.0545,0.969
1.001673,0.9497,0.0913,0.0892,0.958
1.001986,0.9312,0.0918,0.1244,0.944
1.005905,0.8969,0.1040,0.1342,0.913
1.010125,0.8569,0.1235,0.1469,0.878
1.010393,0.8193,0.1455,0.1703,0.849
1.013076,0.7782,0.1563,0.1855,0.815
1.016868,0.7435,0.1641,0.2002,0.787
1.017352,0.7020,0.1680,0.2080,0.751
1.020517,0.6697,0.1577,0.2065,0.718
1.024554,0.6400,0.1377,0.2075,0.687
1.025095,0.6102,0.1192,0.2050,0.655
1.028042,0.5853,0.0928,0.2011,0.626
1.031766,0.5652,0.0610,0.2045,0.604
1.032160,0.5417,0.0361,0.1958,0.577
1.036873,0.5266,0.0136,0.1781,0.556
1.038916,0.5061,-0.0001,0.1669,0.533
1.039337,0.4934,-0.0113,0.1581,0.518
1.043542,0.4728,-0.0128,0.1517,0.497
1.048217,0.4494,-0.0225,0.1503,0.474
1.048629,0.4269,-0.0324,0.1459,0.452
1.051302,0.4064,-0.0446,0.1532,0.437
1.055320,0.3976,-0.0568,0.1542,0.430
1.055784,0.3629,-0.0651,0.0706,0.375
1.059217,0.3438,-0.0792,0.0462,0.356
1.062772,0.3370,-0.0968,0.0360,0.352
1.063168,0.3355,-0.1183,0.0447,0.359
1.066468,0.3434,-0.1330,0.0530,0.372
1.075878,0.3512,-0.1433,0.0589,0.384
1.076624,0.3556,-0.1481,0.0506,0.389
1.077067,0.3604,-0.1613,0.0379,0.397
1.077415,0.3673,-0.1657,0.0272,0.404
1.077728,0.3673,-0.1711,0.0208,0.406
1.085622,0.3722,-0.1726,0.0198,0.411
1.086121,0.3747,-0.1745,0.0096,0.413
1.087628,0.3864,-0.1774,0.0115,0.425
1.088464,0.3888,-0.1774,0.0052,0.427
1.094394,0.3927,-0.1823,-0.0002,0.433
1.094837,0.4113,-0.1906,-0.0060,0.453
1.096060,0.4206,-0.1970,-0.0065,0.464
1.099824,0.4103,-0.1838,-0.0231,0.450
1.100189,0.4206,-0.1872,-0.0065,0.460
1.103572,0.4562,-0.1994,0.0062,0.498
1.108649,0.4827,-0.2209,-0.0295,0.532
1.109267,0.4963,-0.2336,-0.0657,0.552
1.110950,0.5159,-0.2356,-0.0896,0.574
1.115104,0.5276,-0.2356,-0.1077,0.588
1.115561,0.5491,-0.2224,-0.0935,0.600
1.132015,0.5676,-0.2028,-0.0925,0.610
1.132528,0.5720,-0.1926,-0.0989,0.612
1.132845,0.5725,-0.1916,-0.1370,0.619
1.133323,0.5671,-0.1980,-0.1781,0.627
1.133644,0.5588,-0.2063,-0.2147,0.633
1.133932,0.5378,-0.2111,-0.2244,0.620
1.134200,0.5032,-0.1980,-0.1956,0.575
1.143242,0.5037,-0.2180,-0.1776,0.577
1.144023,0.5339,-0.2380,-0.1444,0.602
1.144354,0.5657,-0.2459,-0.1087,0.626
1.144634,0.5652,-0.2605,-0.0452,0.624
1.145000,0.5496,-0.2576,0.0140,0.607
1.148019,0.5535,-0.2791,0.0306,0.621
1.154120,0.5764,-0.3035,0.0589,0.654
1.154863,0.6194,-0.3191,0.1146,0.706
1.155326,0.6102,-0.3230,0.1200,0.701
1.159955,0.6180,-0.3221,0.1347,0.710
1.160422,0.6868,-0.3391,0.1459,0.780
1.163283,0.6761,-0.3578,0.1581,0.781
1.166927,0.6556,-0.3695,0.1513,0.768
1.167366,0.6678,-0.3959,0.1190,0.785
1.171089,0.6683,-0.4134,0.0868,0.791
1.175562,0.6820,-0.4178,0.0677,0.803
1.176041,0.6712,-0.4271,0.0545,0.797
1.178683,0.6527,-0.4295,0.0550,0.783
1.183197,0.6409,-0.4295,0.0618,0.774
1.183734,0.6546,-0.4442,0.0897,0.796
1.188850,0.6707,-0.4599,0.0931,0.819
1.193502,0.7108,-0.4584,0.0897,0.851
1.194012,0.7470,-0.4692,0.1029,0.888
1.194283,0.7577,-0.4731,0.0966,0.898
1.198375,0.7938,-0.4755,0.1034,0.931
1.198894,0.8213,-0.4799,0.1185,0.959
1.201641,0.8501,-0.4623,0.1351,0.977
1.205491,0.8999,-0.4687,0.1522,1.026
1.206210,0.9600,-0.5160,0.1371,1.098
1.208234,0.9917,-0.5361,0.1391,1.136
1.211653,1.0108,-0.5473,0.1273,1.157
1.212373,1.0314,-0.5649,0.1220,1.182
1.215574,1.0401,-0.5762,0.1083,1.194
1.220314,1.0602,-0.5864,0.0912,1.215
1.222287,1.0621,-0.5864,0.0604,1.215
1.223091,1.0587,-0.5874,0.0223,1.211
1.227157,1.0406,-0.5874,-0.0109,1.195
1.228686,1.0152,-0.5898,-0.0310,1.175
1.230772,0.9913,-0.5918,-0.0231,1.155
1.234005,0.9834,-0.6123,-0.0427,1.159
1.234841,0.9585,-0.6230,-0.0623,1.145
1.238932,0.9312,-0.6333,-0.0662,1.128
1.242658,0.8940,-0.6489,-0.0623,1.106
1.243453,0.8701,-0.6680,-0.0637,1.099
1.245547,0.8418,-0.6925,-0.0725,1.092
1.249631,0.8017,-0.7120,-0.0711,1.075
1.250357,0.7807,-0.7354,-0.0701,1.075
1.264505,0.7728,-0.7691,-0.0681,1.092
1.266043,0.7724,-0.8053,-0.0652,1.118
1.266531,0.7558,-0.8356,-0.0618,1.128
1.266955,0.7421,-0.8683,-0.0481,1.143
1.267374,0.7245,-0.8757,-0.0432,1.137
1.267807,0.7118,-0.8742,-0.0281,1.128
1.278434,0.6976,-0.8522,-0.0481,1.102
1.279363,0.7333,-0.7887,-0.1419,1.086
1.279784,0.7108,-0.7789,-0.1400,1.064
1.280196,0.7040,-0.7760,-0.1707,1.062
1.281799,0.6771,-0.7785,-0.1986,1.051
1.282751,0.6517,-0.7877,-0.2533,1.053
1.283213,0.6224,-0.7960,-0.3129,1.058
1.287223,0.5838,-0.8092,-0.3847,1.069
1.288838,0.5471,-0.8327,-0.4302,1.085
1.290212,0.5085,-0.8429,-0.4703,1.091
1.294029,0.4601,-0.8522,-0.4830,1.082
1.294607,0.4176,-0.8566,-0.4786,1.066
1.297534,0.3697,-0.8532,-0.4756,1.044
1.304374,0.3214,-0.8459,-0.4473,1.009
1.305557,0.2652,-0.8258,-0.4106,0.960
1.306004,0.2251,-0.8043,-0.3838,0.919
1.309166,0.1768,-0.7863,-0.3510,0.879
1.309868,0.1430,-0.7780,-0.3168,0.852
1.312902,0.1196,-0.7892,-0.2968,0.852
1.316441,0.0869,-0.7999,-0.2816,0.853
1.318115,0.0644,-0.8136,-0.2758,0.862
1.320212,0.0526,-0.8273,-0.2631,0.870
1.323880,0.0414,-0.8512,-0.2386,0.885
1.324593,0.0443,-0.8625,-0.2093,0.889
1.327622,0.0370,-0.8459,-0.1903,0.868
1.331536,0.0131,-0.8009,-0.1844,0.822
1.332183,-0.0065,-0.7515,-0.1961,0.777
1.334785,-0.0211,-0.7037,-0.2000,0.732
1.340122,-0.0299,-0.6690,-0.2005,0.699
1.340677,-0.0304,-0.6431,-0.2064,0.676
1.342756,-0.0265,-0.6133,-0.1961,0.644
1.347817,-0.0299,-0.6001,-0.1893,0.630
1.348222,-0.0348,-0.5923,-0.1825,0.621
1.350882,-0.0358,-0.5820,-0.1673,0.607
1.359485,-0.0299,-0.5698,-0.1546,0.591
1.360226,-0.0304,-0.5644,-0.1610,0.588
1.360606,-0.0416,-0.5556,-0.1551,0.578
1.362043,-0.0387,-0.5468,-0.1585,0.571
1.362668,-0.0421,-0.5366,-0.1634,0.562
1.365380,-0.0490,-0.5156,-0.1649,0.543
1.371927,-0.0509,-0.5004,-0.1654,0.529
1.372707,-0.0534,-0.4794,-0.1546,0.507
1.373154,-0.0568,-0.4570,-0.1522,0.485
1.377190,-0.0578,-0.4403,-0.1649,0.474
1.377685,-0.0627,-0.4164,-0.1805,0.458
1.381791,-0.0622,-0.3905,-0.1834,0.436
1.385202,-0.0612,-0.3695,-0.1561,0.406
1.385585,-0.0734,-0.3641,-0.1135,0.388
1.387583,-0.0871,-0.3558,-0.0745,0.374
1.396422,-0.0964,-0.3626,-0.0393,0.377
1.396809,-0.1057,-0.3641,0.0154,0.379
