time,gFx,gFy,gFz,TgF
0.096398,-0.0651,0.2403,0.8983,0.932
0.096831,-0.0661,0.2354,0.8871,0.920
0.099017,-0.0666,0.2325,0.8759,0.909
0.103446,-0.0656,0.2310,0.8588,0.892
0.103762,-0.0588,0.2203,0.8559,0.886
0.109982,-0.0494,0.2135,0.8466,0.874
0.110365,-0.0416,0.2056,0.8397,0.866
0.110586,-0.0231,0.1807,0.8397,0.859
0.114686,-0.0172,0.1724,0.8598,0.877
0.120659,-0.0192,0.1831,0.8817,0.901
0.121199,-0.0016,0.1631,0.8959,0.911
0.121440,0.0262,0.1353,0.8988,0.909
0.126038,0.0326,0.1328,0.9277,0.938
0.126417,0.0375,0.1299,0.9409,0.951
0.130706,0.0380,0.1294,0.9385,0.948
0.133497,0.0292,0.1299,0.9345,0.944
0.133970,0.0175,0.1314,0.9242,0.934
0.138388,-0.0050,0.1333,0.9164,0.926
0.142465,-0.0270,0.1362,0.9071,0.918
0.142958,-0.0450,0.1441,0.9179,0.930
0.146342,-0.0593,0.1528,0.9375,0.952
0.148799,-0.0465,0.1680,0.9717,0.987
0.149354,-0.0544,0.1616,0.9927,1.007
0.154937,-0.0739,0.2042,1.0372,1.060
0.155503,-0.0822,0.2183,1.0411,1.067
0.155808,-0.0842,0.2159,1.0376,1.063
0.159570,-0.0866,0.2247,1.0562,1.083
0.163364,-0.0827,0.2281,1.0665,1.094
0.163867,-0.0715,0.2232,1.0650,1.090
0.169661,-0.0685,0.2306,1.0586,1.086
0.170268,-0.0494,0.2403,1.0528,1.081
0.170596,-0.0304,0.2315,1.0489,1.075
0.174943,-0.0143,0.2232,1.0489,1.072
0.178097,0.0013,0.2120,1.0415,1.063
0.178600,0.0209,0.1930,1.0401,1.058
0.182831,0.0463,0.1695,1.0376,1.052
0.198765,0.0683,0.1582,1.0278,1.042
0.199412,0.0815,0.1426,1.0137,1.027
0.199748,0.0849,0.1284,1.0034,1.015
0.200027,0.1093,0.1172,1.0034,1.016
0.200258,0.1264,0.1069,1.0083,1.022
0.200803,0.1323,0.0913,0.9966,1.009
0.201234,0.1372,0.0776,0.9717,0.984
0.201519,0.1445,0.0664,0.9526,0.966
0.205221,0.1503,0.0507,0.9385,0.952
0.208034,0.1582,0.0302,0.9360,0.950
0.212987,0.1675,0.0117,0.9370,0.952
0.213321,0.1768,-0.0128,0.9336,0.950
0.216832,0.1904,-0.0294,0.9331,0.953
0.217382,0.1944,-0.0494,0.9355,0.957
0.225793,0.1934,-0.0602,0.9311,0.953
0.226348,0.1904,-0.0670,0.9321,0.954
0.226631,0.1880,-0.0768,0.9389,0.961
0.226906,0.1763,-0.0875,0.9497,0.970
0.231114,0.1636,-0.0890,0.9668,0.985
0.231489,0.1523,-0.0910,0.9839,1.000
0.236311,0.1425,-0.0963,1.0044,1.019
0.237511,0.1342,-0.0983,1.0239,1.037
0.237826,0.1293,-0.0958,1.0415,1.054
0.241885,0.1215,-0.0983,1.0474,1.059
0.245559,0.1142,-0.0983,1.0596,1.070
0.245968,0.1147,-0.0988,1.0777,1.088
0.250272,0.1054,-0.0929,1.0875,1.096
0.255144,0.1069,-0.0870,1.0992,1.108
0.255738,0.1064,-0.0836,1.1163,1.124
0.256059,0.1069,-0.0758,1.1285,1.136
0.261880,0.1069,-0.0660,1.1304,1.137
0.262358,0.1049,-0.0573,1.1294,1.136
0.265061,0.1044,-0.0441,1.1329,1.139
0.267911,0.1040,-0.0348,1.1280,1.133
0.268422,0.1108,-0.0294,1.1265,1.132
0.271818,0.1186,-0.0259,1.1221,1.129
0.276013,0.1289,-0.0240,1.1124,1.120
0.276603,0.1372,-0.0181,1.1036,1.112
0.280708,0.1455,-0.0142,1.0962,1.106
0.284173,0.1572,-0.0132,1.0762,1.088
0.284819,0.1602,-0.0167,1.0713,1.083
0.298675,0.1631,-0.0225,1.0552,1.068
0.299484,0.1513,-0.0152,1.0322,1.043
0.299794,0.1577,-0.0220,1.0078,1.020
0.300088,0.1748,-0.0363,1.0137,1.029
0.300362,0.1870,-0.0494,1.0176,1.036
0.300800,0.2031,-0.0685,1.0195,1.042
0.302457,0.2222,-0.0880,1.0307,1.058
0.305337,0.2505,-0.1051,1.0362,1.071
0.305762,0.2725,-0.1217,1.0401,1.082
0.312634,0.2979,-0.1350,1.0401,1.090
0.317107,0.3160,-0.1511,1.0327,1.090
0.317485,0.3355,-0.1579,1.0307,1.095
0.317820,0.3463,-0.1643,1.0307,1.100
0.325714,0.3580,-0.1716,1.0293,1.103
0.326436,0.3648,-0.1799,1.0288,1.106
0.326729,0.3707,-0.1877,1.0391,1.119
0.328450,0.3658,-0.1931,1.0415,1.121
0.329260,0.3639,-0.1989,1.0391,1.119
0.331947,0.3575,-0.1980,1.0420,1.119
0.336368,0.3395,-0.1999,1.0425,1.114
0.337273,0.3263,-0.2019,1.0494,1.117
0.340449,0.3155,-0.2004,1.0557,1.120
0.342691,0.2901,-0.2033,1.0674,1.125
0.345127,0.2672,-0.2019,1.0738,1.125
0.347979,0.2500,-0.1931,1.0787,1.124
0.354637,0.2237,-0.1960,1.0801,1.120
0.356113,0.2027,-0.1984,1.0801,1.117
0.358392,0.1758,-0.1999,1.0718,1.104
0.358834,0.1582,-0.2038,1.0625,1.093
0.359141,0.1376,-0.2053,1.0469,1.076
0.361349,0.1210,-0.2092,1.0420,1.070
0.378858,0.1054,-0.2048,1.0357,1.061
0.379610,0.0888,-0.1960,1.0307,1.053
0.379984,0.0737,-0.1936,1.0239,1.045
0.380268,0.0590,-0.1838,1.0195,1.038
0.380610,0.0487,-0.1677,1.0249,1.040
0.380925,0.0394,-0.1511,1.0234,1.035
0.381199,0.0355,-0.1330,1.0264,1.036
0.381498,0.0282,-0.1203,1.0244,1.032
0.383916,0.0258,-0.0983,1.0200,1.025
0.388381,0.0233,-0.0768,1.0068,1.010
0.389345,0.0223,-0.0621,0.9951,0.997
0.393696,0.0238,-0.0470,0.9712,0.973
0.396781,0.0258,-0.0358,0.9536,0.955
0.397303,0.0331,-0.0284,0.9350,0.936
0.399178,0.0399,-0.0196,0.9145,0.916
0.404097,0.0463,-0.0147,0.8940,0.895
0.404979,0.0516,-0.0108,0.8764,0.878
0.410329,0.0605,-0.0049,0.8632,0.865
0.410682,0.0874,0.0248,0.8593,0.864
0.410864,0.1020,0.0458,0.8446,0.852
0.414123,0.0947,0.0478,0.8182,0.825
0.418295,0.0991,0.0527,0.8021,0.810
0.418806,0.1035,0.0458,0.7806,0.789
0.422226,0.0952,0.0356,0.7576,0.764
0.428123,0.0742,0.0312,0.7337,0.738
0.428711,0.0532,0.0366,0.6995,0.702
0.429099,0.0487,0.0327,0.6663,0.669
0.433348,0.0448,0.0234,0.6482,0.650
0.433722,0.0380,0.0112,0.6419,0.643
0.436017,0.0360,-0.0020,0.6502,0.651
0.440269,0.0380,-0.0030,0.6594,0.661
0.440823,0.0331,-0.0025,0.6682,0.669
0.446678,0.0477,0.0175,0.7210,0.723
0.447036,0.0306,0.0112,0.7141,0.715
0.447229,0.0150,0.0078,0.7088,0.709
0.454203,-0.0162,-0.0049,0.6780,0.678
0.455026,-0.0099,-0.0030,0.6912,0.691
0.455364,-0.0006,-0.0035,0.6887,0.689
0.459404,0.0140,-0.0035,0.7092,0.709
0.464338,0.0512,0.0078,0.7762,0.778
0.465038,0.0561,0.0068,0.7723,0.774
0.467550,0.0532,0.0087,0.7533,0.755
0.472078,0.0571,0.0043,0.7469,0.749
0.473061,0.0620,0.0068,0.7459,0.749
0.479470,0.0683,0.0107,0.7386,0.742
0.479964,0.0756,0.0195,0.7386,0.743
0.480236,0.0883,0.0200,0.7459,0.751
0.496889,0.0908,0.0297,0.7503,0.756
0.497715,0.0986,0.0454,0.7557,0.763
0.498034,0.1093,0.0527,0.7664,0.776
0.498258,0.1196,0.0615,0.7772,0.789
0.498601,0.1313,0.0678,0.7850,0.799
0.498906,0.1386,0.0727,0.7913,0.807
0.499183,0.1376,0.0737,0.8050,0.820
0.499629,0.1352,0.0776,0.8148,0.830
0.499949,0.1259,0.0795,0.8285,0.842
0.512795,0.1171,0.0801,0.8471,0.859
0.513332,0.1103,0.0879,0.8651,0.877
0.513471,0.1040,0.0879,0.8881,0.898
0.513626,0.0966,0.0816,0.9057,0.914
0.515248,0.0961,0.0811,0.9228,0.931
0.515892,0.1005,0.0781,0.9399,0.948
0.520234,0.1113,0.0478,0.9707,0.978
0.522512,0.1171,0.0410,0.9814,0.989
0.522892,0.1401,0.0414,0.9956,1.006
0.527506,0.1768,0.0629,1.0357,1.053
0.531128,0.1646,0.0629,1.0273,1.042
0.531599,0.1586,0.0590,1.0195,1.033
0.535102,0.1607,0.0615,1.0010,1.016
0.538943,0.1763,0.0698,0.9844,1.002
0.539625,0.1919,0.0649,0.9653,0.986
0.541718,0.2012,0.0576,0.9399,0.963
0.545101,0.2051,0.0444,0.9066,0.931
0.545571,0.2163,0.0351,0.8705,0.898
0.549286,0.2207,0.0170,0.8256,0.855
0.552836,0.2276,0.0078,0.8001,0.832
0.553281,0.2344,-0.0010,0.7713,0.806
0.556823,0.2378,-0.0064,0.7537,0.790
0.560782,0.2422,-0.0132,0.7366,0.776
0.561211,0.2530,-0.0172,0.7283,0.771
0.563831,0.2799,-0.0309,0.7088,0.763
0.567179,0.2691,-0.0196,0.6941,0.745
0.567626,0.2838,-0.0186,0.6897,0.746
0.575993,0.2799,-0.0103,0.6824,0.738
0.576960,0.2721,-0.0015,0.6751,0.728
0.577275,0.2627,0.0068,0.6692,0.719
0.582292,0.2583,0.0180,0.6614,0.710
0.582715,0.2500,0.0283,0.6448,0.692
0.583061,0.2393,0.0390,0.6287,0.674
0.592654,0.2290,0.0434,0.6101,0.653
0.593583,0.2178,0.0507,0.5925,0.633
0.593887,0.2027,0.0488,0.5861,0.622
0.594201,0.1792,0.0639,0.5832,0.613
0.597366,0.1591,0.0703,0.5759,0.602
0.597798,0.1523,0.0845,0.5549,0.582
0.603013,0.1308,0.0850,0.5334,0.556
0.605072,0.1132,0.0850,0.5001,0.520
0.605506,0.1157,0.0806,0.4498,0.471
0.609579,0.1508,0.0624,0.4059,0.437
0.613730,0.1812,0.0356,0.3028,0.355
0.614191,0.2090,0.0121,0.2114,0.298
0.617650,0.2388,-0.0098,0.1723,0.295
0.621931,0.2818,-0.0328,0.2343,0.368
0.622804,0.3253,-0.0485,0.3321,0.467
0.624936,0.3658,-0.0646,0.3872,0.537
0.628010,0.4001,-0.0724,0.3936,0.566
0.628462,0.4118,-0.0538,0.3931,0.572
0.631800,0.4299,-0.0426,0.3946,0.585
0.634839,0.4391,-0.0240,0.4117,0.602
0.635558,0.4372,-0.0093,0.4420,0.622
0.640314,0.4259,0.0175,0.4781,0.641
0.643204,0.3991,0.0390,0.5119,0.650
0.643732,0.3712,0.0537,0.5422,0.659
0.646628,0.3414,0.0703,0.5744,0.672
0.650721,0.3233,0.0698,0.6145,0.698
0.651666,0.3165,0.0673,0.6599,0.735
0.655457,0.3233,0.0502,0.7088,0.781
0.657225,0.3311,0.0307,0.7498,0.820
0.657732,0.3438,0.0034,0.7904,0.862
0.662791,0.3565,-0.0294,0.8222,0.897
0.665320,0.3644,-0.0577,0.8520,0.928
0.665773,0.3752,-0.0900,0.8759,0.957
0.668718,0.3776,-0.1149,0.8925,0.976
0.672022,0.3761,-0.1295,0.9081,0.991
0.672306,0.3644,-0.1506,0.9076,0.990
0.676729,0.3512,-0.1613,0.9086,0.987
0.680380,0.3316,-0.1735,0.9179,0.991
0.680970,0.3072,-0.1784,0.9149,0.982
0.693490,0.2872,-0.1862,0.9145,0.976
0.694175,0.2789,-0.1945,0.9164,0.977
0.694476,0.2383,-0.1960,0.9247,0.975
0.694742,0.2114,-0.1916,0.9145,0.958
0.695001,0.1900,-0.1931,0.9076,0.947
0.695269,0.1680,-0.1945,0.9101,0.946
0.699409,0.1518,-0.1975,0.9091,0.943
0.705191,0.1450,-0.1965,0.9135,0.946
0.705883,0.1313,-0.1984,0.9179,0.948
0.706177,0.1201,-0.2014,0.9252,0.954
0.710058,0.1108,-0.1994,0.9380,0.965
0.710502,0.1030,-0.2063,0.9424,0.970
0.714285,0.0981,-0.2072,0.9531,0.980
0.719249,0.0849,-0.2116,0.9536,0.980
0.719828,0.0834,-0.2165,0.9438,0.972
0.721803,0.0810,-0.2160,0.9492,0.977
0.725292,0.1230,-0.2229,0.9521,0.986
0.725647,0.1909,-0.2449,0.9301,0.981
0.728966,0.1420,-0.2566,0.9458,0.990
0.732380,0.1162,-0.2508,0.9419,0.982
0.732949,0.1010,-0.2527,0.9341,0.973
0.736186,0.0888,-0.2561,0.9169,0.956
0.743306,0.0937,-0.2630,0.8852,0.928
0.743782,0.1064,-0.2566,0.8515,0.896
0.744101,0.1191,-0.2566,0.8251,0.872
0.748302,0.1298,-0.2586,0.7918,0.843
0.748931,0.1362,-0.2688,0.7562,0.814
0.751430,0.1425,-0.2747,0.7327,0.795
0.754917,0.1469,-0.2781,0.7205,0.786
0.755342,0.1474,-0.2776,0.7117,0.778
0.759075,0.1479,-0.2796,0.7034,0.771
0.763040,0.1562,-0.2840,0.7044,0.775
0.763461,0.1709,-0.2859,0.7092,0.784
0.766520,0.1817,-0.2810,0.7161,0.790
0.770166,0.1826,-0.2791,0.7366,0.809
0.770647,0.1968,-0.2678,0.7606,0.830
0.774253,0.2178,-0.2620,0.7977,0.867
0.777699,0.2388,-0.2586,0.8368,0.908
0.778136,0.2784,-0.2547,0.8891,0.966
0.781295,0.3087,-0.2571,0.9350,1.018
0.794214,0.3438,-0.2595,0.9795,1.070
0.794967,0.3869,-0.2708,1.0215,1.125
0.795285,0.4357,-0.2845,1.0640,1.184
0.795577,0.4866,-0.3006,1.1094,1.248
0.795882,0.5339,-0.3172,1.1539,1.310
0.796160,0.5848,-0.3304,1.1989,1.374
0.805016,0.6424,-0.3592,1.2452,1.446
0.805716,0.6972,-0.3836,1.2927,1.518
0.806037,0.7455,-0.4115,1.3366,1.585
0.808117,0.7943,-0.4325,1.3889,1.657
0.808797,0.8466,-0.4594,1.4402,1.733
0.812801,0.8755,-0.4491,1.4881,1.784
0.816368,0.9302,-0.4780,1.5477,1.868
0.817270,0.9527,-0.4511,1.6073,1.922
0.820717,0.9917,-0.4628,1.6493,1.979
0.823002,1.0504,-0.4985,1.6929,2.054
0.823690,1.1070,-0.5278,1.7270,2.118
0.825967,1.1657,-0.5640,1.7505,2.177
0.831337,1.2087,-0.5713,1.7656,2.215
0.831945,1.2410,-0.5693,1.7583,2.226
0.834544,1.2649,-0.5664,1.7466,2.230
0.837725,1.2908,-0.5610,1.7275,2.228
0.838367,1.3132,-0.5546,1.7109,2.227
0.844889,1.3387,-0.5493,1.6885,2.224
0.845853,1.3621,-0.5390,1.6601,2.214
0.846429,1.3812,-0.5287,1.6215,2.195
0.848887,1.3953,-0.5200,1.5839,2.174
0.854685,1.4012,-0.5077,1.5316,2.137
0.855567,1.4095,-0.5019,1.4876,2.110
0.856411,1.4124,-0.4936,1.4339,2.072
0.861079,1.4090,-0.4877,1.3811,2.032
0.861521,1.4041,-0.4814,1.3244,1.989
0.864321,1.3944,-0.4760,1.2697,1.945
0.867605,1.3910,-0.4721,1.2213,1.910
0.868050,1.3807,-0.4648,1.1779,1.873
0.871935,1.3734,-0.4565,1.1358,1.840
0.876018,1.3631,-0.4432,1.0982,1.806
0.876444,1.3568,-0.4481,1.0611,1.780
0.879023,1.3494,-0.4413,1.0264,1.752
0.882764,1.3450,-0.4432,1.0024,1.735
0.883207,1.3382,-0.4437,0.9746,1.714
0.893778,1.3353,-0.4442,0.9521,1.699
0.894582,1.3289,-0.4505,0.9242,1.680
0.894903,1.3220,-0.4521,0.9062,1.665
0.895173,1.3201,-0.4579,0.8817,1.652
0.900921,1.3220,-0.4623,0.8686,1.648
0.901565,1.3304,-0.4550,0.8583,1.647
0.901949,1.3558,-0.4378,0.8666,1.668
0.913862,1.3910,-0.4178,0.8720,1.694
0.914678,1.4080,-0.4159,0.8656,1.704
0.915020,1.4467,-0.4017,0.8793,1.740
0.915325,1.4906,-0.3836,0.8837,1.775
0.915727,1.5444,-0.3583,0.9306,1.838
0.922636,1.6841,-0.2801,1.0479,2.003
0.923239,1.8625,-0.1809,1.1622,2.203
0.923518,2.0467,-0.0812,1.2443,2.397
0.923773,2.1938,0.0053,1.2702,2.535
0.928862,2.3237,0.0742,1.2262,2.628
0.929562,2.3995,0.1192,1.1138,2.648
0.933090,2.3838,0.0991,0.8993,2.550
0.938420,2.2974,0.0283,0.7918,2.430
0.939166,2.1860,-0.0397,0.6536,2.282
0.939396,2.0432,-0.1389,0.4806,2.104
0.943817,1.9138,-0.2009,0.3379,1.954
0.944414,1.7902,-0.2131,0.2231,1.817
0.947206,1.6524,-0.1774,0.1107,1.666
0.951018,1.6089,-0.1984,-0.0041,1.621
0.951535,1.5947,-0.2004,-0.1082,1.611
0.954238,1.4901,-0.2591,-0.1698,1.522
0.958536,1.3905,-0.3240,-0.2240,1.445
0.959008,1.3147,-0.3929,-0.2587,1.396
0.962598,1.2512,-0.4736,-0.3358,1.379
0.966477,1.1598,-0.5038,-0.3818,1.321
0.966983,1.0831,-0.5200,-0.3872,1.262
0.969613,1.0162,-0.5292,-0.4482,1.230
0.972584,0.9703,-0.5087,-0.4981,1.203
0.973077,0.9375,-0.4657,-0.5181,1.168
0.975890,0.9190,-0.4164,-0.5230,1.136
0.979529,0.9058,-0.3543,-0.5562,1.120
0.979886,0.9087,-0.2952,-0.5484,1.102
0.991169,0.9126,-0.2400,-0.5939,1.115
0.991784,0.9107,-0.1994,-0.6491,1.136
0.997169,0.8911,-0.1716,-0.6892,1.139
0.997561,0.8872,-0.1501,-0.7292,1.158
0.997796,0.8686,-0.1325,-0.8206,1.202
0.998013,0.8842,-0.1149,-0.8133,1.207
0.998369,0.9160,-0.1222,-0.6926,1.155
1.002391,0.9493,-0.1305,-0.5602,1.110
1.002732,0.9937,-0.1442,-0.4590,1.104
1.007923,1.0148,-0.1584,-0.3559,1.087
1.010069,1.0182,-0.1677,-0.2860,1.071
1.010373,1.0187,-0.1794,-0.2171,1.057
1.013924,1.0118,-0.1789,-0.1742,1.042
1.017192,1.0152,-0.1892,-0.1262,1.040
1.017514,1.0162,-0.1980,-0.0911,1.039
1.021716,1.0255,-0.2092,-0.0466,1.048
1.025846,1.0358,-0.2307,-0.0060,1.061
1.026155,1.0426,-0.2537,0.0555,1.074
1.029487,1.0377,-0.2718,0.1181,1.079
1.033199,1.0284,-0.2947,0.1767,1.084
1.033629,1.0152,-0.3074,0.2275,1.085
1.036471,0.9976,-0.3206,0.2641,1.081
1.040236,0.9888,-0.3230,0.3145,1.087
1.040838,0.9722,-0.3264,0.3404,1.081
1.043749,0.9727,-0.3196,0.3745,1.090
1.047385,0.9746,-0.3235,0.4000,1.102
1.047793,0.9600,-0.3152,0.4122,1.091
1.051182,0.9502,-0.3186,0.4254,1.089
1.054770,0.9707,-0.3529,0.4317,1.119
1.055190,0.9649,-0.3988,0.4537,1.138
1.058959,0.9488,-0.4330,0.4625,1.141
1.062518,0.9013,-0.4427,0.4640,1.106
1.062931,0.8388,-0.4271,0.4776,1.056
1.065814,0.7914,-0.4125,0.4796,1.013
1.070782,0.7836,-0.4081,0.4586,0.995
1.071576,0.7904,-0.4295,0.4269,0.996
1.074713,0.7807,-0.4027,0.4244,0.976
1.078027,0.7186,-0.4169,0.4435,0.942
1.078562,0.6883,-0.4300,0.4254,0.916
1.081841,0.6746,-0.4115,0.3872,0.880
1.091488,0.6942,-0.3714,0.3955,0.881
1.092222,0.7055,-0.3206,0.4088,0.876
1.092618,0.7431,-0.3308,0.3829,0.899
1.092914,0.7758,-0.2976,0.3726,0.911
1.093217,0.7777,-0.2576,0.4200,0.921
1.096833,0.7792,-0.2508,0.4293,0.924
1.100156,0.7988,-0.2248,0.4366,0.938
1.100706,0.8154,-0.1980,0.4527,0.953
1.107781,0.8320,-0.1970,0.4591,0.970
1.108458,0.8906,-0.2420,0.4567,1.030
1.108821,0.9287,-0.2766,0.4352,1.062
1.111000,0.9253,-0.2683,0.4186,1.050
1.115232,0.8672,-0.2571,0.4005,0.989
1.115502,0.8310,-0.2552,0.3951,0.955
1.119403,0.7738,-0.2219,0.3770,0.889
1.121874,0.7543,-0.2165,0.3555,0.862
1.122240,0.7426,-0.2063,0.3477,0.845
1.126413,0.7338,-0.1711,0.3462,0.829
1.129945,0.7396,-0.1295,0.3536,0.830
1.130369,0.7533,-0.1051,0.3233,0.826
1.133924,0.7875,-0.0880,0.2710,0.837
1.137200,0.8046,-0.0953,0.2270,0.841
1.137894,0.8066,-0.1217,0.1815,0.836
1.142378,0.8271,-0.1154,0.1601,0.850
1.146487,0.8354,-0.1066,0.1474,0.855
1.146878,0.8623,-0.1056,0.1537,0.882
1.149039,0.8813,-0.0958,0.1591,0.901
1.153023,0.9092,-0.0968,0.1664,0.929
1.153797,0.9307,-0.0997,0.1904,0.955
1.157360,0.9590,-0.1095,0.2041,0.987
1.159941,1.0054,-0.1193,0.2129,1.035
1.160327,1.0445,-0.1281,0.2309,1.077
1.165181,1.0450,-0.1340,0.2749,1.089
1.167379,1.0323,-0.1706,0.3623,1.107
1.167848,1.0260,-0.1789,0.6350,1.220
1.176167,1.1179,-0.1501,0.5783,1.268
1.177094,1.1056,-0.1350,0.7068,1.319
1.177417,1.0494,-0.1085,0.8143,1.333
1.180762,0.9849,-0.0670,0.9208,1.350
1.182948,0.9532,-0.0245,1.0166,1.394
1.183368,0.9366,0.0097,1.0054,1.374
1.191109,0.9327,0.0087,0.9380,1.323
1.191786,0.9375,-0.0069,0.7855,1.223
1.192089,0.9517,-0.0338,0.6775,1.169
1.195447,0.8999,-0.0480,0.6174,1.092
1.199186,0.8799,-0.0490,0.4523,0.990
1.199593,0.8457,-0.0485,0.3706,0.925
1.204104,0.7514,-0.0284,0.4151,0.859
1.204835,0.6761,0.0078,0.4078,0.790
1.205057,0.6199,0.0605,0.3575,0.718
1.208887,0.5725,0.1172,0.3462,0.679
1.213342,0.5803,0.2862,0.7830,1.016
1.213769,0.6063,0.2789,0.7000,0.967
1.215992,0.6678,0.2174,0.6497,0.957
1.219671,0.6375,0.1675,0.7141,0.972
1.220390,0.5926,0.1426,0.6218,0.871
1.224214,0.6092,0.0483,0.6101,0.864
1.226731,0.6141,-0.0025,0.5368,0.816
1.227134,0.6468,-0.0621,0.4742,0.804
1.232352,0.6820,-0.1017,0.4337,0.815
1.236245,0.7157,-0.1413,0.3902,0.827
1.237146,0.7533,-0.1735,0.3477,0.848
1.239591,0.7929,-0.1921,0.2666,0.858
1.242605,0.8320,-0.1892,0.2055,0.878
1.243060,0.8510,-0.1804,0.1234,0.879
1.246991,0.8261,-0.1672,0.0956,0.848
1.250523,0.7870,-0.1564,0.0521,0.804
1.251039,0.7250,-0.1369,0.0657,0.741
1.255117,0.6429,-0.0831,0.1024,0.656
1.258039,0.5701,-0.0377,0.1669,0.595
1.258511,0.5330,-0.0005,0.1972,0.568
1.261900,0.5203,0.0429,0.1860,0.554
1.265546,0.5095,0.0845,0.1459,0.537
1.266074,0.5100,0.1279,0.0839,0.532
1.279971,0.5105,0.1636,0.0233,0.537
1.281036,0.5178,0.2071,-0.0281,0.558
1.281391,0.5173,0.2403,-0.0877,0.577
1.281721,0.5178,0.2603,-0.1409,0.596
1.282048,0.5300,0.2740,-0.1839,0.624
1.282415,0.5623,0.2701,-0.2152,0.660
1.293510,0.5867,0.2540,-0.2225,0.677
1.294168,0.6214,0.2403,-0.2357,0.707
1.294450,0.6683,0.2232,-0.2269,0.740
1.294626,0.7103,0.1983,-0.2093,0.767
1.296879,0.7455,0.1758,-0.1756,0.786
1.297241,0.7821,0.1387,-0.1272,0.804
1.298786,0.8081,0.1050,-0.0872,0.820
1.304907,0.8242,0.0747,-0.0369,0.828
1.305484,0.8276,0.0551,0.0037,0.829
1.305671,0.8017,0.0278,0.0589,0.804
1.311006,0.7641,-0.0020,0.1024,0.771
1.311357,0.7362,-0.0264,0.1405,0.750
1.314444,0.7069,-0.0534,0.1703,0.729
1.320134,0.6795,-0.0807,0.1865,0.709
1.322636,0.6507,-0.1027,0.1972,0.688
1.323051,0.6199,-0.1281,0.2094,0.667
1.324302,0.5798,-0.1530,0.2226,0.640
1.324802,0.5530,-0.1677,0.2407,0.626
1.330546,0.5188,-0.1804,0.2519,0.604
1.332843,0.4866,-0.2004,0.2583,0.586
1.333254,0.4440,-0.2082,0.2627,0.556
1.335876,0.4167,-0.2087,0.2583,0.533
1.339963,0.4103,-0.2180,0.2382,0.522
1.340394,0.4157,-0.2258,0.2065,0.516
1.345014,0.4303,-0.2336,0.1742,0.520
1.348106,0.4430,-0.2360,0.1347,0.520
1.348636,0.4504,-0.2405,0.0883,0.518
1.353947,0.4328,-0.2464,0.0526,0.501
1.354842,0.4142,-0.2473,0.0233,0.483
1.355182,0.3893,-0.2517,0.0013,0.464
1.358906,0.3692,-0.2415,-0.0256,0.442
1.361687,0.3434,-0.2351,-0.0681,0.422
1.362055,0.3228,-0.2429,-0.1106,0.419
1.367822,0.3160,-0.2532,-0.1776,0.442
1.373790,0.2950,-0.2488,-0.2406,0.455
1.374227,0.2691,-0.2425,-0.2738,0.454
1.374519,0.2334,-0.2292,-0.3036,0.446
1.377396,0.1968,-0.2194,-0.3256,0.439
1.377784,0.1675,-0.2131,-0.3295,0.427
1.381036,0.1455,-0.2053,-0.2856,0.381
1.393568,0.1176,-0.1906,-0.2069,0.305
1.394270,0.1000,-0.1735,-0.1130,0.230
1.394587,0.0839,-0.1721,-0.0286,0.194
1.394891,0.0683,-0.1843,0.0384,0.200
1.395187,0.0561,-0.2107,0.0805,0.232
