time,gFx,gFy,gFz,TgF
0.324654,0.4963,0.2423,0.7611,0.940
0.331105,0.4939,0.2403,0.7723,0.948
0.331592,0.4856,0.2359,0.7694,0.940
0.331925,0.4758,0.2252,0.7728,0.935
0.336016,0.4753,0.2159,0.7777,0.937
0.336489,0.4709,0.2042,0.7723,0.927
0.340685,0.4640,0.1925,0.7684,0.918
0.343929,0.4440,0.1797,0.7576,0.896
0.344415,0.4445,0.1709,0.7572,0.894
0.348609,0.4440,0.1582,0.7606,0.895
0.353103,0.4479,0.1460,0.7694,0.902
0.353565,0.4484,0.1660,0.7933,0.926
0.355839,0.4635,0.1402,0.8266,0.958
0.357527,0.4817,0.1333,0.8378,0.976
0.358363,0.5046,0.1358,0.8324,0.983
0.361935,0.5217,0.1338,0.8270,0.987
0.365959,0.5359,0.1289,0.8305,0.997
0.366562,0.5583,0.1182,0.8407,1.016
0.369783,0.5779,0.1143,0.8485,1.033
0.382379,0.5872,0.1074,0.8495,1.038
0.383095,0.6004,0.1021,0.8495,1.045
0.383400,0.6068,0.0986,0.8422,1.043
0.383721,0.6116,0.0982,0.8358,1.040
0.384008,0.6234,0.0879,0.8275,1.040
0.384269,0.6282,0.0781,0.8241,1.039
0.388265,0.6385,0.0600,0.8211,1.042
0.388748,0.6390,0.0566,0.8177,1.039
0.391748,0.6444,0.0488,0.8192,1.043
0.396272,0.6531,0.0463,0.8222,1.051
0.396781,0.6614,0.0375,0.8354,1.066
0.400979,0.6697,0.0341,0.8515,1.084
0.404418,0.6751,0.0312,0.8661,1.099
0.404953,0.6761,0.0136,0.8959,1.122
0.407319,0.6790,0.0004,0.9193,1.143
0.413747,0.6639,-0.0040,0.9370,1.148
0.414326,0.6527,-0.0215,0.9472,1.151
0.420277,0.6400,-0.0407,0.9526,1.148
0.420724,0.6297,-0.0582,0.9526,1.143
0.421047,0.6136,-0.0836,0.9438,1.129
0.422879,0.5882,-0.0929,0.9193,1.095
0.426533,0.5476,-0.0890,0.8886,1.048
