time,gFx,gFy,gFz,TgF
0.441093,0.2730,0.9410,0.2989,1.024
0.441432,0.2662,0.9679,0.2856,1.044
0.441700,0.2417,0.9840,0.2822,1.052
0.446730,0.1958,0.9913,0.2822,1.049
0.447570,0.1572,0.9928,0.2793,1.043
0.447917,0.1333,0.9874,0.2715,1.033
0.448318,0.1015,0.9835,0.2583,1.022
0.448641,0.0971,0.9752,0.2402,1.009
0.452752,0.1206,0.9635,0.2426,1.001
0.454999,0.1440,0.9547,0.2392,0.995
0.455443,0.1597,0.9620,0.2612,1.010
0.459062,0.1792,0.9649,0.2758,1.019
0.462297,0.1782,0.9786,0.2910,1.036
0.463050,0.1586,0.9947,0.2979,1.050
0.464698,0.1616,1.0035,0.3003,1.060
0.470124,0.1328,1.0343,0.2612,1.075
0.470614,0.0839,1.0719,0.2226,1.098
0.471922,0.0316,1.1188,0.2319,1.143
0.480587,-0.0118,1.2122,0.3345,1.258
0.481455,-0.0236,1.3216,0.4474,1.395
0.481753,-0.0358,1.3021,0.2680,1.330
0.484420,0.0204,1.2278,0.0535,1.229
0.484951,0.0502,1.2312,-0.0036,1.232
0.489593,0.0751,1.2698,0.1605,1.282
0.490631,0.0561,1.3416,0.3658,1.392
0.490977,-0.0109,1.4164,0.4088,1.474
0.494332,-0.0773,1.4775,0.3716,1.525
0.499776,-0.1022,1.4780,0.3086,1.513
0.500395,-0.0852,1.4467,0.2529,1.471
0.502776,-0.0480,1.3666,0.1958,1.381
0.507237,-0.0138,1.2864,0.1410,1.294
0.507695,0.0043,1.1951,0.1107,1.200
0.510251,0.0219,1.1188,0.0731,1.121
0.514946,0.0316,1.0480,-0.0036,1.049
0.515728,0.0581,1.0006,-0.1062,1.008
0.518402,0.1113,0.9591,-0.2039,0.987
0.524729,0.1851,0.9293,-0.2035,0.969
0.525218,0.2471,0.9141,-0.1776,0.963
0.525523,0.2701,0.9063,-0.1527,0.958
0.538311,0.2677,0.8965,-0.1336,0.945
0.539138,0.2725,0.9048,-0.1199,0.953
0.539497,0.2789,0.9053,-0.0828,0.951
0.539789,0.3453,0.9009,0.0032,0.965
0.540059,0.4347,0.9038,0.2788,1.041
0.540723,0.5027,0.8618,0.2578,1.030
0.547539,0.5408,0.8511,0.1840,1.025
0.549248,0.4230,0.8301,0.1527,0.944
0.549798,0.3561,0.7695,0.1865,0.868
0.550768,0.4113,0.7524,0.1561,0.872
0.551411,0.4748,0.7451,0.1498,0.896
0.554022,0.5251,0.7348,0.1019,0.909
0.558409,0.4592,0.7539,0.1127,0.890
0.560451,0.3849,0.7480,0.2890,0.890
0.563742,0.7108,0.7197,0.5710,1.162
0.566571,0.7787,0.7631,0.5749,1.233
0.567095,0.8364,0.7934,0.5563,1.280
0.569714,0.8862,0.7944,0.5461,1.309
0.574126,0.9488,0.7807,0.5583,1.350
0.574746,1.0152,0.7666,0.5622,1.391
0.577418,1.0929,0.7500,0.5949,1.453
0.580697,1.1335,0.7607,0.5837,1.485
0.581439,1.1301,0.7793,0.5578,1.482
0.591833,1.0792,0.8100,0.4708,1.429
0.592993,0.9683,0.8423,0.3706,1.336
0.593329,0.8486,0.8648,0.2832,1.244
0.597646,0.7372,0.8872,0.2002,1.171
0.598309,0.6317,0.8887,0.1019,1.095
0.598846,0.5422,0.8877,-0.0007,1.040
0.600158,0.4631,0.8911,-0.1111,1.010
0.603801,0.3859,0.9019,-0.2244,1.006
0.604723,0.3185,0.9053,-0.3275,1.014
0.606701,0.2647,0.8990,-0.4350,1.033
0.621535,0.2246,0.8814,-0.5469,1.061
0.622351,0.1992,0.8838,-0.6412,1.110
0.622696,0.1577,0.9141,-0.7297,1.180
0.622964,0.1455,0.9234,-0.7908,1.224
0.623245,0.1474,0.8911,-0.8587,1.246
0.623519,0.1591,0.8633,-0.9056,1.261
0.633424,0.1787,0.8452,-0.9378,1.275
0.634168,0.1865,0.8462,-0.9574,1.291
0.634480,0.2002,0.8252,-0.9955,1.308
0.634756,0.2154,0.8012,-1.0263,1.320
0.635018,0.2227,0.7856,-1.0517,1.331
0.637909,0.2173,0.7827,-1.0776,1.349
0.641552,0.2031,0.7719,-1.0942,1.354
0.642083,0.1861,0.7661,-1.0889,1.344
0.645074,0.1616,0.7636,-1.0746,1.328
0.648701,0.1386,0.7568,-1.0463,1.299
0.649370,0.1137,0.7490,-1.0224,1.272
0.652996,0.0859,0.7392,-0.9955,1.243
0.656836,0.0516,0.7207,-0.9613,1.203
0.657319,0.0248,0.7163,-0.9349,1.178
0.662858,-0.0055,0.6996,-0.9041,1.143
0.663692,-0.0280,0.6923,-0.8606,1.105
0.664023,-0.0446,0.6820,-0.8299,1.075
0.667481,-0.0524,0.6766,-0.7830,1.036
0.672452,-0.0544,0.6674,-0.7351,0.994
0.673053,-0.0485,0.6610,-0.6970,0.962
0.675504,-0.0407,0.6527,-0.6510,0.923
0.678895,-0.0304,0.6483,-0.6051,0.887
0.679714,-0.0275,0.6439,-0.5557,0.851
0.683076,-0.0270,0.6356,-0.5064,0.813
0.686549,-0.0241,0.6342,-0.4482,0.777
0.687037,-0.0309,0.6283,-0.3955,0.743
0.690583,-0.0450,0.6234,-0.3383,0.711
0.696386,-0.0568,0.6180,-0.2846,0.683
0.697218,-0.0695,0.6141,-0.2269,0.658
0.697839,-0.0905,0.6058,-0.1785,0.638
0.701356,-0.1091,0.6048,-0.1346,0.629
0.701848,-0.1271,0.6019,-0.0974,0.623
0.706213,-0.1491,0.6048,-0.0608,0.626
0.709283,-0.1677,0.6024,-0.0266,0.626
0.709808,-0.1824,0.5984,0.0062,0.626
0.713642,-0.1961,0.5921,0.0418,0.625
0.717829,-0.2078,0.5882,0.0785,0.629
0.745218,-0.2068,0.5775,0.1093,0.623
0.746326,-0.1990,0.5682,0.1410,0.618
0.746726,-0.1829,0.5574,0.1620,0.609
0.747083,-0.1687,0.5452,0.1762,0.597
0.747430,-0.1521,0.5355,0.1825,0.586
0.747812,-0.1384,0.5159,0.1894,0.567
0.748144,-0.1262,0.4944,0.2041,0.550
0.748687,-0.1110,0.4709,0.2231,0.533
0.749033,-0.0969,0.4455,0.2524,0.521
0.749359,-0.0759,0.4241,0.2885,0.518
0.749704,-0.0504,0.4031,0.3199,0.517
0.750049,-0.0182,0.3903,0.3511,0.525
0.750377,0.0170,0.3786,0.3829,0.539
0.750710,0.0624,0.3727,0.4044,0.553
0.753945,0.1108,0.3825,0.4332,0.588
0.754655,0.1651,0.3786,0.4640,0.621
0.757203,0.2144,0.3913,0.4913,0.664
0.760981,0.2652,0.3952,0.5173,0.703
0.761969,0.3155,0.4001,0.5358,0.739
0.765515,0.3624,0.4089,0.5612,0.783
0.768063,0.4069,0.4138,0.5710,0.814
0.769264,0.4391,0.4284,0.5739,0.840
0.773248,0.4699,0.4407,0.5705,0.860
0.777903,0.4866,0.4597,0.5622,0.874
0.778989,0.5002,0.4812,0.5534,0.888
0.779388,0.5139,0.5091,0.5466,0.907
0.784757,0.5271,0.5379,0.5358,0.924
0.785675,0.5364,0.5687,0.5241,0.941
0.788149,0.5452,0.5945,0.5060,0.952
0.791723,0.5530,0.6097,0.4840,0.955
0.792406,0.5623,0.6303,0.4630,0.963
0.797006,0.5676,0.6420,0.4361,0.962
0.799954,0.5676,0.6488,0.4127,0.956
0.800631,0.5691,0.6532,0.3848,0.948
0.802863,0.5715,0.6615,0.3619,0.946
0.807896,0.5706,0.6566,0.3374,0.933
0.808656,0.5701,0.6464,0.3057,0.914
0.812737,0.5696,0.6390,0.2846,0.902
0.813565,0.5627,0.6273,0.2695,0.885
0.818374,0.5618,0.6136,0.2514,0.869
0.818899,0.5725,0.5989,0.2373,0.862
0.820131,0.5858,0.5960,0.2265,0.866
0.825030,0.6087,0.5897,0.2055,0.872
0.825527,0.6395,0.5872,0.1840,0.887
0.836433,0.6717,0.5853,0.1557,0.904
0.837257,0.7133,0.5843,0.1229,0.930
0.837549,0.7616,0.5867,0.0853,0.965
0.837831,0.8139,0.5872,0.0594,1.005
0.838108,0.8647,0.5887,0.0169,1.046
0.843464,0.9151,0.5960,-0.0192,1.092
0.843940,0.9605,0.5994,-0.0623,1.134
0.844472,1.0089,0.6077,-0.1116,1.183
0.848453,1.0504,0.6146,-0.1649,1.228
0.852753,1.0860,0.6220,-0.2108,1.269
0.853104,1.1139,0.6386,-0.2646,1.311
0.854962,1.1301,0.6464,-0.3227,1.341
0.859331,1.1437,0.6576,-0.3779,1.372
0.859792,1.1462,0.6693,-0.4404,1.398
0.863950,1.1354,0.6840,-0.5059,1.419
0.866918,1.1174,0.6942,-0.5685,1.433
0.867402,1.0919,0.7113,-0.6129,1.440
0.870357,1.0665,0.7236,-0.6721,1.454
0.874583,0.9737,0.7959,-0.7253,1.452
0.875105,0.9522,0.8325,-0.7482,1.470
0.878544,0.8921,0.8863,-0.7849,1.482
0.884611,0.9327,0.8731,-0.8240,1.520
0.885122,0.9703,0.8257,-0.8778,1.547
0.885464,0.9927,0.7973,-0.9403,1.583
0.889466,1.0074,0.7729,-1.0112,1.623
0.890480,1.0108,0.7475,-1.0756,1.655
0.892576,1.0010,0.7211,-1.1309,1.674
0.896962,0.9786,0.7030,-1.2003,1.701
0.898325,0.9405,0.6796,-1.2579,1.711
0.899214,0.8847,0.6810,-1.3253,1.733
0.903361,0.8291,0.6976,-1.3722,1.748
0.904654,0.7655,0.7147,-1.4123,1.758
0.906735,0.7030,0.7246,-1.4392,1.758
0.910974,0.6390,0.7368,-1.4646,1.760
0.912606,0.5882,0.7553,-1.4890,1.770
0.914401,0.5447,0.7631,-1.4914,1.762
0.918353,0.5080,0.7827,-1.4807,1.750
0.919262,0.4728,0.7993,-1.4641,1.734
0.921793,0.4386,0.8242,-1.4289,1.707
0.938414,0.4123,0.8389,-1.3869,1.672
0.939758,0.3976,0.8565,-1.3390,1.638
0.940635,0.3849,0.8765,-1.2862,1.603
0.941358,0.3815,0.8794,-1.2398,1.567
0.942148,0.3800,0.8819,-1.1948,1.533
0.942851,0.3825,0.8799,-1.1445,1.493
0.943281,0.3952,0.8643,-1.0967,1.451
0.943693,0.4045,0.8511,-1.0405,1.404
0.958076,0.4181,0.8399,-0.9887,1.363
0.958844,0.4313,0.8321,-0.9388,1.327
0.959121,0.4430,0.8399,-0.9120,1.317
0.966540,0.4807,0.8301,-0.7702,1.230
0.966955,0.4934,0.8262,-0.8098,1.258
0.967140,0.5295,0.8316,-0.8250,1.285
0.967293,0.5574,0.8233,-0.8255,1.292
0.967440,0.5936,0.8125,-0.8343,1.307
0.967584,0.6282,0.8061,-0.8626,1.337
0.967810,0.6595,0.7900,-0.8856,1.358
0.970388,0.6839,0.7753,-0.9149,1.381
0.972645,0.6741,0.7954,-0.9754,1.428
0.978953,0.6829,0.7783,-0.9867,1.430
0.979647,0.7006,0.7392,-1.0444,1.459
0.982001,0.7020,0.7163,-1.1035,1.491
0.983160,0.7035,0.6644,-1.0952,1.461
0.983422,0.6771,0.6444,-1.1875,1.511
0.986836,0.6390,0.6376,-1.2276,1.524
0.990902,0.6038,0.6288,-1.2525,1.526
0.991511,0.5754,0.6087,-1.2701,1.521
0.996061,0.5481,0.5823,-1.2857,1.514
0.999156,0.5330,0.5438,-1.2955,1.503
0.999787,0.5041,0.5189,-1.2886,1.478
1.002197,0.4601,0.5057,-1.2564,1.430
1.006594,0.4049,0.5086,-1.2266,1.388
1.009025,0.3526,0.4983,-1.1440,1.297
1.011144,0.2984,0.4963,-1.1421,1.281
1.013015,0.2534,0.4841,-1.0908,1.220
1.015140,0.2227,0.4670,-1.0224,1.146
1.016580,0.2066,0.4534,-0.9657,1.087
1.021145,0.2105,0.4436,-0.9076,1.032
1.021559,0.2300,0.4431,-0.8596,0.994
1.024012,0.2613,0.4411,-0.8333,0.978
1.036265,0.2955,0.4328,-0.8235,0.976
1.037122,0.3487,0.4265,-0.8235,0.991
1.037505,0.3976,0.4133,-0.8250,1.005
1.037866,0.4528,0.3947,-0.8343,1.028
1.038203,0.5085,0.3786,-0.8391,1.052
1.040023,0.5466,0.3703,-0.8631,1.087
1.049833,0.5793,0.3590,-0.8836,1.116
1.050321,0.6058,0.3527,-0.9115,1.150
1.050502,0.6277,0.3493,-0.9408,1.184
1.050650,0.6502,0.3615,-0.9696,1.222
1.050795,0.6746,0.3756,-1.0092,1.271
1.054926,0.6849,0.3859,-1.0707,1.328
1.058240,0.6761,0.4050,-1.1880,1.426
1.058627,0.6918,0.4231,-1.2393,1.481
1.062323,0.7045,0.4411,-1.2818,1.528
1.068685,0.7045,0.4494,-1.3405,1.580
1.069128,0.7079,0.4587,-1.3830,1.620
1.069407,0.6976,0.4690,-1.4167,1.647
1.073935,0.6834,0.4744,-1.4607,1.681
1.074342,0.6531,0.4700,-1.5080,1.709
1.079426,0.6151,0.4704,-1.5823,1.762
1.081236,0.5784,0.4744,-1.6185,1.783
1.081679,0.5364,0.4875,-1.6327,1.786
1.085583,0.4885,0.4885,-1.6322,1.772
1.088450,0.4357,0.4973,-1.6244,1.754
1.089042,0.3756,0.4997,-1.6126,1.730
1.096089,0.3111,0.5110,-1.6048,1.713
1.097337,0.2383,0.5149,-1.5960,1.694
1.099865,0.1646,0.5208,-1.5730,1.665
1.100768,0.0991,0.5257,-1.5320,1.623
1.106645,0.0468,0.5257,-1.4953,1.586
1.107295,0.0140,0.5267,-1.4455,1.539
1.107699,-0.0133,0.5286,-1.3942,1.491
1.114556,-0.0372,0.5272,-1.3405,1.441
1.115088,-0.0450,0.5281,-1.2857,1.391
1.115416,-0.0333,0.5335,-1.2486,1.358
1.119037,-0.0201,0.5320,-1.2120,1.324
1.119685,-0.0143,0.5359,-1.1821,1.298
1.123168,-0.0172,0.5428,-1.1606,1.281
1.136910,-0.0275,0.5482,-1.1631,1.286
1.137849,-0.0480,0.5550,-1.1465,1.275
1.138284,-0.0676,0.5613,-1.1299,1.263
1.138676,-0.0749,0.5657,-1.1108,1.249
1.139004,-0.0949,0.5731,-1.1142,1.257
1.139366,-0.1154,0.5906,-1.1333,1.283
1.142287,-0.1447,0.6058,-1.1396,1.299
1.142764,-0.1477,0.6141,-1.1289,1.294
1.152570,-0.1330,0.6215,-1.1504,1.314
1.153214,-0.1213,0.6278,-1.1631,1.327
1.153468,-0.1164,0.6278,-1.1792,1.341
1.153710,-0.1052,0.6317,-1.2042,1.364
1.156559,-0.0783,0.6249,-1.2095,1.364
1.157111,-0.0475,0.6200,-1.2203,1.370
1.163127,-0.0197,0.6180,-1.2164,1.365
1.164171,0.0067,0.6210,-1.2310,1.379
1.165075,0.0345,0.6068,-1.2208,1.364
1.168457,0.0624,0.5921,-1.1802,1.322
1.174175,0.0844,0.5770,-1.1543,1.293
1.174622,0.0869,0.5745,-1.1216,1.263
1.174894,0.0771,0.5735,-1.1186,1.259
1.175118,0.0336,0.5643,-1.1094,1.245
1.181459,0.0175,0.5462,-1.1318,1.257
1.184508,-0.0021,0.5145,-1.1069,1.221
1.185212,-0.0187,0.4446,-1.0908,1.178
1.188132,-0.0441,0.4084,-1.0820,1.157
1.191240,-0.0681,0.3698,-1.0390,1.105
1.197495,-0.1066,0.3590,-1.0165,1.083
1.198292,-0.1648,0.3556,-1.0639,1.134
1.198645,-0.2151,0.3586,-1.1084,1.185
1.199082,-0.2620,0.3522,-1.2125,1.289
1.202852,-0.3426,0.4123,-1.4240,1.522
1.207351,-0.3901,0.5149,-1.5603,1.689
1.207803,-0.4120,0.5901,-1.5472,1.706
1.211720,-0.4389,0.6664,-1.5071,1.705
1.214238,-0.4477,0.7177,-1.4870,1.711
1.214660,-0.4179,0.7578,-1.4397,1.680
1.217690,-0.3089,0.6698,-1.4069,1.589
1.223136,-0.2259,0.5706,-1.5437,1.661
1.223538,-0.1804,0.6449,-1.4983,1.641
1.236492,-0.1481,0.5022,-1.3580,1.455
1.237519,-0.0812,0.4328,-1.5203,1.583
1.237985,-0.0211,0.3976,-1.5306,1.581
1.238284,0.0380,0.3634,-1.4270,1.473
1.238702,0.0942,0.3835,-1.3561,1.412
1.239075,0.1328,0.4421,-1.2994,1.379
1.249923,0.1709,0.4910,-1.2286,1.334
1.250905,0.1904,0.5198,-1.1411,1.268
1.251205,0.2095,0.5262,-1.0639,1.205
1.251497,0.2158,0.5081,-0.9882,1.132
1.251769,0.2129,0.4802,-0.8719,1.018
1.252047,0.2041,0.4695,-0.7663,0.922
1.255347,0.2031,0.4499,-0.6784,0.839
1.262867,0.2022,0.4221,-0.6154,0.773
1.263643,0.2520,0.3586,-0.4737,0.645
1.263954,0.2711,0.3561,-0.3901,0.594
1.267540,0.2627,0.3937,-0.3212,0.572
1.268042,0.2368,0.4284,-0.2865,0.567
1.269578,0.2750,0.4021,-0.1805,0.519
1.274541,0.2994,0.3844,-0.1341,0.505
1.276646,0.2901,0.3874,-0.0300,0.485
1.280683,0.3053,0.3659,-0.0344,0.478
1.282049,0.3228,0.3190,0.0775,0.460
1.282620,0.3487,0.2691,0.2539,0.508
1.284562,0.3399,0.2408,0.3716,0.558
1.289878,0.3058,0.2442,0.3194,0.505
1.295308,0.2637,0.3014,0.1513,0.428
1.298089,0.2139,0.3463,0.0281,0.408
1.298566,0.1919,0.3586,-0.0241,0.407
1.298902,0.1821,0.3971,-0.1052,0.449
1.299221,0.1376,0.4133,-0.1917,0.476
1.303479,0.1137,0.4138,-0.2113,0.478
1.304341,0.1171,0.3869,-0.2083,0.455
1.309550,0.1425,0.3630,-0.1961,0.436
1.310270,0.1240,0.3913,-0.2137,0.463
1.315570,0.0825,0.4372,-0.2484,0.510
1.316566,0.0282,0.4797,-0.2597,0.546
1.321351,-0.0074,0.5257,-0.2987,0.605
1.321827,-0.0627,0.5916,-0.3241,0.677
1.336107,-0.1179,0.6033,-0.4004,0.734
1.337071,-0.1555,0.5731,-0.4516,0.746
1.337334,-0.1863,0.5755,-0.4092,0.730
1.337590,-0.2498,0.5901,-0.4292,0.771
1.337885,-0.2923,0.6278,-0.4957,0.852
1.338174,-0.3231,0.6332,-0.5176,0.879
1.338426,-0.3998,0.6781,-0.6041,0.992
1.343562,-0.4379,0.7299,-0.7346,1.124
1.344070,-0.4467,0.7788,-0.8836,1.260
1.349653,-0.4272,0.7147,-0.9037,1.229
1.350474,-0.3685,0.6180,-0.8719,1.130
1.350793,-0.3231,0.5276,-0.8509,1.052
1.353947,-0.2772,0.4895,-0.8499,1.019
1.356860,-0.2552,0.4846,-0.8479,1.009
1.357367,-0.2478,0.5047,-0.8660,1.033
1.361783,-0.2517,0.5286,-0.9608,1.125
1.362765,-0.2268,0.5452,-0.9985,1.160
1.363137,-0.1320,0.4573,-0.9667,1.077
1.367398,-0.0646,0.4172,-0.9803,1.067
1.371735,-0.0060,0.3620,-0.9349,1.003
1.372361,0.0297,0.3151,-0.9144,0.968
1.375005,0.0620,0.2774,-0.8978,0.942
1.379209,0.0360,0.3029,-0.8817,0.933
1.379987,-0.0573,0.3923,-0.8553,0.943
1.383266,-0.1003,0.4651,-0.9330,1.047
1.386834,0.0786,0.3337,-0.8401,0.907
1.387305,0.2168,0.2052,-0.7458,0.803
1.391202,0.2721,0.1406,-0.7297,0.791
