time,gFx,gFy,gFz,TgF
0.451356042,0.1406,-0.0641,0.8393,0.853
0.452063021,0.1474,-0.0704,0.8427,0.858
0.455118594,0.1533,-0.0748,0.8466,0.864
0.458948333,0.1675,-0.0817,0.8827,0.902
0.45969974,0.1870,-0.0822,0.9213,0.944
0.462253438,0.2071,-0.0822,0.9590,0.984
0.468099271,0.2183,-0.0758,0.9858,1.013
0.468891875,0.2349,-0.0641,1.0049,1.034
0.469532344,0.2398,-0.0597,1.0273,1.057
0.474820313,0.2456,-0.0626,1.0469,1.077
0.476009115,0.2559,-0.0656,1.0816,1.113
0.478652292,0.2549,-0.0773,1.0977,1.130
0.483420729,0.2539,-0.0890,1.1128,1.145
0.484329688,0.2486,-0.1017,1.1168,1.149
0.485070052,0.2564,-0.1124,1.1197,1.154
0.489418594,0.2505,-0.1242,1.1226,1.157
0.490417708,0.2544,-0.1350,1.1373,1.173
0.494888385,0.2500,-0.1408,1.1461,1.181
0.498297917,0.2422,-0.1423,1.1520,1.186
0.499173177,0.2334,-0.1423,1.1529,1.185
0.499698854,0.2290,-0.1467,1.1505,1.182
0.50368349,0.2251,-0.1457,1.1529,1.184
0.50436599,0.2281,-0.1472,1.1525,1.184
0.507688229,0.2300,-0.1403,1.1559,1.187
0.513523542,0.2271,-0.1384,1.1598,1.190
0.514250365,0.2281,-0.1198,1.1608,1.189
0.517025417,0.2193,-0.1051,1.1613,1.186
0.517935156,0.2075,-0.0910,1.1529,1.175
0.518485885,0.1919,-0.0822,1.1403,1.159
0.52286875,0.1792,-0.0743,1.1373,1.154
0.52739349,0.1646,-0.0734,1.1363,1.150
0.527935365,0.1602,-0.0758,1.1338,1.148
0.530284323,0.1621,-0.0841,1.1407,1.155
0.534126771,0.1651,-0.0924,1.1417,1.157
0.534750313,0.1724,-0.0934,1.1363,1.153
0.539281979,0.1709,-0.0944,1.1403,1.157
0.540969792,0.1802,-0.0905,1.1432,1.161
0.541456302,0.1675,-0.0934,1.1432,1.159
0.546626823,0.1695,-0.1051,1.1348,1.152
0.548705313,0.1714,-0.1105,1.1241,1.142
0.54962776,0.1724,-0.1188,1.1148,1.134
0.55402125,0.1729,-0.1212,1.1085,1.128
0.555590573,0.1685,-0.1345,1.0967,1.118
0.556467813,0.1763,-0.1423,1.0928,1.116
0.559838646,0.1699,-0.1428,1.0899,1.112
0.564029583,0.1768,-0.1452,1.0840,1.108
0.564553333,0.1841,-0.1428,1.0811,1.106
0.56767151,0.2036,-0.1364,1.0855,1.113
0.572154792,0.2271,-0.1325,1.0767,1.108
0.572930573,0.2495,-0.1188,1.0650,1.100
0.574433073,0.2882,-0.1022,1.0733,1.116
0.578789271,0.3145,-0.0817,1.0586,1.107
0.57956349,0.3385,-0.0651,1.0396,1.095
0.582397083,0.3585,-0.0470,1.0127,1.075
0.586822708,0.3752,-0.0240,0.9985,1.067
0.587620365,0.4015,-0.0142,1.0029,1.080
0.591910312,0.4167,-0.0054,0.9648,1.051
0.59668599,0.4303,0.0019,0.9247,1.020
0.597401771,0.4474,0.0097,0.8925,0.998
0.597850104,0.4601,0.0063,0.8725,0.986
0.601943958,0.4812,0.0063,0.8739,0.998
0.60279776,0.4954,0.0195,0.8710,1.002
0.604754427,0.4983,0.0292,0.8446,0.981
0.609707604,0.4861,0.0356,0.7879,0.926
0.610471615,0.4870,0.0517,0.7523,0.898
0.613480729,0.4924,0.0522,0.7386,0.889
0.616954583,0.5085,0.0654,0.7293,0.892
0.617836042,0.5261,0.0766,0.7156,0.892
0.623796615,0.5403,0.0991,0.7102,0.898
0.625156927,0.5540,0.1196,0.6785,0.884
0.625807083,0.5662,0.1348,0.6502,0.873
0.629501667,0.5926,0.1402,0.6335,0.879
0.632999687,0.6097,0.1445,0.6169,0.879
0.633916667,0.6243,0.1470,0.5993,0.878
0.634761042,0.6370,0.1509,0.5900,0.881
0.644226667,0.6453,0.1470,0.5783,0.879
0.645414271,0.6590,0.1494,0.5720,0.885
0.646101615,0.6697,0.1519,0.5739,0.895
0.646811146,0.6824,0.1548,0.5705,0.903
0.647572656,0.6996,0.1553,0.5778,0.921
0.651062969,0.7055,0.1621,0.5783,0.926
0.6535725,0.7055,0.1758,0.5817,0.931
0.654390208,0.7108,0.1890,0.5905,0.943
0.659642396,0.7138,0.1944,0.5930,0.948
0.663016042,0.7055,0.2066,0.5959,0.946
0.663855208,0.6996,0.2232,0.6052,0.952
0.666195521,0.6981,0.2306,0.6042,0.952
0.670450885,0.7079,0.2398,0.6155,0.968
0.671388646,0.7099,0.2491,0.6155,0.972
0.676061042,0.7250,0.2442,0.6160,0.982
0.677410677,0.7352,0.2389,0.6032,0.981
0.678021562,0.7465,0.2369,0.5993,0.986
0.681044896,0.7528,0.2413,0.5895,0.986
0.6835525,0.7597,0.2354,0.5856,0.988
0.684369792,0.7777,0.2179,0.5700,0.989
0.690932865,0.7860,0.2105,0.5485,0.981
0.692179323,0.7807,0.2262,0.5490,0.981
0.692823073,0.8022,0.2144,0.5715,1.008
0.695754115,0.8110,0.2125,0.5495,1.002
0.698273021,0.7914,0.2413,0.5427,0.989
0.699193385,0.7826,0.2403,0.5793,1.003
0.706920156,0.7934,0.2227,0.5593,0.996
0.708017656,0.7831,0.2227,0.5397,0.977
0.708574844,0.7699,0.2135,0.5519,0.971
0.710522604,0.7470,0.2276,0.5475,0.954
0.720265469,0.7177,0.2418,0.5681,0.947
0.721026042,0.7055,0.2418,0.5729,0.940
0.721743229,0.6932,0.2569,0.5681,0.932
0.723860625,0.6913,0.2652,0.5597,0.928
0.725191146,0.7089,0.2823,0.5700,0.952
0.725845521,0.7186,0.2813,0.5573,0.952
0.729147187,0.7392,0.2755,0.5529,0.963
0.729861719,0.7733,0.2642,0.5510,0.986
0.731830937,0.8037,0.2594,0.5344,0.999
0.736725365,0.8422,0.2506,0.5241,1.023
0.737415417,0.8759,0.2447,0.5109,1.043
0.743750156,0.9024,0.2467,0.5031,1.062
0.745027292,0.9029,0.2946,0.4918,1.069
0.745638333,0.8896,0.3420,0.5129,1.082
0.749265833,0.8984,0.3537,0.5236,1.098
0.753609219,0.9790,0.2872,0.4635,1.121
0.754468646,1.0089,0.2843,0.3916,1.119
0.759460156,0.9864,0.3224,0.4357,1.125
0.760607708,1.0904,0.2379,0.4117,1.190
0.761158333,1.0944,0.2501,0.3247,1.169
0.763645625,1.0895,0.2716,0.3550,1.178
0.768167917,1.1686,0.2061,0.3282,1.231
0.76894401,1.1647,0.1831,0.2338,1.202
0.774082292,1.1608,0.1616,0.1992,1.189
0.77532026,1.1271,0.1763,0.1914,1.157
0.77586151,1.0963,0.2003,0.2002,1.132
0.778540729,1.0738,0.2310,0.2192,1.120
0.783134427,1.0387,0.2638,0.2197,1.094
0.783895208,1.0177,0.2818,0.2168,1.078
0.784444115,1.0089,0.2852,0.2236,1.072
0.789713542,0.9976,0.2813,0.2246,1.061
0.79107875,0.9898,0.2721,0.2202,1.050
0.792755312,0.9981,0.2642,0.2221,1.056
0.797564323,1.0177,0.2496,0.2187,1.070
0.798315677,1.0392,0.2432,0.2099,1.088
0.800593958,1.0694,0.2428,0.2002,1.115
0.805103958,1.0953,0.2432,0.1825,1.137
0.806176875,1.1179,0.2423,0.1664,1.156
0.809507396,1.1447,0.2467,0.1430,1.180
0.811957344,1.1613,0.2462,0.1107,1.192
0.812673854,1.1691,0.2369,0.0765,1.195
0.816768333,1.1667,0.2315,0.0545,1.191
0.81824375,1.1725,0.2310,0.0565,1.196
0.819182708,1.1681,0.2227,0.0145,1.189
0.822595729,1.1525,0.2247,-0.0002,1.174
0.828551614,1.1247,0.2257,-0.0090,1.147
0.82926776,1.0939,0.2262,-0.0320,1.117
0.829790208,1.0690,0.2232,-0.0330,1.093
0.834897344,1.0270,0.2125,-0.0408,1.050
0.835637604,1.0108,0.2086,-0.0496,1.033
0.840173229,0.9873,0.2003,-0.0647,1.010
0.841243073,0.9786,0.2052,-0.0530,1.001
0.841755469,0.9502,0.1876,-0.0584,0.970
0.84692875,0.9390,0.1787,-0.0725,0.959
0.849672656,0.9283,0.1797,-0.0418,0.946
0.850439062,0.9234,0.1768,-0.0139,0.940
0.85644151,0.9112,0.1773,0.0047,0.928
0.860835729,0.9043,0.1763,0.0281,0.922
0.862499792,0.9008,0.1738,0.0574,0.919
0.863088698,0.8925,0.1690,0.0687,0.911
0.863640156,0.8647,0.1538,0.0584,0.880
0.863965364,0.8525,0.1309,0.0682,0.865
0.868969167,0.8349,0.1060,0.0726,0.845
0.872986719,0.8222,0.0864,0.0662,0.829
0.873901094,0.8125,0.0698,0.0785,0.819
0.874449323,0.8046,0.0610,0.0814,0.811
0.88205526,0.7909,0.0537,0.0839,0.797
0.882785781,0.7919,0.0478,0.0907,0.798
0.883272656,0.7948,0.0341,0.1141,0.804
0.887649375,0.7890,0.0224,0.1293,0.800
0.888318802,0.7792,0.0102,0.1093,0.787
0.889733437,0.7685,-0.0025,0.1132,0.777
0.897135417,0.7597,-0.0162,0.1078,0.767
0.897780781,0.7494,-0.0284,0.1127,0.758
0.898196667,0.7470,-0.0446,0.1259,0.759
0.902356042,0.7392,-0.0592,0.1317,0.753
0.903248177,0.7250,-0.0695,0.1293,0.740
0.907750573,0.7191,-0.0690,0.1156,0.732
0.908874739,0.6634,-0.1085,0.1083,0.681
0.909672552,0.7123,-0.0890,0.1083,0.726
0.914288073,0.7352,-0.0768,0.1019,0.746
0.917999635,0.7562,-0.0700,0.1024,0.766
0.919043073,0.7816,-0.0582,0.1112,0.792
0.923670052,0.7626,-0.0743,0.0662,0.769
0.924727083,0.6800,-0.1467,0.0135,0.696
0.925259583,0.6492,-0.1774,-0.0031,0.673
0.929062396,0.6634,-0.1638,-0.0007,0.683
0.932261198,0.6727,-0.1667,-0.0393,0.694
0.93308526,0.6551,-0.1838,-0.0896,0.686
0.940551354,0.6536,-0.1799,-0.1116,0.687
0.941579896,0.6761,-0.1648,-0.1170,0.706
0.942312187,0.6761,-0.1735,-0.1282,0.710
0.943009427,0.6697,-0.1799,-0.1536,0.710
0.94824875,0.6610,-0.1823,-0.1742,0.707
0.94910401,0.5720,-0.2150,-0.2528,0.661
0.95243526,0.6116,-0.2043,-0.2269,0.684
0.953557448,0.6053,-0.2043,-0.2093,0.672
0.954297031,0.6160,-0.2004,-0.2225,0.685
0.957755781,0.6453,-0.1950,-0.2303,0.712
0.960819167,0.6888,-0.1794,-0.2171,0.744
0.961550104,0.7245,-0.1731,-0.2059,0.773
0.965154739,0.7616,-0.1672,-0.1893,0.802
0.972634167,0.8242,-0.1652,-0.1712,0.858
0.973753281,0.9151,-0.1657,-0.1488,0.942
0.974312812,0.9419,-0.1804,-0.1400,0.969
0.977044323,0.9766,-0.1989,-0.1405,1.007
0.977901354,0.9854,-0.2263,-0.1326,1.020
0.981239479,0.9883,-0.2542,-0.1140,1.027
0.984607708,1.0049,-0.2884,-0.0974,1.050
0.985334427,1.0265,-0.3196,-0.0847,1.078
0.988694114,1.0533,-0.3362,-0.0701,1.108
0.993183073,1.1080,-0.3768,-0.0569,1.172
0.994295,1.1613,-0.4173,-0.0187,1.234
0.995309583,1.2380,-0.4726,0.0325,1.326
1.000328698,1.3132,-0.5385,0.0971,1.423
1.001296875,1.3934,-0.6030,0.1522,1.526
1.002345208,1.4447,-0.6353,0.1899,1.590
1.007981562,1.4940,-0.6710,0.2314,1.654
1.008998489,1.5625,-0.6621,0.2802,1.720
1.009776667,1.6304,-0.6372,0.3501,1.785
1.015281354,1.6812,-0.5996,0.3990,1.829
1.016274323,1.6734,-0.5483,0.4195,1.810
1.016980625,1.6617,-0.4907,0.4567,1.792
1.024191666,1.6328,-0.4354,0.4615,1.752
1.025483854,1.5713,-0.3788,0.4728,1.684
1.026243698,1.4682,-0.3147,0.4693,1.573
1.029445312,1.3147,-0.3113,0.4718,1.431
1.030311927,1.2033,-0.3094,0.4884,1.335
1.032952396,1.1257,-0.2893,0.4884,1.261
1.037028333,1.0548,-0.2742,0.4708,1.187
1.037983854,0.9859,-0.2732,0.4244,1.108
1.042201406,0.9458,-0.2766,0.4034,1.065
1.043753021,0.9018,-0.2547,0.4068,1.022
1.044507396,0.8779,-0.2478,0.3838,0.990
1.049566458,0.8921,-0.1833,0.3614,0.980
1.053174271,0.8383,-0.1418,0.3384,0.915
1.053906406,0.7802,-0.1237,0.3267,0.855
1.05857125,0.7416,-0.1051,0.2989,0.806
1.059763958,0.7001,-0.0748,0.2974,0.764
1.060317708,0.6614,-0.0617,0.2935,0.726
1.064976614,0.6229,-0.0519,0.2954,0.691
1.067669323,0.5926,-0.0407,0.2895,0.661
1.068977812,0.5696,-0.0328,0.2846,0.638
1.070304791,0.5515,-0.0270,0.2812,0.620
1.076567708,0.5359,-0.0309,0.2724,0.602
1.077758333,0.5266,-0.0299,0.2646,0.590
1.0783975,0.5251,-0.0407,0.2539,0.585
1.082102396,0.5325,-0.0602,0.2524,0.592
1.083074271,0.5515,-0.0831,0.2446,0.609
1.084694583,0.5579,-0.1061,0.2329,0.614
1.08967526,0.5789,-0.1350,0.2285,0.637
1.090839479,0.5965,-0.1672,0.2216,0.658
1.094347396,0.6058,-0.1955,0.2099,0.670
1.096801146,0.6102,-0.2111,0.1776,0.670
1.097455573,0.6277,-0.2238,0.1210,0.677
1.100939219,0.6146,-0.2238,0.0726,0.658
1.107251094,0.6097,-0.2302,0.0179,0.652
1.108364219,0.5950,-0.2429,-0.0471,0.644
1.109126094,0.5652,-0.2561,-0.0872,0.627
1.113104427,0.5417,-0.2854,-0.1145,0.623
1.115758437,0.5232,-0.3230,-0.1395,0.630
1.116589844,0.5149,-0.3739,-0.1458,0.653
1.119804271,0.4963,-0.4266,-0.1218,0.666
1.120620833,0.4679,-0.4789,-0.0554,0.672
1.125517552,0.4289,-0.5356,-0.0031,0.686
1.126885364,0.3810,-0.5996,0.0374,0.711
1.127616146,0.3546,-0.7188,0.0540,0.803
1.130881302,0.4176,-1.1693,0.1029,1.246
1.135049427,0.5037,-1.3823,0.0775,1.473
1.136090937,0.5701,-1.5221,0.0194,1.625
1.141741302,0.6234,-1.5627,-0.0657,1.684
1.145950885,0.6014,-1.5363,-0.1214,1.654
1.147792396,0.6439,-1.4679,-0.0231,1.603
1.149021041,0.6766,-1.3438,0.0184,1.505
1.150052239,0.6683,-1.2079,0.0682,1.382
1.151279844,0.6463,-1.0716,0.1171,1.257
1.162422187,0.6448,-0.9856,0.1234,1.184
1.163545156,0.6331,-0.9216,0.1151,1.124
1.164125885,0.6170,-0.8767,0.1151,1.078
1.164607812,0.6092,-0.8034,0.1200,1.015
1.166098489,0.5887,-0.7398,0.1234,0.953
1.1668,0.5657,-0.7066,0.1229,0.913
1.167304375,0.5515,-0.6851,0.1425,0.891
1.171098333,0.5398,-0.6842,0.1679,0.887
1.171851354,0.5334,-0.6944,0.1928,0.897
1.174150416,0.5325,-0.7149,0.2236,0.919
1.178276719,0.5325,-0.7330,0.2548,0.941
1.178935573,0.5378,-0.7398,0.2734,0.955
1.182737656,0.5491,-0.7340,0.2754,0.957
1.186828333,0.5408,-0.7457,0.2763,0.962
1.187459219,0.5481,-0.7520,0.2597,0.966
1.191666666,0.5872,-0.8126,0.2309,1.029
1.196645781,0.5715,-0.7794,0.2202,0.991
1.197301771,0.5583,-0.7271,0.2290,0.945
1.197713073,0.5051,-0.6607,0.2187,0.860
1.201981198,0.4606,-0.5879,0.2168,0.778
1.202876198,0.4352,-0.5312,0.2119,0.719
1.207161979,0.4069,-0.4799,0.2138,0.665
1.209862083,0.3830,-0.4383,0.1958,0.614
1.210806614,0.3619,-0.4086,0.1875,0.577
1.214424219,0.3634,-0.3949,0.1693,0.563
1.218155104,0.3697,-0.3788,0.1561,0.552
1.218989583,0.3756,-0.3641,0.1464,0.543
1.219779219,0.3874,-0.3485,0.1244,0.536
1.225760052,0.3923,-0.3338,0.1049,0.526
1.226620781,0.3937,-0.3323,0.0912,0.523
1.229829114,0.3986,-0.3264,0.0858,0.522
1.233045469,0.4089,-0.3391,0.0824,0.538
1.234301823,0.4123,-0.3543,0.0770,0.549
1.235026666,0.4093,-0.3583,0.0706,0.549
1.242054479,0.4049,-0.3734,0.0638,0.555
1.243409739,0.3840,-0.3890,0.0550,0.549
1.244102291,0.3648,-0.4012,0.0452,0.544
1.244746927,0.3482,-0.3890,0.0438,0.524
1.250161927,0.3233,-0.3646,0.0296,0.488
1.253256302,0.3106,-0.3602,0.0135,0.476
1.254092291,0.2901,-0.3495,0.0032,0.454
1.254948125,0.2667,-0.3382,0.0052,0.431
1.259623489,0.2324,-0.3230,-0.0002,0.398
1.260680885,0.1924,-0.3040,-0.0085,0.360
1.263256354,0.1562,-0.2952,-0.0226,0.335
1.265543541,0.1250,-0.2747,-0.0305,0.303
1.266279427,0.1010,-0.2649,-0.0408,0.286
1.271596718,0.0825,-0.2571,-0.0569,0.276
1.274809948,0.0756,-0.2610,-0.0823,0.284
1.275574687,0.0649,-0.2586,-0.0925,0.282
1.277350781,0.0566,-0.2537,-0.1121,0.283
1.282190052,0.0472,-0.2512,-0.1209,0.283
1.283156458,0.0345,-0.2434,-0.1316,0.279
1.285698281,0.0228,-0.2356,-0.1321,0.271
1.290244375,0.0136,-0.2253,-0.1351,0.263
1.291476041,-0.0055,-0.2214,-0.1395,0.262
1.292197343,-0.0177,-0.2155,-0.1512,0.264
1.298016614,-0.0265,-0.2141,-0.1541,0.265
1.298888385,-0.0338,-0.2028,-0.1502,0.255
1.299444166,-0.0392,-0.2102,-0.1507,0.262
1.30615276,-0.0426,-0.2146,-0.1405,0.260
1.307457656,-0.0480,-0.2136,-0.1419,0.261
1.308035052,-0.0563,-0.2214,-0.1267,0.261
1.312315781,-0.0568,-0.2718,-0.1223,0.303
1.314025104,-0.0700,-0.3846,-0.1160,0.408
1.315319687,-0.1081,-0.5684,-0.1174,0.590
1.319209687,-0.1325,-0.7589,-0.0930,0.776
1.320706666,-0.1785,-0.9348,-0.0837,0.955
1.324085833,-0.2962,-1.0980,-0.0662,1.139
