gFx,gFy,gFz
-0.6509,-1.6379,-0.4761
-0.372,-1.1171,-0.542
-0.3241,-0.8263,-0.3315
-0.3548,-0.7965,-0.1981
-0.3299,-0.8537,-0.2626
-0.1751,-0.797,-0.372
-0.2459,-0.538,-0.2978
-0.1814,-0.4066,-0.093
-0.1237,-0.2722,0.0594
-0.1052,-0.197,0.1268
-0.0416,-0.216,0.142
0.0355,-0.2771,0.1801
0.0429,-0.3313,0.0662
-0.0812,-0.3274,-0.0999
-0.2576,-0.4843,-0.3163
-0.1516,-0.7486,-1.4587
0.1543,-0.9221,-1.4123
0.0556,-0.8151,-1.0063
-0.1756,-0.7785,-0.7082
-0.3319,-1.0472,-0.5445
-0.5166,-1.5412,-0.5905
-0.3876,-1.5641,0.5939
-1.3907,-1.7776,-1.5769
-0.561,-2.0078,0.5475
-0.0964,-1.5592,0.4552
-0.0964,-1.1591,0.3003
-0.1746,-0.8424,0.1093
-0.1413,-0.6397,-0.3188
-0.2429,-0.8708,-0.4996
-0.1418,-0.9421,-0.2748
-0.0284,-0.8078,-0.2342
-0.1839,-0.5889,-0.2699
-0.3925,-0.4188,-0.4634
-0.3876,-0.4628,-0.4267
-0.0411,-0.6035,-0.4223
0.1934,-0.6196,-0.351
0.189,-0.582,-0.3246
0.0311,-0.6851,-0.1238
-0.0255,-0.7907,-0.2523
-0.1345,-0.7242,-0.3036
-0.1101,-0.8366,-0.2895
0.0747,-1.0804,-0.3412
0.3438,-1.1854,-0.3677
0.4255,-1.2783,-0.611
0.1293,-1.2973,-1.0688
-0.3119,-1.3628,-0.7209
-0.7238,-1.6389,-0.2773
-0.584,-1.7816,-0.542
-0.2894,-1.6326,-0.6349
-0.2429,-1.1415,-0.4292
-0.3563,-0.8278,-0.2259
-0.4247,-0.7003,-0.2215
-0.4106,-0.5723,-0.2768
-0.3959,-0.4462,-0.181
-0.3143,-0.349,-0.072
-0.2312,-0.2449,0.0369
-0.1848,-0.1906,0.057
-0.0612,-0.24,0.012
0.0624,-0.3465,0.0521
0.0747,-0.3724,0.0858
0.0571,-0.305,-0.0261
-0.0123,-0.3108,-0.2201
0.017,-0.5453,-0.4223
0.1503,-0.7746,-1.4831
-0.1237,-0.8297,-1.4719
-0.4306,-1.0794,-1.3478
-0.6309,-1.5382,0.1713
-0.6343,-1.6399,0.6213
-1.3145,-2.3127,-1.3336
-0.737,-2.2956,-0.0104
-0.3167,-1.5143,0.4313
-0.1922,-1.0203,0.4972
-0.1682,-0.8117,0.121
-0.0055,-0.9944,-0.4722
0.0595,-1.2177,-0.5489
0.2207,-1.1527,-0.4336
0.0502,-0.8938,-0.286
-0.0861,-0.7091,-0.2572
-0.1824,-0.475,-0.3706
-0.2723,-0.3543,-0.3862
-0.178,-0.4266,-0.3129
-0.0964,-0.4545,-0.3202
-0.1726,-0.3876,-0.246
-0.2166,-0.3401,-0.1585
0.2603,-0.5322,-0.3481
-0.1574,-0.6793,-0.4869
0.0023,-0.8224,-0.3271
0.0927,-0.9499,-0.0623
0.2305,-1.0364,-0.1238
0.2994,-1.3316,-0.6168
0.1391,-1.7801,-0.6515
-0.0554,-1.914,-0.5049
-0.4853,-1.9027,-0.7522
-0.9524,-1.8162,-0.6701
-0.8156,-1.5168,-0.6598
-0.4516,-1.1415,-0.6691
-0.3236,-0.8058,-0.2699
-0.3099,-0.6206,-0.0916
-0.2664,-0.497,-0.1091
-0.2102,-0.4755,-0.1262
-0.1878,-0.4574,-0.0974
-0.1306,-0.4134,0.0418
-0.0891,-0.3221,0.1332
-0.0588,-0.2473,0.1498
-0.0436,-0.1936,0.0805
-0.0089,-0.216,0.0086
0.0404,-0.2986,-0.0291
0.1215,-0.4051,-0.0222
0.2466,-0.4946,0.0482
0.1914,-0.6666,-0.2362
-0.093,-0.9338,-0.8347
-0.4736,-1.1097,-1.3776
-0.8777,-1.0477,-1.3673
-0.9495,-0.9582,-0.844
-1.466,-1.1781,-1.2383
-0.629,-1.3726,0.4982
-0.5122,-1.5798,0.6726
-0.4614,-2.1925,-0.3515
0.1235,-1.6134,0.5304
0.4783,-1.356,0.2129
0.1973,-1.2539,0.2143
0.2979,-1.0843,-0.2689
0.0878,-0.9353,-0.3589
-0.2694,-0.7838,-0.2381
-0.4096,-0.6929,-0.2841
-0.4936,-0.647,-0.4253
-0.5435,-0.6401,-0.4116
-0.3446,-0.5752,-0.3686
-0.1164,-0.5195,-0.2934
0.1201,-0.4897,-0.4639
0.1904,-0.5283,-0.4346
0.0727,-0.5229,-0.1702
-0.0842,-0.5571,-0.0471
-0.1511,-0.6294,-0.1233
-0.2322,-0.819,-0.1497
-0.1702,-0.9949,-0.6549
0.0605,-0.967,-0.6359
0.2911,-0.9455,-0.4087
0.0492,-1.357,-0.803
-0.1912,-1.677,-0.5162
-0.3397,-1.7264,-0.5005
-0.4809,-1.6672,-0.3251
-0.585,-1.697,-0.3706
-0.4208,-1.3369,-0.2807
-0.176,-0.8727,-0.3383
-0.2176,-0.5845,-0.2421
-0.3241,-0.5453,-0.203
-0.373,-0.6099,-0.1903
-0.4028,-0.5757,-0.1434
-0.3143,-0.4794,-0.0608
-0.219,-0.3959,0.0262
-0.113,-0.368,0.0795
0.0038,-0.3583,0.101
0.0986,-0.2903,0.0946
0.0937,-0.1555,-0.0452
-0.0304,-0.0973,-0.2406
-0.2171,-0.3289,-0.4522
-0.2982,-0.8166,-1.7621
-0.2337,-0.968,-1.5662
-0.5083,-1.0887,-1.1553
-0.3969,-1.2983,0.4264
-0.2938,-1.4112,0.7381
-0.5928,-1.8676,0.0755
-0.5059,-2.598,-0.8836
-0.3519,-1.7659,0.3501
-0.1624,-1.1815,0.3531
-0.2185,-0.9001,0.162
-0.0798,-0.7858,-0.3393
-0.1878,-1.0013,-0.5391
-0.0485,-1.1351,-0.2401
-0.1873,-1.0878,-0.1468
-0.348,-0.884,-0.2196
-0.3901,-0.7017,-0.2685
-0.3021,-0.6504,-0.1189
-0.1159,-0.6881,-0.0544
0.0717,-0.7354,-0.114
0.1778,-0.6397,-0.308
0.1333,-0.4994,-0.2992
0.0355,-0.4374,-0.052
0.0082,-0.3822,0.0917
-0.0568,-0.4491,0.0858
0.0258,-0.7775,-0.3984
0.1865,-0.8864,-0.7996
0.2266,-0.7829,-0.524
0.0302,-0.8385,-0.5704
-0.0827,-1.3355,-0.4903
-0.0812,-1.8417,-0.6178
-0.1271,-2.1778,-0.6227
-0.3822,-2.3845,-0.2865
-0.6906,-2.2995,-0.2005
-1.0061,-1.9409,-0.3124
-0.863,-1.6418,-0.5049
-0.628,-1.3374,-0.372
-0.6685,-1.0423,-0.0764
-0.6495,-0.8546,-0.0148
-0.5728,-0.6661,0.0696
-0.4404,-0.4584,0.2236
-0.2415,-0.3377,0.3667
-0.0661,-0.239,0.3672
0.0707,-0.1648,0.2006
0.1528,-0.0939,0.0194
0.0854,-0.0049,0.0491
0.0375,0.0473,0.0194
0.0659,0.0517,-0.0256
0.1293,0.0317,-0.1532
0.2281,-0.0324,-0.673
-0.0891,-0.4926,-1.2266
-0.1589,-0.7413,-1.0268
-0.0402,-0.7491,-0.6227
-0.1184,-0.7281,-0.6848
-0.5347,-0.8493,-1.8911
-0.5107,-1.6257,-1.2984
-0.179,-1.5465,1.2751
-1.3218,-2.2413,-1.06
-0.6089,-2.8204,0.0316
-0.2332,-2.2721,0.3848
-0.1535,-1.5324,0.355
-0.1311,-0.9548,0.2807
-0.4311,-0.4252,-0.4727
-0.499,-0.561,-0.3887
-0.3636,-0.8972,-0.1571
-0.2332,-1.0941,-0.3652
-0.2953,-1.0291,-0.3769
-0.3759,-0.7892,-0.3657
-0.3197,-0.5947,-0.3295
-0.1569,-0.5116,-0.1859
0.0057,-0.4994,-0.0281
0.0893,-0.4256,0.0076
0.2149,-0.2805,-0.4228
-0.0275,-0.5287,-0.8988
-0.1477,-0.7457,-0.3491
-0.0509,-0.5307,-0.2323
-0.2469,-0.2282,-0.4477
-0.543,-0.3617,-0.5098
-0.3646,-0.926,-0.4189
0.0336,-1.3042,-0.4947
0.4069,-1.2597,-0.4136
0.4728,-1.289,-0.7233
0.1768,-1.5324,-1.2232
-0.6617,-1.956,-0.3735
-0.67,-2.0825,-0.2909
-0.1374,-1.8402,-0.6828
-0.1462,-1.0594,-0.3672
-0.3255,-0.6842,-0.1615
-0.4565,-0.4887,-0.0886
-0.4692,-0.4115,-0.0593
-0.4296,-0.3744,-0.1267
-0.3285,-0.2874,-0.1717
-0.179,-0.1814,-0.1439
0.0096,-0.1071,-0.1434
0.2027,-0.2219,-0.0031
0.2324,-0.344,0.2666
0.1582,-0.3519,0.312
0.0532,-0.3954,0.101
-0.2566,-0.4848,-0.7185
-0.629,-0.9109,-2.3216
-0.3465,-0.9988,-2.6006
-0.2439,-0.8307,0.7196
-0.1853,-0.9172,0.805
-0.3944,-1.4137,0.3086
-0.2029,-2.4275,-1.3058
-0.4096,-2.5667,-0.5201
-0.2395,-1.8915,0.7235
0.0472,-1.3257,0.7112
0.1469,-0.9494,0.0335
0.0219,-0.7159,-0.9232
-0.2092,-0.733,-0.4287
-0.2005,-0.7681,-0.3911
-0.3114,-0.8454,-0.5944
-0.4106,-0.882,-0.4976
-0.2977,-0.713,-0.2792
-0.1702,-0.4804,-0.394
-0.0666,-0.3617,-0.5337
-0.028,-0.2038,-0.6354
-0.2044,-0.2849,-0.3349
-0.198,-0.6147,-0.222
0.0155,-0.8546,-0.1532
0.0908,-1.2226,-0.373
0.0223,-1.6174,-0.6324
-0.1858,-1.7596,-0.6711
-0.7614,-2.1368,-0.2836
-0.6295,-1.978,-0.4527
-0.0725,-1.2104,-0.8089
-0.1438,-0.7022,-0.5494
-0.3436,-0.564,-0.1712
-0.4286,-0.478,-0.0119
-0.4408,-0.4471,0.0013
-0.4154,-0.4173,0.0462
-0.3221,-0.324,0.0662
-0.1413,-0.2845,0.0408
0.0004,-0.1569,-0.0016
0.2774,-0.1569,-0.0891
0.2075,-0.2639,0.1078
0.1611,-0.4271,0.0086
-0.025,-0.71,-0.376
-0.0138,-1.2304,-1.8897
-0.3798,-1.3374,-3.6477
-0.4755,-0.7432,1.4818
-0.8718,-0.6133,0.9311
-1.3614,-2.2013,-1.1333
-0.5987,-2.3782,-0.2318
-0.1042,-1.7557,0.2182
-0.1223,-1.42,0.3931
0.2251,-1.3213,-0.2269
0.3224,-1.1669,-0.6784
0.0825,-0.907,0.0878
0.0477,-0.7951,-0.007
-0.1408,-0.6211,-0.415
-0.3353,-0.5219,-0.8435
-0.4213,-0.5908,-0.6857
-0.2078,-0.6934,-0.1429
-0.1379,-0.4589,-0.1908
-0.0133,-0.2459,-0.4678
-0.0314,-0.3152,-0.1072
-0.0734,-0.4017,-0.2631
-0.1926,-0.668,-0.95
-0.0622,-0.82,-0.4219
0.104,-1.0369,-0.1409
0.06,-1.4132,-0.502
-0.2655,-1.9164,-1.1548
-0.7936,-2.3948,-0.8123
-0.6744,-2.0659,-0.3363
-0.1491,-1.3355,-0.4136
-0.1975,-0.8107,-0.435
-0.3407,-0.644,-0.3446
-0.477,-0.6289,-0.1502
-0.4452,-0.5463,-0.0217
-0.3431,-0.409,0.0247
-0.2909,-0.1921,0.0247
-0.1286,-0.0225,-0.0286
0.1685,0.017,-0.0187
0.2852,-0.1056,0.1176
0.211,-0.2517,0.1865
0.1035,-0.3944,0.0486
-0.0211,-0.6983,-0.4375
0.0766,-1.2465,-1.8403
0.0659,-0.9431,-2.6323
-0.3563,-0.5864,1.1031
-0.498,-0.6998,0.6106
-0.7961,-2.1495,-1.573
-0.7926,-2.6454,-0.3672
-0.3402,-2.3816,0.6878
-0.2855,-1.6912,0.615
-0.1663,-1.0995,0.2129
0.0179,-0.6656,-0.7121
-0.0754,-0.6744,-0.7097
0.1118,-0.8546,-0.6398
0.1924,-1.0061,-0.3388
-0.0011,-0.9568,-0.4385
-0.2591,-0.753,-0.5905
-0.3456,-0.5307,-0.3075
-0.2317,-0.3509,-0.2978
-0.0607,-0.1887,-0.329
0.0077,-0.1198,-0.2132
-0.1062,-0.2845,-0.5416
-0.111,-0.7559,-0.7692
0.0585,-1.0169,-0.7351
0.0306,-1.3535,-0.8137
-0.2166,-1.5368,-0.3667
-0.6358,-1.91,-0.2201
-0.4154,-2.1206,-0.7517
0.0551,-1.3819,-0.6882
-0.1746,-0.6817,-0.3808
-0.4814,-0.4545,-0.1947
-0.5561,-0.367,-0.1179
-0.5015,-0.3597,-0.0901
-0.4594,-0.3836,-0.0979
-0.3822,-0.4726,-0.1043
-0.1902,-0.5718,-0.2069
0.1308,-0.7574,-0.3559
0.2559,-0.9153,-0.2636
0.2999,-0.7642,-0.2582
0.2129,-0.4784,-0.4712
0.0737,-0.37,-0.4502
0.0258,-0.1217,-0.7404
0.1264,0.0952,-0.8993
-0.2014,-0.1364,0.3365
-0.6207,-0.9699,0.4093
-0.4462,-2.6811,-2.927
-0.8635,-2.6366,0.6995
-0.3319,-2.1808,0.6531
-0.1472,-1.803,0.5949
-0.114,-1.2773,0.3404
0.0986,-1.0018,-0.096
0.1494,-0.967,-1.2618
-0.1824,-1.0379,-0.8274
-0.3675,-0.9382,-0.5895
-0.4834,-0.7281,-1.0673
-0.4428,-0.4378,-0.9945
-0.2537,-0.3695,-0.4028
-0.0749,-0.3583,-0.0891
0.0179,-0.3871,0.1127
0.0453,-0.35,0.3492
0.0576,-0.3553,0.5265
-0.1795,-0.4422,0.3496
-0.2679,-0.9045,-0.4576
-0.2821,-1.4542,-0.674
-0.3866,-1.9037,-0.329
-0.2053,-1.6037,-0.9051
-0.092,-0.9529,-1.0219
-0.154,-0.6099,-0.5528
-0.261,-0.496,-0.2376
-0.2772,-0.5576,-0.1043
-0.2689,-0.689,-0.0226
