gFx,gFy,gFz
-0.4325,-0.7379,0.4903
-0.326,-0.7208,0.3033
0.1093,-1.1425,-1.5036
-0.239,-0.7736,-0.4189
-0.2962,-0.5601,0.1312
-0.1961,-0.4159,0.3726
-0.2312,-0.2307,0.1141
-0.2219,-0.2444,-0.1414
-0.2136,-0.2385,-0.0667
-0.221,-0.177,-0.1742
-0.2405,-0.1403,-0.4957
-0.197,-0.325,-1.0019
0.2066,-0.9485,-1.2818
-0.7243,-0.7716,1.1593
-0.542,-0.9275,0.7445
-0.5454,-1.7298,-0.995
-0.5337,-2.4524,-1.0551
-0.3666,-1.7058,0.3971
-0.0725,-0.9724,0.0438
-0.0793,-0.6099,-0.1351
-0.4511,-0.5903,-0.223
-0.6407,-0.7843,-0.223
-0.3915,-0.9675,-0.2284
-0.1829,-1.0003,-0.2563
-0.1281,-0.8488,-0.2514
-0.1756,-0.6328,-0.2122
-0.2669,-0.4217,-0.1932
-0.3622,-0.3362,-0.2357
-0.4487,-0.4511,-0.2347
-0.4805,-0.6661,-0.3051
-0.156,-0.9055,-0.14
0.0092,-1.1078,0.0052
-0.0309,-1.2685,0.0584
-0.1384,-1.2792,-0.2342
-0.154,-1.1771,-0.5983
-0.1746,-1.1581,-0.6002
-0.1839,-1.1962,-0.5753
-0.2928,-1.2871,-0.4072
-0.5659,-1.4273,-0.3022
-0.9471,-1.4508,-0.3857
-1.3018,-1.3516,-0.8172
-0.906,-1.2206,-0.6417
-0.54,-1.1454,-0.1057
-0.2229,-1.0691,0.1439
-0.2801,-0.9323,0.2597
-0.3368,-0.8366,0.3936
-0.2757,-0.7697,0.442
0.2975,-1.2065,-1.6317
-0.326,-0.71,-0.6637
-0.4091,-0.5014,-0.0584
-0.2767,-0.409,0.2402
-0.1271,-0.3191,0.1405
-0.1257,-0.3744,-0.0784
-0.2049,-0.4462,-0.1194
-0.2176,-0.4422,-0.1468
-0.2229,-0.3827,-0.1761
-0.1878,-0.2888,-0.3012
-0.1907,-0.2307,-0.4502
-0.2547,-0.1877,-0.8553
-0.005,-0.7388,-0.7565
-0.4335,-1.4952,0.8393
-0.9886,-2.0899,-0.2665
-0.8493,-2.4553,-0.9955
-0.133,-1.5045,0.4039
0.0688,-0.6567,-0.2758
-0.2787,-0.5742,-0.0891
-0.4687,-0.6925,0.0047
-0.4364,-0.7691,-0.0891
-0.2537,-0.8395,-0.2807
-0.1301,-0.8673,-0.3545
-0.1154,-0.8317,-0.3007
-0.1843,-0.7633,-0.2108
-0.2405,-0.6314,-0.1585
-0.2997,-0.5718,-0.2763
-0.3001,-0.626,-0.2445
-0.4111,-0.7115,-0.2249
-0.4067,-0.8366,-0.2406
-0.2664,-0.8772,-0.1444
-0.2146,-0.9416,-0.0857
-0.1086,-1.0574,-0.0867
-0.0729,-1.1468,-0.1326
-0.176,-1.1888,-0.244
-0.3832,-1.1556,-0.3828
-0.5024,-1.1781,-0.5636
-0.5137,-1.3618,-0.5088
-0.5791,-1.6066,-0.5152
-0.7467,-1.5265,-0.4477
-0.8484,-1.2036,-0.5372
-0.6075,-1.1146,-0.6412
-0.4614,-1.0691,-0.2646
-0.3016,-0.9773,0.1449
-0.3119,-0.8673,0.291
-0.3896,-0.8283,0.1391
-0.4849,-0.7697,0.0888
-0.3319,-0.9162,-0.7028
-0.3558,-0.8151,-0.6794
-0.3759,-0.6079,-0.1566
-0.2561,-0.519,0.098
-0.1819,-0.4623,0.0775
-0.1579,-0.4335,-0.0398
-0.1574,-0.4731,-0.1116
-0.1751,-0.4066,-0.115
-0.1096,-0.261,-0.1649
-0.0866,-0.1638,-0.2865
-0.0964,-0.1941,-0.4468
-0.0055,-0.4383,-2.1814
-0.4399,-0.9255,0.5842
-0.7111,-1.1312,0.8632
-0.8386,-1.8089,-0.8372
-0.5659,-2.3762,-0.8543
-0.2498,-1.5734,0.3291
0.0126,-0.8488,-0.3774
-0.025,-0.5361,-0.2235
-0.3309,-0.7086,0.0154
-0.4721,-0.883,-0.0754
-0.4599,-0.9294,-0.2602
-0.3133,-0.8874,-0.3329
-0.2449,-0.8253,-0.2997
-0.2385,-0.7681,-0.2196
-0.2512,-0.6812,-0.2083
-0.3456,-0.6094,-0.2563
-0.2385,-0.5942,-0.247
-0.2649,-0.6064,-0.1751
-0.3001,-0.7139,-0.1849
-0.3407,-0.861,-0.1106
-0.2879,-0.9734,-0.1165
-0.0499,-1.0237,-0.2039
0.0057,-1.0564,-0.2528
-0.1115,-1.0721,-0.3261
-0.219,-1.1293,-0.416
-0.2918,-1.1742,-0.4341
-0.4623,-1.334,-0.3901
-0.6798,-1.5729,-0.3437
-0.8586,-1.5417,-0.3388
-0.8825,-1.2641,-0.6721
-0.716,-1.1932,-0.7141
-0.6475,-1.1639,-0.3501
-0.394,-1.1293,-0.0999
-0.307,-0.9465,0.1312
-0.3089,-0.8317,0.2295
-0.4067,-0.731,0.3433
-0.1697,-0.8668,-0.2054
-0.0275,-0.9607,-0.9149
-0.1785,-0.8356,-0.4624
-0.2263,-0.6846,-0.0295
-0.1281,-0.5786,0.0355
-0.1995,-0.4677,-0.0833
-0.2669,-0.3719,-0.1043
-0.2385,-0.3064,-0.1316
-0.2171,-0.2552,-0.1326
-0.1668,-0.2566,-0.1898
0.0028,-0.2952,-0.3603
0.0947,-0.4027,-0.7434
-0.1057,-0.3622,-0.3349
0.1513,-0.3568,-1.5349
-0.0377,-1.1346,-0.052
-0.6202,-1.5387,0.4933
-1.2598,-2.2682,-1.5813
-0.4946,-1.8607,0.0961
-0.0729,-1.0501,-0.3847
-0.1291,-0.5732,-0.6437
-0.5044,-0.7354,0.2002
-0.5586,-0.9602,0.12
-0.3529,-1.0706,-0.248
-0.1902,-1.1903,-0.3446
-0.135,-1.1708,-0.2743
-0.1569,-1.012,-0.1883
-0.1995,-0.7325,-0.2293
-0.3123,-0.538,-0.3358
-0.4394,-0.4252,-0.4703
-0.4189,-0.4584,-0.4209
-0.373,-0.6167,-0.2332
-0.2122,-0.7506,-0.072
-0.0265,-0.8542,0.0301
-0.0494,-0.8796,0.1181
-0.372,-0.7623,-0.0031
-0.454,-0.8884,-0.1028
-0.2327,-0.9602,-0.2308
-0.3055,-0.9724,-0.2523
-0.4849,-1.0706,-0.2323
-0.5254,-1.1244,-0.3217
-0.3754,-1.2143,-0.4233
-0.2498,-1.3286,-0.1277
-0.2782,-1.4043,-0.2523
-0.5229,-1.2353,-0.6447
-0.3231,-1.1957,-0.995
-0.326,-1.2348,-0.6124
-0.2938,-1.2885,-0.2519
-0.3163,-1.1356,0.0413
-0.4418,-0.9592,0.2617
-0.4853,-0.9387,0.3057
-0.6553,-1.1234,-0.1321
-0.6945,-1.0823,-0.8954
-0.6705,-0.9123,-0.8645
-0.4526,-0.7374,-0.2694
-0.2176,-0.5684,0.0883
-0.0773,-0.5292,0.1742
-0.0211,-0.5835,-0.0207
-0.1057,-0.6993,-0.4468
-0.3309,-0.7174,-0.2865
-0.3769,-0.5698,-0.115
-0.2699,-0.41,-0.053
-0.1506,-0.24,-0.1629
-0.0294,-0.1398,-0.2528
0.1035,-0.196,-0.3329
0.1719,-0.3509,-0.4668
0.2442,-0.5195,-0.5494
0.2892,-0.6802,-0.7424
0.3463,-0.9792,-1.8359
0.0878,-1.5871,-1.9439
-1.0633,-0.8806,1.2076
-0.9881,-0.3934,0.2143
-0.5679,-0.7975,-1.0976
-0.4491,-1.1664,0.4576
-0.5444,-1.4166,-0.0134
-0.6798,-1.6042,-0.4654
-0.6524,-1.6037,-0.1223
-0.4912,-1.2836,-0.4365
-0.4076,-0.9343,-0.3412
-0.3114,-0.862,-0.1233
-0.2894,-0.8527,-0.0505
-0.2821,-0.8219,-0.1463
-0.2337,-0.7213,-0.244
-0.1525,-0.6069,-0.2655
-0.0798,-0.5703,-0.2602
-0.0822,-0.5742,-0.2298
-0.1062,-0.6226,-0.2269
-0.1648,-0.6715,-0.224
-0.284,-0.7916,-0.3046
-0.2889,-0.9573,-0.2548
-0.3207,-0.9978,-0.3134
-0.2078,-1.0291,-0.3896
-0.0837,-1.0408,-0.2636
-0.1198,-1.0965,-0.2909
-0.2664,-1.1967,-0.372
-0.4379,-1.2788,-0.4551
-0.6724,-1.5529,-0.502
-0.8737,-1.6682,-0.3598
-0.9544,-1.3506,-0.501
-0.7677,-1.1244,-0.7097
-0.7677,-1.2177,-0.3471
-0.6773,-1.2368,-0.031
-0.4726,-0.9817,0.142
-0.327,-0.7995,0.2231
-0.4008,-0.6798,0.2387
-0.2176,-0.7956,-0.0725
-0.1682,-0.8752,-1.0483
-0.3749,-0.6607,-0.3026
-0.2933,-0.5419,0.0814
-0.0895,-0.477,0.1688
0.0219,-0.499,-0.0715
-0.1076,-0.5048,-0.1194
-0.218,-0.3822,-0.1218
-0.1809,-0.282,-0.1624
-0.0749,-0.2801,-0.2885
0.0121,-0.3055,-0.2895
0.0072,-0.3411,-0.5631
0.3957,-0.7027,-1.8315
-0.4115,-0.9475,0.8383
-0.6343,-1.1341,0.7131
-0.8615,-1.6223,-0.5607
-0.647,-2.2648,-1.1186
-0.3519,-1.4469,0.0657
-0.2146,-0.7863,-0.2489
-0.2933,-0.5664,-0.2543
-0.498,-0.7213,-0.0955
-0.5513,-0.8625,-0.0974
-0.4194,-0.9377,-0.1737
-0.2425,-0.9543,-0.2347
-0.1868,-0.8747,-0.1893
-0.2117,-0.7203,-0.1854
-0.3153,-0.5659,-0.2577
-0.3602,-0.6206,-0.2597
-0.2127,-0.6636,-0.031
-0.3148,-0.5541,-0.1795
-0.4203,-0.6084,-0.2924
-0.3793,-0.8288,-0.1898
-0.1804,-1.0799,-0.1277
-0.0499,-1.1953,-0.117
-0.0827,-1.1551,-0.1986
-0.2049,-1.098,-0.3256
-0.3285,-1.1972,-0.4761
-0.3363,-1.3018,-0.5675
-0.3705,-1.4469,-0.4165
-0.5171,-1.5754,-0.2675
-0.6592,-1.3364,-0.2631
-0.6216,-0.9949,-0.3358
-0.6984,-0.8903,-0.4805
-0.7863,-1.0706,-0.5602
-0.7018,-1.1229,-0.2665
-0.3949,-1.0091,-0.007
-0.2655,-0.8209,0.1439
-0.3094,-0.6905,0.08
-0.3128,-0.7032,-0.0505
-0.2,-0.7921,-0.4028
-0.2263,-0.8107,-0.5577
-0.3021,-0.7359,-0.3462
-0.2615,-0.6759,-0.1512
-0.1775,-0.6001,-0.0706
-0.1379,-0.5854,-0.1013
-0.1281,-0.5654,-0.1008
-0.1408,-0.4203,-0.0447
-0.1213,-0.2854,-0.1233
-0.1164,-0.2488,-0.2899
-0.1355,-0.2644,-0.4756
0.0996,-0.412,-2.3929
-0.3089,-0.7432,0.4654
-0.5395,-1.0491,1.022
-0.8044,-1.3823,0.0218
-1.0189,-2.2936,-1.9825
-0.4555,-1.7273,0.5129
-0.1188,-0.9636,-0.1654
-0.0778,-0.5972,-0.5235
-0.4237,-0.7882,-0.075
-0.6085,-1.0354,0.0364
-0.5542,-1.0369,-0.1155
-0.3925,-0.8786,-0.3056
-0.2767,-0.7814,-0.2787
-0.2268,-0.6885,-0.2103
-0.2556,-0.6001,-0.2118
-0.3314,-0.5326,-0.2181
-0.2943,-0.5884,-0.2802
-0.2699,-0.6284,-0.2196
-0.3416,-0.7061,-0.1971
-0.2752,-0.8219,-0.2118
-0.1018,-0.9514,-0.1375
-0.0554,-1.0652,-0.0774
-0.07,-1.0765,-0.1444
-0.1819,-1.0418,-0.3105
-0.3158,-1.1332,-0.6432
-0.346,-1.314,-0.7903
-0.2953,-1.3828,-0.5533
-0.5264,-1.5495,-0.3422
-0.7672,-1.4884,-0.2758
-0.9866,-1.2275,-0.461
-0.8552,-1.1713,-0.6882
-0.6749,-1.2285,-0.397
-0.435,-1.1913,0.0374
-0.3348,-1.0413,0.25
-0.3803,-0.8556,0.1992
-0.3241,-0.7491,0.1254
-0.1501,-0.7882,-0.3065
-0.1325,-0.861,-0.8157
-0.3373,-0.7017,-0.1473
-0.2537,-0.5796,0.101
-0.0783,-0.4863,0.0433
-0.1594,-0.4408,-0.0432
-0.2307,-0.495,-0.0183
-0.2718,-0.5512,-0.0877
-0.2464,-0.4911,-0.1556
-0.1795,-0.3802,-0.2391
-0.1159,-0.2429,-0.2816
-0.0812,-0.2214,-0.2924
0.1074,-0.3602,-2.1042
-0.0509,-1.0804,-0.0286
-0.6382,-1.2084,0.9912
-0.8034,-1.6178,0.1615
-0.433,-2.2673,-1.1494
-0.1589,-1.6619,-0.2225
-0.1902,-0.9558,-0.2836
-0.4018,-0.6744,-0.0593
-0.5723,-0.733,-0.0325
-0.5909,-0.7681,-0.2205
-0.4257,-0.8278,-0.267
-0.2493,-0.8639,-0.2528
-0.1481,-0.838,-0.2122
-0.1355,-0.7276,-0.1756
-0.1951,-0.5898,-0.179
-0.2473,-0.5209,-0.2015
-0.2639,-0.5517,-0.1966
-0.3333,-0.6299,-0.221
-0.3735,-0.6856,-0.2729
-0.4286,-0.7554,-0.2074
-0.4765,-0.8405,-0.1091
-0.4213,-0.99,-0.1253
-0.2185,-1.1381,-0.2533
-0.0695,-1.2065,-0.2758
-0.0299,-1.1527,-0.2323
-0.1052,-1.1332,-0.247
-0.2312,-1.1439,-0.3124
-0.4257,-1.3213,-0.308
-0.5796,-1.5885,-0.4067
-0.8376,-1.5412,-0.436
-0.7946,-1.1791,-0.6222
-0.6935,-1.0276,-0.7923
-0.6744,-1.0403,-0.3657
-0.4599,-1.0667,-0.0662
-0.37,-1.0403,0.0633
-0.4106,-0.9802,0.0868
-0.3969,-0.9138,-0.0031
-0.3192,-0.8864,-0.308
-0.2713,-0.8654,-0.7023
-0.3065,-0.7042,-0.3882
-0.2826,-0.564,-0.159
-0.1814,-0.4975,-0.0457
-0.1164,-0.4897,-0.0461
-0.1159,-0.5058,-0.115
-0.0866,-0.5781,-0.2264
-0.1658,-0.5058,-0.1971
-0.1907,-0.4442,-0.1492
-0.1912,-0.3445,-0.2049
-0.111,-0.2464,-0.2899
0.0262,-0.2512,-0.46
0.1337,-0.4305,-0.6403
0.0223,-0.4614,-0.4463
0.1968,-0.5488,-2.3822
-0.3133,-1.2104,-0.2406
-0.821,-1.3433,0.2675
-1.0477,-1.8407,-1.081
-0.2967,-1.4854,0.0208
0.0429,-1.2226,-0.6295
-0.2664,-1.0218,-0.5372
-0.4452,-0.9822,0.0765
-0.5093,-0.8991,-0.0969
-0.4775,-0.903,-0.2773
-0.3587,-0.9802,-0.2875
-0.2444,-0.9998,-0.2118
-0.1702,-0.9675,-0.2411
0.0839,-0.9964,-0.3852
-0.1052,-0.7809,-0.2337
-0.1907,-0.5762,-0.1449
