gFx,gFy,gFz
-1.0116,0.0766,0.1498
-1.0086,0.0761,0.1508
-1.0082,0.0742,0.1508
-1.0101,0.0756,0.1493
-1.0126,0.0722,0.1454
-1.0126,0.0761,0.1522
-1.0106,0.0781,0.1488
-1.0121,0.0727,0.1469
-1.0101,0.0722,0.1469
-1.0126,0.0727,0.1439
-1.0101,0.0747,0.143
-1.0106,0.0707,0.1493
-1.0116,0.0776,0.1493
-1.0101,0.0761,0.1454
-1.0111,0.0776,0.1444
-1.0174,0.0751,0.1508
-1.0106,0.0742,0.1483
-1.0111,0.0742,0.1474
-1.0101,0.0732,0.1439
-1.0061,0.0707,0.1434
-1.0135,0.0727,0.1503
-1.0121,0.0766,0.1474
-1.0126,0.0747,0.1474
-1.0091,0.0707,0.1449
-1.0091,0.0747,0.1459
-1.0086,0.0761,0.1454
-1.0082,0.0771,0.1469
-1.0086,0.0776,0.1478
-1.0082,0.0727,0.1474
-1.0101,0.0732,0.142
-1.0145,0.0727,0.1469
-1.0111,0.0722,0.1464
-1.0091,0.0756,0.1483
-1.0106,0.0732,0.1454
-1.0096,0.0742,0.1483
-1.0086,0.0761,0.1454
-1.0106,0.0811,0.1434
-1.0101,0.0751,0.141
-1.0116,0.0737,0.1469
-1.0101,0.0751,0.1483
-1.0126,0.0771,0.1498
-1.0096,0.0747,0.1478
-1.0121,0.0688,0.1517
-1.0096,0.0737,0.1474
-1.0116,0.0727,0.1415
-1.0096,0.0737,0.1474
-1.0106,0.0732,0.1444
-1.0091,0.0747,0.1474
-1.0116,0.0717,0.1469
-1.0086,0.0751,0.1493
-1.0091,0.0727,0.1474
-1.0082,0.0727,0.1488
-1.0086,0.0717,0.1488
-1.0091,0.0751,0.1469
-1.0111,0.0751,0.1449
-1.014,0.0717,0.1449
-1.0086,0.0737,0.1449
-1.0111,0.0747,0.1439
-1.0106,0.0756,0.1478
-1.0091,0.0771,0.1469
-1.0076,0.0761,0.1464
-1.016,0.0717,0.1493
-1.0106,0.0727,0.1488
-1.0126,0.0737,0.1454
-1.0066,0.0732,0.1474
-1.0096,0.0698,0.1493
-1.0111,0.0717,0.1503
-1.0071,0.0747,0.1488
-1.0061,0.0742,0.1498
-1.0106,0.0727,0.1493
-1.0169,0.0742,0.1517
-1.0091,0.0707,0.1459
-1.0086,0.0737,0.1459
-1.0061,0.0742,0.1493
-1.0106,0.0707,0.1498
-1.0116,0.0737,0.1498
-1.0091,0.0703,0.1532
-1.0116,0.0688,0.1517
-1.0101,0.0742,0.1508
-1.0096,0.0742,0.1483
-1.0071,0.0668,0.1478
-1.0052,0.0737,0.1542
-1.0052,0.0688,0.1532
-1.0091,0.0732,0.1586
-1.0082,0.0703,0.1557
-1.0082,0.0742,0.1625
-1.0165,0.0698,0.1659
-1.0169,0.0688,0.1713
-1.0066,0.0659,0.1664
-1.0223,0.0634,0.1958
-1.016,0.0761,0.1684
-1.0071,0.0649,0.1464
-0.9881,0.0698,0.1083
-0.9881,0.0923,0.0599
-1.0277,0.0595,0.0844
-1.0047,0.061,0.1332
-0.9944,0.0801,0.1259
-1.0037,0.0693,0.0951
-1.0379,0.0644,0.0848
-1.0179,0.0668,0.1176
-1.0199,0.0649,0.1039
-1.0213,0.0664,0.0971
-0.9988,0.0624,0.0956
-0.991,0.0664,0.1224
-1.0003,0.0537,0.1449
-1.0248,0.0566,0.1527
-1.0257,0.0556,0.186
-1.0296,0.0629,0.1875
-0.9959,0.0659,0.1875
-0.9666,0.0429,0.2104
-1.0213,0.0297,0.2353
-1.0071,0.0473,0.247
-1.0155,0.0537,0.2231
-1.0013,0.0801,0.2168
-0.9734,0.0581,0.2465
-0.9974,0.0126,0.2661
-1.0174,0.0288,0.2319
-1.0032,0.0405,0.2451
-1.0042,0.06,0.2402
-0.9866,0.0444,0.2475
-1.0126,0.0317,0.2456
-1.0008,0.0175,0.2275
-0.9832,-0.002,0.2588
-1.0106,0.0112,0.206
-0.9876,0.0146,0.2163
-0.9573,-0.0167,0.2172
-0.9788,0.0454,0.2172
-1.0116,0.0605,0.2387
-0.9441,0.0375,0.2622
-0.9637,0.0327,0.3262
-0.9646,0.0141,0.4264
-0.9666,0.0117,0.4825
-0.9641,0.0312,0.4713
-0.9793,0.0502,0.4225
-0.9759,0.0346,0.3877
-0.9783,0.0439,0.3897
-0.9715,0.0493,0.3433
-0.9607,0.0454,0.3096
-0.9607,0.0517,0.2969
-0.9607,0.0473,0.2817
-0.9666,0.0493,0.2778
-0.9705,0.0424,0.2866
-0.9759,0.0419,0.289
-0.9783,0.0405,0.2969
-0.9749,0.0468,0.2954
-0.9754,0.0439,0.2964
-0.9764,0.0454,0.3096
-0.9812,0.0371,0.312
-0.9729,0.041,0.3091
-0.9656,0.0463,0.3028
-0.9671,0.0502,0.3037
-0.9739,0.0419,0.316
-0.9808,0.0444,0.3218
-0.9764,0.04,0.333
-0.9773,0.0336,0.333
-0.971,0.0366,0.3369
-0.9749,0.0341,0.3345
-0.9725,0.0351,0.3365
-0.9744,0.0317,0.3482
-0.9773,0.0341,0.3433
-0.9739,0.0395,0.3394
-0.9734,0.0361,0.3345
-0.9685,0.0429,0.3282
-0.9695,0.0424,0.3277
-0.972,0.0454,0.3199
-0.9744,0.0497,0.3155
