gFx,gFy,gFz
-0.0529,-0.3045,-0.6061
-0.0622,-0.4457,-1.723
-0.1516,-0.7301,0.0096
-0.4878,-0.839,0.7459
-0.4428,-1.3696,0.5368
-0.5308,-2.385,-1.9238
-0.3202,-2.318,-0.6124
-0.1125,-1.2993,0.0834
0.0468,-0.6885,0.0584
-0.1286,-0.6016,0.0277
-0.3583,-0.6519,-0.0955
-0.3587,-0.778,-0.3124
-0.1506,-0.8449,-0.3847
-0.0284,-0.8747,-0.3241
-0.0211,-0.904,-0.1878
-0.1169,-0.86,-0.0999
-0.3055,-0.799,-0.2201
-0.4457,-0.8131,-0.2787
-0.5464,-0.8322,-0.307
-0.4438,-0.7071,-0.2288
-0.2351,-0.6314,-0.2445
0.0507,-0.8546,-0.1424
0.1748,-1.1224,-0.1209
0.0634,-1.2836,-0.3339
-0.005,-1.2714,-0.8773
-0.1604,-1.354,-0.8299
-0.4888,-1.527,-0.5616
-0.736,-1.4669,-0.3808
-1.097,-1.3604,-0.5992
-0.8928,-1.3643,-0.6276
-0.6085,-1.2001,-0.375
-0.2811,-0.9626,0.034
-0.1853,-0.7877,0.4425
-0.3084,-0.7916,0.5339
-0.1917,-0.8615,0.3111
0.1044,-1.1864,-1.0859
-0.18,-0.9094,-0.2445
-0.0954,-0.6382,-0.0344
-0.0226,-0.3924,-0.0099
-0.0309,-0.281,-0.0823
-0.1105,-0.2727,-0.0584
-0.1477,-0.3089,-0.0647
-0.1868,-0.3578,-0.1649
-0.1247,-0.3895,-0.2997
-0.0514,-0.2903,-0.4737
-0.0715,-0.2263,-0.5924
-0.135,-0.1506,-1.4
0.1079,-0.8722,-0.0974
-0.5855,-1.5631,0.6951
-0.6173,-2.3787,-0.3212
-0.3587,-2.5286,-0.7082
-0.0206,-1.396,-0.0427
0.0595,-0.7027,-0.1917
0.0096,-0.5126,-0.1732
-0.178,-0.5698,-0.0378
-0.2762,-0.7584,-0.0769
-0.2801,-0.9035,-0.1956
-0.2718,-0.9201,-0.3769
-0.3109,-0.9079,-0.4717
-0.2215,-0.8801,-0.3183
-0.2141,-0.7613,-0.2064
-0.3123,-0.6592,-0.2426
-0.1673,-0.7091,-0.2201
-0.0685,-0.7829,-0.1698
-0.0441,-0.8987,-0.0256
-0.0822,-0.9743,-0.0187
-0.1145,-1.0961,-0.0735
0.0693,-1.1591,-0.1605
-0.028,-1.0584,-0.2875
-0.2293,-1.0696,-0.6769
-0.3509,-1.2021,-0.8582
-0.4868,-1.3872,-0.4502
-0.5488,-1.6882,-0.2851
-0.6685,-1.4996,-0.3329
-0.671,-1.2514,-0.4913
-0.3969,-1.2065,-0.569
-0.3226,-1.1893,-0.4966
-0.241,-1.0599,-0.2528
-0.2581,-0.8219,0.0814
-0.305,-0.7902,0.4234
-0.3842,-0.7838,0.3829
-0.0983,-0.9881,-0.7883
-0.0954,-0.9543,-0.5958
-0.0988,-0.7579,-0.1502
-0.026,-0.6045,0.0208
-0.0554,-0.4687,0.0521
-0.1232,-0.3456,0.0179
-0.153,-0.2033,-0.0745
-0.1579,-0.1535,-0.1546
-0.1252,-0.111,-0.3109
-0.1843,-0.1677,-0.4888
-0.2224,-0.26,-0.4287
-0.0128,-0.5566,-1.2803
-0.218,-1.139,0.5671
-0.2889,-1.6228,0.7767
-0.3534,-2.535,-1.4724
-0.1125,-2.3977,-0.4947
-0.1873,-1.2123,-0.0754
-0.0241,-0.561,-0.2787
-0.2141,-0.4271,-0.1644
-0.6114,-0.5747,-0.1121
-0.6729,-0.8405,-0.0906
-0.4306,-0.8708,-0.2792
-0.1995,-0.8537,-0.4438
-0.0852,-0.8825,-0.3862
-0.0671,-0.8791,-0.2929
-0.1237,-0.8253,-0.2279
-0.0881,-0.8205,-0.1488
-0.0651,-0.7912,-0.0847
-0.1115,-0.752,-0.1595
-0.24,-0.7868,-0.2421
-0.2914,-0.861,-0.2533
0.0292,-0.9978,-0.3163
0.2476,-1.2309,0.1771
-0.1184,-1.0745,-0.2665
-0.0407,-0.945,-1.3214
-0.4834,-1.2983,-0.5597
-0.5997,-1.503,-0.3926
-0.6739,-1.5402,-0.328
-0.4657,-1.2748,-0.4537
-0.2962,-1.2827,-0.6173
-0.177,-1.3252,-0.6354
-0.2049,-1.3184,-0.415
-0.3163,-1.2739,-0.307
-0.4154,-1.0862,-0.1605
-0.436,-0.927,0.1469
-0.499,-0.8977,0.1395
-0.5146,-0.7647,-0.1321
-0.4032,-0.6001,-0.3095
-0.2605,-0.625,-0.4404
-0.1878,-0.5889,-0.4072
-0.1223,-0.5786,-0.2509
-0.049,-0.5248,-0.1091
-0.0441,-0.4721,0.0042
-0.1154,-0.3094,0.0218
-0.0939,-0.1481,-0.0979
-0.0549,-0.0304,-0.2548
-0.0475,-0.0997,-0.5474
-0.0001,-0.3768,-0.8123
-0.134,-0.5239,-0.8137
0.2154,-1.1908,-0.6984
-0.1267,-1.4576,-0.0808
-0.5508,-1.5627,-0.3808
-0.2679,-1.2788,-0.094
-0.1447,-0.8957,0.1865
-0.2566,-0.9949,-0.2352
-0.2259,-1.183,-0.1922
-0.1907,-1.1571,-0.1605
-0.1276,-1.0042,-0.1805
-0.1257,-0.9079,-0.3496
-0.0514,-0.9216,-0.2792
-0.0284,-0.9162,-0.2553
-0.1951,-0.8195,-0.2298
-0.2249,-0.7403,-0.1864
-0.2571,-0.6548,-0.1502
-0.2923,-0.692,-0.1624
-0.1726,-0.8239,-0.3911
-0.0377,-0.8185,-0.4654
-0.0695,-0.9118,-0.1057
-0.135,-1.1005,0.119
-0.1843,-1.013,0.1303
-0.3001,-0.818,-0.1981
-0.3563,-0.9543,-0.3965
-0.3246,-1.0902,-0.3153
-0.242,-1.1948,-0.3202
-0.1589,-1.2817,-0.3594
-0.2552,-1.4088,-0.2
-0.2508,-1.5153,-0.2279
-0.179,-1.3135,-0.6359
-0.0006,-1.3047,-0.9041
-0.2029,-1.3721,-0.6329
-0.3959,-1.4205,-0.3525
-0.4491,-1.3643,0.0628
-0.4765,-1.2246,0.4029
-0.4135,-1.0662,0.2685
-0.4418,-1.2338,-0.3579
-0.2762,-1.1943,-0.8308
-0.2351,-0.9011,-0.6442
-0.1907,-0.8126,-0.2787
-0.1242,-0.6558,-0.0202
-0.0778,-0.5087,0.0135
-0.1066,-0.5068,0.0228
-0.2302,-0.4823,0.119
-0.3202,-0.3094,0.1342
-0.2302,-0.1105,0.0486
-0.1267,0.0776,-0.1536
-0.0187,0.085,-0.3843
0.1376,-0.0426,-0.6608
0.2945,-0.3802,-1.0849
0.2388,-0.6094,-1.4685
-0.2743,-0.4965,-1.6131
-0.7863,-0.4657,-0.2303
-0.8571,-0.8517,0.5304
-0.6817,-1.6467,-0.2499
-0.2058,-1.5841,0.0765
-0.0123,-1.3145,-0.0143
-0.2229,-1.2412,-0.2347
-0.368,-1.2602,-0.1585
-0.3852,-1.2402,-0.158
-0.2782,-1.0995,-0.1888
-0.2317,-0.969,-0.2235
-0.1887,-0.9485,-0.2176
-0.0842,-0.9631,-0.2362
-0.114,-0.9416,-0.159
-0.1555,-0.7261,-0.1702
-0.2259,-0.5962,-0.2631
-0.2049,-0.5703,-0.3271
-0.1159,-0.6602,-0.3603
-0.0358,-0.8048,-0.3188
-0.0637,-0.9084,-0.2895
-0.0583,-1.0398,-0.3451
-0.0358,-1.0506,-0.353
-0.1394,-1.1249,-0.3378
-0.3192,-1.204,-0.4869
-0.415,-1.2822,-0.9559
-0.4878,-1.4454,-0.8484
-0.5713,-1.5885,-0.4659
-0.6143,-1.3799,-0.5176
-0.6016,-1.2426,-0.6237
-0.5249,-1.3081,-0.3329
-0.391,-1.3643,0.074
-0.1712,-1.1024,0.2319
-0.1609,-0.9714,0.2651
-0.3382,-0.8561,0.2827
-0.0988,-0.8698,-0.2108
-0.2185,-0.9314,-0.8577
-0.4169,-0.7027,-0.1795
-0.3612,-0.5102,-0.054
-0.2307,-0.3768,0.0809
-0.0661,-0.2864,0.0814
0.0219,-0.344,0.0927
0.0869,-0.3133,0.0081
0.079,-0.1745,-0.0911
-0.026,-0.1207,-0.3251
-0.0798,-0.2297,-0.4165
0.0683,-0.5004,-2.5688
-0.5425,-0.969,-0.1004
-0.823,-1.0325,0.2446
-0.4961,-1.5705,-0.3481
-0.1858,-1.8196,-0.5709
0.0077,-1.5885,-0.3134
0.1508,-1.1517,-0.158
-0.1423,-0.8835,-0.0667
-0.4242,-0.9455,-0.0286
-0.5518,-0.9905,-0.2093
-0.4013,-1.0247,-0.3192
-0.2058,-1.0462,-0.3056
-0.0978,-0.9787,-0.2152
-0.1091,-0.8019,-0.139
-0.1677,-0.6558,-0.1262
-0.1814,-0.5449,-0.2113
-0.2215,-0.5786,-0.3422
-0.2132,-0.7203,-0.2704
-0.1795,-0.8082,-0.2802
-0.2019,-0.8112,-0.2323
-0.1839,-0.8908,-0.2694
-0.0754,-1.1122,-0.3222
0.0311,-1.1825,-0.308
-0.0778,-1.1854,-0.4966
-0.1829,-1.2104,-0.8421
-0.1878,-1.3506,-0.5616
-0.4379,-1.5597,-0.2191
-0.6827,-1.4596,-0.1311
-0.6031,-1.247,-0.4331
-0.3539,-1.2333,-0.4649
-0.304,-1.2211,-0.2181
-0.1037,-1.1522,0.0154
-0.1853,-0.9729,0.0795
-0.2351,-0.8166,0.1249
-0.2005,-0.8107,-0.0168
-0.1247,-1.0144,-0.8944
-0.3412,-0.8068,-0.4321
-0.2884,-0.6348,-0.1888
-0.2464,-0.5258,-0.0525
-0.1614,-0.4193,-0.0686
-0.1169,-0.3128,-0.006
-0.1491,-0.2835,-0.0476
-0.1271,-0.282,-0.1629
-0.113,-0.3543,-0.2773
-0.028,-0.4305,-0.4204
-0.0084,-0.4169,-0.6154
0.0057,-0.3739,-1.6361
0.3023,-0.9597,0.2422
-0.3959,-0.9367,0.8123
-0.4858,-1.2915,-0.3212
-0.8484,-1.9702,-1.1724
-0.3959,-1.6565,0.3086
-0.1535,-1.2631,-0.2968
0.0585,-0.9265,-0.5567
-0.1702,-0.8581,-0.0891
-0.2268,-0.8576,-0.0842
-0.3715,-0.861,-0.1761
-0.3309,-0.9328,-0.2396
-0.2405,-0.905,-0.3158
-0.1081,-0.8664,-0.2445
-0.1169,-0.7081,-0.2577
-0.1467,-0.5771,-0.287
-0.2132,-0.4819,-0.2465
-0.2498,-0.495,-0.2768
-0.1726,-0.6558,-0.2293
-0.2405,-0.8034,-0.2186
-0.1677,-1.0057,-0.2166
-0.0118,-1.1298,-0.2391
0.062,-1.2221,-0.2298
-0.0554,-1.2788,-0.2953
-0.1511,-1.2241,-0.4634
-0.1926,-1.1859,-0.6432
-0.2244,-1.2636,-0.2553
-0.3221,-1.5338,-0.3051
-0.4594,-1.676,-0.2494
-0.6558,-1.374,-0.2729
-0.5215,-1.0735,-0.5665
-0.4677,-1.0995,-0.6232
-0.4057,-1.099,-0.2646
-0.2556,-1.0633,-0.0798
-0.2293,-0.9245,0.1195
-0.2249,-0.8332,0.2119
-0.2219,-0.7511,0.1488
-0.0964,-0.8415,-0.3769
-0.0895,-0.7965,-0.6979
-0.1198,-0.7027,-0.3838
-0.0905,-0.644,-0.0608
0.0116,-0.6074,0.0115
-0.0861,-0.5214,-0.052
-0.2122,-0.3929,-0.0706
-0.2615,-0.2365,-0.1067
-0.2014,-0.2014,-0.1522
-0.1775,-0.2483,-0.3266
-0.1692,-0.3196,-0.5269
-0.1917,-0.3543,-0.7536
0.166,-0.6543,-3.3794
-0.3119,-1.074,1.1285
-0.3006,-1.1346,0.8001
-0.4404,-1.9892,-2.1882
-0.7228,-1.8886,0.357
-0.2889,-1.4053,0.1977
0.0267,-0.8239,-0.8455
-0.0949,-0.7359,-0.3105
-0.3084,-0.8678,-0.0349
-0.4189,-0.9778,-0.03
-0.4218,-1.035,-0.1365
-0.2068,-1.099,-0.2753
-0.0734,-1.0091,-0.3857
-0.0524,-0.8571,-0.3589
-0.0749,-0.7012,-0.2597
-0.1604,-0.5536,-0.2279
-0.2899,-0.4765,-0.2328
-0.2791,-0.5302,-0.2254
-0.3709,-0.6035,-0.3554
-0.1237,-0.7863,-0.3613
0.0302,-0.9397,-0.0422
0.0795,-1.0716,0.0599
-0.0534,-1.1102,-0.1077
-0.3749,-1.1346,-0.5176
-0.3402,-1.3355,-1.0531
-0.1457,-1.4727,-0.8176
-0.1135,-1.6936,-0.4463
-0.3553,-1.6897,-0.2538
-0.7028,-1.3223,-0.3974
-0.775,-1.1395,-0.5567
-0.6739,-1.0936,-0.4219
-0.3949,-1.0794,-0.1301
-0.2097,-0.9856,0.1239
-0.285,-0.9113,0.3037
-0.2933,-0.8546,0.3306
0.038,-1.011,-0.9286
-0.4013,-0.8566,-0.8001
-0.391,-0.625,-0.1062
-0.1501,-0.5151,0.101
0.0404,-0.5009,-0.0158
0.0336,-0.5742,-0.0916
-0.0944,-0.5312,-0.0725
-0.1624,-0.4491,-0.0999
-0.1907,-0.3612,-0.1527
-0.1941,-0.2918,-0.2376
-0.1589,-0.217,-0.5308
-0.1663,-0.1403,-0.4223
-0.2176,0.0923,-1.0258
0.6688,-0.9616,-0.2499
-0.4888,-1.4024,1.0396
-0.7018,-2.407,-1.703
-0.5303,-2.3694,-0.0246
0.0262,-1.5363,-0.0095
0.0477,-0.7995,-0.8626
-0.2122,-0.9113,0.0609
-0.3148,-0.9915,0.1249
-0.4384,-1.0076,-0.032
-0.3592,-1.0535,-0.2137
-0.1589,-0.9729,-0.31
-0.0944,-0.7892,-0.3755
-0.0494,-0.6763,-0.2909
-0.132,-0.5908,-0.2445
-0.2449,-0.5366,-0.2371
-0.3769,-0.584,-0.3584
-0.3866,-0.6338,-0.4013
-0.1941,-0.7003,-0.3173
0.0111,-0.8478,-0.1439
0.1631,-1.0286,-0.0212
0.1162,-1.0506,0.0086
-0.0905,-1.0306,-0.2431
-0.2254,-1.0833,-0.6334
-0.2772,-1.0379,-0.6061
-0.2049,-1.0506,-0.5015
-0.0568,-1.226,-0.2127
0.0121,-1.4781,0.0966
-0.112,-1.5827,0.1342
-0.5547,-1.2548,-0.0466
-0.9305,-0.9925,-0.4986
-0.7257,-1.1219,-0.6149
-0.3001,-1.2548,-0.3188
-0.1081,-1.1537,0.1205
-0.0646,-0.9563,0.3218
-0.1345,-0.8561,0.3511
-0.1193,-0.8473,0.2119
-0.2122,-0.904,-0.0896
-0.2337,-0.8151,-0.46
-0.0764,-0.8224,-0.6383
-0.0348,-0.7579,-0.268
-0.1086,-0.6211,-0.0647
-0.2058,-0.5546,0.0829
-0.2689,-0.5414,0.0858
-0.2938,-0.563,0.0795
-0.3343,-0.5077,-0.0222
-0.2914,-0.4511,-0.0559
-0.284,-0.4555,-0.1121
-0.2244,-0.5341,-0.2201
-0.1648,-0.7012,-0.2665
