gFx,gFy,gFz
-0.2957,-0.1687,-0.1233
-0.178,-0.2649,-0.1712
-0.0559,-0.5786,-0.3887
-0.0891,-1.0296,-1.2628
0.0092,-1.5988,-1.7196
0.3458,-1.8299,-1.2828
0.3561,-1.2499,-0.7522
0.1245,-0.7037,-0.6437
-0.1594,-0.5981,-0.2719
-0.5015,-1.1102,0.2163
-0.6588,-1.5866,0.08
-1.2637,-1.6794,-0.9334
-0.6041,-0.8234,0.2856
-0.3861,-0.5214,0.5348
-0.218,-0.4706,0.294
-0.1208,-0.5933,0.1953
-0.0338,-0.8356,0.2812
-0.0554,-1.0242,0.2778
-0.0837,-1.0584,0.2138
-0.1501,-0.9832,0.1718
-0.2806,-0.7819,0.2724
-0.5875,-0.7691,-0.3124
-0.4291,-0.8454,-1.1352
-0.1374,-0.9226,-1.0409
0.0282,-1.0022,-0.3422
0.0258,-1.0076,0.2773
0.0878,-1.0003,0.2671
0.0654,-1.0086,0.2314
-0.0206,-0.9167,0.1884
-0.0949,-0.9177,0.1684
-0.3109,-1.0828,0.2495
-0.4272,-1.0843,-0.545
-0.2459,-0.8791,-1.3688
0.037,-0.8786,-0.6388
0.2378,-1.0941,0.1098
0.3121,-1.1503,0.2485
0.2931,-1.0008,-0.1727
-0.0157,-1.0931,-0.5822
0.0179,-1.3428,-0.5298
0.1533,-1.2465,-0.1121
0.0048,-1.2651,0.2783
-0.2327,-1.4073,0.312
-0.5576,-1.5446,0.289
-0.7907,-1.5959,-0.1047
-0.5605,-1.4537,-0.6085
-0.3241,-1.0296,-0.2337
-0.0866,-0.8048,-0.0256
-0.0817,-0.6685,0.1249
-0.0627,-0.6147,0.3702
-0.0671,-0.6475,0.4239
-0.0895,-0.648,0.1351
0.0116,-0.7115,-0.4712
-0.0749,-0.6949,-0.2157
-0.1394,-0.6357,0.0301
-0.35,-0.4188,-0.0197
-0.3573,-0.2986,-0.1541
-0.2376,-0.346,-0.138
-0.1047,-0.5507,-0.1966
-0.0666,-0.8375,-0.4585
-0.1511,-1.0956,-1.1753
0.0131,-1.4268,-1.5975
0.337,-1.4405,-1.0624
0.2212,-0.9763,-0.6887
0.0639,-0.7135,-0.5973
-0.1501,-0.9699,-0.3603
-0.3988,-1.4107,0.0868
-0.6802,-1.8006,-0.0349
-0.8318,-1.3457,-0.3119
-0.6124,-0.5688,0.2045
-0.4042,-0.4911,0.3023
-0.2791,-0.4442,0.2133
-0.2356,-0.7335,0.247
-0.1325,-0.948,0.2529
-0.0827,-1.0584,0.2246
-0.1076,-1.0076,0.2397
-0.2317,-0.8185,0.2363
-0.3114,-0.8341,-0.0623
-0.4062,-0.8869,-0.8895
-0.2909,-0.8943,-1.2266
-0.1403,-0.9045,-0.6632
0.0018,-0.945,0.1024
0.0179,-1.014,0.2397
0.102,-1.055,0.2925
0.0292,-0.9319,0.2578
-0.0348,-0.8258,0.2251
-0.135,-0.8708,0.2661
-0.3764,-0.9802,0.1019
-0.3548,-0.8947,-0.8176
-0.1081,-0.8947,-0.9989
0.1308,-1.1088,-0.1683
0.2246,-1.1468,0.1884
0.2539,-1.0721,0.1244
0.0419,-0.9636,-0.3974
-0.2127,-1.183,-0.8294
-0.132,-1.4869,-0.4399
0.1758,-1.3345,-0.3227
0.2295,-1.225,0.1532
-0.0241,-1.2675,0.2807
-0.3343,-1.3101,0.2348
-0.6524,-1.3452,0.1024
-0.6534,-1.4205,-0.4136
-0.4184,-1.2221,-0.3828
-0.1824,-0.9866,-0.1551
-0.1834,-0.776,0.0613
-0.2034,-0.7144,0.2011
-0.1193,-0.7003,0.4024
-0.0759,-0.734,0.2734
0.0551,-0.7608,-0.4028
0.0443,-0.8117,-0.4341
-0.0309,-0.7637,-0.1634
-0.2532,-0.5156,0.0506
-0.368,-0.3851,-0.0099
-0.305,-0.3128,-0.1214
-0.198,-0.3167,-0.1331
-0.0832,-0.4481,-0.1805
-0.0583,-0.7237,-0.3232
-0.1481,-1.0853,-1.0058
-0.0441,-1.5861,-1.6356
0.2295,-1.7591,-1.0546
-0.0094,-0.9636,-0.8988
-0.1228,-0.5175,-0.9295
-0.22,-1.0057,-0.2347
-0.3402,-1.5456,0.3594
-0.5405,-1.8373,0.1088
-0.4203,-1.2451,-0.3315
-0.3866,-0.496,-0.0012
-0.4565,-0.4398,0.248
-0.3675,-0.5175,0.2392
-0.3119,-0.8131,0.2646
-0.2136,-1.0447,0.2358
-0.1203,-1.0433,0.2583
-0.1931,-0.927,0.1591
-0.2219,-0.8551,0.0696
-0.4521,-0.7858,-0.1712
-0.5503,-0.7833,-0.6266
-0.3265,-0.819,-0.9437
-0.1174,-0.9548,-0.6115
0.0394,-0.9934,-0.0662
0.082,-1.0057,0.2251
0.0878,-1.0428,0.3106
0.0419,-0.9675,0.2846
-0.0099,-0.8639,0.2295
-0.0661,-0.8483,0.2426
-0.2346,-0.9411,-0.1419
-0.3656,-0.9699,-0.9207
-0.2801,-0.946,-0.6784
-0.0289,-0.9969,-0.0183
0.2261,-1.0848,0.2021
0.3551,-1.1229,0.2285
0.2955,-1.0706,-0.1805
-0.005,-1.142,-0.6765
-0.1481,-1.4825,-0.5142
-0.0016,-1.4053,-0.2914
0.1611,-1.1722,-0.1615
0.1308,-1.0389,-0.053
-0.2816,-1.0276,0.0657
-0.586,-1.073,0.0902
-0.7785,-1.1415,0.0491
-0.6744,-1.2641,-0.1135
-0.3519,-1.2446,-0.1449
0.0512,-1.2016,0.1283
0.0052,-1.1058,-0.286
-0.1599,-0.9026,0.0599
-0.1496,-0.7804,0.2964
-0.0123,-0.7183,0.2964
0.0038,-0.711,-0.0896
0.0253,-0.6822,-0.354
-0.1149,-0.5933,-0.181
-0.262,-0.4833,-0.0251
-0.3969,-0.4266,-0.0652
-0.3583,-0.3758,-0.138
-0.2899,-0.3666,-0.1947
-0.1481,-0.3973,-0.2303
-0.1716,-0.6226,-0.4043
-0.2176,-0.9631,-0.8616
-0.1442,-1.2822,-1.3668
-0.0172,-1.5744,-1.2056
0.1988,-1.1903,-0.9295
0.211,-0.8053,-0.7517
0.2281,-0.7569,-0.5929
-0.0773,-1.2153,-0.3119
-0.348,-1.5475,0.1771
-0.5948,-1.7386,0.1605
-0.6329,-1.3594,0.1039
-0.5093,-0.5601,-0.1693
-0.5312,-0.3279,-0.0192
-0.4355,-0.2903,0.098
-0.4736,-0.7037,0.2006
-0.4873,-1.1361,0.2734
-0.1638,-1.1205,0.1958
-0.0788,-0.9881,0.1327
-0.0074,-0.8762,0.0765
-0.1594,-0.8039,-0.1463
-0.4423,-0.8249,-0.5157
-0.4164,-0.8307,-0.6774
-0.2894,-0.8292,-0.376
-0.1863,-0.8933,-0.0481
-0.0514,-0.9597,0.079
0.0898,-0.9842,0.099
0.0761,-0.9446,0.1444
0.0194,-0.8786,0.1425
-0.0622,-0.8962,0.0628
-0.1765,-1.0013,-0.0711
-0.284,-1.0403,-0.461
-0.2263,-0.7667,-0.4903
-0.0842,-0.9441,-0.1966
0.0639,-1.1083,0.0159
0.1597,-1.0818,0.0819
0.1435,-1.0096,-0.1013
-0.005,-0.9861,-0.4009
-0.0754,-1.2333,-0.3456
0.0492,-1.4796,-0.1649
0.1724,-1.4742,-0.1688
0.1953,-1.2949,-0.0515
-0.1013,-1.1703,-0.0291
-0.4125,-1.1781,0.0472
-0.6602,-1.2441,0.1615
-1.0228,-1.1678,-0.0148
-0.7912,-1.1273,0.0067
-0.3104,-0.8918,0.0628
-0.0549,-0.5771,0.0438
0.0043,-0.9837,-0.1995
0.061,-1.2499,-0.1253
0.1953,-1.0755,-0.0745
0.274,-1.1678,0.0907
-0.1995,-0.752,-0.1214
-0.4516,-0.4398,-0.0798
-0.5112,-0.4173,-0.0359
-0.4052,-0.4897,-0.0867
-0.328,-0.4408,-0.158
-0.2464,-0.564,-0.2157
-0.1946,-0.7188,-0.3192
-0.1032,-1.0164,-0.7771
0.0194,-1.2626,-1.1582
0.2281,-1.2465,-1.1372
0.1381,-1.3677,-0.5944
