gFx,gFy,gFz
0.2437,-0.1828,-0.9266
0.2442,-0.1857,-0.9295
0.2461,-0.1857,-0.9286
0.2486,-0.1897,-0.9305
0.2461,-0.1862,-0.9261
0.252,-0.1872,-0.9271
0.2476,-0.1828,-0.9286
0.2437,-0.1823,-0.9256
0.2422,-0.1857,-0.9281
0.2432,-0.1877,-0.9247
0.2505,-0.1833,-0.9266
0.2505,-0.1823,-0.9276
0.2486,-0.1892,-0.9286
0.251,-0.1867,-0.9291
0.2481,-0.1838,-0.9286
0.2461,-0.1867,-0.9305
0.2466,-0.1877,-0.9276
0.2471,-0.1838,-0.9271
0.2456,-0.1848,-0.9295
0.2476,-0.1828,-0.9212
0.2471,-0.1867,-0.9281
0.2451,-0.1853,-0.9286
0.2471,-0.1857,-0.9256
0.2461,-0.1848,-0.93
0.2476,-0.1872,-0.9261
0.2461,-0.1848,-0.9291
0.2432,-0.1833,-0.9295
0.2451,-0.1838,-0.9286
0.2451,-0.1892,-0.9256
0.2461,-0.1828,-0.9256
0.2461,-0.1853,-0.9286
0.2476,-0.1882,-0.9281
0.2447,-0.1867,-0.9291
0.2437,-0.1867,-0.9281
0.2495,-0.1833,-0.9266
0.2456,-0.1872,-0.9325
0.2466,-0.1897,-0.9281
0.2476,-0.1872,-0.9291
0.2447,-0.1867,-0.9237
0.2442,-0.1828,-0.9203
0.2505,-0.1789,-0.9276
0.2481,-0.1838,-0.9276
0.2442,-0.1838,-0.9286
0.2461,-0.1857,-0.9291
0.2442,-0.1809,-0.9242
0.2447,-0.1794,-0.9295
0.249,-0.1857,-0.93
0.2437,-0.1848,-0.9276
0.2486,-0.1848,-0.9242
0.2456,-0.1853,-0.93
0.2461,-0.1862,-0.93
0.251,-0.1843,-0.9261
0.2471,-0.1828,-0.9281
0.2466,-0.1853,-0.9266
0.2486,-0.1818,-0.9251
0.2456,-0.1818,-0.9325
0.2515,-0.1862,-0.9315
0.252,-0.1862,-0.9251
0.2505,-0.1853,-0.9256
0.2451,-0.1843,-0.9232
0.2471,-0.1809,-0.93
0.2505,-0.1828,-0.9315
0.2466,-0.1848,-0.9271
0.2456,-0.1853,-0.9256
0.2437,-0.1853,-0.9266
0.2461,-0.1862,-0.9261
0.2486,-0.1833,-0.9261
0.2442,-0.1779,-0.93
0.2447,-0.1877,-0.9281
0.2476,-0.1867,-0.9295
0.2495,-0.1877,-0.9251
0.2466,-0.1853,-0.9286
0.2505,-0.1804,-0.9261
0.249,-0.1853,-0.9305
0.2451,-0.1857,-0.9286
0.2471,-0.1857,-0.9305
0.2422,-0.1867,-0.9256
0.2451,-0.1838,-0.9266
0.2476,-0.1857,-0.9325
0.2481,-0.1862,-0.9261
0.2495,-0.1843,-0.9315
0.2476,-0.1814,-0.9291
0.2442,-0.1892,-0.9286
0.2471,-0.1833,-0.9222
0.2476,-0.1784,-0.9281
0.2476,-0.1814,-0.9286
0.2481,-0.1794,-0.9305
0.2471,-0.1828,-0.9266
0.2476,-0.1848,-0.9291
0.2466,-0.1867,-0.9286
0.2466,-0.1799,-0.9291
0.2461,-0.1823,-0.9276
0.2481,-0.1823,-0.9305
0.2442,-0.1833,-0.9315
0.2476,-0.1833,-0.9251
0.2481,-0.1838,-0.9281
0.2515,-0.1857,-0.9261
0.2442,-0.1848,-0.9271
0.2476,-0.1887,-0.9276
0.2437,-0.1823,-0.9256
0.249,-0.1853,-0.9291
0.2461,-0.1862,-0.9315
0.2471,-0.1867,-0.9251
0.2456,-0.1823,-0.9344
0.2437,-0.1809,-0.9251
0.249,-0.1892,-0.9227
0.2476,-0.1828,-0.93
0.2476,-0.1779,-0.93
0.2456,-0.1823,-0.9271
0.2461,-0.1843,-0.9256
0.2451,-0.1843,-0.9271
0.2447,-0.1857,-0.9247
0.2437,-0.1862,-0.9305
0.2466,-0.1853,-0.93
0.2456,-0.1828,-0.932
0.2505,-0.1818,-0.9276
0.2451,-0.1828,-0.9256
0.2476,-0.1872,-0.9286
0.2481,-0.1833,-0.9261
0.2505,-0.1838,-0.9256
0.2466,-0.1867,-0.9261
0.2451,-0.1872,-0.9305
0.2466,-0.1814,-0.9276
0.2476,-0.1789,-0.9281
0.2466,-0.1799,-0.9286
0.2486,-0.1833,-0.9266
0.2461,-0.1843,-0.9281
0.2471,-0.1838,-0.9261
0.2481,-0.1857,-0.9276
0.249,-0.1848,-0.9286
0.2471,-0.1906,-0.9256
0.2461,-0.1882,-0.9276
0.2486,-0.177,-0.9256
0.2495,-0.1843,-0.9261
0.2427,-0.1843,-0.9276
0.2505,-0.1838,-0.9315
0.2461,-0.1828,-0.9295
0.2476,-0.1833,-0.9232
0.2466,-0.1833,-0.9286
0.2456,-0.1857,-0.9261
0.2456,-0.1882,-0.9261
0.2422,-0.1857,-0.9247
0.2456,-0.1804,-0.9203
0.2481,-0.1838,-0.93
0.2432,-0.1828,-0.9271
0.2447,-0.1833,-0.9291
0.2476,-0.1843,-0.9281
0.251,-0.1853,-0.9305
0.2471,-0.1809,-0.93
0.2432,-0.1809,-0.9305
0.2495,-0.1814,-0.9276
0.2456,-0.1833,-0.9271
0.2466,-0.1814,-0.9266
0.2451,-0.1887,-0.9286
0.2456,-0.1862,-0.9291
0.2422,-0.1804,-0.9266
0.2437,-0.1838,-0.9261
0.2442,-0.1843,-0.9305
0.2451,-0.1833,-0.9295
0.2432,-0.1887,-0.9261
0.2466,-0.1818,-0.932
0.2442,-0.1799,-0.9325
0.2442,-0.1848,-0.9286
0.2476,-0.1838,-0.9281
0.2461,-0.1862,-0.9281
0.2476,-0.1833,-0.9266
0.2481,-0.1833,-0.9286
0.2466,-0.1814,-0.9281
0.2476,-0.1877,-0.9256
0.2466,-0.1814,-0.9266
0.2447,-0.1774,-0.9291
0.2427,-0.1799,-0.932
0.2456,-0.1809,-0.9305
0.2422,-0.1857,-0.9281
0.2437,-0.1853,-0.9271
0.2476,-0.1799,-0.9232
0.2486,-0.1818,-0.9276
0.249,-0.1814,-0.9344
0.2471,-0.1848,-0.9261
0.2451,-0.1833,-0.9242
0.2461,-0.1838,-0.9291
0.2471,-0.1828,-0.9295
0.2447,-0.1853,-0.93
0.2437,-0.1799,-0.9256
0.2466,-0.1843,-0.9295
0.2486,-0.1818,-0.931
0.2456,-0.1799,-0.9261
0.2456,-0.1809,-0.9251
0.2412,-0.1799,-0.9276
0.2407,-0.1838,-0.9325
0.2427,-0.1818,-0.9266
0.2422,-0.1823,-0.931
0.2471,-0.1814,-0.9261
0.2486,-0.1833,-0.931
0.2427,-0.1828,-0.9286
0.2461,-0.1853,-0.931
0.2447,-0.1794,-0.9286
0.2456,-0.1804,-0.932
0.2422,-0.1833,-0.9286
0.2432,-0.1857,-0.9315
0.2461,-0.1833,-0.9281
0.2451,-0.1823,-0.9271
0.2476,-0.1789,-0.9266
0.2437,-0.1814,-0.9344
0.2456,-0.1814,-0.9305
0.2432,-0.1804,-0.9261
0.2461,-0.1833,-0.9291
0.2442,-0.1838,-0.9295
0.2461,-0.1809,-0.9281
0.2442,-0.1838,-0.9266
0.2437,-0.1814,-0.9251
0.2422,-0.1838,-0.9266
0.2422,-0.1809,-0.9295
0.2456,-0.1838,-0.93
0.2466,-0.1789,-0.9271
0.2466,-0.1794,-0.9286
0.2476,-0.1853,-0.9256
0.2476,-0.1789,-0.9295
0.2461,-0.1818,-0.9261
0.2451,-0.1818,-0.933
0.2427,-0.1799,-0.93
0.2427,-0.1833,-0.9276
0.2422,-0.1833,-0.9281
0.2398,-0.1818,-0.9305
0.2456,-0.1794,-0.9286
0.2422,-0.1799,-0.9305
0.2432,-0.1862,-0.9276
0.2417,-0.1814,-0.9256
0.2476,-0.1789,-0.9256
0.2442,-0.1809,-0.9261
0.2447,-0.1818,-0.932
0.2476,-0.1814,-0.9291
0.2432,-0.1818,-0.9286
0.2466,-0.1833,-0.9281
0.2481,-0.1814,-0.9305
0.2456,-0.1828,-0.9339
0.2456,-0.1818,-0.9291
0.2451,-0.1848,-0.9276
0.2456,-0.1809,-0.9281
0.2505,-0.1818,-0.9281
0.2383,-0.1823,-0.9295
0.2447,-0.1794,-0.9261
0.2456,-0.1799,-0.9291
0.2417,-0.1828,-0.9305
0.2442,-0.1818,-0.9286
0.2442,-0.1818,-0.9281
0.2417,-0.1799,-0.9295
0.2432,-0.1814,-0.9325
0.2476,-0.1809,-0.9222
0.2476,-0.1804,-0.9222
0.2447,-0.1809,-0.9325
0.2456,-0.1789,-0.9286
0.2437,-0.1804,-0.931
0.2495,-0.1774,-0.9271
0.2422,-0.1828,-0.9276
0.2476,-0.1848,-0.931
0.2466,-0.1809,-0.9242
0.2451,-0.1784,-0.9281
0.2447,-0.1799,-0.9291
0.2417,-0.174,-0.931
0.2432,-0.1784,-0.9344
0.2417,-0.1818,-0.9291
0.2447,-0.1784,-0.9276
0.2456,-0.1833,-0.9286
0.2442,-0.1877,-0.9305
0.2432,-0.1789,-0.93
0.2461,-0.1779,-0.9295
0.2442,-0.1789,-0.931
0.2442,-0.1794,-0.9315
0.2427,-0.1784,-0.9305
0.2466,-0.1814,-0.9251
0.2466,-0.1843,-0.9286
0.2447,-0.1765,-0.9271
0.2417,-0.1809,-0.931
0.2422,-0.1853,-0.9315
0.2471,-0.1794,-0.9281
0.2427,-0.1833,-0.933
0.2461,-0.1843,-0.9266
0.2461,-0.1804,-0.9266
0.2422,-0.1784,-0.9286
0.2442,-0.1828,-0.9305
0.2442,-0.1823,-0.9232
0.2422,-0.1809,-0.9266
0.2466,-0.1794,-0.9305
0.2476,-0.1818,-0.9276
0.2437,-0.1818,-0.9305
0.2461,-0.1814,-0.9271
0.2427,-0.1789,-0.9276
0.2466,-0.1823,-0.9281
0.2461,-0.1804,-0.9286
0.2451,-0.1823,-0.9315
0.2456,-0.1843,-0.93
0.2447,-0.1818,-0.93
0.2471,-0.1823,-0.9281
0.2442,-0.1833,-0.93
0.2432,-0.1823,-0.9261
0.2471,-0.1823,-0.9276
0.2432,-0.1794,-0.9281
0.2481,-0.1789,-0.9305
0.2461,-0.1818,-0.9315
0.2442,-0.1814,-0.9271
0.2466,-0.1818,-0.9291
0.2432,-0.1794,-0.932
0.2447,-0.1814,-0.9286
0.2442,-0.1809,-0.93
0.2432,-0.1804,-0.932
0.2476,-0.1848,-0.9315
0.2466,-0.1809,-0.9276
0.2447,-0.1804,-0.9315
0.2427,-0.1784,-0.9295
0.2437,-0.1823,-0.9286
0.2471,-0.1838,-0.9247
0.2471,-0.1794,-0.93
0.2461,-0.1794,-0.9291
0.2476,-0.1809,-0.9305
0.2466,-0.1853,-0.9266
0.2461,-0.1828,-0.9315
0.2466,-0.1843,-0.9266
0.2456,-0.1843,-0.931
0.249,-0.1843,-0.9305
0.2442,-0.1848,-0.9305
0.2442,-0.1823,-0.9266
0.2437,-0.1814,-0.93
0.2432,-0.1838,-0.9295
0.249,-0.1804,-0.9305
0.2442,-0.1809,-0.9325
0.2447,-0.1823,-0.9295
0.2442,-0.1828,-0.931
0.2442,-0.1838,-0.9256
0.2466,-0.1818,-0.931
0.2471,-0.1867,-0.9315
0.2451,-0.1809,-0.9237
0.2466,-0.1828,-0.931
0.2447,-0.1814,-0.9271
0.2456,-0.1853,-0.9276
0.2403,-0.1828,-0.9295
0.2495,-0.1833,-0.9261
0.2442,-0.1818,-0.9334
0.2422,-0.1877,-0.933
0.2447,-0.1906,-0.9291
0.2403,-0.1833,-0.931
0.2447,-0.1799,-0.9286
0.2451,-0.1843,-0.93
0.2466,-0.1804,-0.9315
0.2442,-0.1804,-0.9286
0.2437,-0.1857,-0.9251
0.2456,-0.1828,-0.9295
0.2432,-0.1784,-0.9291
0.2451,-0.1809,-0.9325
0.2427,-0.1814,-0.9266
0.2432,-0.1765,-0.9247
0.2451,-0.1828,-0.9305
0.2461,-0.1804,-0.9339
0.2422,-0.1838,-0.933
0.2422,-0.1828,-0.9295
0.2456,-0.1828,-0.931
0.2427,-0.1814,-0.9305
0.2461,-0.1848,-0.93
0.2476,-0.1843,-0.9305
0.2422,-0.1838,-0.9271
0.2427,-0.1809,-0.932
0.2427,-0.1789,-0.9305
0.2456,-0.1779,-0.93
0.2412,-0.1784,-0.9276
0.2456,-0.1794,-0.9305
0.2417,-0.1818,-0.93
0.2393,-0.1838,-0.9291
0.2447,-0.1828,-0.9271
0.2432,-0.1823,-0.9291
0.2427,-0.1774,-0.9276
0.2393,-0.1765,-0.9349
0.2451,-0.1843,-0.9295
0.2447,-0.1804,-0.9315
0.2407,-0.176,-0.9242
0.2432,-0.1784,-0.932
0.2393,-0.1838,-0.93
0.2466,-0.1833,-0.9256
0.2412,-0.1818,-0.931
0.2422,-0.1789,-0.9295
0.2451,-0.1828,-0.933
0.2427,-0.1774,-0.93
0.2447,-0.1789,-0.931
0.2451,-0.1814,-0.931
0.2442,-0.1848,-0.9281
0.2451,-0.1804,-0.9281
0.2427,-0.1838,-0.9315
0.2422,-0.1838,-0.933
0.2461,-0.1833,-0.9266
0.2447,-0.1799,-0.9315
0.2447,-0.1828,-0.9315
0.2476,-0.1804,-0.9286
0.2412,-0.1828,-0.9271
0.2437,-0.1774,-0.933
0.2476,-0.1814,-0.9261
0.2427,-0.1814,-0.9276
0.2456,-0.174,-0.9295
0.2451,-0.1779,-0.9295
0.2427,-0.1789,-0.931
0.2417,-0.1814,-0.9291
0.2417,-0.175,-0.9315
0.2403,-0.1789,-0.9281
0.2422,-0.1794,-0.9295
0.2447,-0.1814,-0.9266
0.2427,-0.1804,-0.9305
0.2442,-0.176,-0.9281
0.2466,-0.1784,-0.931
0.2471,-0.1818,-0.9325
0.2471,-0.1804,-0.9266
0.2442,-0.1848,-0.9281
0.249,-0.1814,-0.9349
0.2505,-0.1818,-0.931
0.2515,-0.1794,-0.9266
0.2412,-0.1638,-0.9178
0.2578,-0.1823,-0.932
0.2505,-0.1882,-0.931
0.253,-0.1906,-0.9315
0.2539,-0.1867,-0.9286
0.2456,-0.1823,-0.9266
0.2456,-0.1765,-0.931
0.23,-0.176,-0.9393
