gFx,gFy,gFz
0.273,-1.1713,-0.4463
-0.0661,-1.1425,-0.7302
-0.0094,-1.3452,-0.4551
0.1523,-1.2275,-0.3207
0.0605,-1.1923,0.2045
-0.1521,-1.2861,0.3721
-0.4574,-1.4273,0.3306
-0.7472,-1.5236,-0.0305
-0.8635,-1.61,-0.8469
-0.5591,-1.1478,-0.2729
-0.2224,-0.8278,0.0467
-0.0847,-0.6519,0.2172
-0.0788,-0.5757,0.5129
-0.0426,-0.5268,0.4405
0.0145,-0.5659,-0.0393
-0.0201,-0.6089,-0.4673
-0.2254,-0.564,-0.0994
-0.2787,-0.388,0.0785
-0.3324,-0.2493,0.0008
-0.3075,-0.215,-0.0388
-0.1301,-0.3597,-0.138
0.0106,-0.7916,-0.3559
-0.045,-1.3052,-1.3029
0.0537,-1.8832,-1.7455
0.3126,-1.5983,-1.2105
0.2031,-0.7726,-0.8328
0.0825,-0.5693,-0.3877
-0.2263,-1.0828,0.4225
-0.5293,-1.5397,0.2544
-0.6588,-1.6897,0.1879
-0.7218,-0.8546,-0.4438
-0.8371,-0.5121,0.1718
-0.5034,-0.6304,0.2925
-0.2591,-0.8195,0.2651
-0.1188,-0.9231,0.2807
-0.0915,-0.945,0.1884
-0.1457,-0.819,-0.0369
-0.2713,-0.7731,-0.1912
-0.1922,-0.8415,-0.4341
-0.113,-0.8366,-0.6144
-0.0104,-0.8483,-0.3584
0.0087,-0.9221,-0.0408
0.0438,-0.9646,0.1552
0.0248,-0.9778,0.1933
-0.0554,-1.0008,0.1703
-0.1741,-0.9797,0.0609
-0.2816,-0.884,-0.2176
-0.4194,-0.9934,-0.5812
-0.2552,-1.1156,-0.7482
0.1049,-1.1034,-0.4267
0.295,-1.1425,-0.0437
0.4211,-1.1771,0.034
0.2945,-1.0887,-0.5323
-0.1101,-1.2006,-0.6789
-0.1135,-1.2724,-0.5641
0.0438,-1.1468,-0.0588
0.0131,-1.2846,0.3868
-0.2552,-1.4713,0.3677
-0.5757,-1.6095,0.3111
-0.6798,-1.7234,-0.6838
-0.6221,-1.4547,-0.8905
-0.4677,-0.9402,-0.1693
-0.2694,-0.6832,0.2089
-0.133,-0.5762,0.4542
-0.0583,-0.4921,0.4991
-0.0026,-0.5136,0.3521
0.1079,-0.5947,-0.4878
-0.0881,-0.6318,-0.1966
-0.219,-0.583,0.034
-0.3207,-0.3563,0.0618
-0.3563,-0.177,-0.0496
-0.1878,-0.1408,-0.158
0.0194,-0.4305,-0.5503
0.082,-1.139,-1.3351
-0.1545,-1.7747,-1.8408
-0.1105,-1.9252,-1.0785
0.0986,-0.8551,-0.7874
0.2281,-0.5981,0.2109
-0.2293,-1.1127,0.5388
-0.5259,-1.6115,0.181
-0.5308,-1.5563,-0.1536
-0.479,-0.6094,-0.1507
-0.5703,-0.7789,0.2505
-0.3612,-0.904,0.2456
-0.1785,-0.968,0.2221
-0.176,-0.9328,0.2426
-0.2639,-0.8239,0.0975
-0.4795,-0.6543,-0.0794
-0.3495,-0.7486,-0.2968
-0.1521,-0.8082,-0.5284
-0.1315,-0.8395,-0.4727
-0.0588,-0.9138,-0.1595
0.0038,-0.9499,0.0379
-0.0074,-0.9221,0.0873
-0.0695,-0.8551,0.0941
-0.1897,-0.8542,0.0374
-0.1638,-0.9568,-0.1971
-0.0661,-1.0267,-0.4248
-0.1223,-1.0662,-0.3774
-0.1193,-1.0496,-0.3921
0.0874,-1.1024,-0.2675
0.2979,-1.1982,-0.1023
0.339,-1.2177,-0.3173
0.0302,-1.1727,-0.6178
-0.1037,-1.42,-0.4492
0.0321,-1.1727,-0.3916
0.1259,-1.2075,0.2641
-0.1032,-1.2734,0.3697
-0.4404,-1.4371,0.2881
-0.6724,-1.506,0.1459
-0.7531,-1.6022,-1.21
-0.6392,-1.1434,-0.3847
-0.3959,-0.8488,0.0379
-0.1931,-0.6846,0.1684
-0.1594,-0.6079,0.3951
-0.0353,-0.6226,0.4718
-0.0265,-0.6074,0.2529
0.0204,-0.6401,-0.5054
-0.0666,-0.6113,-0.0945
-0.1668,-0.4863,0.0447
-0.2923,-0.2698,0.0467
-0.2517,-0.1818,-0.0662
-0.0651,-0.2644,-0.2176
0.0482,-0.6675,-0.7263
-0.0978,-1.3325,-1.5789
-0.3324,-1.848,-1.919
-0.0431,-1.6076,-0.9037
0.3277,-0.8327,-0.4585
0.402,-0.6226,0.2607
-0.2943,-0.8947,0.2719
-0.6094,-1.461,0.0995
-0.9217,-1.7361,-0.5411
-0.5943,-0.9431,0.0032
-0.5244,-0.8346,0.2329
-0.4184,-0.7594,0.2553
-0.2997,-0.7393,0.2695
-0.1408,-0.8317,0.2832
-0.005,-0.8336,0.2802
-0.1301,-0.8009,0.1137
-0.1892,-0.7843,0.0526
-0.3583,-0.6871,-0.2288
-0.4858,-0.7247,-0.8587
-0.2997,-0.8996,-0.8553
-0.09,-0.9558,-0.1619
-0.0187,-0.9563,0.2573
0.0223,-0.9866,0.2656
0.0399,-1.0335,0.2436
-0.0177,-1.0516,0.229
-0.07,-1.0589,0.2729
-0.266,-0.99,-0.8245
-0.2948,-0.9847,-1.3121
-0.0847,-1.0926,-0.2411
0.2349,-1.1722,0.1649
0.445,-1.181,-0.1047
0.3531,-1.1825,-0.6896
0.1083,-1.1493,-0.5113
0.0458,-1.1571,-0.2763
0.0678,-1.0745,0.0613
-0.0681,-1.205,0.2631
-0.3167,-1.4674,0.2392
-0.6265,-1.7371,0.2221
-0.8493,-1.9536,-0.6965
-0.628,-1.4552,-0.8406
-0.3842,-0.9123,-0.16
-0.2571,-0.6616,0.2295
-0.2068,-0.5796,0.4913
-0.1677,-0.4789,0.4689
-0.0881,-0.4775,0.3887
0.0155,-0.5038,0.013
0.083,-0.5835,-0.4566
-0.0773,-0.5894,-0.0862
-0.242,-0.4809,0.0179
-0.4223,-0.3783,-0.0354
-0.3705,-0.3186,-0.1135
-0.1843,-0.3856,-0.1439
-0.0128,-0.7393,-0.4537
-0.0157,-1.2656,-1.0771
-0.0426,-1.932,-2.1164
0.2368,-1.5661,-1.2257
0.2667,-0.7125,-0.8812
0.25,-0.6328,-0.2186
-0.1931,-1.2285,0.5363
-0.6109,-1.7229,0.2573
-0.6251,-1.6223,0.1649
-0.4174,-0.6666,0.0164
-0.585,-0.6309,0.1439
-0.498,-0.7457,0.1513
-0.3509,-0.8752,0.1381
-0.197,-0.9143,0.164
-0.2473,-0.8283,0.1156
-0.4394,-0.711,0.0472
-0.369,-0.7775,-0.1922
-0.2312,-0.8053,-0.4576
-0.2679,-0.8434,-0.6442
-0.1467,-0.8493,-0.4776
-0.0045,-0.9084,-0.0872
0.0258,-0.9563,0.181
0.0194,-0.9616,0.2265
-0.0074,-0.9446,0.1938
-0.091,-0.9787,0.08
-0.0944,-1.0227,-0.1878
-0.1677,-1.0428,-0.6559
-0.2733,-0.9646,-0.6838
-0.1394,-0.9592,-0.2895
0.1396,-1.0951,-0.032
0.3297,-1.1376,-0.0945
0.3062,-1.1258,-0.4219
0.0253,-1.1366,-0.568
-0.0925,-1.267,-0.4664
0.0223,-1.1908,-0.139
0.0649,-1.3467,0.2588
-0.176,-1.5006,0.2612
-0.5044,-1.6252,0.2426
-0.7018,-1.6149,-0.0408
-0.4618,-1.4102,-0.8778
-0.3133,-0.9959,-0.437
-0.2278,-0.8473,-0.0178
-0.283,-0.6822,0.2119
-0.2361,-0.625,0.5197
-0.1579,-0.5659,0.3638
-0.0837,-0.5551,0.0628
0.0453,-0.6045,-0.5484
-0.047,-0.5977,-0.1165
-0.1629,-0.4902,0.0648
-0.3861,-0.2952,0.0115
-0.4194,-0.2155,-0.1091
-0.3148,-0.2116,-0.1634
-0.1071,-0.4027,-0.3407
-0.0104,-0.904,-0.826
0.0516,-1.5851,-1.5789
0.0194,-2.0723,-1.5022
0.2525,-1.3428,-0.9598
0.1646,-0.564,-0.9813
-0.1721,-0.9104,-0.0012
-0.4433,-1.4337,0.4098
-0.6514,-1.7791,0.163
-0.4345,-1.1893,-0.203
-0.4667,-0.605,0.0574
-0.4682,-0.5986,0.2285
-0.3891,-0.6045,0.1801
-0.3246,-0.7697,0.185
-0.2581,-0.8703,0.208
-0.2997,-0.8943,0.0584
-0.2977,-0.8205,-0.0212
-0.2151,-0.8356,-0.2313
-0.1521,-0.9065,-0.4292
-0.2904,-0.8894,-0.4942
-0.2488,-0.8322,-0.3451
-0.1159,-0.8512,-0.0671
-0.0407,-0.9143,0.1483
0.0131,-0.9284,0.2109
0.0389,-0.9192,0.2192
-0.0573,-0.9602,0.1825
-0.0455,-1.012,-0.1898
-0.1442,-0.9743,-0.8924
-0.3172,-0.9284,-0.5391
-0.1169,-1.0237,-0.0418
0.2036,-1.1737,0.0672
0.3707,-1.2455,-0.0031
0.4137,-1.2416,-0.3388
0.0639,-1.0941,-0.6672
-0.1535,-1.3521,-0.3896
-0.0749,-1.2617,-0.4878
0.0747,-1.1346,-0.1849
-0.0392,-1.2055,0.2255
-0.2796,-1.3213,0.3399
-0.5659,-1.375,0.3233
-0.7609,-1.3467,0.0599
-0.5914,-1.3643,-0.8196
-0.477,-1.0374,-0.2005
-0.2639,-0.8698,0.0032
-0.1961,-0.7457,0.1762
-0.1101,-0.6675,0.3941
-0.1062,-0.6138,0.3399
-0.0754,-0.5874,0.2353
-0.0109,-0.6299,-0.4248
-0.0788,-0.6206,-0.2078
-0.2625,-0.4491,-0.0911
-0.3744,-0.3094,-0.096
-0.3148,-0.2928,-0.1507
-0.1345,-0.3778,-0.182
-0.0382,-0.6191,-0.4184
-0.135,-1.1488,-0.8827
-0.0593,-1.7982,-1.9532
0.1269,-1.9247,-1.1885
0.0458,-0.8043,-1.1611
0.1093,-0.4526,-0.6691
0.2471,-0.7008,0.249
-0.2522,-1.2265,0.4259
-0.5503,-1.6702,0.1948
-0.6353,-1.5319,0.2177
-0.5928,-0.69,0.0057
-0.6661,-0.7037,0.1767
-0.4946,-0.7511,0.1586
-0.3055,-0.8678,0.1268
-0.2112,-0.8762,0.1439
-0.1619,-0.7775,0.1234
-0.2811,-0.7613,0.0795
-0.2136,-0.8087,-0.1033
-0.2024,-0.7579,-0.4341
-0.2195,-0.8068,-0.4722
-0.0695,-0.8903,-0.1981
0.0306,-0.9739,0.0648
0.061,-1.0022,0.1098
0.0204,-0.9714,0.0643
-0.1472,-0.9641,-0.03
-0.2586,-0.9441,-0.2205
-0.2997,-0.9333,-0.4175
-0.2405,-1.0061,-0.5191
-0.0143,-1.0633,-0.4028
0.2613,-1.1625,-0.1238
0.4123,-1.2226,0.0604
0.4631,-1.2079,-0.2729
0.1557,-1.1913,-0.7864
-0.1198,-1.4386,-0.4571
0.0072,-1.2871,-0.5074
0.0888,-1.2075,0.1034
-0.1271,-1.2587,0.3492
-0.4189,-1.377,0.3443
-0.7042,-1.4815,0.3023
-1.0071,-1.5724,-0.9623
-0.6759,-1.2255,-0.3935
-0.415,-0.8727,-0.1023
-0.0725,-0.7677,0.0306
-0.113,-0.6715,0.1586
-0.072,-0.6519,0.3482
-0.049,-0.6631,0.3277
0.1079,-0.7618,-0.3926
0.0165,-0.7672,-0.2274
-0.134,-0.6206,-0.0168
-0.3348,-0.3372,0.0731
-0.3861,-0.2067,-0.0393
-0.3021,-0.1765,-0.1556
-0.1286,-0.2644,-0.2758
-0.0026,-0.6964,-0.6178
0.0258,-1.3662,-1.617
0.1919,-1.9276,-1.746
0.3429,-1.5671,-0.8294
0.1225,-0.7091,-0.715
0.0077,-0.4042,-0.3926
-0.0778,-0.582,0.3052
-0.4716,-1.2187,0.2656
-0.7145,-1.7205,0.1058
-0.6461,-1.396,-0.376
-0.6216,-0.6895,0.074
-0.498,-0.6817,0.269
-0.3148,-0.7999,0.2417
-0.2078,-0.9138,0.2182
-0.1907,-0.8943,0.185
-0.219,-0.7848,0.0027
-0.3656,-0.7413,-0.0901
-0.3094,-0.7853,-0.2538
-0.1472,-0.776,-0.4541
-0.1125,-0.8214,-0.4512
0.0262,-0.9026,-0.2934
0.1064,-0.993,-0.0501
0.0849,-1.0262,0.076
0.0389,-0.966,0.0623
-0.1154,-0.9118,-0.0457
-0.2449,-0.9509,-0.1248
-0.2571,-1.0159,-0.1878
-0.2967,-1.0833,-0.1991
-0.3338,-1.0608,-0.3368
-0.0407,-1.0941,-0.4053
0.2857,-1.2128,-0.116
0.4426,-1.2758,0.0418
0.3058,-1.1718,-0.3432
-0.0627,-1.2348,-0.5479
-0.1281,-1.4903,-0.308
0.101,-1.2758,-0.1429
0.231,-1.0496,-0.0984
0.0184,-0.8806,-0.1257
-0.3314,-1.0154,0.0941
-0.5474,-1.1298,0.208
-0.7418,-1.3086,0.0711
-0.6851,-1.4498,-0.4917
-0.4369,-1.226,-0.3491
-0.325,-1.0403,-0.1624
0.3702,-0.9226,2.3857
0.121,-0.7833,-0.5279
-0.1931,-0.7535,0.2646
-0.3265,-0.7047,0.5778
-0.22,-0.6397,0.1517
0.0072,-0.6216,-0.3222
0.0101,-0.5635,-0.0945
-0.26,-0.3583,0.0281
-0.2962,-0.2659,-0.0231
-0.1521,-0.3103,-0.159
-0.0187,-0.5869,-0.4448
0.0282,-1.0061,-1.2637
0.1342,-1.6536,-1.8203
0.0077,-1.7141,-1.0234
-0.1809,-0.9255,-0.5015
