gFx,gFy,gFz
-0.0314,-0.9416,-0.5469
-0.2723,-0.819,-0.5743
-0.2014,-0.6861,0.0003
0.035,-0.5341,0.0609
-0.0568,-0.3973,-0.0569
-0.1276,-0.4046,-0.2039
-0.1052,-0.3617,-0.1424
-0.1066,-0.218,-0.0691
-0.1697,-0.091,-0.0095
-0.2689,-0.0836,-0.0075
-0.261,-0.197,-0.2558
0.0541,-0.6895,-2.1545
-0.6842,-1.313,0.5124
-0.7404,-1.7552,0.3282
-0.6529,-2.1915,-0.9686
-0.0328,-1.5133,-0.6632
-0.071,-0.9988,-0.1262
-0.1736,-0.7301,-0.0803
-0.3725,-0.7594,0.0228
-0.4653,-0.9787,-0.1033
-0.3993,-1.0643,-0.3007
-0.3153,-0.9959,-0.4043
-0.2141,-0.882,-0.4048
-0.0842,-0.8527,-0.3305
-0.0089,-0.8659,-0.2494
-0.0372,-0.8419,-0.3451
-0.0382,-0.8561,-0.2773
-0.219,-0.8683,-0.2064
-0.3246,-0.925,-0.373
-0.3646,-0.9797,-0.4512
-0.176,-1.0442,-0.5132
-0.0118,-1.032,-0.6134
-0.0524,-0.9006,-0.8186
-0.1604,-0.8156,-0.9715
-0.3622,-0.993,-0.651
-0.7047,-1.4088,-0.397
-1.0472,-1.657,-0.5098
-1.1186,-1.5514,-0.266
-0.7467,-1.2919,-0.0359
-0.2835,-1.1747,0.0584
-0.1042,-1.0242,0.1171
-0.2024,-0.8488,0.1332
-0.2273,-0.7388,0.0096
-0.2669,-0.7642,-0.4477
-0.4413,-0.6837,-0.4077
-0.3822,-0.6182,-0.2499
-0.261,-0.562,-0.1145
-0.1677,-0.5718,-0.0886
-0.135,-0.6304,-0.116
-0.1804,-0.6167,-0.1199
-0.2957,-0.389,-0.054
-0.2019,-0.2405,-0.137
-0.1042,-0.1286,-0.2826
-0.1247,-0.1193,-0.1937
0.0341,-0.0592,-0.9725
0.166,-0.8244,-0.1536
-0.6011,-1.5192,0.3335
-1.0712,-2.044,0.1386
-0.5845,-2.2604,-0.522
-0.1076,-1.4464,-0.5167
-0.1555,-1.0091,-0.1575
-0.2117,-0.8263,0.053
-0.2332,-0.7662,-0.0632
-0.1858,-0.905,-0.307
-0.1599,-0.8845,-0.418
-0.2122,-0.8068,-0.3618
-0.3294,-0.7956,-0.2709
-0.4052,-0.8879,-0.2543
-0.3465,-0.8894,-0.2284
-0.3891,-0.8434,-0.1912
-0.307,-0.8498,-0.2792
-0.2024,-0.8786,-0.2929
-0.1223,-0.9582,-0.113
-0.1629,-0.9485,-0.1776
-0.0021,-0.8899,-0.631
0.0932,-0.8459,-0.7434
0.0497,-0.9221,-0.6237
-0.0554,-1.1405,-0.3872
-0.3617,-1.3882,-0.3823
-0.6812,-1.5309,-0.4771
-0.7096,-1.2788,-0.6896
-0.6011,-1.1161,-0.3852
-0.6539,-1.011,0.0242
-0.5649,-0.9768,0.1992
-0.4638,-1.0604,0.162
-0.4487,-0.9568,-0.073
-0.4443,-0.8073,-0.2636
-0.2556,-0.7481,-0.5059
-0.1345,-0.6484,-0.3124
-0.1394,-0.5346,0.0237
-0.1355,-0.4403,0.2758
-0.1237,-0.3646,0.1644
-0.197,-0.2762,-0.2284
-0.3172,-0.156,-0.1429
-0.1834,-0.1486,-0.0388
-0.0411,-0.2615,-0.113
-0.0201,-0.5268,-0.2244
-0.0827,-0.8468,-0.3251
-0.1653,-1.0545,-0.845
-0.198,-1.1327,-1.252
-0.3769,-1.2636,-1.8477
-0.6099,-1.502,0.4689
-0.7399,-1.225,0.399
-0.2434,-0.8512,0.4215
-0.0988,-0.8151,0.4444
-0.4096,-0.8117,0.1503
-0.5459,-1.2333,-0.3706
-0.3197,-1.4576,-0.6046
-0.3026,-1.3726,0.0267
-0.4208,-1.3506,-0.0618
-0.3509,-1.3765,-0.1023
