gFx,gFy,gFz
-0.1335,-0.1335,0.8656
-0.2132,-0.0602,0.892
-0.2,-0.0142,0.9345
-0.112,-0.0108,0.9697
-0.092,-0.066,0.9003
-0.2483,-0.1618,0.8549
-0.3397,-0.1975,0.9804
-0.2434,-0.1525,1.1236
-0.0514,-0.1994,1.2023
0.2354,-0.35,1.1852
0.4347,-0.3919,1.0713
0.5583,-0.3313,0.9448
0.5632,-0.236,0.869
0.422,-0.1906,0.807
0.1909,-0.2033,0.807
0.0673,-0.217,0.8451
0.1132,-0.2126,0.9228
0.1123,-0.1994,1.0054
0.015,-0.1838,0.9203
0.0419,-0.1413,0.9653
0.1176,-0.1403,0.9741
0.1763,-0.2356,0.9629
0.0864,-0.2722,1.001
-0.0016,-0.2072,1.042
-0.0241,-0.1716,1.0655
-0.0148,-0.198,1.0396
0.0165,-0.2258,0.9927
0.0277,-0.2405,0.9853
-0.0035,-0.2527,0.9844
-0.0324,-0.2566,0.9746
-0.0387,-0.2737,0.9526
-0.0549,-0.2747,0.9487
-0.0881,-0.2615,0.959
-0.1184,-0.2639,0.9702
-0.1599,-0.2967,0.9682
-0.1863,-0.3059,0.9756
-0.1868,-0.282,1.0083
-0.1712,-0.2185,0.9995
-0.1438,-0.1887,0.9692
-0.1101,-0.1892,0.9414
-0.0602,-0.2038,0.9174
-0.0367,-0.2019,0.8856
-0.028,-0.1945,0.8725
-0.0617,-0.1989,0.8915
-0.1418,-0.2375,0.9316
-0.2239,-0.3128,0.9829
-0.2806,-0.4164,1.0312
-0.3026,-0.4633,1.0777
-0.2806,-0.4203,1.0792
-0.1995,-0.3548,1.0034
-0.1262,-0.3015,0.9242
-0.0998,-0.2469,0.8617
-0.1145,-0.2253,0.8446
-0.1643,-0.24,0.8788
-0.2259,-0.2845,0.9614
-0.2595,-0.3221,1.0268
-0.2327,-0.348,1.044
-0.1907,-0.3333,1.0005
-0.1574,-0.2996,0.9463
-0.1511,-0.2678,0.9326
-0.1462,-0.2498,0.9385
-0.1223,-0.2415,0.9389
-0.1003,-0.2434,0.9365
-0.0837,-0.2595,0.9336
-0.0895,-0.2859,0.9365
-0.1115,-0.2996,0.9604
-0.135,-0.2942,0.9765
-0.1574,-0.2942,0.98
-0.1721,-0.304,0.9648
-0.1736,-0.3108,0.9551
-0.1668,-0.3123,0.958
-0.1692,-0.3069,0.9565
-0.1677,-0.2942,0.9492
-0.1668,-0.2849,0.9428
-0.1687,-0.2874,0.9458
-0.1673,-0.2971,0.9502
-0.1579,-0.3001,0.9565
-0.1584,-0.2971,0.9575
-0.1599,-0.2937,0.9555
-0.1643,-0.2908,0.9511
-0.1658,-0.2903,0.9585
-0.1574,-0.2898,0.9526
-0.1506,-0.2893,0.9521
-0.1501,-0.2942,0.9507
-0.1491,-0.2962,0.9507
-0.154,-0.2967,0.9526
-0.1594,-0.2952,0.9516
-0.1579,-0.2932,0.9555
-0.1584,-0.2947,0.9541
-0.1619,-0.2952,0.9511
-0.1624,-0.2928,0.9531
-0.1584,-0.2967,0.956
-0.1599,-0.2947,0.9551
-0.1564,-0.2957,0.9526
-0.156,-0.2947,0.9477
-0.156,-0.2937,0.9502
-0.1555,-0.2879,0.9521
-0.1564,-0.2932,0.9521
-0.156,-0.2898,0.9507
-0.1594,-0.2962,0.9492
-0.1604,-0.2981,0.9526
-0.1579,-0.2913,0.956
-0.1555,-0.2869,0.9526
-0.1569,-0.2923,0.9507
-0.1589,-0.302,0.9502
-0.1604,-0.3059,0.956
-0.1658,-0.3055,0.9546
-0.1668,-0.2986,0.9521
-0.1668,-0.2932,0.9521
-0.1673,-0.2845,0.9546
-0.1648,-0.2849,0.9526
-0.1619,-0.2874,0.9585
-0.1609,-0.2957,0.9551
-0.1658,-0.2937,0.9541
-0.1712,-0.2986,0.9546
-0.1663,-0.2971,0.9551
-0.1614,-0.2947,0.9541
-0.1599,-0.2947,0.9487
-0.1599,-0.2962,0.9526
-0.1579,-0.3015,0.9526
-0.1584,-0.2976,0.9502
-0.1609,-0.2996,0.9492
-0.1589,-0.2937,0.9555
-0.1594,-0.2913,0.9531
-0.1624,-0.2947,0.9555
-0.1599,-0.2913,0.9497
-0.1574,-0.2918,0.9551
-0.1579,-0.2908,0.9497
-0.1594,-0.2928,0.9531
-0.1604,-0.2957,0.9516
-0.1624,-0.2967,0.9511
-0.1633,-0.2937,0.9536
-0.1604,-0.2903,0.9526
-0.1619,-0.2918,0.9536
-0.1609,-0.2928,0.9536
