gFx,gFy,gFz
0.9209,-0.1369,-0.5425
0.8457,-0.1251,-0.5381
0.7421,-0.0993,-0.5367
0.6429,-0.047,-0.5362
0.5706,-0.0079,-0.5538
0.6019,-0.0093,-0.5567
0.7094,-0.0685,-0.5963
0.7392,-0.0851,-0.6525
0.7328,-0.0524,-0.6745
0.6668,-0.0426,-0.7121
0.6302,-0.0514,-0.739
0.6908,-0.0568,-0.6965
0.8081,-0.0748,-0.6451
0.8925,-0.0626,-0.6324
0.8584,-0.022,-0.6295
0.7465,-0.022,-0.6266
0.7025,-0.066,-0.6232
0.6815,-0.0988,-0.6525
0.6991,-0.1579,-0.7048
0.704,-0.2571,-0.8045
0.6541,-0.3783,-0.8596
0.5735,-0.4369,-0.8382
0.4474,-0.4388,-0.7923
0.2882,-0.4261,-0.7272
0.1851,-0.3675,-0.6412
0.1372,-0.2718,-0.6862
0.1513,-0.2209,-0.803
0.2945,-0.2556,-0.8103
0.3859,-0.3284,-0.8396
0.3678,-0.4129,-0.8841
0.2617,-0.4252,-0.8733
0.1734,-0.4061,-0.8582
0.1245,-0.3944,-0.8601
0.1049,-0.4086,-0.8601
0.1132,-0.4173,-0.8954
0.1562,-0.4002,-0.9124
0.1758,-0.3812,-0.8993
0.1552,-0.367,-0.8616
0.1191,-0.3568,-0.8445
0.1054,-0.3396,-0.8626
0.1337,-0.3352,-0.8723
0.1909,-0.3206,-0.8299
0.2569,-0.3045,-0.8245
0.3189,-0.2854,-0.8279
0.4118,-0.2703,-0.8352
0.5115,-0.2586,-0.8499
0.596,-0.26,-0.8426
0.6463,-0.2796,-0.8504
0.6629,-0.3045,-0.8357
0.595,-0.3059,-0.8186
0.4949,-0.2742,-0.8128
0.4269,-0.2547,-0.8147
0.384,-0.2464,-0.8318
0.3737,-0.2263,-0.8362
0.4157,-0.2224,-0.8216
0.4689,-0.2444,-0.8201
0.4905,-0.261,-0.8235
0.4778,-0.2664,-0.8352
0.4562,-0.2762,-0.8372
0.4382,-0.2898,-0.8357
0.4201,-0.2967,-0.8435
0.3908,-0.3045,-0.8465
0.3575,-0.2976,-0.8484
0.3448,-0.302,-0.8391
0.3292,-0.2942,-0.8113
0.3141,-0.2752,-0.8206
0.3311,-0.2893,-0.8367
0.3722,-0.3138,-0.8391
0.4103,-0.3118,-0.8401
0.422,-0.2996,-0.8533
0.4059,-0.2957,-0.8494
0.401,-0.2825,-0.8396
0.4157,-0.2703,-0.8333
0.4308,-0.2527,-0.8245
0.4416,-0.241,-0.823
0.4406,-0.2512,-0.8333
0.425,-0.262,-0.8377
0.4001,-0.2659,-0.8416
0.3888,-0.2713,-0.8411
0.3752,-0.2727,-0.8484
0.3908,-0.2678,-0.843
0.3991,-0.2791,-0.8553
0.3844,-0.2879,-0.8562
0.359,-0.2952,-0.8509
0.3502,-0.3035,-0.8333
0.3536,-0.3098,-0.8255
0.3747,-0.2859,-0.8323
0.4045,-0.2757,-0.8416
0.4157,-0.2801,-0.845
0.3893,-0.284,-0.8465
0.3776,-0.2786,-0.8421
0.3942,-0.2747,-0.845
0.4089,-0.282,-0.8509
0.4147,-0.2766,-0.8455
0.4059,-0.2742,-0.8455
0.3981,-0.2703,-0.8362
0.3976,-0.2737,-0.8396
0.3962,-0.2815,-0.8426
0.3815,-0.2845,-0.8435
0.3781,-0.2859,-0.8382
0.3815,-0.2796,-0.8445
0.382,-0.2796,-0.8386
0.3883,-0.2796,-0.8396
0.3957,-0.2801,-0.8479
0.3859,-0.2766,-0.8445
0.38,-0.282,-0.8504
0.3752,-0.2771,-0.8416
0.3883,-0.2752,-0.8382
0.3981,-0.2747,-0.846
0.3971,-0.2805,-0.8494
0.3898,-0.2825,-0.8479
0.3835,-0.2781,-0.843
0.3879,-0.2776,-0.843
0.4006,-0.2786,-0.8435
0.402,-0.2771,-0.8479
0.3879,-0.2796,-0.846
0.3747,-0.2727,-0.8455
0.3702,-0.2757,-0.8504
0.3766,-0.281,-0.844
0.3825,-0.2923,-0.8362
0.3825,-0.2874,-0.8411
0.3791,-0.2742,-0.8426
0.38,-0.2766,-0.846
0.3825,-0.2747,-0.8367
0.3908,-0.2669,-0.8479
0.3918,-0.2752,-0.8523
0.3874,-0.2796,-0.8484
0.3854,-0.2825,-0.8479
0.3918,-0.2766,-0.8489
0.3981,-0.281,-0.8445
0.3981,-0.2781,-0.846
0.3986,-0.2771,-0.843
0.3947,-0.282,-0.8382
0.3957,-0.2845,-0.8377
0.3849,-0.284,-0.845
0.3859,-0.2791,-0.846
0.3893,-0.2757,-0.8479
0.3923,-0.2757,-0.8489
0.3844,-0.2781,-0.8435
0.3864,-0.2762,-0.8411
0.3874,-0.2747,-0.843
0.3864,-0.2781,-0.8416
0.3913,-0.282,-0.8494
0.3957,-0.281,-0.8416
0.3942,-0.2874,-0.843
0.3898,-0.2869,-0.8426
0.3825,-0.2742,-0.8479
0.3815,-0.2674,-0.844
0.3854,-0.2766,-0.8445
0.3908,-0.2913,-0.8357
0.3947,-0.2913,-0.843
0.3859,-0.2732,-0.843
0.402,-0.2722,-0.8504
0.3962,-0.2815,-0.8474
0.3932,-0.2762,-0.8465
0.3883,-0.2766,-0.8494
0.3874,-0.2747,-0.8426
0.3864,-0.2757,-0.8406
0.3937,-0.2766,-0.844
0.3913,-0.282,-0.8416
0.3864,-0.2825,-0.8445
0.383,-0.2781,-0.8465
0.3932,-0.2869,-0.846
0.3879,-0.2786,-0.8416
0.3908,-0.2762,-0.843
0.3927,-0.2781,-0.843
0.3854,-0.2771,-0.8465
0.3859,-0.2786,-0.8445
0.3883,-0.2757,-0.845
0.3913,-0.2742,-0.8435
0.3908,-0.2776,-0.845
0.3874,-0.2732,-0.845
0.3942,-0.2796,-0.844
0.3893,-0.2864,-0.8416
0.3849,-0.2805,-0.843
0.3825,-0.2801,-0.8421
0.3879,-0.2781,-0.8396
0.3947,-0.2781,-0.8469
0.3898,-0.281,-0.8465
0.3849,-0.2849,-0.8406
0.384,-0.281,-0.8396
0.3888,-0.2796,-0.8435
0.3927,-0.2713,-0.8465
0.3854,-0.2742,-0.8479
0.3869,-0.2884,-0.8382
0.3815,-0.2932,-0.8318
0.3854,-0.2762,-0.8382
0.4069,-0.2713,-0.8528
0.4093,-0.2776,-0.8494
0.3937,-0.2722,-0.8391
0.3981,-0.2683,-0.8416
0.4074,-0.2747,-0.8426
0.4137,-0.2766,-0.8372
0.4035,-0.2801,-0.8474
0.3947,-0.2801,-0.8396
0.3971,-0.2796,-0.8347
0.401,-0.2757,-0.8333
0.4093,-0.2752,-0.843
0.4133,-0.2796,-0.8386
0.4054,-0.2859,-0.8406
0.3952,-0.2849,-0.843
0.4006,-0.2781,-0.8386
0.4035,-0.2727,-0.8377
0.404,-0.2664,-0.843
0.402,-0.2718,-0.8435
0.3986,-0.2718,-0.8391
0.4001,-0.2737,-0.8372
0.4054,-0.2766,-0.8421
0.4089,-0.2791,-0.8411
0.4015,-0.2757,-0.8416
0.401,-0.2776,-0.8421
0.4025,-0.2781,-0.8396
0.401,-0.2801,-0.8426
0.3913,-0.2781,-0.8372
0.3952,-0.2776,-0.8382
0.3996,-0.2791,-0.843
0.3966,-0.2771,-0.8386
0.3952,-0.2781,-0.8406
0.3932,-0.281,-0.8391
0.3927,-0.281,-0.8426
0.3947,-0.2742,-0.8382
0.3942,-0.2762,-0.8411
0.3986,-0.2762,-0.8426
0.3981,-0.2815,-0.844
0.3957,-0.2781,-0.844
0.3986,-0.2776,-0.8372
0.3986,-0.2752,-0.8396
0.3952,-0.2771,-0.8416
0.4001,-0.2732,-0.8411
0.402,-0.2815,-0.8411
0.4001,-0.283,-0.846
0.3918,-0.2781,-0.846
0.3937,-0.2781,-0.8411
0.3996,-0.2776,-0.8435
0.402,-0.2732,-0.8382
0.3981,-0.2796,-0.8445
0.3986,-0.2757,-0.8406
0.401,-0.2781,-0.8416
0.3981,-0.2815,-0.843
0.3913,-0.2776,-0.8499
0.3893,-0.2669,-0.844
0.3952,-0.2732,-0.844
0.4015,-0.2893,-0.8372
0.3957,-0.2908,-0.8347
0.3908,-0.2781,-0.8367
0.403,-0.2722,-0.8455
0.404,-0.2766,-0.8445
0.3927,-0.2766,-0.8489
0.3869,-0.2713,-0.8391
0.3913,-0.2703,-0.8338
0.4025,-0.2801,-0.8411
0.3957,-0.2864,-0.8479
0.3864,-0.2815,-0.8406
0.3825,-0.2874,-0.8377
0.3864,-0.2796,-0.843
0.401,-0.2786,-0.8411
0.4113,-0.281,-0.843
0.4035,-0.282,-0.8411
0.3918,-0.2845,-0.8416
0.3976,-0.2766,-0.8372
0.4035,-0.2678,-0.8435
0.4181,-0.2664,-0.845
0.4279,-0.2722,-0.8445
0.4108,-0.2781,-0.8426
0.3932,-0.2771,-0.8343
0.3986,-0.2781,-0.8377
0.3981,-0.2757,-0.8416
0.3976,-0.2781,-0.8343
0.3869,-0.2801,-0.8347
0.3898,-0.2776,-0.8367
0.3927,-0.2825,-0.8401
0.3849,-0.2737,-0.8308
0.383,-0.2576,-0.8167
0.4079,-0.2591,-0.8357
0.4089,-0.2771,-0.8538
0.3908,-0.282,-0.8479
0.381,-0.2957,-0.8289
0.3908,-0.2986,-0.8172
0.3864,-0.284,-0.8245
0.3786,-0.2703,-0.8245
0.3854,-0.2776,-0.8186
0.4001,-0.2869,-0.8186
0.4181,-0.2976,-0.8235
0.4162,-0.302,-0.8191
0.4489,-0.2771,-0.8093
0.5022,-0.2815,-0.826
0.5105,-0.284,-0.8518
0.488,-0.2869,-0.8778
0.4714,-0.2864,-0.8768
0.4645,-0.2869,-0.8157
0.5222,-0.2849,-0.76
0.6224,-0.3079,-0.8553
0.5877,-0.3162,-0.8264
0.4895,-0.3128,-0.7796
0.3942,-0.2976,-0.7844
0.3879,-0.283,-0.8064
0.3986,-0.2859,-0.8416
0.4147,-0.2586,-0.826
0.4426,-0.2229,-0.8567
0.4489,-0.196,-0.8523
0.4552,-0.1687,-0.7614
0.5564,-0.1433,-0.7385
