gFx,gFy,gFz
0.2627,-0.1677,-0.9115
0.2647,-0.1706,-0.9217
0.2447,-0.1823,-0.9291
0.2559,-0.1711,-0.9237
0.25,-0.1774,-0.9222
0.252,-0.1853,-0.9237
0.25,-0.1799,-0.93
0.249,-0.1872,-0.9339
0.2745,-0.1794,-0.9183
0.2456,-0.1892,-0.9442
0.274,-0.1726,-0.9457
0.2437,-0.1833,-0.8963
0.2613,-0.1823,-0.9193
0.2569,-0.1892,-0.9144
0.2578,-0.2053,-0.9276
0.2632,-0.1823,-0.9251
0.2598,-0.176,-0.9212
0.2544,-0.1872,-0.9271
0.252,-0.1887,-0.9276
0.2603,-0.1901,-0.9139
0.2588,-0.1877,-0.9295
0.2422,-0.1853,-0.932
0.2476,-0.2053,-0.9247
0.2828,-0.1965,-0.9227
0.276,-0.1799,-0.912
0.2833,-0.1882,-0.9154
0.2677,-0.1809,-0.9066
0.2706,-0.1887,-0.9256
0.273,-0.1931,-0.9207
0.2706,-0.1848,-0.9124
0.2672,-0.196,-0.8934
0.2588,-0.1887,-0.9286
0.2848,-0.2028,-0.9271
0.2657,-0.1955,-0.9203
0.2672,-0.1911,-0.9173
0.2701,-0.1897,-0.9207
0.2711,-0.2014,-0.9037
0.2799,-0.1926,-0.9173
0.2857,-0.195,-0.9178
0.2725,-0.1955,-0.9164
0.2662,-0.195,-0.9144
0.2691,-0.1941,-0.9193
0.2745,-0.1955,-0.9203
0.2725,-0.2009,-0.9207
0.2711,-0.198,-0.9159
0.275,-0.1994,-0.9159
0.2799,-0.1989,-0.9105
0.2691,-0.1921,-0.9139
0.2735,-0.1945,-0.9173
0.2701,-0.1999,-0.9207
0.2735,-0.1955,-0.9129
0.2682,-0.1901,-0.9085
0.2725,-0.1892,-0.9164
0.2725,-0.1975,-0.9164
0.2672,-0.1921,-0.9212
0.2672,-0.1955,-0.9271
0.2686,-0.2009,-0.931
0.2706,-0.1901,-0.9139
0.2682,-0.1872,-0.9203
0.2603,-0.1941,-0.9183
0.2755,-0.2111,-0.9354
0.2828,-0.2141,-0.9466
0.2696,-0.1945,-0.9066
0.275,-0.1965,-0.9027
0.2706,-0.1994,-0.9212
0.2721,-0.1916,-0.9164
0.276,-0.1872,-0.9149
0.2578,-0.1975,-0.9149
0.273,-0.1945,-0.9281
0.2672,-0.1833,-0.9164
0.2686,-0.1877,-0.9129
0.2725,-0.1931,-0.9212
0.273,-0.1911,-0.9164
0.2662,-0.1941,-0.9222
0.2701,-0.1887,-0.9183
0.2721,-0.1897,-0.9193
0.2682,-0.1941,-0.9168
0.2711,-0.1975,-0.9178
0.2691,-0.1892,-0.9183
0.2701,-0.1897,-0.9207
0.274,-0.1936,-0.9164
0.2701,-0.1931,-0.9168
0.2716,-0.1926,-0.9198
0.2686,-0.1906,-0.9212
0.2637,-0.1887,-0.9168
0.2647,-0.1867,-0.9198
0.2691,-0.1892,-0.9198
0.2657,-0.1911,-0.9227
0.2682,-0.1916,-0.9164
0.2696,-0.1926,-0.9198
0.2711,-0.1901,-0.9222
0.2667,-0.1882,-0.9188
0.2672,-0.1887,-0.9173
0.2711,-0.1931,-0.9198
0.2716,-0.1887,-0.9222
0.2706,-0.1882,-0.9193
0.2667,-0.1941,-0.9173
0.2682,-0.1887,-0.9173
0.2682,-0.1848,-0.9198
0.2647,-0.1857,-0.9212
0.2725,-0.1911,-0.9149
0.2696,-0.1906,-0.9222
0.2725,-0.1901,-0.9222
0.2711,-0.1989,-0.9178
0.2672,-0.195,-0.9154
0.2686,-0.1867,-0.9188
0.2672,-0.1906,-0.9222
0.2667,-0.1921,-0.9154
0.2735,-0.1872,-0.9203
0.2657,-0.1916,-0.9212
0.2706,-0.1911,-0.9193
0.2691,-0.1887,-0.9183
0.2682,-0.1906,-0.9203
0.2682,-0.1887,-0.9212
0.2682,-0.1877,-0.9247
0.2711,-0.1901,-0.9222
0.2686,-0.1941,-0.9168
0.2672,-0.1945,-0.9217
0.2677,-0.1887,-0.9149
0.2667,-0.1862,-0.9168
0.2657,-0.1921,-0.9222
0.2686,-0.1911,-0.9203
0.2701,-0.1921,-0.9164
0.2725,-0.1916,-0.9193
0.2701,-0.1921,-0.9173
0.2637,-0.1921,-0.9188
0.2706,-0.1901,-0.9222
0.2657,-0.1892,-0.9183
0.2691,-0.1911,-0.9242
0.2652,-0.1931,-0.9183
0.2682,-0.1867,-0.9207
0.2667,-0.1901,-0.9193
0.2682,-0.198,-0.9183
0.2691,-0.1916,-0.9173
0.2667,-0.1862,-0.9203
0.2701,-0.1867,-0.9173
0.2691,-0.1882,-0.9251
0.2637,-0.1887,-0.9203
0.2642,-0.1906,-0.9222
0.2574,-0.1916,-0.9183
0.2686,-0.1941,-0.9193
0.2711,-0.1911,-0.9193
0.2647,-0.195,-0.9159
0.2622,-0.1877,-0.9183
0.2701,-0.1882,-0.9178
0.2672,-0.1862,-0.9173
0.2682,-0.1901,-0.9183
0.2716,-0.1897,-0.9242
0.2672,-0.1897,-0.9193
0.2682,-0.1945,-0.9178
0.2647,-0.196,-0.9173
0.2637,-0.1901,-0.9198
0.2677,-0.1906,-0.9198
0.2672,-0.1921,-0.9203
0.2696,-0.1906,-0.9203
0.2691,-0.1848,-0.9188
0.2672,-0.1887,-0.9139
0.2677,-0.1897,-0.9188
0.2686,-0.1916,-0.9203
0.2706,-0.1916,-0.9207
0.2657,-0.1887,-0.9207
0.2677,-0.1872,-0.9183
0.2652,-0.1877,-0.9173
0.2686,-0.1911,-0.9183
0.2701,-0.1882,-0.9139
0.2662,-0.1921,-0.9193
0.2682,-0.1941,-0.9207
0.274,-0.1921,-0.9227
0.2682,-0.1921,-0.9207
0.2716,-0.1877,-0.9237
0.2711,-0.1916,-0.9188
0.2696,-0.1892,-0.9207
0.2691,-0.1887,-0.9207
0.2691,-0.1936,-0.9178
0.2657,-0.1872,-0.9159
0.2691,-0.1872,-0.9188
0.2667,-0.1931,-0.9203
0.2657,-0.1897,-0.9212
0.2691,-0.1867,-0.9154
0.2647,-0.1911,-0.9217
0.2701,-0.1906,-0.9237
0.2701,-0.1936,-0.9227
0.2677,-0.1892,-0.9168
0.2686,-0.1887,-0.9203
0.2672,-0.1906,-0.9207
0.2682,-0.1926,-0.9183
0.2701,-0.1897,-0.9198
0.2677,-0.1897,-0.9188
0.2667,-0.1882,-0.9178
0.2716,-0.1872,-0.9207
0.2672,-0.1901,-0.9183
0.2682,-0.1882,-0.9183
0.2711,-0.1916,-0.9207
0.2696,-0.1892,-0.9168
0.2701,-0.1892,-0.9159
0.2711,-0.1887,-0.9178
0.2662,-0.1892,-0.9203
0.2662,-0.1906,-0.9168
0.2706,-0.1906,-0.9168
0.2686,-0.1911,-0.9159
0.2682,-0.1931,-0.9203
0.2662,-0.1945,-0.9217
0.2691,-0.1882,-0.9188
0.2677,-0.1926,-0.9173
0.2706,-0.1897,-0.9198
0.2706,-0.1911,-0.9183
0.2696,-0.1911,-0.9212
0.2725,-0.1897,-0.9188
0.2706,-0.1926,-0.9173
0.2632,-0.1921,-0.9203
0.2677,-0.1882,-0.9193
0.2682,-0.1897,-0.9212
0.2706,-0.1921,-0.9212
0.2696,-0.1867,-0.9168
0.2682,-0.1857,-0.9203
0.2716,-0.1916,-0.9232
0.2657,-0.1901,-0.9247
0.2701,-0.1911,-0.9203
0.2701,-0.1892,-0.9188
0.2662,-0.1926,-0.9183
0.2721,-0.1921,-0.9168
0.2667,-0.1911,-0.9222
0.2711,-0.1911,-0.9203
0.2657,-0.1911,-0.9183
0.2672,-0.1872,-0.9193
0.2701,-0.1921,-0.9178
0.2691,-0.1916,-0.9217
0.2701,-0.1901,-0.9227
0.2701,-0.1916,-0.9237
0.2735,-0.1887,-0.9183
0.2682,-0.1882,-0.9212
0.2642,-0.1936,-0.9232
0.2686,-0.1877,-0.9237
0.2667,-0.1911,-0.9212
0.2682,-0.1931,-0.9217
0.2725,-0.1921,-0.9164
0.2677,-0.1921,-0.9188
0.2642,-0.1921,-0.9193
0.2711,-0.1901,-0.9222
0.2667,-0.1877,-0.9178
0.2735,-0.1897,-0.9232
0.2706,-0.1882,-0.9188
0.2677,-0.1897,-0.9212
0.2672,-0.1941,-0.9203
0.2682,-0.1916,-0.9183
0.2691,-0.1882,-0.9198
0.2672,-0.1921,-0.9251
0.2696,-0.1901,-0.9222
0.2672,-0.1926,-0.9217
0.2691,-0.1882,-0.9207
0.2701,-0.1921,-0.9203
0.2711,-0.1882,-0.9188
0.2691,-0.1921,-0.9164
0.2706,-0.195,-0.9188
0.2701,-0.195,-0.9168
0.2701,-0.1911,-0.9198
0.2662,-0.1887,-0.9183
0.2686,-0.1906,-0.9227
0.2706,-0.1892,-0.9198
0.2716,-0.1877,-0.9232
0.2647,-0.1897,-0.9212
0.2682,-0.1901,-0.9217
0.2725,-0.1936,-0.9183
0.2657,-0.1926,-0.9222
0.2677,-0.1892,-0.9193
0.2701,-0.1965,-0.9193
0.2691,-0.1872,-0.9198
0.2706,-0.1916,-0.9183
0.2682,-0.1901,-0.9188
0.2691,-0.1911,-0.9237
0.2721,-0.1955,-0.9193
0.2725,-0.1941,-0.9198
0.2735,-0.1911,-0.9188
0.2686,-0.1921,-0.9183
0.2647,-0.1936,-0.9193
0.2721,-0.1872,-0.9188
0.2686,-0.1887,-0.9198
0.2725,-0.1906,-0.9222
0.2677,-0.1911,-0.9212
0.2662,-0.1921,-0.9237
0.273,-0.1916,-0.9227
0.2677,-0.1941,-0.9178
0.2691,-0.1926,-0.9212
0.2721,-0.1926,-0.9173
0.2716,-0.1897,-0.9247
0.2691,-0.1936,-0.9212
0.2696,-0.1887,-0.9193
0.2672,-0.1911,-0.9203
0.2706,-0.1892,-0.9168
0.2672,-0.1916,-0.9207
0.2672,-0.1887,-0.9232
0.2682,-0.1906,-0.9222
0.2691,-0.1945,-0.9203
0.2701,-0.1916,-0.9164
0.2701,-0.1901,-0.9242
0.2682,-0.1931,-0.9198
0.2682,-0.1882,-0.9188
0.2667,-0.1906,-0.9198
0.2672,-0.1916,-0.9193
0.2711,-0.1882,-0.9173
0.2716,-0.1916,-0.9193
0.2682,-0.1931,-0.9193
0.2682,-0.1911,-0.9198
0.2672,-0.1926,-0.9217
0.2696,-0.1892,-0.9188
0.2657,-0.1897,-0.9183
0.2677,-0.1882,-0.9207
0.2701,-0.1926,-0.9188
0.2711,-0.195,-0.9198
0.2716,-0.1901,-0.9193
0.2691,-0.1897,-0.9207
0.2647,-0.1901,-0.9207
0.2637,-0.1965,-0.9178
0.2686,-0.1936,-0.9207
0.2677,-0.1887,-0.9178
0.2657,-0.1872,-0.9134
0.2711,-0.1857,-0.9276
0.2662,-0.1897,-0.9212
0.2682,-0.1887,-0.9144
0.2667,-0.1921,-0.9178
0.2716,-0.1931,-0.9183
0.2696,-0.1901,-0.9237
0.2677,-0.1911,-0.9212
0.2662,-0.1897,-0.9154
0.273,-0.1897,-0.9217
0.2691,-0.1901,-0.9183
0.2711,-0.1916,-0.9164
0.2701,-0.1882,-0.9198
0.2691,-0.1921,-0.9207
0.2711,-0.1906,-0.9217
0.2686,-0.1911,-0.9178
0.2672,-0.1916,-0.9178
0.2662,-0.1892,-0.9212
0.2686,-0.1911,-0.9207
0.2672,-0.1887,-0.9232
0.2686,-0.1906,-0.9198
0.2701,-0.1906,-0.9227
0.2701,-0.1941,-0.9217
0.2672,-0.1911,-0.9178
0.2696,-0.1892,-0.9237
0.2662,-0.1931,-0.9188
0.2696,-0.1882,-0.9207
0.2701,-0.1882,-0.9212
0.2706,-0.1916,-0.9227
0.273,-0.1926,-0.9212
0.2701,-0.1921,-0.9217
0.2711,-0.1897,-0.9183
0.2696,-0.1872,-0.9247
0.2652,-0.1916,-0.9193
0.2657,-0.1931,-0.9188
0.2677,-0.1916,-0.9178
0.2682,-0.1848,-0.9193
0.2691,-0.1853,-0.9203
0.2686,-0.1867,-0.9212
