gFx,gFy,gFz
-0.9939,0.0019,0.2602
-0.9851,0.0019,0.2539
-0.9925,0.0014,0.2539
-0.9925,-0.002,0.25
-0.9891,0.0038,0.2534
-0.9944,0.0073,0.2368
-0.9939,0.0053,0.2309
-0.9993,0.0063,0.2197
-0.9959,0.0082,0.2197
-1.0003,0.0043,0.2207
-0.9969,0.0053,0.2192
-0.9983,0.0029,0.2192
-1.0008,0.0029,0.2177
-0.993,0.0048,0.2304
-0.9983,-0.001,0.2353
-0.9954,-0.0025,0.2417
-0.9954,0.0009,0.2456
-0.9939,-0.0054,0.25
-0.9886,-0.004,0.2534
-0.9876,-0.001,0.2583
-0.9842,-0.004,0.2612
-0.9866,-0.002,0.2617
-0.9915,-0.0049,0.2597
-0.9861,-0.0025,0.2597
-0.9881,0.0014,0.2539
-0.993,0.0034,0.2505
-0.9974,-0.0005,0.2422
-0.9949,0.0004,0.2431
-0.9959,-0.0045,0.2363
-0.9964,0.0029,0.2338
-0.9954,-0.0001,0.2417
-0.9949,0.0043,0.2324
-0.9993,0.0014,0.2378
-0.9983,0.0038,0.2392
-0.991,0.0029,0.2407
-0.9939,0.0014,0.2387
-0.992,0.0038,0.2436
-0.9934,0.0043,0.247
-0.9891,-0.001,0.247
-0.992,-0.0005,0.2485
-0.991,-0.003,0.25
-0.991,-0.0005,0.2495
-0.993,0.0004,0.2436
-0.9944,-0.002,0.248
-0.991,-0.0001,0.2451
-0.9934,0.0004,0.248
-0.991,0.0063,0.2426
-0.9944,-0.0001,0.2387
-0.9959,0.0024,0.2417
-0.9964,0.0004,0.2412
-0.992,-0.0001,0.2373
-0.993,0.0019,0.2431
-0.9949,0.0009,0.2451
-0.9954,0.0014,0.2426
-0.9934,0.0029,0.2407
-0.9944,-0.001,0.2422
-0.9915,-0.0015,0.2485
-0.9915,0.0009,0.2417
-0.9934,-0.0001,0.248
-0.992,0.0004,0.249
-0.9939,0.0034,0.2451
-0.9944,-0.0001,0.2456
-0.9934,-0.0005,0.2436
-0.992,0.0053,0.2485
-0.9891,0.0073,0.2422
-0.9925,0.0024,0.2456
-0.9944,0.0004,0.2461
-0.9949,0.0014,0.2446
-0.9944,0.0019,0.2422
-0.9934,0.0014,0.2407
-0.9925,0.0029,0.2407
-0.9949,0.0048,0.2402
-0.9939,0.0024,0.2417
-0.993,0.0073,0.2436
-0.9959,0.0024,0.2422
-0.9934,0.0009,0.2426
-0.9925,0.0048,0.2412
-0.9944,0.0078,0.2436
-0.9934,0.0024,0.2426
-0.9939,-0.0001,0.2461
-0.9954,0.0004,0.2456
-0.9954,-0.001,0.2422
-0.9949,-0.0005,0.2392
-0.9944,-0.0001,0.2441
-0.9944,0.0024,0.2431
-0.9954,-0.0015,0.2417
-0.9915,0.0029,0.2407
-0.991,0.0029,0.2426
-0.99,0.0024,0.2426
-0.992,0.0019,0.2446
-0.9939,0.0034,0.2456
-0.993,0.0024,0.2436
-0.9939,0.0019,0.2422
-0.9939,0.0009,0.2441
-0.993,0.0043,0.2422
-0.9934,0.0024,0.2412
-0.9959,0.0004,0.2446
-0.9964,-0.001,0.2417
-0.993,-0.0001,0.2402
-0.9959,0.0019,0.2422
-0.9915,0.0014,0.2426
-0.993,-0.0005,0.2436
-0.9954,0.0058,0.2426
-0.9895,0.0038,0.2392
-0.9959,0.0004,0.2417
-0.9949,0.0014,0.2422
-0.9949,-0.0035,0.2451
-0.9925,0.0004,0.2441
-0.9925,0.0014,0.2451
-0.992,0.0019,0.2456
-0.9939,-0.0045,0.2417
-0.9925,-0.004,0.2495
-0.9949,-0.003,0.2402
-0.9959,0.0029,0.2407
-0.9998,0.0053,0.2441
-0.9925,-0.003,0.2387
-0.9944,0.0004,0.2392
-0.9959,-0.0025,0.2451
-0.991,-0.0059,0.2441
-0.9876,-0.0015,0.2451
-0.9895,-0.003,0.2509
-0.9886,0.0004,0.2548
-0.9905,-0.0064,0.2524
-0.9915,-0.0035,0.25
-0.9939,-0.0074,0.2505
-0.9939,-0.0059,0.2524
-0.992,-0.0045,0.2505
-0.9934,-0.0035,0.2417
-0.993,-0.0015,0.2436
-0.992,0.0024,0.2392
-0.9949,0.0004,0.2382
-0.9978,-0.001,0.2402
-0.9969,0.0048,0.2329
-0.9949,0.0038,0.2363
-0.9974,0.0048,0.2348
-0.9925,0.0029,0.2397
-0.993,0.0029,0.2436
-0.9944,0.0029,0.2407
-0.9895,0.0029,0.2422
-0.9925,0.0131,0.2387
-0.9954,0.0063,0.2402
-0.9934,0.0038,0.2338
-0.9964,0.0078,0.2299
-0.9998,0.0034,0.2319
-1.0032,-0.0098,0.2338
-1.0111,0.0126,0.2246
-0.9988,0.0126,0.2314
-0.9988,0.0073,0.2368
-0.9983,0.0024,0.2402
-0.9983,0.0053,0.2446
-0.9983,0.0004,0.2412
-0.9905,-0.0064,0.25
-0.9944,0.0068,0.248
-0.9895,0.0029,0.2422
-0.992,-0.002,0.2431
-0.9905,0.0053,0.2417
-0.993,0.0043,0.2461
-0.9934,0.0009,0.2397
-0.9954,0.0068,0.2387
-0.9939,0.0087,0.2363
-0.9925,0.0038,0.2363
-0.9974,-0.0015,0.2334
-0.9978,0.0029,0.2378
-0.9969,0.0019,0.2329
-1.0003,-0.0005,0.2299
-0.9959,-0.0005,0.229
-0.9959,0.0019,0.2358
-0.991,0.0058,0.2358
-0.9959,0.0019,0.2456
