gFx,gFy,gFz
0.0546,-0.9509,-0.0955
0.0463,-0.9485,-0.0955
0.0424,-0.9553,-0.1047
0.0429,-0.9509,-0.1174
0.0424,-0.9485,-0.115
0.0463,-0.948,-0.0984
0.0561,-0.9426,-0.0969
0.0654,-0.9485,-0.096
0.0688,-0.9504,-0.0935
0.0698,-0.9489,-0.0921
0.0751,-0.9485,-0.0906
0.0707,-0.9538,-0.1101
0.0703,-0.9543,-0.1209
0.0693,-0.9489,-0.117
0.0624,-0.9441,-0.0999
0.0649,-0.9465,-0.0837
0.0659,-0.9489,-0.0842
0.0678,-0.9533,-0.1087
0.0742,-0.9504,-0.1204
0.0781,-0.9524,-0.1165
0.0781,-0.947,-0.1062
0.0683,-0.9382,-0.0989
0.0639,-0.945,-0.096
0.0683,-0.9489,-0.1043
0.0659,-0.9489,-0.1174
0.0727,-0.9446,-0.1311
0.0776,-0.9485,-0.1326
0.0751,-0.9563,-0.1301
0.0771,-0.9494,-0.1253
0.08,-0.9431,-0.1233
0.0747,-0.9519,-0.1179
0.0834,-0.9509,-0.1257
0.0883,-0.9499,-0.1306
0.0922,-0.9421,-0.1174
0.0869,-0.9421,-0.1052
0.0859,-0.9402,-0.1018
0.0903,-0.9455,-0.0955
0.0922,-0.9436,-0.1033
0.0893,-0.9494,-0.1116
0.0864,-0.9465,-0.1111
0.0888,-0.9499,-0.1023
0.0883,-0.9489,-0.0989
0.0786,-0.9489,-0.1047
0.0693,-0.9441,-0.1204
0.0673,-0.9406,-0.1199
0.0737,-0.9504,-0.1194
0.0771,-0.9509,-0.1145
0.0859,-0.947,-0.1072
0.0825,-0.9489,-0.0999
0.0805,-0.9455,-0.0925
0.0693,-0.948,-0.0945
0.0605,-0.9504,-0.0964
0.0497,-0.9499,-0.1091
0.0532,-0.947,-0.1174
0.0595,-0.9475,-0.114
0.0659,-0.9475,-0.1067
0.0668,-0.9543,-0.1018
0.0707,-0.948,-0.1126
0.0707,-0.9426,-0.1111
0.0727,-0.9494,-0.1077
0.0688,-0.9441,-0.1067
0.0698,-0.946,-0.1038
0.0781,-0.9494,-0.1043
0.0849,-0.9455,-0.1116
0.0947,-0.9436,-0.1145
0.0981,-0.9485,-0.1155
0.0986,-0.9533,-0.1145
0.0898,-0.9421,-0.1174
0.0844,-0.9441,-0.1111
0.0844,-0.9436,-0.1082
0.0908,-0.9431,-0.1077
0.0957,-0.945,-0.1116
0.101,-0.9397,-0.1121
0.0986,-0.9436,-0.1047
0.0874,-0.9446,-0.1008
0.0781,-0.9436,-0.1082
0.082,-0.9426,-0.1057
0.0844,-0.9509,-0.1077
0.0849,-0.9499,-0.116
0.0776,-0.9475,-0.114
0.0771,-0.9529,-0.1067
0.0776,-0.9465,-0.1189
0.0922,-0.9499,-0.1155
0.1059,-0.9489,-0.1023
0.101,-0.9489,-0.0921
0.0917,-0.948,-0.0891
0.08,-0.9475,-0.1067
0.0751,-0.9441,-0.1165
0.083,-0.9485,-0.1214
0.081,-0.9441,-0.117
0.0815,-0.9499,-0.1091
0.083,-0.947,-0.1052
0.0859,-0.9431,-0.1023
0.0815,-0.9446,-0.1047
0.079,-0.9441,-0.1155
0.0786,-0.9475,-0.1174
0.0854,-0.948,-0.1194
0.0908,-0.9475,-0.1135
0.0947,-0.9504,-0.1043
0.0874,-0.948,-0.1087
0.08,-0.946,-0.1116
0.082,-0.9406,-0.117
0.0864,-0.9446,-0.1155
0.0898,-0.9533,-0.1077
0.0917,-0.9465,-0.1091
0.0864,-0.9475,-0.1155
0.0849,-0.9436,-0.1228
0.0834,-0.9426,-0.1248
0.0874,-0.9455,-0.1179
0.0922,-0.9475,-0.114
0.0942,-0.946,-0.1101
0.0859,-0.9441,-0.1121
0.0776,-0.9465,-0.116
0.0766,-0.9416,-0.1223
0.0781,-0.9421,-0.1233
0.0864,-0.9455,-0.1155
0.0839,-0.9436,-0.1126
0.081,-0.9475,-0.1096
0.0825,-0.9489,-0.1111
0.0854,-0.948,-0.1184
0.0834,-0.9455,-0.1218
0.082,-0.9431,-0.1135
0.0825,-0.946,-0.1072
0.0913,-0.9494,-0.1091
0.0903,-0.945,-0.115
0.0859,-0.9446,-0.115
