gFx,gFy,gFz
0.3014,-1.1586,-0.1449
0.4733,-1.1127,-0.1028
0.3316,-1.2104,-0.5059
0.0072,-1.3228,-0.4571
-0.1951,-1.4723,-0.5313
0.0668,-1.3989,-0.0383
0.122,-1.3887,0.2837
-0.2219,-1.612,0.2578
-0.561,-1.5446,0.2622
-0.8596,-1.6785,-0.2611
-0.5923,-1.1996,-0.9579
-0.4164,-0.8419,-0.3275
-0.3265,-0.7736,0.0701
-0.198,-0.6211,0.3609
-0.2429,-0.5654,0.3741
-0.0959,-0.5952,0.2979
0.037,-0.5811,-0.2386
0.0082,-0.6201,-0.2347
-0.0983,-0.6392,0.0438
-0.2787,-0.4697,0.1195
-0.3993,-0.2693,-0.0544
-0.3197,-0.1814,-0.2244
-0.1374,-0.1648,-0.2249
0.1132,-0.4271,-0.309
0.0844,-0.9837,-1.1709
-0.1819,-1.5397,-1.6253
0.0194,-1.9609,-1.3258
0.1885,-1.4033,-0.6892
0.3609,-0.6021,-0.8954
0.0121,-0.8703,0.4015
-0.5644,-1.357,0.3697
-1.0165,-1.8118,-0.9432
-0.7257,-0.9964,-0.1453
-0.6011,-0.7726,0.4772
-0.3573,-0.9196,0.5036
-0.1785,-1.0291,0.4103
-0.1164,-0.9558,0.2656
-0.0895,-0.8063,0.1635
-0.0778,-0.7047,-0.0335
-0.3011,-0.4814,-0.2611
-0.4521,-0.6084,-0.4966
-0.4189,-0.8375,-0.4996
-0.2767,-0.9397,-0.1888
-0.1668,-0.8874,-0.1561
0.0243,-0.9201,-0.0789
0.0957,-0.9939,0.0394
0.0497,-1.0164,0.0779
-0.0788,-0.9074,-0.0286
-0.2063,-0.8366,-0.1194
-0.2405,-0.9143,-0.1351
-0.2293,-0.9988,-0.245
-0.1472,-1.0804,-0.3002
0.0292,-1.1625,-0.2646
0.2212,-1.2045,-0.1932
0.2657,-1.1508,-0.3363
0.0795,-1.014,-0.5822
-0.1032,-1.2304,-0.4683
-0.0446,-1.4874,-0.2909
0.1958,-1.3052,-0.394
0.2427,-1.3154,0.1791
-0.0309,-1.3755,0.3706
-0.4618,-1.4527,0.3409
-0.7413,-1.5338,0.2588
-1.0878,-1.6326,-1.1983
-0.584,-1.2578,-0.8905
-0.3979,-0.8874,-0.1575
-0.0949,-0.7086,0.2334
-0.0983,-0.6265,0.4464
-0.0338,-0.5747,0.4264
-0.027,-0.5571,-0.1189
-0.1022,-0.5414,-0.2465
-0.1403,-0.5263,-0.0041
-0.2244,-0.3944,0.0868
-0.2762,-0.2346,0.0565
-0.2767,-0.154,-0.0461
-0.2088,-0.2126,-0.0584
0.0082,-0.6001,-0.2142
-0.0079,-1.0159,-0.8885
-0.0891,-1.482,-1.9009
0.0116,-1.8383,-1.64
0.1191,-1.2895,-0.7805
-0.0045,-0.6377,-0.781
0.1171,-0.4471,-0.3158
-0.2058,-0.947,0.7058
-0.6226,-1.4981,0.1982
-1.0609,-1.8344,-1.0678
-0.7067,-0.8811,-0.0613
-0.5376,-0.7276,0.5597
-0.3626,-0.8772,0.5554
-0.2278,-1.0789,0.3633
-0.092,-1.0628,0.2285
-0.0583,-0.9553,0.0951
-0.1785,-0.6211,-0.4331
-0.3133,-0.6138,-0.524
-0.2674,-0.7706,-0.4258
-0.2512,-0.8712,-0.182
-0.1926,-0.8224,-0.0378
-0.0333,-0.7975,-0.009
0.059,-0.904,0.0286
0.0453,-0.9558,0.0189
-0.1364,-0.9358,-0.1439
-0.3441,-0.8811,-0.3256
-0.3353,-0.9192,-0.2616
-0.2039,-1.0071,-0.1018
-0.0593,-1.076,-0.1214
0.0512,-1.1449,-0.2777
0.1885,-1.2392,-0.3887
0.2789,-1.27,-0.4287
0.2451,-1.1791,-0.4986
0.0703,-1.2187,-0.4121
0.0238,-1.3096,-0.2982
0.0795,-1.1019,-0.3275
0.0766,-1.1752,0.1386
-0.1311,-1.2973,0.1884
-0.48,-1.4801,0.2334
-0.8044,-1.6076,0.1478
-0.9388,-1.6037,-0.568
-0.4462,-1.1639,-0.7913
-0.2586,-0.8777,-0.2054
-0.2068,-0.6939,0.2553
-0.1707,-0.6323,0.4567
-0.0236,-0.605,0.4679
0.1406,-0.6509,-0.308
0.0072,-0.6519,-0.2763
-0.1018,-0.6152,-0.0642
-0.2254,-0.4144,0.0062
-0.325,-0.2854,-0.0291
-0.3661,-0.2224,-0.1077
-0.3392,-0.1887,-0.158
-0.2185,-0.2576,-0.1981
-0.0182,-0.5869,-0.3295
0.0214,-1.0823,-0.9305
0.1,-1.6545,-1.916
0.4035,-2.0205,-1.3913
0.3688,-1.2495,-0.7874
0.2237,-0.627,-0.7595
-0.1355,-0.9787,0.1083
-0.6251,-1.4635,0.3145
-0.9915,-1.9668,-0.6163
-0.6441,-1.0423,-0.2807
-0.5327,-0.5825,0.4176
-0.3548,-0.5615,0.4938
-0.3285,-0.7203,0.3853
-0.2351,-0.8903,0.228
-0.1301,-0.9866,0.2548
-0.1975,-1.0208,0.1786
-0.3099,-0.8576,-0.2118
-0.3548,-0.6954,-0.3236
-0.2679,-0.7589,-0.4438
-0.2576,-0.8161,-0.4805
-0.2552,-0.8166,-0.2504
-0.0837,-0.8576,0.0062
0.061,-0.8987,0.1923
0.082,-0.9187,0.1234
0.0957,-0.9338,0.074
-0.093,-1.0403,-0.1678
-0.2923,-1.0447,-0.5528
-0.346,-0.9597,-0.4233
-0.2816,-0.8962,-0.2064
0.0194,-0.9548,-0.3065
0.2901,-1.1381,-0.1179
0.4225,-1.2905,-0.095
0.2344,-1.1913,-0.6682
-0.0959,-1.3091,-0.6256
-0.0978,-1.2231,-0.6373
0.1626,-1.2109,0.1698
0.1367,-1.3296,0.4405
-0.266,-1.5128,0.3243
-0.6041,-1.6413,0.2881
-0.7355,-1.6565,-0.093
-0.5953,-1.464,-1.362
-0.4262,-0.9465,-0.4233
-0.2532,-0.7227,0.1801
-0.2029,-0.626,0.4547
-0.1682,-0.5317,0.4845
-0.1442,-0.4892,0.3199
-0.0011,-0.4965,-0.354
-0.0808,-0.5356,-0.2093
-0.153,-0.5429,-0.0325
-0.3416,-0.3661,0.0286
-0.3558,-0.217,-0.0261
-0.2655,-0.1711,-0.053
-0.026,-0.3147,-0.1678
0.1518,-0.8175,-0.4233
0.1167,-1.3203,-1.4035
0.1103,-1.8373,-1.9336
0.337,-1.6946,-0.9242
0.1337,-0.8556,-0.7781
-0.1242,-0.6905,-0.804
-0.4018,-1.3467,0.3174
-0.7521,-1.8485,0.1605
-0.6539,-1.4962,-0.1072
-0.4765,-0.5458,0.1376
-0.4184,-0.5512,0.4015
-0.3153,-0.6099,0.3955
-0.2796,-0.8625,0.3013
-0.133,-0.99,0.1914
-0.1359,-0.9969,0.1527
-0.3138,-0.8478,0.1498
-0.52,-0.6842,-0.2196
-0.3377,-0.7501,-0.5577
-0.242,-0.8097,-0.717
-0.2151,-0.8488,-0.4355
-0.1159,-0.9182,0.079
0.0126,-0.9847,0.1933
0.0556,-0.9964,0.1513
0.0576,-0.8777,0.1137
-0.0104,-0.8063,-0.0701
-0.1208,-0.9118,-0.6857
-0.1912,-0.9832,-0.7453
-0.1716,-0.945,-0.3803
0.0052,-0.9621,-0.2264
0.1792,-1.0878,-0.1844
0.2432,-1.1239,-0.5186
0.2344,-1.1854,-0.521
0.0986,-1.3765,-0.4732
0.187,-1.4542,0.1029
0.0585,-1.5378,0.402
-0.3026,-1.6863,0.3487
-0.5845,-1.7112,0.3316
-0.7306,-1.6614,-0.4175
-0.4433,-1.3208,-1.1704
-0.2469,-0.969,-0.2895
-0.3084,-0.7213,0.206
-0.2029,-0.645,0.5221
-0.1364,-0.5825,0.5666
0.0013,-0.5767,-0.0408
0.0551,-0.5933,-0.3657
-0.093,-0.5869,-0.0852
-0.3778,-0.4511,-0.0085
-0.541,-0.2444,0.0213
-0.5659,-0.1027,-0.0418
-0.373,-0.0597,-0.1834
-0.1848,-0.1095,-0.2396
-0.0363,-0.518,-0.7634
0.0981,-1.3291,-1.5135
0.0947,-1.9281,-1.5735
0.424,-2.2203,-0.7918
0.382,-1.1171,-0.8079
0.2349,-0.52,-0.7639
-0.1355,-0.8855,0.5226
-0.5537,-1.5197,0.3047
-0.7384,-1.9057,0.0521
-0.541,-1.1674,-0.1795
-0.6216,-0.8253,0.1674
-0.457,-0.6876,0.2534
-0.3363,-0.6304,0.2768
-0.2288,-0.733,0.2353
-0.2278,-0.8512,0.1909
-0.3241,-0.8722,0.1351
-0.4018,-0.6837,0.1376
-0.3661,-0.6871,-0.1179
-0.2552,-0.7579,-0.6075
-0.1052,-0.8683,-0.8093
0.0145,-0.9162,-0.3965
0.0145,-0.9822,0.075
0.0228,-0.9949,0.1923
-0.0348,-1.0047,0.162
-0.0734,-0.9485,0.1474
-0.0915,-0.9323,0.1801
-0.1457,-1.0257,-0.1331
-0.2346,-1.0477,-1.0155
-0.1619,-0.9949,-0.7869
0.1098,-1.0838,-0.0461
0.2989,-1.1766,0.1835
0.3844,-1.1268,-0.287
0.1499,-1.0956,-0.891
0.0267,-1.2133,-0.4228
0.0624,-1.204,-0.1825
0.0541,-1.1678,0.2539
-0.1062,-1.2607,0.3135
-0.4174,-1.4986,0.2661
-0.7243,-1.6658,0.2505
-0.9441,-1.7708,-0.5724
-0.65,-1.463,-0.7375
-0.4413,-0.9592,-0.1771
-0.1677,-0.7047,0.0779
-0.0988,-0.5654,0.1464
-0.0861,-0.4799,0.3428
-0.0441,-0.4354,0.3238
0.035,-0.4662,-0.0842
0.0136,-0.5024,-0.244
-0.0954,-0.5317,-0.0325
-0.3119,-0.4672,0.055
-0.35,-0.3411,-0.0143
-0.2782,-0.2639,-0.0842
-0.0661,-0.3416,-0.2044
-0.0109,-0.7154,-0.7957
0.0443,-1.5148,-1.8677
-0.0338,-1.9907,-1.8623
0.2896,-1.7014,-0.9696
0.4123,-0.8004,-0.9432
0.3947,-0.5253,-0.2367
-0.0309,-0.6631,0.7982
-0.5835,-1.2402,0.3174
-0.7638,-1.7454,0.1503
-1.013,-1.3506,-0.6388
-0.8127,-0.9201,0.2465
-0.6173,-0.9333,0.5026
-0.4028,-0.9431,0.4376
-0.219,-0.9294,0.2514
-0.1506,-0.8224,0.1073
-0.09,-0.6484,0.013
-0.2957,-0.6094,-0.113
-0.4013,-0.5713,-0.3339
-0.3641,-0.7056,-0.4717
-0.1091,-0.9876,-0.4698
0.0629,-1.0384,-0.2308
0.0624,-1.0154,0.0169
0.0429,-0.9768,0.0413
0.0375,-0.8972,-0.0163
0.0228,-0.8712,0.0125
-0.0993,-0.9333,0.0428
-0.2708,-1.1356,-0.075
-0.3412,-1.119,-0.6945
-0.0949,-0.903,-0.6765
0.1416,-0.9915,-0.1311
0.336,-1.1576,0.0931
0.4679,-1.1854,-0.2836
0.2867,-1.2353,-0.7473
-0.0402,-1.4141,-0.4727
0.0067,-1.1317,-0.2909
0.0883,-1.2021,0.2226
-0.0725,-1.268,0.3238
-0.4638,-1.3931,0.2969
-0.7555,-1.4933,0.2436
-1.0375,-1.6389,-0.7365
-0.627,-1.3613,-0.7214
-0.3725,-0.9577,-0.1825
0.4069,-0.9641,-0.7502
-0.1013,-0.8097,0.2119
-0.4145,-0.7242,0.7376
-0.2361,-0.5439,0.3135
0.0688,-0.517,-0.3192
0.0028,-0.4701,-0.0701
-0.1506,-0.3602,0.036
-0.367,-0.2219,0.0433
-0.4364,-0.2454,-0.0715
-0.369,-0.2727,-0.1712
-0.2014,-0.3861,-0.2157
-0.0035,-0.7154,-0.4053
-0.0114,-1.1102,-1.0195
0.0766,-1.6555,-1.8085
0.3038,-2.1143,-1.36
0.2887,-1.2182,-0.9286
0.1142,-0.6055,-0.7131
0.0659,-0.5825,-0.1776
-0.3612,-1.1918,0.5182
-0.6954,-1.7317,0.2011
-0.9544,-1.6316,-0.7737
-0.7037,-0.7736,0.0203
-0.6353,-0.5942,0.4083
-0.434,-0.6011,0.3731
-0.2434,-0.7916,0.313
-0.1589,-0.8987,0.2182
-0.1032,-0.9797,0.1347
-0.1286,-0.9201,0.0067
-0.2899,-0.7359,-0.054
-0.3984,-0.6802,-0.3833
-0.4247,-0.7726,-0.5944
-0.1599,-0.8473,-0.3446
0.014,-0.9397,0.0805
0.0556,-0.9753,0.1654
0.1206,-1.012,0.1
0.1513,-1.0359,0.0198
0.0199,-0.9626,-0.1062
-0.2215,-0.862,-0.2411
-0.412,-0.8678,-0.3007
-0.3592,-0.9753,-0.2318
-0.0671,-1.0193,-0.1429
0.1528,-1.0862,-0.1223
0.2955,-1.1992,-0.2362
0.3185,-1.2612,-0.3794
0.0878,-1.1341,-0.543
-0.1447,-1.1298,-0.4038
-0.0812,-1.3775,-0.1995
0.0898,-1.1454,-0.3681
0.1586,-1.1581,0.0648
-0.0539,-1.2416,0.2314
-0.4164,-1.3574,0.2187
-0.6881,-1.4625,0.1987
-0.8913,-1.4664,-0.1766
-0.541,-1.2495,-0.7185
-0.3774,-0.9446,-0.3608
-0.1804,-0.8161,0.1088
-0.1638,-0.7833,0.4078
-0.3548,-0.6563,0.2925
0.1597,-0.7598,-0.33
-0.1447,-0.6783,0.0692
-0.2322,-0.5854,0.0213
-0.1257,-0.4697,-0.0491
-0.3104,-0.323,-0.008
-0.3725,-0.2737,-0.0632
-0.2933,-0.326,-0.1292
-0.1506,-0.5063,-0.1624
0.0443,-0.8219,-0.2978
-0.0421,-1.1195,-0.8084
-0.0573,-1.5241,-1.7836
0.3409,-1.6389,-1.3883
0.3546,-0.9881,-0.7869
0.2901,-0.669,-0.7028
-0.1081,-1.227,0.075
-0.5894,-1.6134,0.2373
-0.8205,-1.8651,-0.0588
-0.7409,-0.928,-0.2083
-0.6592,-0.4975,0.3824
-0.4487,-0.5796,0.4405
-0.2953,-0.817,0.401
-0.1892,-0.9348,0.3052
-0.18,-1.0262,0.1987
-0.2283,-0.9675,0.2979
-0.305,-0.7574,-0.2069
-0.2894,-0.6445,-0.8045
-0.2595,-0.7652,-0.588
-0.2088,-0.8855,-0.116
-0.1589,-0.7999,-0.0021
-0.0939,-0.8498,0.0174
-0.0338,-0.9485,-0.0403
-0.0426,-1.0105,-0.0559
