gFx,gFy,gFz
-1.034,-1.0589,-1.189
-0.5596,-1.2539,0.291
-0.1746,-1.1215,0.1625
-0.0021,-1.3247,-0.5782
-0.3808,-1.3604,-0.1585
-0.5718,-1.3535,-0.1991
-0.498,-1.1229,-0.3432
-0.3979,-0.9387,-0.2054
-0.2723,-0.9964,-0.1615
-0.2244,-0.9934,-0.2225
-0.2669,-1.0862,-0.2244
-0.2498,-1.0154,-0.2807
-0.156,-0.861,-0.3075
-0.0812,-0.6715,-0.2328
-0.133,-0.5234,-0.2968
-0.1081,-0.4955,-0.2841
-0.0236,-0.5742,-0.2636
-0.07,-0.644,-0.3574
-0.1276,-0.8356,-0.4326
-0.1335,-0.9827,-0.2685
-0.1091,-1.0672,-0.1238
-0.1677,-1.033,-0.1517
-0.153,-1.0867,-0.4111
-0.1873,-1.1517,-0.6495
-0.1677,-1.3902,-0.5503
-0.327,-1.7121,-0.4277
-0.6754,-1.72,-0.3813
-1.1039,-1.46,-0.7248
-1.2109,-1.1288,-0.7702
-0.8879,-0.9778,-0.4605
-0.4912,-0.9309,0.0091
-0.1018,-0.8014,0.4303
-0.1609,-0.8336,0.7308
-0.2571,-0.8899,0.5412
-0.1936,-0.7887,0.3018
0.1743,-1.3872,-1.3761
-0.3876,-0.7149,-0.2078
-0.2835,-0.5757,-0.0833
-0.1218,-0.4638,0.1566
-0.0265,-0.346,0.0613
-0.0221,-0.3783,-0.0794
-0.0637,-0.2737,-0.179
-0.1511,-0.1613,-0.2909
-0.1359,-0.1237,-0.3559
-0.0314,-0.2312,-0.4581
0.1235,-0.3626,-2.1921
0.083,-0.9045,0.6311
-0.4218,-1.0359,0.871
-0.4648,-1.8304,-1.6537
-0.8503,-2.4808,-0.5142
-0.3901,-1.8344,-0.1536
-0.133,-0.8546,-0.7106
-0.1159,-0.563,-0.2528
-0.2317,-0.7702,0.0477
-0.4062,-0.9416,-0.0036
-0.4096,-1.0149,-0.116
-0.2317,-0.9651,-0.2235
-0.1457,-0.8717,-0.2841
-0.1203,-0.7598,-0.3002
-0.132,-0.6323,-0.2748
-0.2083,-0.5429,-0.2602
-0.3715,-0.52,-0.3056
-0.3524,-0.6421,-0.2719
-0.3778,-0.6934,-0.354
-0.2229,-0.7912,-0.221
-0.0661,-0.9035,-0.1634
0.035,-1.0672,-0.1737
0.0228,-1.1698,-0.2748
-0.0499,-1.2314,-0.3901
-0.2229,-1.3189,-0.5284
-0.3901,-1.4132,-0.6945
-0.4018,-1.4161,-0.6085
-0.4868,-1.548,-0.522
-0.6382,-1.3999,-0.3012
-0.7516,-1.1356,-0.2909
-0.5664,-1.0423,-0.3911
-0.4164,-1.0618,-0.3789
-0.2112,-1.0403,-0.0881
-0.177,-1.0188,0.2495
-0.2312,-0.9216,0.2636
-0.1594,-0.796,0.0809
-0.0236,-0.7892,-0.5093
-0.1868,-0.7618,-0.5352
-0.2694,-0.6504,-0.2337
-0.2796,-0.5605,-0.0852
-0.1804,-0.5561,-0.073
-0.1237,-0.5728,-0.0344
-0.133,-0.5723,-0.0505
-0.179,-0.4828,-0.0877
-0.1594,-0.4247,-0.1356
-0.1379,-0.3666,-0.2225
-0.0783,-0.3495,-0.4023
-0.0602,-0.3225,-0.5499
-0.1198,-0.2527,-1.0859
0.276,-0.8693,-0.6183
-0.4975,-1.0486,0.8441
-0.4892,-1.4669,0.1205
-0.6773,-2.2228,-0.9593
-0.3612,-1.7913,0.2465
-0.0856,-0.9719,-0.3706
0.0585,-0.5502,-0.4419
-0.1447,-0.6563,0.0184
-0.3465,-0.928,0.0408
-0.3725,-1.0765,-0.139
-0.2655,-1.076,-0.3589
-0.1741,-1.0081,-0.3799
-0.1428,-0.886,-0.2445
-0.1301,-0.7291,-0.1522
-0.1731,-0.5767,-0.1873
-0.2498,-0.4706,-0.2665
-0.3241,-0.4574,-0.289
-0.3798,-0.5889,-0.3119
-0.414,-0.8122,-0.3197
-0.1834,-0.9939,-0.2626
-0.0299,-1.0481,-0.1976
0.0703,-1.1053,-0.1864
0.0214,-1.0946,-0.201
-0.1525,-1.056,-0.2841
-0.3211,-1.0677,-0.4986
-0.3031,-1.1488,-0.4966
-0.2473,-1.2905,-0.3838
-0.2953,-1.5602,-0.3535
-0.4936,-1.6697,-0.3041
-0.6417,-1.2939,-0.4282
-0.584,-1.075,-0.8113
-0.521,-1.1742,-0.7058
-0.4917,-1.1268,-0.2543
-0.2772,-1.0179,0.1185
-0.3451,-0.9333,0.2822
-0.373,-0.907,0.2456
-0.3241,-0.8581,0.0917
-0.0284,-1.0037,-1.081
-0.24,-0.905,-0.7038
-0.2625,-0.6993,-0.1497
-0.0455,-0.5811,0.0081
0.1152,-0.5449,-0.0236
0.0243,-0.4638,-0.117
-0.0925,-0.3675,-0.0891
-0.1907,-0.2561,-0.0989
-0.1975,-0.2038,-0.1126
-0.1481,-0.1604,-0.182
-0.0402,-0.1379,-0.3696
-0.0245,-0.2693,-0.7004
-0.0294,-0.4144,-2.9509
0.0957,-1.2739,0.7014
-0.5518,-1.1747,0.9198
-0.5997,-1.8329,-1.8511
-0.8376,-1.8617,0.1591
-0.2151,-1.315,-0.0784
-0.0509,-0.8107,-0.9862
-0.3119,-0.7613,-0.0241
-0.4545,-0.8024,0.0482
-0.5166,-0.9177,-0.2768
-0.349,-1.0564,-0.3696
-0.1491,-1.1327,-0.2777
-0.0138,-1.1337,-0.2856
0.037,-0.9983,-0.2416
-0.0299,-0.7736,-0.2147
-0.0949,-0.6084,-0.1995
-0.1658,-0.5287,-0.248
-0.2366,-0.4897,-0.3075
-0.2283,-0.5811,-0.3339
-0.2704,-0.6695,-0.2792
-0.1795,-0.7432,-0.2826
-0.0128,-0.8439,-0.1868
0.0414,-0.9675,-0.0608
-0.047,-1.0833,0.0159
-0.2219,-1.1356,-0.0964
-0.4604,-1.1483,-0.5186
-0.563,-1.0765,-0.7517
-0.5068,-1.2226,-0.65
-0.391,-1.6007,-0.4786
-0.3153,-1.7723,-0.0896
-0.4971,-1.3599,0.0081
-0.4795,-0.9876,-0.2958
-0.35,-1.0828,-0.737
-0.3725,-1.2924,-0.5508
-0.285,-1.2748,-0.1575
-0.2351,-1.0535,0.119
-0.3241,-0.9411,0.1928
-0.3324,-0.9011,0.1308
-0.1599,-0.992,-0.6432
-0.1858,-0.9529,-0.676
-0.2317,-0.7647,-0.3422
-0.1829,-0.623,-0.093
-0.1193,-0.603,-0.0774
-0.1481,-0.5336,-0.0637
-0.1707,-0.4061,-0.0422
-0.1716,-0.326,-0.1004
-0.0808,-0.2776,-0.116
-0.0182,-0.2688,-0.1903
0.0087,-0.2268,-0.3462
0.0893,-0.2493,-0.6578
0.1381,-0.4144,-0.6163
0.1538,-0.5322,-1.9302
-0.2806,-0.882,0.1635
-0.6773,-0.9538,-0.3407
-0.6129,-1.6946,-0.7453
-0.7638,-1.8383,-0.2777
-0.1741,-1.3941,-0.2436
-0.0949,-0.8903,-0.5274
-0.2591,-0.7652,-0.1214
-0.3651,-0.8219,-0.0818
-0.3065,-1.0516,-0.2215
-0.1555,-1.1825,-0.2704
-0.071,-1.2211,-0.224
-0.0148,-1.1972,-0.1717
-0.0206,-0.9998,-0.2376
-0.0671,-0.712,-0.3363
-0.1731,-0.5449,-0.4038
-0.2821,-0.5287,-0.3818
-0.2943,-0.5864,-0.3496
-0.2053,-0.6563,-0.1507
-0.1673,-0.6671,-0.1385
-0.1013,-0.669,-0.2337
-0.0817,-0.6636,-0.2519
-0.0255,-0.8014,0.1234
-0.1843,-0.8473,0.2172
-0.373,-0.9568,-0.1497
-0.4296,-0.9416,-0.3755
-0.3979,-0.9651,-0.2558
-0.348,-1.1337,-0.2308
-0.2522,-1.2421,-0.3202
-0.1325,-1.4185,-0.4419
0.0644,-1.5651,-0.4087
0.0859,-1.4786,-0.2411
-0.3236,-1.161,-0.1888
-0.757,-1.0423,-0.4438
-0.7062,-1.3408,-0.804
-0.4306,-1.4278,-0.3486
-0.2591,-1.2924,-0.0119
-0.2576,-1.1527,0.1141
-0.3954,-1.1005,0.119
-0.4477,-1.0779,0.0721
-0.348,-1.2495,-0.59
-0.394,-1.1249,-0.9271
-0.5308,-0.9162,-0.5254
-0.4374,-0.7726,-0.0798
-0.2224,-0.6079,0.0233
-0.1003,-0.5517,0.0555
-0.0123,-0.6265,-0.2777
-0.045,-0.6749,-0.3672
-0.1491,-0.6563,-0.1038
-0.2713,-0.4462,0.0277
-0.1868,-0.3323,-0.0065
-0.0001,-0.2111,-0.1365
0.0605,-0.1442,-0.2332
0.0776,-0.1906,-0.3755
0.2197,-0.3666,-0.5044
0.3023,-0.4975,-0.6716
0.2329,-0.5121,-0.8733
0.0566,-0.4814,-1.23
-0.1423,-0.6954,-3.0936
-0.8108,-1.3047,0.2255
-0.82,-1.0926,0.7811
-0.3587,-0.9905,-0.7248
-0.1413,-0.9807,0.3286
-0.2166,-1.3179,-0.3451
-0.6138,-1.4684,-0.3402
-0.7628,-1.3428,-0.2885
-0.583,-0.9685,-0.397
-0.3984,-0.7003,-0.3535
-0.283,-0.7506,-0.1893
-0.2019,-0.8283,-0.1248
-0.0744,-0.9974,-0.1717
-0.0167,-1.0745,-0.268
-0.0299,-0.993,-0.2997
-0.0744,-0.7995,-0.3315
-0.1594,-0.6793,-0.2841
-0.24,-0.6597,-0.2919
-0.3153,-0.6724,-0.3584
-0.3016,-0.7105,-0.2763
-0.3192,-0.6842,-0.2533
-0.3465,-0.6798,-0.3041
-0.3509,-0.7912,-0.31
-0.0734,-1.0315,-0.309
0.1372,-1.2543,-0.2475
0.1586,-1.2856,-0.2201
0.0116,-1.2832,-0.2357
-0.2787,-1.1864,-0.2631
-0.4966,-1.335,-0.3134
-0.6583,-1.6047,-0.2816
-0.8039,-1.5675,-0.2514
-0.6871,-1.163,-0.5005
-0.7018,-1.0032,-0.9892
-0.7374,-1.2109,-0.8181
-0.582,-1.2241,-0.2426
-0.2982,-1.0027,0.1215
-0.266,-0.8493,0.3301
-0.3475,-0.8014,0.3335
-0.3377,-0.7349,0.2646
-0.0133,-0.7985,-0.521
-0.0411,-0.7716,-0.8714
-0.0974,-0.6567,-0.3686
-0.0856,-0.5307,0.0589
-0.0372,-0.4931,0.1122
-0.0744,-0.4476,-0.0393
-0.1564,-0.3661,-0.0632
-0.1804,-0.3216,-0.1204
-0.1159,-0.284,-0.2127
-0.0167,-0.3451,-0.5826
0.1152,-0.4784,-1.1299
0.3268,-0.8122,-1.2403
-0.4233,-0.5996,0.7855
-0.4355,-0.6744,0.5436
-0.435,-1.5905,-1.834
-0.736,-2.192,0.0345
-0.4902,-1.8597,0.2617
-0.0001,-1.3399,-0.8954
-0.0465,-0.9133,-0.3789
-0.2782,-0.8654,-0.0153
-0.4399,-0.8835,-0.0246
-0.4628,-0.946,-0.0418
-0.3456,-0.906,-0.1658
-0.1907,-0.838,-0.2396
-0.1286,-0.7369,-0.2342
-0.1086,-0.644,-0.1517
-0.1716,-0.5331,-0.2166
-0.2684,-0.5351,-0.2323
-0.3036,-0.625,-0.202
-0.4384,-0.6856,-0.2694
-0.4667,-0.647,-0.3686
-0.0964,-0.8024,-0.3402
0.0805,-0.9837,-0.1356
0.1118,-1.2553,0.0233
-0.0925,-1.3262,-0.2719
-0.1887,-1.2519,-0.7512
-0.1389,-1.2451,-0.6887
-0.2161,-1.3794,-0.416
-0.3299,-1.6125,-0.286
-0.391,-1.5602,-0.1717
-0.6373,-1.3916,-0.2421
-0.7428,-1.2412,-0.5079
-0.6906,-1.2084,-0.5636
-0.5825,-1.0936,-0.3324
-0.3534,-1.0203,-0.0104
-0.3055,-0.885,0.2959
-0.4023,-0.8639,0.3501
-0.3036,-0.8762,0.2378
0.016,-0.9289,-0.8455
-0.177,-0.8209,-0.5797
-0.2249,-0.6793,-0.0403
-0.0104,-0.5996,0.0457
0.0468,-0.5659,-0.0383
-0.0382,-0.5517,-0.0818
-0.1579,-0.4237,-0.0559
-0.1907,-0.2903,-0.0764
-0.1154,-0.1882,-0.1414
-0.0216,-0.1256,-0.4277
-0.0035,-0.2297,-0.5636
-0.0016,-0.3045,-2.1276
-0.308,-0.7765,1.0406
-0.3592,-1.2514,0.8427
-0.8908,-2.4813,-2.5039
-0.7482,-2.4402,0.1332
-0.2752,-1.5265,0.1317
0.061,-0.7159,-0.6515
-0.072,-0.7183,-0.0955
-0.2845,-0.9021,0.0223
-0.285,-0.9695,-0.115
-0.2332,-1.0022,-0.2538
-0.1208,-0.9763,-0.2719
-0.0773,-0.886,-0.2514
-0.1022,-0.713,-0.2465
-0.1917,-0.562,-0.2611
-0.3553,-0.4413,-0.3456
-0.3353,-0.5581,-0.352
-0.3465,-0.7213,-0.3481
-0.1619,-0.8434,-0.1893
0.0175,-0.9231,-0.0226
0.0952,-0.9778,-0.0261
0.0707,-1.035,-0.0711
-0.1741,-1.0335,-0.1605
-0.4443,-1.0511,-0.3823
-0.4878,-1.1024,-0.7326
-0.3998,-1.2856,-0.7272
-0.3475,-1.5724,-0.5044
-0.3353,-1.6194,-0.1761
-0.5244,-1.353,-0.117
-0.7697,-1.2949,-0.3974
-0.4584,-1.3135,-0.6696
-0.2058,-1.2143,-0.3051
-0.156,-0.9915,0.0413
-0.2058,-0.8253,0.163
-0.2899,-0.7203,0.101
-0.2826,-0.6656,-0.0515
-0.1951,-0.7169,-0.4546
-0.2561,-0.6514,-0.4468
-0.2229,-0.5771,-0.2147
-0.1389,-0.5283,-0.0784
-0.0304,-0.5434,-0.0491
-0.0411,-0.606,-0.1717
-0.1286,-0.6607,-0.1678
-0.2527,-0.5576,-0.0837
-0.2664,-0.4975,-0.1405
-0.2219,-0.3836,-0.375
-0.1018,-0.2644,-0.6232
-0.027,-0.1906,-1.0439
0.2129,-0.5453,-0.4067
-0.4345,-0.7819,0.87
-0.4296,-1.2866,0.3638
-0.5875,-2.3249,-1.8882
-0.4062,-2.0131,-0.0231
-0.2219,-1.2866,-0.0036
-0.0162,-0.6724,-0.738
-0.2009,-0.6915,-0.1262
-0.414,-0.9729,0.0052
-0.4599,-1.1551,-0.0671
-0.2385,-1.1927,-0.1649
-0.0886,-1.1141,-0.2763
-0.0177,-0.9519,-0.2371
-0.0407,-0.7384,-0.2303
-0.1569,-0.5615,-0.3363
-0.2845,-0.5053,-0.3867
-0.2738,-0.5473,-0.3559
-0.2156,-0.6323,-0.2249
-0.2791,-0.6934,-0.181
-0.2914,-0.7423,-0.2108
-0.1276,-0.8889,-0.1864
0.1186,-1.0672,-0.0886
0.2388,-1.2231,-0.0671
0.1831,-1.2143,-0.2249
-0.0411,-1.2016,-0.4932
-0.2948,-1.2226,-0.6256
-0.5938,-1.4488,-0.5503
-0.671,-1.5944,-0.4111
-0.8054,-1.5168,-0.3163
-0.951,-1.249,-0.3613
-0.6212,-1.2221,-0.5367
-0.4511,-1.2504,-0.2856
-0.2429,-1.1859,-0.0178
-0.2156,-1.0833,0.2182
-0.3133,-0.9402,0.2168
-0.3026,-0.8444,0.1561
-0.1022,-0.8737,-0.4781
-0.028,-0.8874,-0.7458
-0.1658,-0.6592,-0.3012
-0.1975,-0.5195,0.0355
-0.1574,-0.43,0.1884
-0.1633,-0.368,0.0184
-0.1633,-0.4134,-0.0852
