gFx,gFy,gFz
-0.0026,-0.9529,-0.1297
0.0087,-0.9519,-0.1184
0.0155,-0.9563,-0.1067
0.0204,-0.9514,-0.1018
0.0277,-0.9504,-0.0989
0.0306,-0.9533,-0.1018
0.0219,-0.9519,-0.1126
0.0072,-0.948,-0.1028
0.0057,-0.9529,-0.0955
0.0004,-0.9509,-0.1145
0.0155,-0.947,-0.117
0.0316,-0.9509,-0.1165
0.0267,-0.9489,-0.1082
0.0077,-0.948,-0.0984
0.0004,-0.9529,-0.1101
0.0082,-0.9573,-0.1282
0.0165,-0.9558,-0.1306
0.0238,-0.9558,-0.1135
0.0253,-0.9504,-0.0984
0.0209,-0.9514,-0.1018
0.0233,-0.9509,-0.115
0.0184,-0.9529,-0.1194
0.015,-0.9553,-0.1018
-0.0021,-0.9597,-0.0979
-0.0153,-0.9504,-0.1052
-0.0079,-0.9489,-0.1126
-0.0079,-0.9577,-0.1194
0.0009,-0.9563,-0.1228
0.0092,-0.9533,-0.1052
0.0145,-0.948,-0.1038
0.0111,-0.9441,-0.1033
0.0052,-0.9558,-0.1189
0.0062,-0.9587,-0.1341
0.0082,-0.9529,-0.1287
0.0155,-0.9475,-0.1135
0.0297,-0.9533,-0.1087
0.0311,-0.9577,-0.1101
0.0243,-0.9509,-0.117
0.0184,-0.9514,-0.1126
0.0082,-0.948,-0.1101
0.0067,-0.948,-0.1111
0.0082,-0.9514,-0.1077
0.0223,-0.9592,-0.114
0.0336,-0.9489,-0.1174
0.0385,-0.9446,-0.1057
0.0277,-0.9519,-0.0955
0.0092,-0.9538,-0.1004
-0.006,-0.9514,-0.1067
-0.0089,-0.9602,-0.1096
0.0004,-0.9573,-0.1165
0.0038,-0.9509,-0.1135
0.0082,-0.9509,-0.1087
0.0121,-0.9597,-0.1111
0.0048,-0.9548,-0.1087
0.0116,-0.9509,-0.114
0.0189,-0.9504,-0.114
0.015,-0.9489,-0.1111
-0.007,-0.9543,-0.1174
-0.0026,-0.9524,-0.1199
0.0087,-0.9504,-0.1194
0.0165,-0.9489,-0.1116
0.0214,-0.9509,-0.1106
0.0184,-0.9509,-0.1111
0.0189,-0.9543,-0.1116
0.0219,-0.9499,-0.1184
0.0199,-0.9548,-0.1135
0.0038,-0.9514,-0.113
0.0033,-0.9436,-0.1174
0.0199,-0.9529,-0.1194
0.0336,-0.9543,-0.1043
0.036,-0.9538,-0.1121
0.0155,-0.9494,-0.1057
0.0004,-0.9509,-0.1033
0.0028,-0.9548,-0.1262
0.0165,-0.9529,-0.1238
0.0209,-0.9558,-0.1038
0.0165,-0.948,-0.0994
0.0204,-0.9524,-0.0999
0.0136,-0.9514,-0.0955
0.0087,-0.9543,-0.1072
0.0092,-0.9543,-0.1194
0.0101,-0.9514,-0.1111
0.0121,-0.9504,-0.0901
0.0004,-0.9538,-0.0925
0.0004,-0.9529,-0.1087
0.0048,-0.9553,-0.116
0.0096,-0.9553,-0.1184
0.0155,-0.9597,-0.1052
0.0116,-0.9519,-0.0945
0.0096,-0.9455,-0.1091
0.0048,-0.9514,-0.115
0.0077,-0.9568,-0.1047
0.0072,-0.9519,-0.1052
0.0145,-0.9504,-0.1082
0.0209,-0.947,-0.1174
0.0179,-0.9538,-0.116
0.0101,-0.9504,-0.1091
0.0131,-0.9573,-0.1013
0.0131,-0.9577,-0.1082
0.0062,-0.9489,-0.0984
-0.0011,-0.945,-0.1038
-0.0026,-0.9548,-0.1077
0.0062,-0.9563,-0.1091
0.0101,-0.9538,-0.1062
0.0101,-0.9475,-0.1052
0.0131,-0.9509,-0.1018
0.0087,-0.9529,-0.1018
0.0023,-0.9582,-0.1077
0.0048,-0.9553,-0.1121
0.0106,-0.9568,-0.1121
0.0057,-0.9509,-0.1096
0.0033,-0.948,-0.1018
0.0087,-0.9558,-0.1008
0.0106,-0.9489,-0.1126
0.0072,-0.9494,-0.1145
0.0033,-0.9558,-0.1077
0.0043,-0.9587,-0.1038
0.0033,-0.9543,-0.1047
0.0111,-0.9455,-0.1126
0.0111,-0.9533,-0.1067
0.0106,-0.9543,-0.1155
0.0052,-0.9475,-0.1111
0.0165,-0.9558,-0.1145
0.0179,-0.9529,-0.0994
0.0106,-0.9494,-0.0974
-0.0084,-0.9538,-0.1091
-0.0094,-0.9529,-0.1233
0.0043,-0.9519,-0.117
0.0165,-0.9519,-0.1067
0.0136,-0.9538,-0.1096
0.0057,-0.9436,-0.1062
0.0013,-0.948,-0.1013
0.0004,-0.9573,-0.116
-0.0045,-0.9592,-0.1331
-0.006,-0.947,-0.1238
-0.0011,-0.9533,-0.1091
0.0116,-0.9558,-0.1043
0.0087,-0.9548,-0.1233
0.0077,-0.9563,-0.1214
-0.0011,-0.9543,-0.1057
-0.004,-0.9485,-0.1091
-0.0079,-0.9509,-0.1155
-0.0021,-0.9519,-0.1106
0.0048,-0.9465,-0.1082
0.0243,-0.9475,-0.1106
0.0345,-0.9494,-0.1023
0.0316,-0.9494,-0.0969
0.0238,-0.9494,-0.1072
0.0175,-0.9514,-0.115
0.0038,-0.9538,-0.1091
-0.0104,-0.9533,-0.1106
-0.005,-0.9568,-0.1126
0.0092,-0.9455,-0.1077
0.0077,-0.9475,-0.1072
0.0111,-0.9616,-0.1087
0.0111,-0.9626,-0.1018
-0.0026,-0.9529,-0.0935
-0.0094,-0.947,-0.1043
-0.0153,-0.9499,-0.1106
-0.0094,-0.9577,-0.1052
-0.0084,-0.948,-0.1047
0.0131,-0.9509,-0.1126
0.0253,-0.9524,-0.1072
0.0126,-0.9587,-0.1052
-0.0021,-0.9592,-0.1106
-0.0016,-0.9548,-0.1189
-0.0118,-0.948,-0.1018
-0.0172,-0.9465,-0.094
-0.0206,-0.9509,-0.1062
-0.0236,-0.9529,-0.1179
-0.0065,-0.9548,-0.1253
0.0194,-0.9587,-0.1189
0.0184,-0.9573,-0.1052
0.0018,-0.9577,-0.0945
-0.0133,-0.9533,-0.1004
-0.0221,-0.9558,-0.1145
-0.0182,-0.9587,-0.1316
-0.0001,-0.9568,-0.1267
0.0145,-0.9519,-0.1072
0.0096,-0.9538,-0.0877
-0.0011,-0.9524,-0.0925
-0.0094,-0.9529,-0.1189
-0.0074,-0.9573,-0.1179
-0.0016,-0.9548,-0.1087
-0.004,-0.9499,-0.1018
-0.0035,-0.948,-0.1062
-0.004,-0.9494,-0.1057
-0.005,-0.9489,-0.1145
0.0048,-0.9519,-0.1209
0.015,-0.9558,-0.117
0.0228,-0.9485,-0.1047
0.0292,-0.9465,-0.0974
0.0316,-0.948,-0.1052
0.0272,-0.9524,-0.1126
0.0267,-0.9548,-0.1223
0.0321,-0.9509,-0.1243
0.0389,-0.9504,-0.1121
0.0228,-0.9416,-0.1023
0.0052,-0.9485,-0.0935
0.0155,-0.9524,-0.1116
0.0345,-0.9524,-0.1248
0.0492,-0.9485,-0.116
0.0497,-0.9489,-0.095
0.0306,-0.9509,-0.0921
0.0121,-0.9519,-0.0989
0.0189,-0.948,-0.1106
0.0311,-0.9514,-0.1165
0.0277,-0.9514,-0.1096
0.0311,-0.9455,-0.0945
0.036,-0.9558,-0.0911
0.0389,-0.9553,-0.1043
0.0516,-0.9509,-0.1135
0.0472,-0.9499,-0.1043
0.0389,-0.9568,-0.1013
0.037,-0.9543,-0.0955
0.0067,-0.9519,-0.0813
-0.0177,-0.9499,-0.0852
0.0204,-0.9597,-0.1439
0.0404,-0.9524,-0.1101
0.06,-0.9504,-0.0852
0.0345,-0.9485,-0.0608
0.0175,-0.9548,-0.0798
0.0155,-0.9533,-0.1062
0.0297,-0.9573,-0.1287
0.0375,-0.9582,-0.1145
0.0404,-0.9519,-0.0862
0.0345,-0.9494,-0.0784
0.0399,-0.9553,-0.0881
0.0414,-0.9573,-0.1077
0.0331,-0.9509,-0.1023
0.0189,-0.9499,-0.0881
0.0126,-0.9377,-0.096
0.0287,-0.9558,-0.1033
0.0233,-0.9704,-0.0906
0.0136,-0.9612,-0.0706
0.0165,-0.9573,-0.0642
0.0355,-0.9529,-0.072
0.0375,-0.9533,-0.0828
0.0331,-0.9646,-0.0872
0.0331,-0.9607,-0.093
0.0433,-0.9538,-0.0979
0.0458,-0.9519,-0.093
0.0472,-0.948,-0.0921
0.0414,-0.9548,-0.0974
0.0267,-0.9582,-0.0847
0.0243,-0.9573,-0.0906
0.0345,-0.9504,-0.0906
0.0345,-0.9538,-0.096
0.0189,-0.9616,-0.0901
0.0106,-0.9553,-0.0823
0.0175,-0.9494,-0.075
0.0204,-0.9587,-0.0901
0.0282,-0.9577,-0.1067
0.0453,-0.9558,-0.115
0.062,-0.9529,-0.1096
0.0639,-0.948,-0.0784
0.0664,-0.9475,-0.0681
0.0526,-0.9494,-0.0935
0.059,-0.9558,-0.1111
0.0683,-0.9577,-0.113
0.0585,-0.9499,-0.0891
0.0414,-0.9441,-0.0803
0.0214,-0.9529,-0.0764
0.0248,-0.9563,-0.0828
0.038,-0.9597,-0.1043
0.0394,-0.9568,-0.1106
0.0306,-0.9573,-0.1135
0.0179,-0.9485,-0.1033
0.0214,-0.9592,-0.0813
0.035,-0.9577,-0.0989
0.0404,-0.9504,-0.113
0.0532,-0.9475,-0.0974
0.0654,-0.9504,-0.0935
0.0537,-0.9553,-0.0979
0.0331,-0.9441,-0.1043
0.0199,-0.9548,-0.1091
0.0204,-0.9538,-0.1096
0.036,-0.9524,-0.1077
0.038,-0.9577,-0.0979
0.0233,-0.9582,-0.0886
-0.0016,-0.9553,-0.0935
0.0023,-0.9441,-0.1067
0.016,-0.9533,-0.1101
0.0243,-0.9597,-0.1062
0.0184,-0.9529,-0.116
0.0092,-0.9499,-0.1072
0.0077,-0.9524,-0.1062
0.0258,-0.9529,-0.1179
0.0389,-0.9587,-0.1082
0.0262,-0.9514,-0.0969
0.0101,-0.9519,-0.0925
0.017,-0.9485,-0.113
0.017,-0.9489,-0.1243
0.0121,-0.9485,-0.1135
0.0101,-0.9436,-0.0955
0.0209,-0.9533,-0.1209
0.0306,-0.9504,-0.1204
0.0321,-0.9529,-0.1121
0.0219,-0.9509,-0.1072
0.0111,-0.9533,-0.1062
0.0067,-0.9509,-0.1062
0.017,-0.9509,-0.1126
0.0219,-0.9533,-0.1194
0.0219,-0.9519,-0.116
0.0136,-0.9514,-0.0999
0.0009,-0.947,-0.0911
0.0052,-0.9602,-0.1004
0.0209,-0.9519,-0.1341
0.0267,-0.947,-0.113
0.0204,-0.9548,-0.093
0.015,-0.9597,-0.0886
0.0013,-0.9485,-0.0979
-0.0021,-0.9441,-0.1145
0.0043,-0.9543,-0.1282
0.0013,-0.9548,-0.1326
-0.0016,-0.9519,-0.113
0.0082,-0.9543,-0.1028
0.0082,-0.9587,-0.1043
-0.006,-0.9587,-0.1126
-0.0089,-0.9607,-0.1267
0.0023,-0.9573,-0.1262
0.0111,-0.9509,-0.1121
0.0179,-0.9416,-0.1082
0.038,-0.9475,-0.1277
0.0492,-0.9514,-0.1385
0.0419,-0.9514,-0.1316
0.0233,-0.9446,-0.1174
0.017,-0.9504,-0.1116
0.016,-0.9543,-0.1174
0.0096,-0.9592,-0.1199
0.0033,-0.9602,-0.1326
0.016,-0.9543,-0.1605
0.0292,-0.9519,-0.139
0.0228,-0.9402,-0.1062
0.0287,-0.9314,-0.117
0.0389,-0.9377,-0.1365
0.0463,-0.9436,-0.1517
0.0414,-0.9431,-0.1458
0.0341,-0.9431,-0.137
0.0204,-0.9509,-0.116
0.0028,-0.9553,-0.1057
-0.0187,-0.9441,-0.115
-0.0226,-0.928,-0.1233
-0.0226,-0.9426,-0.1468
-0.0016,-0.9597,-0.1605
0.0067,-0.9631,-0.1468
0.014,-0.9553,-0.1419
0.0106,-0.9475,-0.1346
0.0033,-0.9529,-0.114
-0.0074,-0.9494,-0.1052
-0.0206,-0.9426,-0.1204
-0.0241,-0.9529,-0.1238
-0.0074,-0.9548,-0.1336
0.0194,-0.9577,-0.1458
0.0316,-0.9558,-0.1331
0.0023,-0.9494,-0.1043
-0.0099,-0.945,-0.1179
-0.0153,-0.9538,-0.1375
-0.0089,-0.9568,-0.1444
-0.0016,-0.9465,-0.1321
0.0096,-0.9548,-0.1209
0.0013,-0.9631,-0.1062
-0.0128,-0.948,-0.1135
-0.0328,-0.947,-0.1336
-0.0265,-0.9548,-0.1536
-0.0148,-0.9499,-0.1546
0.0082,-0.9519,-0.1385
0.0302,-0.9558,-0.1248
0.0316,-0.9489,-0.1179
0.0096,-0.9387,-0.1121
-0.0045,-0.9411,-0.1356
-0.0104,-0.9489,-0.159
-0.0079,-0.9543,-0.1488
-0.0031,-0.9519,-0.1336
0.0126,-0.9489,-0.1297
-0.0099,-0.9504,-0.1165
-0.0187,-0.9494,-0.1321
-0.005,-0.9455,-0.14
0.0121,-0.9421,-0.1449
0.0311,-0.9548,-0.1375
0.0385,-0.9465,-0.1218
0.0385,-0.9363,-0.1257
0.0297,-0.9363,-0.1292
0.0106,-0.9509,-0.1282
-0.0074,-0.9582,-0.1532
0.0013,-0.9509,-0.1673
0.0087,-0.9455,-0.1385
-0.006,-0.9485,-0.1116
