gFx,gFy,gFz
-0.2542,-0.9309,-0.0608
-0.2571,-0.9353,-0.0574
-0.2649,-0.9382,-0.0662
-0.2595,-0.9265,-0.0789
-0.2576,-0.925,-0.0764
-0.2532,-0.9265,-0.0701
-0.2459,-0.9245,-0.0676
-0.241,-0.9221,-0.0691
-0.2376,-0.927,-0.0696
-0.2288,-0.926,-0.0803
-0.2273,-0.9323,-0.0891
-0.2259,-0.9392,-0.0847
-0.2259,-0.9348,-0.0867
-0.2586,-0.9382,-0.0867
-0.26,-0.9221,-0.1047
-0.2439,-0.9211,-0.1072
-0.2361,-0.9348,-0.0964
-0.2425,-0.9216,-0.0779
-0.2508,-0.926,-0.0657
-0.2644,-0.924,-0.0764
-0.266,-0.9289,-0.1057
-0.2385,-0.928,-0.1204
-0.221,-0.9319,-0.1111
-0.22,-0.9348,-0.0955
-0.2371,-0.9309,-0.0784
-0.2595,-0.9221,-0.0891
-0.2767,-0.9172,-0.1028
-0.2713,-0.9157,-0.1174
-0.2591,-0.9236,-0.1214
-0.2478,-0.9289,-0.1223
-0.241,-0.9201,-0.1116
-0.2434,-0.9118,-0.1062
-0.2454,-0.9226,-0.1033
-0.2469,-0.9255,-0.1072
-0.2542,-0.926,-0.116
-0.2498,-0.9245,-0.1223
-0.2449,-0.9157,-0.1228
-0.2351,-0.9128,-0.1272
-0.2351,-0.9245,-0.1316
-0.2342,-0.9397,-0.1336
-0.2332,-0.9284,-0.1316
-0.24,-0.9153,-0.1351
-0.2395,-0.9167,-0.1341
-0.24,-0.9148,-0.1361
-0.2332,-0.9275,-0.1405
-0.2273,-0.928,-0.1522
-0.2259,-0.9294,-0.1532
-0.2263,-0.9192,-0.1522
-0.2361,-0.924,-0.1488
-0.2429,-0.9314,-0.1473
-0.2464,-0.9177,-0.1492
-0.2483,-0.9094,-0.1458
-0.2429,-0.9128,-0.1517
-0.2366,-0.9143,-0.1541
-0.2371,-0.9206,-0.1517
-0.2425,-0.9148,-0.1556
-0.2395,-0.9099,-0.1551
-0.2385,-0.9113,-0.1483
-0.2385,-0.9245,-0.1483
-0.2356,-0.9402,-0.1541
-0.2322,-0.9265,-0.1556
-0.2224,-0.9148,-0.159
-0.2273,-0.9128,-0.1619
-0.2298,-0.9143,-0.1634
-0.2283,-0.924,-0.161
-0.2307,-0.9314,-0.1561
-0.2361,-0.9323,-0.1483
-0.2273,-0.925,-0.1473
-0.2268,-0.9196,-0.1336
-0.2342,-0.9084,-0.1346
-0.2405,-0.9143,-0.1341
-0.2385,-0.9236,-0.1375
-0.2283,-0.9245,-0.1453
-0.2288,-0.9113,-0.1507
-0.2288,-0.9206,-0.1483
-0.2278,-0.927,-0.139
-0.2234,-0.9206,-0.1375
-0.2268,-0.9245,-0.1439
-0.2273,-0.925,-0.139
-0.2273,-0.9236,-0.1341
-0.2298,-0.928,-0.1306
-0.2312,-0.9289,-0.1228
-0.2332,-0.9275,-0.1351
-0.2249,-0.926,-0.1385
-0.2229,-0.9216,-0.1248
-0.2263,-0.9255,-0.1223
-0.2288,-0.925,-0.1262
-0.2312,-0.925,-0.1306
-0.2259,-0.9275,-0.1272
-0.2219,-0.9289,-0.1223
-0.2112,-0.9348,-0.1262
-0.2073,-0.9299,-0.1199
-0.2127,-0.9377,-0.115
-0.221,-0.9328,-0.1091
-0.2171,-0.9226,-0.1199
-0.22,-0.9236,-0.115
-0.2234,-0.9343,-0.1111
-0.218,-0.9367,-0.1155
-0.2219,-0.9358,-0.1077
-0.2156,-0.9265,-0.0969
-0.2224,-0.9157,-0.0911
-0.2288,-0.9182,-0.093
-0.2342,-0.9236,-0.0955
-0.2288,-0.9377,-0.1047
-0.2166,-0.9397,-0.1038
-0.2063,-0.9406,-0.0891
-0.2044,-0.9304,-0.0837
-0.2068,-0.9216,-0.0823
-0.2176,-0.9304,-0.0901
-0.2195,-0.9377,-0.0867
-0.2146,-0.9402,-0.0842
-0.1995,-0.9411,-0.0852
-0.1995,-0.9367,-0.0784
-0.2073,-0.9319,-0.0789
-0.2107,-0.9416,-0.0833
-0.219,-0.9397,-0.0867
-0.2122,-0.9436,-0.0857
-0.2005,-0.9426,-0.0774
-0.1975,-0.9392,-0.0652
-0.2053,-0.9406,-0.0667
-0.2195,-0.9392,-0.0662
-0.22,-0.9338,-0.0681
-0.2317,-0.9328,-0.0623
-0.2317,-0.9299,-0.0628
-0.2249,-0.9309,-0.0628
-0.2205,-0.9377,-0.0676
-0.2117,-0.9426,-0.0652
-0.2195,-0.945,-0.0584
-0.2234,-0.9441,-0.0559
-0.2156,-0.9382,-0.0618
-0.2044,-0.9372,-0.0603
-0.2058,-0.9382,-0.0618
-0.2034,-0.9411,-0.051
-0.2107,-0.9406,-0.0481
-0.218,-0.9348,-0.0369
-0.2166,-0.9348,-0.0422
-0.221,-0.9323,-0.0422
-0.2127,-0.9367,-0.0383
-0.2102,-0.9436,-0.0275
-0.2039,-0.9421,-0.0168
-0.2078,-0.945,-0.0217
-0.2161,-0.9367,-0.0339
-0.2132,-0.9416,-0.0457
-0.2053,-0.9494,-0.0457
-0.1985,-0.9416,-0.0374
-0.2068,-0.9411,-0.0281
-0.2161,-0.9397,-0.0305
-0.2083,-0.9382,-0.0422
-0.1883,-0.9485,-0.0457
-0.1829,-0.9519,-0.0413
-0.1873,-0.9514,-0.0437
-0.1931,-0.9499,-0.0403
-0.1951,-0.9485,-0.032
-0.1995,-0.9499,-0.0197
-0.2019,-0.9426,-0.0212
